연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
127.0,평일,3,309,지축,상행,8.2,11.4,16.5,20.5,15.8,12.6,16.8,20.4,22.1,25.8,34.8,39.6,55.9,105.4,73.0,41.4,40.0,38.4,31.1,15.8
161.0,평일,3,309,지축,하행,19.7,45.2,90.0,90.6,59.8,40.2,35.0,31.6,28.1,23.6,23.5,25.5,27.7,27.7,16.6,10.4,9.4,11.2,8.5,3.0
128.0,평일,3,310,구파발,상행,8.2,7.8,10.8,10.9,8.7,8.0,11.0,17.2,19.6,17.9,31.8,30.2,52.7,56.4,41.8,26.7,28.3,22.2,18.2,4.2
162.0,평일,3,310,구파발,하행,8.7,32.9,62.7,69.4,41.8,37.3,28.2,29.6,30.0,19.6,26.8,24.6,21.3,17.5,10.5,8.8,9.4,10.0,7.9,2.7
129.0,평일,3,311,연신내,상행,8.6,10.4,13.2,13.4,10.8,10.7,14.2,20.7,24.3,23.1,38.9,39.2,59.8,74.4,46.0,35.3,32.4,30.4,21.8,6.2
163.0,평일,3,311,연신내,하행,12.8,36.8,68.8,77.4,49.4,43.1,29.0,31.7,31.2,20.8,26.6,25.5,18.6,16.1,10.4,7.7,8.8,9.2,7.4,2.4
130.0,평일,3,312,불광,상행,7.6,11.0,14.4,15.2,12.6,12.6,17.4,24.7,28.7,28.2,48.8,48.6,76.7,95.2,59.9,45.1,41.3,39.2,27.4,9.7
164.0,평일,3,312,불광,하행,17.2,42.3,79.2,93.6,60.1,47.3,34.6,34.2,36.4,25.1,29.4,29.9,22.0,19.6,12.2,9.0,10.4,10.0,8.8,2.5
131.0,평일,3,313,녹번,상행,7.4,9.6,13.4,13.4,12.6,11.8,16.8,25.0,27.6,28.6,50.6,48.9,77.6,95.4,61.1,46.7,42.6,40.2,28.6,10.8
165.0,평일,3,313,녹번,하행,20.1,47.9,90.6,108.6,67.6,51.8,37.6,36.8,38.8,26.2,30.1,30.8,22.7,20.2,12.7,9.0,9.9,9.1,8.2,2.6
132.0,평일,3,314,홍제,상행,6.6,9.3,12.6,13.0,12.4,11.7,17.1,25.8,28.3,30.8,54.2,53.0,91.1,105.4,68.7,52.4,48.2,45.1,32.6,12.8
166.0,평일,3,314,홍제,하행,22.8,48.3,96.6,118.0,73.1,56.6,41.0,39.6,44.5,27.7,30.8,34.2,24.8,21.2,12.8,9.2,10.4,8.7,8.6,2.4
133.0,평일,3,315,무악재,상행,5.8,9.3,12.2,13.2,13.4,12.4,18.4,27.0,29.7,32.8,58.9,56.8,97.8,113.8,72.8,56.0,51.8,51.2,33.5,12.3
167.0,평일,3,315,무악재,하행,23.4,49.4,98.6,122.4,76.6,58.4,42.0,40.6,44.6,28.2,31.2,35.3,24.6,21.9,12.6,9.2,10.4,8.8,8.6,2.4
134.0,평일,3,316,독립문,상행,5.6,9.1,12.1,13.2,13.7,12.6,18.6,27.2,30.2,34.4,61.6,58.6,99.7,116.2,74.8,57.4,53.0,52.8,33.2,12.8
168.0,평일,3,316,독립문,하행,16.2,50.8,96.7,122.8,77.8,58.8,42.9,41.3,46.2,29.4,31.2,36.9,25.6,22.6,13.6,9.4,10.6,9.0,8.6,2.3
135.0,평일,3,317,경복궁,상행,5.7,9.3,12.8,14.0,13.9,13.4,18.9,29.0,30.5,35.6,61.6,61.2,102.4,116.0,77.8,58.1,54.0,54.0,34.2,11.0
