연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
123.0,평일,3,309,지축,상행,11.0,13.5,17.1,21.8,16.1,13.1,17.3,21.0,23.8,26.5,33.8,39.3,53.4,106.6,74.2,40.8,39.0,36.4,29.0,13.8
124.0,평일,3,309,지축,하행,17.7,41.0,94.1,90.6,62.4,40.7,36.4,33.1,28.6,24.0,25.2,28.0,29.6,29.6,17.2,11.0,9.5,9.3,4.8,2.2
125.0,평일,3,310,구파발,상행,12.2,10.8,11.5,11.6,8.6,9.1,11.2,17.5,20.2,18.2,30.9,29.0,56.5,56.2,41.6,25.6,27.1,20.8,16.8,3.6
126.0,평일,3,310,구파발,하행,7.7,29.8,62.3,76.0,42.6,38.2,29.6,30.6,30.3,20.5,27.7,26.2,23.2,19.3,10.8,9.1,9.4,8.5,4.6,2.0
127.0,평일,3,311,연신내,상행,12.6,12.8,14.0,14.0,11.4,12.1,14.2,20.6,24.8,23.0,37.9,37.6,65.9,74.0,45.6,33.6,30.8,28.2,19.8,6.1
128.0,평일,3,311,연신내,하행,11.7,34.1,70.1,84.9,51.6,44.6,30.0,32.7,32.4,22.2,27.4,26.8,20.6,16.8,10.4,7.6,8.8,7.6,4.4,2.0
129.0,평일,3,312,불광,상행,10.2,13.2,14.9,15.2,12.8,13.9,17.4,25.0,28.8,28.2,47.2,46.4,82.9,95.8,60.7,43.1,39.4,37.2,25.4,9.8
130.0,평일,3,312,불광,하행,15.8,39.8,79.0,101.8,61.6,49.6,35.7,35.0,37.2,25.8,30.3,30.0,23.5,21.0,12.1,8.9,10.2,8.6,5.8,2.3
131.0,평일,3,313,녹번,상행,9.0,10.8,13.1,13.5,12.6,13.6,17.2,25.7,28.2,28.4,48.0,46.6,84.2,96.6,61.6,44.3,39.2,38.2,26.6,10.9
132.0,평일,3,313,녹번,하행,18.7,45.2,89.8,117.2,70.9,54.2,38.7,37.7,40.1,27.2,31.0,31.3,24.5,21.8,12.8,9.0,10.0,8.6,5.6,2.2
133.0,평일,3,314,홍제,상행,8.2,10.3,12.2,13.2,12.6,13.4,17.8,27.1,29.2,30.4,51.0,50.6,99.5,107.0,69.6,49.4,44.5,42.6,30.4,12.8
134.0,평일,3,314,홍제,하행,21.3,45.5,94.0,127.3,76.6,58.4,42.6,40.2,45.5,28.9,32.0,34.7,25.8,23.6,12.8,9.1,10.2,8.4,5.8,1.9
135.0,평일,3,315,무악재,상행,7.4,10.2,12.2,13.4,13.4,14.2,19.2,28.2,30.9,32.2,56.4,54.6,106.8,113.1,75.0,52.0,47.8,48.2,30.6,12.8
136.0,평일,3,315,무악재,하행,21.8,46.6,94.5,132.6,79.1,60.1,42.8,42.2,45.5,29.4,32.4,36.1,25.9,24.5,12.6,9.2,10.5,8.4,5.8,1.8
137.0,평일,3,316,독립문,상행,7.1,9.8,12.1,13.5,14.0,14.4,19.6,29.2,30.4,32.9,57.2,56.5,108.6,115.3,77.0,53.3,49.4,49.6,30.4,13.4
138.0,평일,3,316,독립문,하행,15.4,47.6,92.0,133.0,80.5,60.8,44.3,43.2,47.4,30.3,32.4,37.7,26.8,25.4,13.4,9.4,10.6,8.6,5.8,1.8
139.0,평일,3,317,경복궁,상행,7.1,9.7,13.2,14.2,14.0,16.1,20.1,31.2,30.8,34.2,57.6,58.0,110.1,115.4,78.2,54.0,50.3,50.7,31.3,11.8
140.0,평일,3,317,경복궁,하행,15.6,45.1,89.0,127.6,78.4,61.2,47.4,46.8,53.7,37.7,42.1,52.0,37.2,39.0,18.4,13.8,16.6,13.4,8.4,3.0
141.0,평일,3,318,안국,상행,7.5,11.4,17.5,26.0,26.0,25.4,28.5,40.2,36.6,38.6,60.4,59.4,112.4,112.4,76.4,53.4,49.0,51.1,31.4,11.5
142.0,평일,3,318,안국,하행,15.6,42.8,79.8,117.8,75.1,58.8,47.8,47.3,58.4,44.5,51.7,68.0,51.7,56.3,24.6,18.8,22.0,17.9,10.2,3.2
143.0,평일,3,319,종로3가,상행,7.4,14.2,29.1,36.1,37.0,31.0,38.6,49.6,42.3,42.8,63.2,59.0,107.8,108.0,72.9,50.8,46.8,49.7,29.2,11.6
144.0,평일,3,319,종로3가,하행,12.8,34.4,62.8,93.4,60.8,46.0,38.1,37.6,48.0,38.0,43.1,59.8,44.2,53.4,22.4,17.0,19.8,16.8,10.5,4.1
145.0,평일,3,320,을지로3가,상행,3.8,10.3,22.9,31.9,31.2,26.4,33.6,42.2,36.2,37.0,52.2,47.5,85.1,89.0,59.5,41.0,38.8,39.0,22.0,9.9
146.0,평일,3,320,을지로3가,하행,11.0,27.3,48.0,72.2,52.0,41.4,35.8,34.8,46.2,37.8,42.4,58.8,46.4,62.0,24.5,18.6,22.2,20.0,12.7,5.0
147.0,평일,3,321,충무로,상행,4.1,9.8,24.1,39.0,32.9,26.0,32.6,40.4,34.6,37.0,49.3,43.9,75.1,74.8,51.2,35.2,32.8,34.6,18.4,8.9
148.0,평일,3,321,충무로,하행,10.8,32.6,54.0,77.8,58.5,45.6,38.2,37.8,51.4,41.9,46.8,64.6,49.2,68.7,27.2,20.2,23.5,21.8,13.4,5.0
149.0,평일,3,322,동대입구,상행,4.0,9.2,24.0,41.2,34.4,27.0,34.8,44.2,36.3,39.8,52.8,49.0,80.0,81.0,61.2,41.0,36.3,38.5,19.4,9.0
150.0,평일,3,322,동대입구,하행,10.8,31.2,51.8,72.6,55.0,41.1,35.3,38.0,48.0,42.4,46.4,66.8,50.2,69.8,28.4,21.6,25.4,22.6,14.3,5.0
