연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
123.0,평일,3,309,지축,상행,10.2,12.6,16.4,21.3,16.6,13.8,18.0,20.6,23.6,26.8,35.7,41.0,57.0,107.8,73.9,41.6,39.5,38.2,31.9,16.0
157.0,평일,3,309,지축,하행,20.8,46.7,90.2,97.2,61.9,45.2,35.8,33.4,28.4,24.9,24.8,27.4,28.5,29.2,16.8,11.2,9.5,10.0,5.9,2.6
124.0,평일,3,310,구파발,상행,10.2,9.1,11.0,11.2,9.1,8.6,11.8,17.4,20.8,18.5,32.5,30.8,53.8,57.4,42.2,26.6,27.8,22.3,18.5,4.4
158.0,평일,3,310,구파발,하행,9.0,34.0,61.9,73.3,43.3,40.6,29.4,31.0,30.8,21.2,28.4,26.2,22.8,18.5,10.7,9.4,9.6,9.7,5.6,2.5
125.0,평일,3,311,연신내,상행,10.3,11.2,13.2,13.7,12.0,11.8,15.4,21.2,25.8,23.9,40.0,40.6,61.1,74.8,47.6,35.0,31.4,30.2,21.8,6.0
159.0,평일,3,311,연신내,하행,13.2,37.6,68.2,81.1,51.8,45.6,30.4,32.8,32.6,22.2,27.8,26.2,19.4,16.4,10.6,8.0,9.0,8.4,5.2,2.3
126.0,평일,3,312,불광,상행,9.0,12.0,14.0,15.4,13.4,13.6,18.2,25.8,29.7,28.9,49.4,48.8,79.5,95.4,62.2,44.4,39.8,39.0,27.1,9.4
160.0,평일,3,312,불광,하행,17.4,43.6,78.2,97.6,62.8,50.0,35.8,35.8,37.6,26.3,30.7,30.2,23.0,20.2,12.4,9.4,10.4,9.4,6.4,2.4
127.0,평일,3,313,녹번,상행,8.4,10.1,13.0,13.8,13.2,13.0,17.8,26.5,28.8,29.5,50.7,49.1,80.6,96.0,63.6,45.5,40.4,40.2,28.2,10.6
161.0,평일,3,313,녹번,하행,20.4,49.2,89.2,111.7,70.7,54.3,39.1,38.5,40.1,27.5,31.2,31.2,23.4,20.4,12.8,9.4,9.8,9.0,6.0,2.5
128.0,평일,3,314,홍제,상행,7.7,9.6,12.1,13.4,13.0,12.7,18.3,27.4,29.3,31.6,53.8,54.2,93.2,105.8,71.6,50.6,45.4,45.1,32.0,12.4
162.0,평일,3,314,홍제,하행,23.3,49.6,94.6,121.1,76.5,59.3,42.5,41.4,45.4,29.3,32.4,34.6,25.7,21.4,12.9,9.5,10.3,8.8,6.5,2.2
129.0,평일,3,315,무악재,상행,6.6,9.9,12.0,13.7,13.9,13.6,19.6,28.8,31.0,34.0,59.0,58.3,100.3,112.8,76.9,54.0,48.4,50.6,32.4,12.0
163.0,평일,3,315,무악재,하행,23.9,50.8,97.7,124.6,79.2,61.2,43.2,42.2,46.2,29.8,32.7,36.0,25.5,22.2,12.7,9.6,10.6,8.8,6.5,2.1
130.0,평일,3,316,독립문,상행,6.2,9.6,11.8,13.6,14.2,13.6,19.8,29.1,31.3,35.2,61.6,59.8,102.2,115.1,79.0,55.4,49.8,52.2,32.2,12.5
164.0,평일,3,316,독립문,하행,16.9,51.8,96.0,124.8,80.8,61.8,44.6,43.2,48.2,31.0,33.0,37.8,26.6,22.9,13.6,9.6,10.7,9.0,6.4,2.0
131.0,평일,3,317,경복궁,상행,6.4,9.6,12.8,14.4,15.2,14.5,20.6,31.0,31.6,36.7,61.6,62.7,106.6,115.2,79.6,56.1,50.6,53.3,33.0,10.6
165.0,평일,3,317,경복궁,하행,17.0,49.4,92.1,118.8,78.9,62.8,48.8,47.5,56.3,39.6,44.7,55.2,39.6,37.0,19.5,14.4,16.8,13.8,8.9,2.2
132.0,평일,3,318,안국,상행,6.8,11.5,17.4,27.6,29.4,24.2,31.2,41.6,40.0,42.6,66.4,64.5,105.9,112.2,77.1,54.2,50.0,53.1,33.2,10.9
166.0,평일,3,318,안국,하행,16.8,46.4,83.4,109.6,75.1,61.0,49.3,49.5,62.5,47.8,56.0,73.8,55.8,53.6,26.8,20.0,22.6,17.8,10.8,2.3
133.0,평일,3,319,종로3가,상행,6.9,15.4,29.8,40.3,39.8,35.3,42.0,51.5,47.0,48.2,68.7,63.9,101.4,106.4,74.4,51.4,47.4,52.0,31.4,10.6
167.0,평일,3,319,종로3가,하행,14.0,36.8,65.0,87.0,60.9,48.8,39.6,39.8,52.4,41.2,47.4,66.8,48.2,51.2,24.7,18.5,20.7,17.8,11.1,2.6
134.0,평일,3,320,을지로3가,상행,3.8,11.0,24.0,35.6,33.9,29.8,36.1,44.8,39.8,41.1,54.9,52.8,80.8,87.6,60.4,41.8,38.4,41.4,23.2,8.8
168.0,평일,3,320,을지로3가,하행,11.9,29.8,49.4,67.9,52.2,43.8,36.7,36.6,50.0,40.0,46.2,64.3,50.3,57.6,26.8,20.4,23.2,21.4,13.8,3.3
135.0,평일,3,321,충무로,상행,4.2,10.6,25.6,42.4,34.8,29.4,34.8,42.8,37.4,39.8,51.5,48.4,71.2,74.5,52.8,36.2,32.6,36.2,19.6,7.8
169.0,평일,3,321,충무로,하행,11.0,34.4,55.0,71.6,59.4,48.7,38.8,39.3,54.6,42.2,49.4,68.0,53.2,61.8,29.4,21.2,24.4,23.2,14.7,3.6
136.0,평일,3,322,동대입구,상행,4.0,9.8,26.4,44.2,35.2,29.2,36.4,46.0,40.1,42.8,55.4,53.4,76.4,80.8,61.2,42.0,35.5,39.4,19.8,7.8
170.0,평일,3,322,동대입구,하행,11.1,33.0,52.5,65.6,56.3,43.4,35.5,37.4,49.7,43.4,48.8,69.8,54.4,62.9,30.6,22.4,26.4,24.6,15.7,4.0
137.0,평일,3,323,약수,상행,3.9,10.0,27.7,47.6,38.1,30.4,37.7,46.6,39.4,41.3,52.6,50.4,71.6,78.3,58.0,38.0,32.4,36.7,19.2,7.9
171.0,평일,3,323,약수,하행,14.8,38.4,62.8,80.1,66.4,49.0,40.0,41.2,54.6,46.9,51.9,72.2,55.4,67.6,32.4,23.6,27.6,27.3,17.1,4.6
138.0,평일,3,324,금호,상행,4.9,10.0,27.9,49.0,40.1,32.3,40.7,50.7,42.2,45.4,57.6,57.8,83.1,92.8,68.4,45.0,38.6,42.0,22.6,10.0
172.0,평일,3,324,금호,하행,16.2,39.2,63.9,83.1,69.0,49.2,40.5,41.4,54.4,46.6,51.2,71.3,54.2,65.4,32.0,22.8,25.6,26.4,16.3,4.4
139.0,평일,3,325,옥수,상행,4.2,9.1,26.4,46.2,38.7,31.6,40.0,50.3,40.8,47.0,58.5,58.6,83.9,95.4,69.9,46.0,39.6,43.2,22.5,8.0
173.0,평일,3,325,옥수,하행,18.6,43.1,69.6,93.2,78.8,54.4,44.4,44.2,57.9,50.3,52.0,74.0,56.0,66.2,33.2,22.9,25.6,26.4,17.0,4.9
140.0,평일,3,326,압구정,상행,3.7,10.0,26.2,44.8,38.7,32.4,41.5,53.2,43.6,51.8,66.4,66.4,94.4,107.0,75.4,50.7,44.8,49.0,24.8,7.6
174.0,평일,3,326,압구정,하행,8.2,39.1,64.0,81.8,64.3,47.4,42.9,41.7,53.8,51.2,53.4,77.0,57.6,73.0,38.0,27.8,29.2,30.6,17.8,4.8
141.0,평일,3,327,신사,상행,3.6,11.4,29.8,51.6,48.5,37.0,45.6,54.9,44.8,51.2,63.4,65.2,87.6,98.6,65.9,44.1,39.8,41.2,21.8,7.3
175.0,평일,3,327,신사,하행,7.6,32.4,47.7,63.9,44.1,35.8,35.3,34.9,46.4,43.4,45.0,64.6,50.7,64.6,37.0,27.6,29.8,32.9,18.4,4.6
142.0,평일,3,328,잠원,상행,3.8,11.8,28.9,50.6,55.3,35.2,40.3,50.2,40.0,46.4,53.6,56.2,73.0,79.4,48.6,33.7,30.0,31.2,16.0,5.7
176.0,평일,3,328,잠원,하행,7.7,31.8,48.4,66.7,44.5,36.4,35.9,35.4,46.8,44.2,44.8,64.9,52.0,62.7,36.4,27.0,29.4,32.6,18.7,5.1
143.0,평일,3,329,고속터미널,상행,3.8,12.6,28.6,50.0,54.8,34.8,40.1,49.3,40.6,46.9,53.9,56.2,73.0,79.9,49.2,34.0,30.4,32.2,16.6,6.1
177.0,평일,3,329,고속터미널,하행,9.0,38.0,63.8,90.9,56.6,41.6,38.2,38.1,50.4,46.9,45.0,65.7,53.8,62.8,38.0,28.8,29.0,30.6,17.8,5.6
144.0,평일,3,330,교대,상행,4.2,14.9,32.8,49.0,47.4,36.2,43.7,52.4,43.4,52.8,59.8,68.8,88.0,99.5,57.0,37.0,35.6,38.4,17.5,7.0
178.0,평일,3,330,교대,하행,11.4,37.1,54.4,80.6,41.9,29.6,29.0,29.6,39.0,38.8,37.2,57.3,46.3,54.2,32.7,24.5,25.4,28.2,16.6,4.9
145.0,평일,3,331,남부터미널,상행,4.0,12.8,31.4,47.6,40.8,32.2,37.2,42.8,34.4,40.9,47.2,56.1,73.0,80.6,43.6,29.0,28.2,29.6,13.1,5.1
179.0,평일,3,331,남부터미널,하행,9.6,30.1,46.2,59.0,32.0,23.5,24.4,25.2,32.8,32.8,32.0,49.8,44.0,52.7,30.8,23.2,25.4,25.2,15.2,4.2
146.0,평일,3,332,양재,상행,4.2,13.8,33.0,50.5,38.4,30.8,32.8,36.8,28.6,35.5,37.8,48.0,56.2,64.6,35.0,22.9,22.1,23.3,10.6,3.2
180.0,평일,3,332,양재,하행,4.0,20.1,27.5,33.0,17.8,16.2,18.5,20.2,25.8,27.3,27.4,43.2,42.8,51.4,29.2,22.1,24.2,23.2,14.2,3.5
147.0,평일,3,333,매봉,상행,4.6,13.9,35.0,55.3,39.5,27.8,28.0,31.0,23.4,26.8,28.4,34.1,37.2,38.6,20.0,13.3,12.8,16.0,7.5,2.6
181.0,평일,3,333,매봉,하행,4.3,18.0,24.6,25.5,15.2,14.2,16.8,19.0,24.2,27.1,26.5,42.6,42.9,52.0,29.0,22.3,23.8,23.5,13.4,3.6
148.0,평일,3,334,도곡,상행,4.2,14.0,35.2,57.5,37.8,26.6,26.8,29.2,21.6,24.4,26.0,31.2,32.6,31.7,17.5,11.6,11.0,15.6,6.6,2.6
182.0,평일,3,334,도곡,하행,3.9,16.0,21.4,23.3,12.2,11.8,14.4,15.9,21.2,23.2,22.6,36.4,37.1,44.5,25.7,19.0,20.0,20.6,12.6,4.4
149.0,평일,3,335,대치,상행,3.6,13.2,32.6,50.2,33.0,23.0,22.8,25.2,18.6,21.0,21.2,25.4,29.0,26.3,14.0,9.6,9.1,12.4,5.6,2.2
183.0,평일,3,335,대치,하행,4.0,14.4,20.0,20.6,11.0,10.2,12.7,13.6,17.8,20.0,19.4,31.6,33.1,41.0,23.3,17.6,18.4,22.8,10.2,3.6
150.0,평일,3,336,학여울,상행,3.0,11.3,28.8,46.8,30.2,21.2,20.9,22.4,17.4,19.9,20.4,24.7,26.9,24.1,11.9,8.0,7.3,7.6,5.0,2.2
184.0,평일,3,336,학여울,하행,4.1,14.3,19.8,20.2,11.1,9.6,12.1,13.0,16.8,19.2,18.9,31.5,33.4,39.9,23.5,17.7,18.0,22.5,10.0,3.5
151.0,평일,3,337,대청,상행,3.8,10.4,30.4,46.1,29.0,21.0,20.8,22.0,16.8,19.2,19.6,23.9,25.6,23.4,11.7,7.9,7.2,7.8,5.0,2.2
185.0,평일,3,337,대청,하행,4.2,13.2,18.0,18.2,10.4,9.1,11.6,12.2,15.4,18.4,18.1,27.6,31.4,36.6,20.6,15.4,15.0,18.4,8.0,3.0
152.0,평일,3,338,일원,상행,3.6,9.2,27.0,41.7,25.4,18.8,18.7,19.8,15.3,17.6,17.5,20.8,22.6,20.3,10.4,7.4,6.6,7.4,4.9,2.4
186.0,평일,3,338,일원,하행,4.1,10.4,13.7,17.1,8.6,7.3,10.8,9.9,12.9,15.6,17.2,26.0,31.1,35.0,19.0,13.8,13.2,16.0,7.8,2.6
153.0,평일,3,339,수서,상행,3.6,9.4,25.2,39.8,23.4,16.9,15.8,16.3,13.7,14.6,13.4,15.7,16.9,18.9,9.3,6.9,6.3,6.9,4.6,2.0
187.0,평일,3,339,수서,하행,4.2,7.4,12.0,17.0,8.6,6.8,10.6,9.5,12.5,14.3,16.6,24.6,30.9,33.8,17.6,12.8,12.2,14.9,7.6,2.4
154.0,평일,3,340,가락시장,상행,6.3,21.4,34.6,43.6,23.4,14.9,14.6,14.6,12.4,14.2,12.1,18.0,21.0,19.2,9.2,6.8,6.2,7.1,3.8,1.9
188.0,평일,3,340,가락시장,하행,0.0,4.9,7.6,13.0,6.2,5.9,6.7,6.7,8.1,8.9,10.8,17.6,19.2,22.6,16.0,10.2,10.9,10.8,8.8,2.3
155.0,평일,3,341,경찰병원,상행,4.8,13.9,23.2,27.6,14.4,9.4,9.4,9.2,7.6,8.6,7.0,11.4,12.2,11.4,4.8,3.4,3.2,3.8,2.1,0.4
189.0,평일,3,341,경찰병원,하행,0.0,3.8,5.6,8.6,3.6,4.4,5.2,5.2,6.3,6.8,8.6,14.5,16.6,18.6,11.9,7.8,8.4,8.3,6.2,1.4
156.0,평일,3,342,오금,상행,4.0,10.9,18.6,23.6,11.8,7.4,7.1,7.2,6.1,6.4,5.2,8.6,8.9,8.0,3.6,2.6,2.3,3.0,1.8,0.3
