연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
129.0,평일,3,309,지축,상행,11.5,13.5,17.2,21.3,16.0,13.6,18.2,21.2,22.6,25.8,34.0,38.0,51.8,103.1,71.0,39.1,38.8,37.7,32.7,16.0
130.0,평일,3,309,지축,하행,21.0,49.7,92.5,90.0,57.4,39.6,34.6,30.1,26.7,23.3,23.5,27.1,27.7,27.4,17.4,11.6,10.3,10.2,6.0,2.7
131.0,평일,3,310,구파발,상행,12.1,10.4,11.4,11.1,8.8,8.8,11.9,17.9,19.6,17.9,30.8,28.5,48.4,55.0,40.3,25.2,27.4,21.9,19.1,4.3
132.0,평일,3,310,구파발,하행,9.2,36.0,63.5,69.4,39.8,36.9,27.7,28.6,29.0,19.6,26.8,25.8,21.8,17.2,10.8,9.9,10.4,9.6,5.8,2.7
133.0,평일,3,311,연신내,상행,12.0,12.6,13.6,13.4,11.6,11.6,15.6,21.6,24.5,23.4,37.8,37.6,55.1,72.7,45.2,33.3,31.1,30.2,22.8,6.2
134.0,평일,3,311,연신내,하행,13.6,40.0,71.3,77.1,47.7,42.3,28.2,30.4,30.8,20.2,26.8,26.0,19.0,15.6,10.3,8.2,9.4,8.4,5.6,2.4
135.0,평일,3,312,불광,상행,10.4,13.3,14.6,14.8,13.3,13.2,18.5,25.7,28.8,28.2,46.8,45.2,73.2,93.8,59.6,42.4,39.5,39.2,28.9,9.9
136.0,평일,3,312,불광,하행,17.8,46.2,82.0,93.6,57.8,47.2,34.0,32.6,35.5,24.0,29.4,29.5,22.6,19.1,12.2,9.8,11.2,9.4,7.0,2.4
137.0,평일,3,313,녹번,상행,9.8,10.8,13.3,13.4,13.0,12.6,17.9,26.6,28.2,29.1,48.4,46.1,74.8,94.6,61.4,43.4,39.6,40.4,30.2,11.0
138.0,평일,3,313,녹번,하행,21.0,52.4,93.6,107.0,65.7,51.4,36.6,35.1,38.0,25.2,29.9,30.5,23.2,19.4,12.6,9.8,10.5,9.2,6.5,2.8
139.0,평일,3,314,홍제,상행,8.9,10.5,12.2,12.9,12.6,12.6,18.5,27.4,28.7,31.0,51.4,50.6,88.1,104.2,69.1,48.2,44.7,45.2,34.3,12.8
140.0,평일,3,314,홍제,하행,24.2,52.8,100.0,116.8,71.4,56.2,40.6,37.9,43.0,27.2,30.7,33.6,25.1,20.2,12.8,9.9,11.0,8.9,6.6,2.4
141.0,평일,3,315,무악재,상행,7.8,10.5,12.0,13.0,13.0,13.2,19.8,28.6,30.6,33.4,56.1,54.8,94.8,112.3,73.2,51.4,48.4,52.2,34.0,12.6
142.0,평일,3,315,무악재,하행,24.9,54.0,102.4,121.5,74.2,58.2,41.4,38.9,43.2,27.7,31.2,34.8,24.9,20.9,12.6,10.0,11.1,9.1,6.7,2.4
143.0,평일,3,316,독립문,상행,7.4,10.1,12.0,12.9,13.2,13.3,20.0,28.6,31.2,34.8,58.3,56.8,96.4,114.7,75.2,52.8,49.8,53.8,33.8,13.2
144.0,평일,3,316,독립문,하행,17.0,55.2,100.6,122.0,75.8,58.9,42.6,39.8,45.0,28.7,31.4,36.2,26.0,21.7,13.4,10.1,11.2,9.2,6.6,2.2
145.0,평일,3,317,경복궁,상행,7.6,9.8,12.8,13.8,13.8,14.1,20.5,30.8,31.4,36.1,58.6,59.8,100.6,114.0,76.5,53.0,50.5,55.0,34.7,11.2
146.0,평일,3,317,경복궁,하행,17.4,52.0,96.5,116.8,74.6,59.8,47.1,44.4,53.3,37.0,40.6,49.8,37.0,34.5,18.9,14.5,17.2,13.6,9.0,2.4
147.0,평일,3,318,안국,상행,8.1,11.8,17.4,27.0,25.8,22.2,28.8,39.0,38.0,40.3,61.6,61.9,100.8,111.0,74.0,52.2,49.3,54.9,34.8,11.6
148.0,평일,3,318,안국,하행,17.0,48.9,87.6,107.4,71.4,58.9,47.7,46.9,59.6,45.4,51.2,67.0,51.3,50.2,25.8,19.8,23.3,17.4,10.8,2.4
149.0,평일,3,319,종로3가,상행,8.3,15.8,30.0,39.8,36.1,30.3,38.4,47.7,44.0,44.8,63.6,61.3,97.0,105.0,71.4,49.4,46.8,53.8,33.0,11.6
150.0,평일,3,319,종로3가,하행,13.8,38.5,69.1,85.2,57.2,46.3,38.6,37.4,50.2,39.2,43.4,60.8,44.0,48.1,23.6,18.8,21.4,18.2,11.2,3.0
151.0,평일,3,320,을지로3가,상행,4.0,11.4,24.4,35.0,30.7,26.0,33.8,41.3,37.2,38.2,52.4,49.4,78.1,86.4,58.4,39.8,37.6,43.2,24.2,9.6
152.0,평일,3,320,을지로3가,하행,12.0,31.2,53.5,66.0,49.8,41.2,35.4,34.4,48.3,38.7,42.5,58.8,46.4,54.8,25.6,20.6,23.8,21.9,14.2,3.8
153.0,평일,3,321,충무로,상행,4.4,11.2,26.4,41.5,30.2,26.1,32.6,40.3,35.2,37.0,49.0,45.4,68.4,73.2,50.8,34.5,32.0,37.8,20.0,8.4
154.0,평일,3,321,충무로,하행,11.2,36.4,59.8,71.3,56.6,45.1,37.2,37.4,51.7,41.2,44.8,63.0,49.0,58.4,27.9,20.8,24.5,23.8,14.9,3.9
155.0,평일,3,322,동대입구,상행,4.4,10.4,27.4,42.2,30.6,26.4,34.2,43.1,37.4,39.9,52.7,49.6,75.4,81.1,58.6,40.2,35.1,41.9,20.8,8.4
156.0,평일,3,322,동대입구,하행,11.2,34.9,57.6,66.4,54.7,42.2,36.0,36.3,50.3,42.2,44.2,64.2,50.2,60.8,28.5,21.6,24.9,24.6,16.0,4.1
157.0,평일,3,323,약수,상행,4.2,10.8,28.8,45.0,32.6,26.6,34.8,43.6,36.2,38.8,51.2,47.8,70.4,79.4,56.2,36.9,34.0,40.4,20.5,8.5
158.0,평일,3,323,약수,하행,15.2,40.8,68.2,82.3,64.8,47.6,41.0,39.9,55.1,45.6,47.2,66.3,51.0,65.2,30.4,23.0,26.6,26.9,18.1,4.9
159.0,평일,3,324,금호,상행,5.4,10.6,28.8,46.2,34.2,28.6,37.7,47.4,39.3,43.3,55.8,55.2,82.4,94.1,66.4,43.9,40.2,45.2,23.4,10.8
160.0,평일,3,324,금호,하행,16.8,41.7,69.0,84.8,67.0,48.2,41.7,40.2,55.0,45.2,46.8,65.6,50.0,63.0,30.0,22.2,24.7,26.0,17.0,4.6
161.0,평일,3,325,옥수,상행,4.6,9.7,26.8,43.3,33.0,28.4,36.9,47.4,38.2,44.8,56.6,55.9,83.6,96.4,67.9,44.8,41.2,46.8,23.7,8.5
162.0,평일,3,325,옥수,하행,19.2,46.0,76.9,95.0,76.4,54.0,45.8,42.9,59.2,48.6,48.2,68.8,51.4,63.2,31.4,22.4,24.8,25.9,17.8,5.3
163.0,평일,3,326,압구정,상행,4.1,10.4,26.8,41.8,33.0,29.4,38.6,50.7,40.9,50.7,63.6,64.2,93.6,108.2,74.1,49.4,46.8,53.0,26.0,7.8
164.0,평일,3,326,압구정,하행,8.4,41.6,70.8,82.2,63.0,45.6,44.2,41.0,55.4,50.1,50.1,73.0,54.6,70.8,36.4,27.5,28.4,29.4,18.6,5.1
165.0,평일,3,327,신사,상행,4.0,11.9,30.0,49.4,44.1,34.7,43.0,53.2,42.8,50.3,60.6,63.6,86.6,99.7,63.8,42.9,41.5,46.0,23.0,7.6
166.0,평일,3,327,신사,하행,8.0,34.7,53.0,64.8,43.5,34.8,36.8,34.4,48.2,42.8,42.0,62.4,48.8,63.8,35.8,27.8,28.8,31.9,19.0,4.8
167.0,평일,3,328,잠원,상행,3.9,12.5,30.0,49.8,51.2,33.8,38.7,48.5,38.8,46.5,51.8,54.9,72.6,80.2,47.1,32.8,31.4,35.0,16.9,6.2
168.0,평일,3,328,잠원,하행,8.2,34.4,53.9,68.1,43.0,35.4,37.3,34.8,48.6,43.0,42.6,62.6,49.6,61.5,36.0,27.0,28.9,31.4,19.4,5.3
169.0,평일,3,329,고속터미널,상행,4.0,13.2,29.6,49.2,50.9,33.4,38.3,47.5,39.6,47.0,52.2,54.8,72.6,80.4,47.6,33.6,31.8,36.2,17.6,6.6
170.0,평일,3,329,고속터미널,하행,9.3,40.2,71.1,93.6,55.0,39.8,39.0,37.2,51.6,45.6,43.0,64.6,51.8,61.4,37.4,28.4,29.2,30.4,19.0,6.0
171.0,평일,3,330,교대,상행,4.4,15.8,33.7,47.2,43.0,35.8,42.6,51.1,42.3,51.4,57.7,66.9,87.3,101.2,55.6,36.6,37.2,42.6,18.4,7.4
172.0,평일,3,330,교대,하행,10.8,39.4,58.1,82.6,40.6,28.4,29.0,29.0,39.4,37.2,34.8,54.3,44.6,53.4,31.2,24.0,25.6,28.8,17.8,5.3
173.0,평일,3,331,남부터미널,상행,4.4,13.6,32.4,45.5,37.0,31.3,36.1,41.4,33.0,39.3,45.9,53.8,72.2,80.6,42.6,28.8,29.0,31.6,13.4,5.4
