연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
129.0,평일,3,309,지축,상행,9.7,12.8,17.4,22.1,17.2,13.2,17.8,20.6,23.5,26.8,35.6,41.0,54.2,107.8,75.0,41.5,40.2,39.7,32.9,16.2
130.0,평일,3,309,지축,하행,19.5,46.2,94.1,95.6,62.0,44.0,37.1,33.2,28.0,23.4,23.5,27.5,29.6,29.0,16.7,11.0,9.6,10.0,5.7,2.4
131.0,평일,3,310,구파발,상행,10.3,10.0,11.6,11.8,9.4,8.4,11.6,17.4,20.4,18.2,32.2,30.6,50.7,57.6,42.4,26.5,28.0,23.2,19.2,4.4
132.0,평일,3,310,구파발,하행,8.2,33.7,64.4,73.2,43.0,40.1,29.8,30.9,30.0,19.7,26.8,25.6,22.6,18.1,10.3,9.3,9.4,9.4,5.5,2.2
133.0,평일,3,311,연신내,상행,10.6,12.2,13.6,14.0,12.0,11.2,14.9,21.0,25.4,23.4,39.4,39.7,57.6,74.7,48.1,35.2,31.9,32.0,22.5,6.1
134.0,평일,3,311,연신내,하행,12.2,37.5,71.3,82.1,51.5,45.8,30.5,33.0,31.5,20.8,26.4,25.6,19.2,15.8,10.2,8.0,8.7,8.4,5.3,2.1
135.0,평일,3,312,불광,상행,9.8,12.8,14.6,15.4,13.4,12.9,17.9,25.4,29.5,28.2,48.8,49.0,74.1,96.6,63.8,44.8,40.7,41.5,28.4,9.6
136.0,평일,3,312,불광,하행,16.4,43.0,82.4,98.7,62.2,50.3,36.6,35.2,36.8,24.8,29.4,29.2,22.6,19.2,12.3,9.4,10.2,9.7,6.8,2.2
137.0,평일,3,313,녹번,상행,8.7,10.2,13.4,13.5,12.8,12.4,17.4,25.9,28.1,28.8,51.4,49.1,76.0,98.6,64.3,46.2,40.6,42.4,30.0,11.0
138.0,평일,3,313,녹번,하행,19.2,49.1,94.3,112.2,71.4,54.9,39.8,38.0,39.3,26.0,29.9,30.3,22.9,19.6,12.7,9.6,9.8,9.3,6.5,2.2
139.0,평일,3,314,홍제,상행,8.0,9.8,12.4,13.2,12.6,12.4,18.2,26.9,29.0,30.8,54.8,53.3,91.8,107.3,72.3,51.4,45.5,47.8,34.0,12.8
140.0,평일,3,314,홍제,하행,22.0,49.6,99.4,122.8,77.2,60.0,43.2,40.6,44.6,27.9,31.3,34.4,25.1,20.4,12.7,9.7,10.5,9.1,6.8,2.1
141.0,평일,3,315,무악재,상행,7.0,9.6,12.2,13.4,13.6,13.2,19.7,28.4,30.8,33.0,60.0,57.4,98.7,113.8,78.0,54.8,49.7,53.0,34.8,13.1
142.0,평일,3,315,무악재,하행,22.6,50.8,101.6,127.8,80.2,62.2,44.3,41.3,45.2,28.4,31.6,35.5,24.8,21.0,12.6,9.8,10.8,9.1,6.8,2.0
143.0,평일,3,316,독립문,상행,6.7,9.4,12.1,13.5,13.8,13.4,20.0,28.6,31.6,34.3,62.2,59.6,100.6,116.2,80.3,56.2,51.0,54.6,34.7,13.8
144.0,평일,3,316,독립문,하행,15.8,51.8,100.0,128.2,81.4,62.4,45.4,42.1,47.2,29.5,31.9,36.8,25.7,21.8,13.2,10.0,11.0,9.2,6.8,1.9
145.0,평일,3,317,경복궁,상행,6.8,9.0,13.0,14.3,14.2,14.2,20.6,31.0,31.5,35.4,62.1,63.0,103.0,116.7,81.4,56.9,51.8,56.0,35.6,11.6
146.0,평일,3,317,경복궁,하행,16.1,49.0,96.7,122.4,79.3,63.0,49.8,46.4,55.2,37.7,42.8,53.8,38.2,36.1,19.6,14.7,17.6,14.2,9.1,2.1
147.0,평일,3,318,안국,상행,7.2,10.8,17.8,28.1,27.8,23.7,30.3,40.6,39.2,40.3,65.6,64.2,102.4,113.2,79.0,55.8,51.6,55.3,36.0,11.8
