호선,역명,역코드,요일,시간,분,상하행,직통여부,구간시작역코드,구간시작역,구간종료역코드,구간종료역,직전역코드,직전역,congestionCar,요일(한글)
4호선,미아사거리역,416,SAT,06,30,0,0,426,서울역,409,불암산역,417,길음역,"[8, 12, 12, 15, 14, 6, 22, 22, 2, 7]",토요일
4호선,미아사거리역,416,SAT,06,40,0,0,426,서울역,409,불암산역,417,길음역,"[2, 14, 8, 8, 12, 12, 9, 8, 4, 3]",토요일
4호선,미아사거리역,416,SAT,06,50,0,0,426,서울역,409,불암산역,417,길음역,"[6, 9, 10, 9, 8, 8, 9, 9, 7, 6]",토요일
4호선,미아사거리역,416,SAT,06,00,1,0,405,진접역,426,서울역,415,미아역,"[14, 22, 25, 22, 27, 27, 33, 27, 29, 23]",토요일
4호선,미아사거리역,416,SAT,06,10,1,0,405,진접역,426,서울역,415,미아역,"[16, 17, 17, 24, 27, 29, 36, 29, 17, 29]",토요일
4호선,미아사거리역,416,SAT,06,20,1,0,405,진접역,426,서울역,415,미아역,"[18, 14, 18, 17, 24, 33, 20, 21, 26, 28]",토요일
4호선,미아사거리역,416,SAT,06,30,1,0,405,진접역,426,서울역,415,미아역,"[16, 20, 20, 21, 22, 19, 22, 17, 21, 23]",토요일
4호선,미아사거리역,416,SAT,06,40,1,0,405,진접역,426,서울역,415,미아역,"[19, 21, 21, 19, 23, 30, 30, 21, 29, 26]",토요일
4호선,미아사거리역,416,SAT,06,50,1,0,405,진접역,426,서울역,415,미아역,"[20, 21, 20, 20, 19, 33, 34, 31, 21, 21]",토요일
4호선,미아사거리역,416,SAT,06,00,0,0,433,사당역,409,불암산역,417,길음역,"[7, 8, 18, 20, 14, 10, 19, 13, 7, 13]",토요일
4호선,미아사거리역,416,SAT,06,10,0,0,433,사당역,409,불암산역,417,길음역,"[11, 15, 17, 16, 14, 14, 15, 15, 12, 10]",토요일
4호선,미아사거리역,416,SAT,06,20,0,0,433,사당역,409,불암산역,417,길음역,"[5, 17, 22, 23, 10, 17, 17, 20, 11, 9]",토요일
4호선,미아사거리역,416,SAT,06,30,0,0,433,사당역,409,불암산역,417,길음역,"[8, 12, 12, 15, 14, 6, 22, 22, 2, 7]",토요일
4호선,미아사거리역,416,SAT,06,40,0,0,433,사당역,409,불암산역,417,길음역,"[2, 14, 8, 8, 12, 12, 9, 8, 4, 3]",토요일
4호선,미아사거리역,416,SAT,06,50,0,0,433,사당역,409,불암산역,417,길음역,"[6, 9, 10, 9, 8, 8, 9, 9, 7, 6]",토요일
4호선,미아사거리역,416,SAT,06,00,0,0,456,오이도역,411,노원역,417,길음역,"[7, 8, 18, 20, 14, 10, 19, 13, 7, 13]",토요일
4호선,미아사거리역,416,SAT,06,10,0,0,456,오이도역,411,노원역,417,길음역,"[11, 15, 17, 16, 14, 14, 15, 15, 12, 10]",토요일
4호선,미아사거리역,416,SAT,06,20,0,0,456,오이도역,411,노원역,417,길음역,"[5, 17, 22, 23, 10, 17, 17, 20, 11, 9]",토요일
4호선,미아사거리역,416,SAT,06,30,0,0,456,오이도역,411,노원역,417,길음역,"[8, 12, 12, 15, 14, 6, 22, 22, 2, 7]",토요일
4호선,미아사거리역,416,SAT,06,40,0,0,456,오이도역,411,노원역,417,길음역,"[2, 14, 8, 8, 12, 12, 9, 8, 4, 3]",토요일
4호선,미아사거리역,416,SAT,06,50,0,0,456,오이도역,411,노원역,417,길음역,"[6, 9, 10, 9, 8, 8, 9, 9, 7, 6]",토요일
4호선,미아사거리역,416,SAT,06,00,0,0,434,남태령역,405,진접역,417,길음역,"[7, 8, 18, 20, 14, 10, 19, 13, 7, 13]",토요일
4호선,미아사거리역,416,SAT,06,10,0,0,434,남태령역,405,진접역,417,길음역,"[12, 18, 19, 19, 16, 16, 18, 17, 14, 11]",토요일
4호선,미아사거리역,416,SAT,06,20,0,0,434,남태령역,405,진접역,417,길음역,"[5, 18, 23, 24, 11, 18, 18, 22, 12, 9]",토요일
4호선,미아사거리역,416,SAT,06,30,0,0,434,남태령역,405,진접역,417,길음역,"[5, 8, 8, 10, 9, 4, 15, 15, 2, 5]",토요일
4호선,미아사거리역,416,SAT,06,40,0,0,434,남태령역,405,진접역,417,길음역,"[2, 14, 8, 8, 12, 12, 9, 8, 4, 3]",토요일
4호선,미아사거리역,416,SAT,06,50,0,0,434,남태령역,405,진접역,417,길음역,"[6, 9, 10, 9, 8, 8, 9, 9, 7, 6]",토요일
4호선,미아사거리역,416,SAT,06,00,0,0,456,오이도역,409,불암산역,417,길음역,"[7, 8, 18, 20, 14, 10, 19, 13, 7, 13]",토요일
4호선,미아사거리역,416,SAT,06,10,0,0,456,오이도역,409,불암산역,417,길음역,"[11, 15, 17, 16, 14, 14, 15, 15, 12, 10]",토요일
4호선,미아사거리역,416,SAT,06,20,0,0,456,오이도역,409,불암산역,417,길음역,"[5, 17, 22, 23, 10, 17, 17, 20, 11, 9]",토요일
4호선,미아사거리역,416,SAT,06,30,0,0,456,오이도역,409,불암산역,417,길음역,"[8, 12, 12, 15, 14, 6, 22, 22, 2, 7]",토요일
4호선,미아사거리역,416,SAT,06,40,0,0,456,오이도역,409,불암산역,417,길음역,"[2, 14, 8, 8, 12, 12, 9, 8, 4, 3]",토요일
4호선,미아사거리역,416,SAT,06,50,0,0,456,오이도역,409,불암산역,417,길음역,"[5, 7, 7, 7, 6, 6, 7, 6, 5, 4]",토요일
4호선,미아사거리역,416,SAT,07,00,1,0,405,진접역,426,서울역,415,미아역,"[25, 25, 20, 25, 20, 29, 28, 25, 14, 29]",토요일
4호선,미아사거리역,416,SAT,07,10,1,0,405,진접역,426,서울역,415,미아역,"[23, 27, 18, 33, 28, 32, 35, 24, 23, 27]",토요일
4호선,미아사거리역,416,SAT,07,20,1,0,405,진접역,426,서울역,415,미아역,"[32, 20, 22, 29, 44, 26, 29, 30, 24, 34]",토요일
4호선,미아사거리역,416,SAT,07,30,1,0,405,진접역,426,서울역,415,미아역,"[28, 33, 36, 25, 37, 31, 40, 33, 21, 25]",토요일
4호선,미아사거리역,416,SAT,07,40,1,0,405,진접역,426,서울역,415,미아역,"[20, 26, 24, 31, 37, 26, 47, 25, 37, 28]",토요일
4호선,미아사거리역,416,SAT,07,50,1,0,405,진접역,426,서울역,415,미아역,"[18, 43, 25, 40, 41, 56, 53, 39, 49, 47]",토요일
4호선,미아사거리역,416,SAT,07,00,1,0,411,노원역,433,사당역,415,미아역,"[25, 25, 20, 25, 20, 29, 28, 25, 14, 29]",토요일
4호선,미아사거리역,416,SAT,07,10,1,0,411,노원역,433,사당역,415,미아역,"[23, 27, 18, 33, 28, 32, 35, 24, 23, 27]",토요일
4호선,미아사거리역,416,SAT,07,20,1,0,411,노원역,433,사당역,415,미아역,"[32, 20, 22, 29, 44, 26, 29, 30, 24, 34]",토요일
4호선,미아사거리역,416,SAT,07,30,1,0,411,노원역,433,사당역,415,미아역,"[28, 33, 36, 25, 37, 31, 40, 33, 21, 25]",토요일
4호선,미아사거리역,416,SAT,07,40,1,0,411,노원역,433,사당역,415,미아역,"[20, 26, 24, 31, 37, 26, 47, 25, 37, 28]",토요일
4호선,미아사거리역,416,SAT,07,50,1,0,411,노원역,433,사당역,415,미아역,"[18, 43, 25, 40, 41, 56, 53, 39, 49, 47]",토요일
4호선,미아사거리역,416,SAT,07,00,1,0,409,불암산역,444,산본역,415,미아역,"[25, 25, 20, 25, 20, 29, 28, 25, 14, 29]",토요일
4호선,미아사거리역,416,SAT,07,10,1,0,409,불암산역,444,산본역,415,미아역,"[23, 27, 18, 33, 28, 32, 35, 24, 23, 27]",토요일
4호선,미아사거리역,416,SAT,07,20,1,0,409,불암산역,444,산본역,415,미아역,"[32, 20, 22, 29, 44, 26, 29, 30, 24, 34]",토요일
4호선,미아사거리역,416,SAT,07,30,1,0,409,불암산역,444,산본역,415,미아역,"[28, 33, 36, 25, 37, 31, 40, 33, 21, 25]",토요일
4호선,미아사거리역,416,SAT,07,40,1,0,409,불암산역,444,산본역,415,미아역,"[20, 26, 24, 31, 37, 26, 47, 25, 37, 28]",토요일
4호선,미아사거리역,416,SAT,07,50,1,0,409,불암산역,444,산본역,415,미아역,"[18, 43, 25, 40, 41, 56, 53, 39, 49, 47]",토요일
4호선,미아사거리역,416,SAT,07,00,0,0,456,오이도역,409,불암산역,417,길음역,"[2, 6, 10, 7, 6, 6, 7, 8, 5, 4]",토요일
4호선,미아사거리역,416,SAT,07,10,0,0,456,오이도역,409,불암산역,417,길음역,"[3, 10, 16, 4, 12, 2, 10, 6, 11, 4]",토요일
