호선,역명,역코드,요일,시간,분,상하행,직통여부,구간시작역코드,구간시작역,구간종료역코드,구간종료역,직전역코드,직전역,congestionCar,요일(한글)
8호선,몽촌토성역,813,MON,06,50,1,0,804,별내역,817,가락시장역,812,강동구청역,"[108, 133, 111, 122, 96, 79]",월요일
8호선,잠실역,814,MON,06,00,1,0,807,구리역,827,모란역,813,몽촌토성역,"[72, 90, 81, 49, 65, 39]",월요일
8호선,잠실역,814,MON,06,10,1,0,807,구리역,827,모란역,813,몽촌토성역,"[40, 38, 44, 20, 35, 21]",월요일
8호선,잠실역,814,MON,06,20,1,0,807,구리역,827,모란역,813,몽촌토성역,"[92, 93, 62, 56, 62, 54]",월요일
8호선,잠실역,814,MON,06,30,1,0,807,구리역,827,모란역,813,몽촌토성역,"[102, 93, 71, 77, 65, 55]",월요일
8호선,잠실역,814,MON,06,40,1,0,807,구리역,827,모란역,813,몽촌토성역,"[113, 121, 85, 105, 117, 58]",월요일
8호선,잠실역,814,MON,06,50,1,0,807,구리역,827,모란역,813,몽촌토성역,"[125, 156, 110, 133, 99, 67]",월요일
8호선,잠실역,814,MON,06,00,0,0,827,모란역,804,별내역,815,석촌역,"[19, 28, 25, 17, 19, 24]",월요일
8호선,잠실역,814,MON,06,10,0,0,827,모란역,804,별내역,815,석촌역,"[10, 24, 26, 21, 20, 25]",월요일
8호선,잠실역,814,MON,06,20,0,0,827,모란역,804,별내역,815,석촌역,"[16, 26, 22, 22, 23, 23]",월요일
8호선,잠실역,814,MON,06,30,0,0,827,모란역,804,별내역,815,석촌역,"[26, 34, 18, 20, 22, 24]",월요일
8호선,잠실역,814,MON,06,40,0,0,827,모란역,804,별내역,815,석촌역,"[18, 31, 25, 22, 26, 21]",월요일
8호선,잠실역,814,MON,06,50,0,0,827,모란역,804,별내역,815,석촌역,"[26, 36, 29, 27, 34, 34]",월요일
8호선,잠실역,814,MON,06,00,1,0,804,별내역,827,모란역,813,몽촌토성역,"[81, 101, 91, 55, 72, 44]",월요일
8호선,잠실역,814,MON,06,10,1,0,804,별내역,827,모란역,813,몽촌토성역,"[91, 87, 99, 46, 80, 47]",월요일
8호선,잠실역,814,MON,06,20,1,0,804,별내역,827,모란역,813,몽촌토성역,"[92, 93, 62, 56, 62, 54]",월요일
8호선,잠실역,814,MON,06,30,1,0,804,별내역,827,모란역,813,몽촌토성역,"[102, 93, 71, 77, 65, 55]",월요일
8호선,잠실역,814,MON,06,40,1,0,804,별내역,827,모란역,813,몽촌토성역,"[113, 121, 85, 105, 117, 58]",월요일
8호선,잠실역,814,MON,06,50,1,0,804,별내역,827,모란역,813,몽촌토성역,"[125, 156, 110, 133, 99, 67]",월요일
8호선,잠실역,814,MON,06,00,0,0,827,모란역,814,잠실역,815,석촌역,"[19, 28, 25, 17, 19, 24]",월요일
8호선,잠실역,814,MON,06,10,0,0,827,모란역,814,잠실역,815,석촌역,"[10, 24, 26, 21, 20, 25]",월요일
8호선,잠실역,814,MON,06,20,0,0,827,모란역,814,잠실역,815,석촌역,"[16, 26, 22, 22, 23, 23]",월요일
8호선,잠실역,814,MON,06,30,0,0,827,모란역,814,잠실역,815,석촌역,"[26, 34, 18, 20, 22, 24]",월요일
8호선,잠실역,814,MON,06,40,0,0,827,모란역,814,잠실역,815,석촌역,"[18, 31, 25, 22, 26, 21]",월요일
8호선,잠실역,814,MON,06,50,0,0,827,모란역,814,잠실역,815,석촌역,"[26, 36, 29, 27, 34, 34]",월요일
8호선,잠실역,814,MON,06,00,1,0,804,별내역,817,가락시장역,813,몽촌토성역,"[79, 98, 89, 54, 70, 42]",월요일
8호선,잠실역,814,MON,06,10,1,0,804,별내역,817,가락시장역,813,몽촌토성역,"[91, 87, 99, 46, 80, 47]",월요일
8호선,잠실역,814,MON,06,20,1,0,804,별내역,817,가락시장역,813,몽촌토성역,"[92, 93, 62, 56, 62, 54]",월요일
8호선,잠실역,814,MON,06,30,1,0,804,별내역,817,가락시장역,813,몽촌토성역,"[102, 93, 71, 77, 65, 55]",월요일
8호선,잠실역,814,MON,06,40,1,0,804,별내역,817,가락시장역,813,몽촌토성역,"[113, 121, 85, 105, 117, 58]",월요일
8호선,잠실역,814,MON,06,50,1,0,804,별내역,817,가락시장역,813,몽촌토성역,"[125, 156, 110, 133, 99, 67]",월요일
8호선,잠실역,814,MON,06,00,1,0,810,암사역,827,모란역,813,몽촌토성역,"[79, 98, 89, 54, 70, 42]",월요일
8호선,잠실역,814,MON,06,10,1,0,810,암사역,827,모란역,813,몽촌토성역,"[91, 87, 99, 46, 80, 47]",월요일
8호선,잠실역,814,MON,06,20,1,0,810,암사역,827,모란역,813,몽촌토성역,"[92, 93, 62, 56, 62, 54]",월요일
8호선,잠실역,814,MON,06,30,1,0,810,암사역,827,모란역,813,몽촌토성역,"[102, 93, 71, 77, 65, 55]",월요일
8호선,잠실역,814,MON,06,40,1,0,810,암사역,827,모란역,813,몽촌토성역,"[113, 121, 85, 105, 117, 58]",월요일
8호선,잠실역,814,MON,06,50,1,0,810,암사역,827,모란역,813,몽촌토성역,"[125, 156, 110, 133, 99, 67]",월요일
8호선,잠실역,814,MON,06,00,0,0,817,가락시장역,804,별내역,815,석촌역,"[5, 8, 7, 5, 5, 7]",월요일
8호선,잠실역,814,MON,06,10,0,0,817,가락시장역,804,별내역,815,석촌역,"[10, 24, 26, 21, 20, 25]",월요일
8호선,잠실역,814,MON,06,20,0,0,817,가락시장역,804,별내역,815,석촌역,"[16, 26, 22, 22, 23, 23]",월요일
8호선,잠실역,814,MON,06,30,0,0,817,가락시장역,804,별내역,815,석촌역,"[26, 34, 18, 20, 22, 24]",월요일
8호선,잠실역,814,MON,06,40,0,0,817,가락시장역,804,별내역,815,석촌역,"[18, 31, 25, 22, 26, 21]",월요일
8호선,잠실역,814,MON,06,50,0,0,817,가락시장역,804,별내역,815,석촌역,"[26, 36, 29, 27, 34, 34]",월요일
8호선,잠실역,814,MON,06,00,0,0,827,모란역,810,암사역,815,석촌역,"[19, 28, 25, 17, 19, 24]",월요일
8호선,잠실역,814,MON,06,10,0,0,827,모란역,810,암사역,815,석촌역,"[10, 24, 26, 21, 20, 25]",월요일
8호선,잠실역,814,MON,06,20,0,0,827,모란역,810,암사역,815,석촌역,"[16, 26, 22, 22, 23, 23]",월요일
8호선,잠실역,814,MON,06,30,0,0,827,모란역,810,암사역,815,석촌역,"[26, 34, 18, 20, 22, 24]",월요일
8호선,잠실역,814,MON,06,40,0,0,827,모란역,810,암사역,815,석촌역,"[18, 31, 25, 22, 26, 21]",월요일
8호선,잠실역,814,MON,06,50,0,0,827,모란역,810,암사역,815,석촌역,"[26, 36, 29, 27, 34, 34]",월요일
8호선,석촌역,815,MON,06,00,0,0,827,모란역,814,잠실역,816,송파역,"[18, 30, 28, 22, 27, 32]",월요일
