연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
41.0,평일,2,201,시청,상행,11.6,30.2,55.3,89.0,45.8,35.0,38.6,41.4,41.0,37.8,40.8,47.0,51.8,58.4,29.0,23.7,36.4,38.5,28.4,9.4
42.0,평일,2,201,시청,하행,5.5,17.2,34.3,36.5,22.2,24.6,32.2,32.5,38.0,39.0,42.8,48.9,70.4,105.4,55.1,57.8,48.1,58.6,30.7,12.0
39.0,평일,2,202,을지로입구,상행,7.8,24.2,39.8,62.3,35.8,29.7,36.1,38.8,42.3,40.6,45.0,51.6,63.4,76.4,35.4,30.4,42.7,43.3,34.3,9.8
40.0,평일,2,202,을지로입구,하행,5.4,20.7,40.6,49.8,26.6,25.4,31.2,33.0,36.4,37.8,40.4,45.8,64.8,91.4,49.2,54.2,43.3,55.1,28.9,11.4
37.0,평일,2,203,을지로3가,상행,8.0,23.2,36.3,52.4,32.6,28.8,34.8,37.8,40.4,39.7,44.0,50.8,65.8,75.8,36.8,29.0,44.1,42.8,35.0,9.8
38.0,평일,2,203,을지로3가,하행,8.2,25.1,54.6,73.9,35.8,30.2,34.0,35.0,37.1,37.7,39.2,42.4,55.5,75.9,41.8,42.6,37.6,44.6,23.2,9.2
35.0,평일,2,204,을지로4가,상행,7.8,22.1,33.3,50.0,31.8,28.6,35.2,38.6,42.0,41.3,47.0,55.2,72.0,83.4,40.4,30.5,46.0,45.1,35.6,11.4
36.0,평일,2,204,을지로4가,하행,8.6,27.7,63.0,78.3,37.2,29.0,32.1,33.1,34.2,34.5,36.1,40.0,49.2,65.2,38.4,40.2,34.8,41.7,20.7,8.4
33.0,평일,2,205,동대문역사문화공원,상행,11.5,29.4,44.9,65.4,40.6,33.2,42.2,44.8,49.3,46.8,51.2,60.2,78.2,83.0,39.4,29.1,42.6,41.7,31.9,10.6
34.0,평일,2,205,동대문역사문화공원,하행,8.6,28.6,73.4,83.8,40.3,30.4,33.8,35.0,34.7,35.3,37.8,39.8,47.6,63.8,37.8,40.2,35.0,42.0,20.5,7.9
31.0,평일,2,206,신당,상행,10.0,31.8,47.0,72.4,43.6,34.4,42.8,46.0,48.4,46.8,51.7,61.3,78.2,77.2,38.2,27.2,39.4,41.6,31.2,11.6
32.0,평일,2,206,신당,하행,10.6,25.6,68.7,79.0,40.4,32.6,36.4,37.4,37.8,39.0,44.1,44.7,53.9,78.4,47.4,52.2,44.4,51.0,24.4,9.0
29.0,평일,2,207,상왕십리,상행,11.2,32.7,48.6,75.2,44.4,34.4,43.0,46.2,48.2,46.4,51.2,60.6,76.6,75.7,37.0,26.4,37.7,39.6,29.4,10.7
30.0,평일,2,207,상왕십리,하행,9.0,24.6,64.1,75.2,39.2,32.2,35.7,37.8,37.2,40.2,45.0,45.6,56.8,82.5,49.8,53.1,46.8,51.3,24.5,8.4
27.0,평일,2,208,왕십리,상행,9.6,26.8,38.6,68.6,39.2,29.2,37.5,39.0,39.2,38.6,38.4,44.0,52.8,50.6,25.0,17.4,23.8,25.8,19.6,8.0
28.0,평일,2,208,왕십리,하행,8.0,23.2,60.0,69.6,38.0,31.3,35.0,37.2,36.9,40.0,45.4,46.2,58.1,82.2,51.6,53.2,48.6,51.8,24.8,9.0
25.0,평일,2,209,한양대,상행,9.6,25.3,35.7,62.0,35.4,24.2,34.3,34.6,36.0,36.9,39.2,44.3,54.0,52.0,25.5,17.2,24.5,25.6,19.6,8.1
26.0,평일,2,209,한양대,하행,6.0,14.4,38.5,40.6,25.1,21.4,25.6,27.9,29.0,32.2,37.2,38.0,48.4,71.6,43.0,47.6,43.0,45.0,20.0,7.4
23.0,평일,2,210,뚝섬,상행,9.4,22.5,31.2,51.0,28.4,21.2,31.8,32.8,34.6,36.2,39.2,44.6,56.5,57.4,26.9,19.2,26.4,27.1,20.8,8.4
24.0,평일,2,210,뚝섬,하행,4.6,16.0,38.4,41.2,27.1,23.2,24.4,27.8,27.8,29.2,35.0,34.6,45.8,67.8,39.7,44.2,41.4,39.8,18.7,6.1
107.0,평일,2,211,성수,상행,4.5,13.5,21.6,37.6,25.2,20.6,27.0,28.8,31.9,33.5,39.3,40.2,49.1,67.7,36.2,30.2,39.7,34.4,22.7,16.2
108.0,평일,2,211,성수,하행,4.2,18.4,39.2,46.3,32.0,24.2,25.6,27.8,27.8,28.2,33.3,31.7,40.2,57.0,34.9,38.6,36.6,36.6,17.4,6.1
105.0,평일,2,212,건대입구,상행,5.8,18.5,28.8,53.8,33.0,23.7,28.6,29.0,31.2,31.8,36.2,36.0,42.2,52.7,28.9,25.5,32.8,29.7,19.6,15.4
106.0,평일,2,212,건대입구,하행,15.0,29.5,52.4,61.9,34.1,23.2,30.0,31.6,28.8,29.2,32.9,38.4,43.7,47.2,28.6,26.6,32.8,34.4,16.5,5.2
103.0,평일,2,213,구의,상행,7.6,17.9,30.3,58.8,37.4,24.2,29.4,28.2,30.4,30.6,34.2,34.8,40.0,48.7,25.1,22.2,28.8,25.9,17.0,12.6
104.0,평일,2,213,구의,하행,12.9,24.2,45.4,46.6,28.6,20.3,26.8,29.3,26.9,28.3,34.4,41.0,48.5,59.0,34.5,29.8,39.6,39.4,16.7,5.4
101.0,평일,2,214,강변,상행,9.3,19.6,36.1,65.4,44.4,26.6,29.4,29.4,29.7,29.8,32.5,33.2,38.8,45.0,24.0,20.8,26.2,23.6,15.9,12.3
102.0,평일,2,214,강변,하행,8.2,22.7,38.6,39.0,25.2,19.0,25.2,27.6,25.6,27.4,34.4,40.3,48.4,61.2,36.7,32.4,43.4,39.6,18.2,6.4
99.0,평일,2,215,잠실나루,상행,9.1,19.2,35.2,65.3,44.7,27.4,30.4,29.6,29.8,30.2,33.4,34.8,39.8,43.6,22.5,20.6,25.0,22.8,15.0,11.0
100.0,평일,2,215,잠실나루,하행,10.1,20.6,33.4,34.3,22.6,17.2,23.5,27.2,25.3,27.8,36.0,43.1,51.1,66.8,38.4,35.0,45.4,45.4,18.6,6.5
97.0,평일,2,216,잠실,상행,12.5,25.8,53.1,88.8,58.6,34.0,30.4,31.6,32.9,31.9,36.2,38.3,44.8,44.6,23.0,23.4,27.8,23.4,12.0,8.1
98.0,평일,2,216,잠실,하행,9.6,21.6,32.5,32.3,21.6,17.4,22.2,27.6,25.4,28.2,35.8,42.0,50.0,66.6,38.8,37.3,47.8,47.1,19.4,6.9
95.0,평일,2,217,잠실새내,상행,13.4,27.0,56.0,94.0,61.4,35.0,30.1,30.5,32.6,29.4,34.0,35.8,42.2,40.5,22.2,21.8,26.4,22.6,11.6,6.9
96.0,평일,2,217,잠실새내,하행,7.1,21.0,27.5,31.1,24.0,19.2,25.2,30.6,28.9,31.8,41.8,50.4,63.3,86.8,51.6,41.0,57.2,59.6,27.2,9.3
93.0,평일,2,218,종합운동장,상행,15.6,25.6,55.6,96.6,64.9,36.7,29.8,31.8,32.8,28.2,33.0,33.8,38.0,37.2,21.2,21.3,29.8,30.4,11.6,6.6
94.0,평일,2,218,종합운동장,하행,5.6,19.1,23.4,27.0,21.8,19.0,24.6,28.7,29.0,31.8,42.4,51.7,65.8,89.0,53.6,40.6,57.2,59.4,27.5,9.5
91.0,평일,2,219,삼성,상행,10.4,21.8,46.5,75.6,53.6,31.8,28.9,32.6,34.5,33.0,41.8,47.0,59.4,60.4,34.2,31.3,43.1,37.8,14.8,8.2
92.0,평일,2,219,삼성,하행,5.8,19.8,23.6,27.2,20.9,18.6,24.0,28.4,29.2,31.7,41.8,54.0,72.0,96.9,54.4,42.9,56.4,48.8,24.4,10.3
89.0,평일,2,220,선릉,상행,11.8,23.2,47.8,79.3,58.1,37.1,35.6,40.0,44.8,43.6,57.9,64.6,83.3,88.2,51.2,44.2,57.4,52.6,20.9,12.4
90.0,평일,2,220,선릉,하행,15.0,26.6,40.6,51.9,40.4,28.4,30.5,33.4,34.7,33.8,40.2,49.8,63.0,81.8,48.0,35.7,47.4,43.0,23.1,8.3
87.0,평일,2,221,역삼,상행,11.6,20.5,36.8,53.8,41.2,31.0,33.0,40.0,44.0,46.8,63.2,75.4,106.4,112.0,64.6,51.4,68.6,58.9,26.2,13.2
88.0,평일,2,221,역삼,하행,27.8,35.1,58.8,76.6,61.6,42.5,39.0,42.2,44.6,41.7,47.4,54.6,68.3,86.0,49.8,40.9,53.8,45.0,26.6,9.1
85.0,평일,2,222,강남,상행,11.7,17.2,30.2,41.4,29.0,27.8,34.1,41.8,44.8,50.2,70.5,83.2,120.6,120.5,77.8,63.6,87.4,74.8,36.4,17.2
86.0,평일,2,222,강남,하행,32.2,42.0,77.8,103.7,88.0,54.2,44.0,45.1,49.2,42.4,45.4,50.5,56.2,69.5,41.2,35.0,46.2,43.0,25.0,8.4
83.0,평일,2,223,교대,상행,11.2,17.8,30.4,40.4,25.9,26.8,32.2,38.5,44.6,50.0,69.5,83.7,120.6,128.2,83.4,68.4,94.2,85.3,38.8,18.9
84.0,평일,2,223,교대,하행,41.0,53.0,98.1,121.0,108.8,66.2,48.0,47.4,52.3,45.4,45.6,46.6,51.0,62.9,36.0,28.0,34.4,32.0,20.1,8.0
81.0,평일,2,224,서초,상행,11.0,16.3,27.0,32.8,21.2,23.5,30.6,37.2,43.8,50.7,71.4,86.2,125.4,133.4,85.0,70.2,94.2,86.6,39.0,18.8
82.0,평일,2,224,서초,하행,41.7,60.6,106.2,132.2,110.7,68.6,47.0,47.6,51.8,43.6,43.2,44.8,46.7,56.7,33.0,25.8,33.3,29.0,19.6,8.1
79.0,평일,2,225,방배,상행,11.2,16.6,26.6,30.7,20.4,22.2,29.9,37.1,45.0,51.0,73.8,88.2,125.9,138.6,87.9,71.4,91.5,90.2,42.7,18.8
80.0,평일,2,225,방배,하행,43.2,62.4,114.0,139.0,113.0,70.8,45.8,47.8,50.2,40.2,40.0,42.4,43.2,49.8,29.6,23.7,31.2,27.6,18.6,8.4
77.0,평일,2,226,사당,상행,10.0,17.2,26.8,34.6,21.0,21.4,26.2,33.7,40.9,46.8,65.8,77.8,107.4,122.8,84.5,65.7,84.4,89.4,46.2,23.2
78.0,평일,2,226,사당,하행,43.6,63.6,116.6,144.6,112.2,73.2,47.1,48.8,50.4,39.8,39.0,41.2,42.0,47.3,28.4,23.9,31.3,26.8,19.3,7.9
75.0,평일,2,227,낙성대,상행,11.2,18.4,27.8,36.2,22.2,20.5,26.0,33.3,40.7,45.2,63.1,75.9,102.8,111.2,80.8,60.9,77.0,84.4,42.1,20.8
76.0,평일,2,227,낙성대,하행,40.6,63.6,108.2,128.4,94.5,63.4,42.2,44.4,45.2,34.6,36.4,40.1,40.2,47.8,29.4,23.2,31.0,26.5,19.7,7.8
73.0,평일,2,228,서울대입구,상행,8.1,18.4,29.4,37.0,22.6,18.5,23.4,31.4,37.2,41.2,58.4,68.7,92.0,99.2,71.5,53.8,67.6,75.9,39.3,20.2
