연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
41.0,평일,2,201,시청,상행,10.2,27.5,54.3,91.2,48.0,36.4,37.4,41.6,41.6,37.8,42.6,49.1,52.6,60.2,30.0,24.6,36.8,38.0,26.7,9.0
42.0,평일,2,201,시청,하행,5.4,15.2,31.8,36.4,24.8,27.2,33.2,32.4,37.0,39.2,44.9,49.9,72.9,106.5,57.1,57.2,49.0,59.1,28.6,9.8
39.0,평일,2,202,을지로입구,상행,7.0,22.0,38.6,64.6,38.3,30.6,35.4,38.0,43.4,40.8,45.3,52.5,63.0,77.3,37.0,31.8,43.8,43.1,31.2,9.6
40.0,평일,2,202,을지로입구,하행,5.2,18.4,37.6,49.4,29.0,27.9,31.5,33.2,35.5,37.4,42.0,46.0,67.6,93.9,49.7,53.8,44.2,55.0,26.6,9.5
37.0,평일,2,203,을지로3가,상행,7.2,21.4,35.7,55.2,35.5,29.6,33.9,36.8,41.2,39.6,44.0,51.6,65.9,76.2,38.1,29.7,45.6,43.1,33.8,9.4
38.0,평일,2,203,을지로3가,하행,7.8,22.2,49.8,73.1,38.5,32.6,34.8,34.2,37.0,36.7,40.4,42.7,59.1,78.3,41.6,42.0,37.3,44.4,21.4,7.8
35.0,평일,2,204,을지로4가,상행,7.0,20.2,32.6,52.4,34.6,29.2,34.0,37.3,42.4,41.0,47.0,56.2,72.2,83.8,41.9,31.0,47.6,45.3,33.8,11.0
36.0,평일,2,204,을지로4가,하행,8.0,24.5,59.0,77.6,39.8,31.7,33.0,32.4,35.0,33.8,37.1,40.8,52.0,66.9,37.9,40.4,34.0,40.4,18.8,7.1
33.0,평일,2,205,동대문역사문화공원,상행,10.2,26.9,43.8,68.0,44.5,34.6,39.2,43.8,48.8,46.8,52.0,61.4,78.1,83.6,40.4,29.6,43.2,42.5,31.0,10.2
34.0,평일,2,205,동대문역사문화공원,하행,8.0,25.4,68.4,83.1,43.4,33.1,34.6,34.8,35.4,35.2,38.4,40.8,49.6,65.5,36.6,40.1,34.0,40.8,18.8,6.8
31.0,평일,2,206,신당,상행,9.3,29.0,45.4,75.0,48.0,35.8,39.8,45.3,48.6,47.0,53.0,62.5,79.2,77.5,39.4,27.1,40.0,43.2,29.2,10.6
32.0,평일,2,206,신당,하행,9.6,22.4,63.0,79.2,44.1,35.1,36.8,38.4,38.6,39.2,44.2,46.2,56.8,80.4,47.6,50.4,42.8,47.8,22.0,7.6
29.0,평일,2,207,상왕십리,상행,10.6,29.8,46.4,78.4,48.9,35.6,40.1,45.4,48.4,46.8,52.6,61.4,77.0,76.1,38.2,26.0,38.2,41.2,27.4,9.6
30.0,평일,2,207,상왕십리,하행,8.2,21.8,58.5,76.0,42.8,35.1,36.7,38.8,37.4,39.9,45.8,47.0,59.6,83.8,49.6,51.6,45.3,46.6,22.9,6.9
27.0,평일,2,208,왕십리,상행,8.8,24.0,37.0,71.4,43.1,31.2,33.5,37.2,39.0,37.2,38.2,43.5,53.0,49.6,25.5,17.0,24.7,26.1,18.3,6.9
28.0,평일,2,208,왕십리,하행,7.2,20.4,54.8,70.4,41.7,34.1,35.7,38.0,37.2,39.8,46.0,47.8,60.7,83.5,51.2,51.6,47.1,47.0,23.4,7.4
25.0,평일,2,209,한양대,상행,8.8,22.6,34.8,64.0,38.6,24.1,31.4,32.6,35.8,35.0,38.6,45.4,54.8,50.8,26.0,17.1,25.7,26.1,18.2,6.8
26.0,평일,2,209,한양대,하행,5.4,12.6,36.0,41.4,27.2,22.8,26.0,28.6,28.1,31.3,37.6,39.0,50.2,72.2,42.0,45.8,41.2,38.6,18.8,5.8
23.0,평일,2,210,뚝섬,상행,8.4,20.3,29.7,52.8,30.1,20.6,28.6,30.3,33.4,33.8,38.3,45.2,56.8,56.4,27.0,18.6,27.3,27.8,19.2,7.5
