연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
21.0,평일,2,201,시청,상행,11.4,29.3,52.2,90.3,49.2,36.6,38.4,42.0,42.3,40.2,43.0,48.5,54.2,60.3,30.2,24.6,36.1,38.2,26.8,9.0
72.0,평일,2,201,시청,하행,4.7,15.6,32.9,37.4,25.1,26.4,32.2,33.0,37.2,38.8,45.2,51.8,74.1,107.2,57.2,58.8,48.3,58.4,27.8,10.9
22.0,평일,2,202,을지로입구,상행,7.6,23.5,38.3,63.4,38.1,31.2,36.2,39.2,43.5,42.6,46.5,52.4,65.7,77.4,37.4,31.5,43.0,43.4,32.2,9.6
73.0,평일,2,202,을지로입구,하행,4.6,18.8,38.4,50.2,30.2,27.2,31.4,33.6,35.8,37.2,42.8,47.8,68.2,93.2,50.6,55.0,43.9,54.6,26.2,10.4
23.0,평일,2,203,을지로3가,상행,7.6,23.0,35.8,54.2,35.0,30.2,34.6,38.4,41.6,41.8,45.8,52.0,69.0,76.5,38.4,30.0,44.1,43.6,33.4,9.6
74.0,평일,2,203,을지로3가,하행,7.2,22.8,51.6,74.0,40.2,31.7,34.4,35.5,36.5,36.9,41.2,44.6,59.6,77.8,42.6,42.7,37.6,43.4,21.0,8.4
24.0,평일,2,204,을지로4가,상행,7.6,22.2,32.8,51.6,34.5,30.0,35.0,39.4,43.0,43.6,48.8,56.2,75.4,83.2,42.1,31.4,46.0,45.8,34.1,11.1
75.0,평일,2,204,을지로4가,하행,7.6,25.6,59.4,78.2,41.4,30.5,33.1,34.2,34.4,34.2,38.2,42.2,52.8,67.2,39.0,41.0,34.8,39.6,18.6,7.6
25.0,평일,2,205,동대문역사문화공원,상행,11.1,29.4,43.8,67.4,44.0,35.6,42.0,46.3,50.4,49.5,53.6,61.2,81.8,83.2,40.7,30.2,43.2,42.6,31.4,10.2
76.0,평일,2,205,동대문역사문화공원,하행,7.6,26.3,69.4,83.2,45.0,32.2,34.8,36.4,35.1,35.7,39.6,42.2,50.8,66.0,38.5,40.9,34.8,40.0,18.6,7.0
26.0,평일,2,206,신당,상행,9.6,31.4,46.3,74.1,47.4,36.8,42.2,48.1,50.0,49.9,54.4,61.6,80.9,78.0,39.6,28.1,39.8,42.2,30.8,11.0
