연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
21.0,평일,2,201,시청,상행,9.4,25.0,51.0,91.2,47.4,32.4,34.4,37.7,37.8,36.1,37.6,44.4,51.5,58.7,30.0,22.0,34.3,33.6,23.5,10.4
22.0,평일,2,201,시청,하행,5.1,16.0,30.6,36.9,25.2,25.0,33.0,31.3,34.2,35.8,40.4,45.4,67.2,107.6,53.6,51.8,47.7,51.3,23.6,12.0
23.0,평일,2,202,을지로입구,상행,6.4,20.1,36.8,65.2,37.1,27.9,32.7,35.4,39.2,38.5,41.6,45.8,62.4,76.2,37.2,28.2,41.0,37.6,27.6,11.2
24.0,평일,2,202,을지로입구,하행,4.8,18.5,35.2,49.4,29.6,25.6,30.6,31.4,32.8,35.0,37.8,41.8,62.5,94.4,47.6,48.4,43.2,47.4,21.8,10.8
25.0,평일,2,203,을지로3가,상행,6.6,19.6,34.4,55.7,34.4,27.0,31.1,34.8,37.4,37.6,40.8,45.8,64.4,78.0,39.0,27.4,42.9,38.2,29.0,11.1
26.0,평일,2,203,을지로3가,하행,7.3,21.8,46.4,72.4,39.4,28.4,33.2,33.2,33.0,34.6,36.7,38.2,54.6,77.2,40.0,39.0,35.5,38.9,18.0,8.4
27.0,평일,2,204,을지로4가,상행,6.4,18.0,31.4,52.5,33.7,26.6,31.0,35.4,38.6,39.2,43.7,50.0,71.3,86.1,42.2,28.8,44.8,40.2,30.0,13.0
28.0,평일,2,204,을지로4가,하행,7.4,23.9,55.8,76.8,41.3,28.0,32.5,31.8,32.0,32.4,34.6,37.1,48.3,66.8,36.7,36.6,32.3,35.3,15.2,7.2
29.0,평일,2,205,동대문역사문화공원,상행,9.6,24.3,42.7,67.5,42.8,31.0,36.4,41.2,45.2,45.0,47.7,56.6,73.6,86.6,40.7,27.8,41.8,37.6,26.8,11.7
30.0,평일,2,205,동대문역사문화공원,하행,7.4,24.9,64.6,81.9,45.3,29.8,34.0,34.6,32.9,33.4,36.4,37.2,46.4,64.9,35.6,36.2,32.4,35.6,15.3,6.8
31.0,평일,2,206,신당,상행,8.6,26.3,44.0,74.2,46.0,32.0,36.6,42.2,45.3,45.0,48.7,57.1,73.8,81.0,39.8,26.1,38.6,38.0,25.8,11.9
32.0,평일,2,206,신당,하행,9.2,21.9,60.3,77.2,44.2,33.0,35.8,37.6,35.4,37.0,41.3,42.2,53.2,79.2,45.7,46.7,40.4,43.1,18.8,8.4
33.0,평일,2,207,상왕십리,상행,9.6,26.9,44.6,77.6,46.9,32.1,36.9,42.4,45.2,44.6,48.2,56.3,72.6,79.9,39.0,25.2,37.1,36.2,24.2,11.0
34.0,평일,2,207,상왕십리,하행,7.7,20.6,56.8,74.2,43.2,32.9,36.0,37.4,35.0,37.4,42.4,43.0,54.8,83.2,47.2,47.9,42.0,42.0,19.8,8.4
35.0,평일,2,208,왕십리,상행,7.7,21.4,36.0,70.6,41.0,29.0,30.6,34.6,36.5,35.0,35.4,39.4,48.4,52.8,25.6,16.7,23.6,23.4,16.4,8.4
36.0,평일,2,208,왕십리,하행,6.6,19.4,53.3,69.0,41.8,32.1,35.4,36.5,34.6,37.2,42.7,43.3,56.0,82.1,49.4,48.4,43.8,42.4,20.0,9.1
