연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
522.0,평일,8,2811,암사,하행,9.0,19.8,39.4,43.4,27.6,15.8,12.3,13.0,11.8,9.4,9.0,10.8,11.5,8.4,5.3,4.8,4.4,3.4,1.8,0.6
523.0,평일,8,2812,천호,상행,0.6,3.0,3.4,7.2,6.8,6.1,7.6,9.0,9.6,10.9,14.6,19.0,26.4,33.0,25.6,17.2,19.3,18.4,14.6,5.8
524.0,평일,8,2812,천호,하행,14.6,47.2,92.0,120.6,75.2,43.9,33.3,33.1,32.4,28.5,29.5,36.7,44.4,37.3,23.5,18.1,19.2,18.2,10.7,3.6
525.0,평일,8,2813,강동구청,상행,4.5,16.0,19.2,27.5,24.3,21.3,22.4,24.5,27.8,32.2,44.8,53.4,81.4,105.4,69.2,47.6,49.6,49.0,31.6,10.7
526.0,평일,8,2813,강동구청,하행,17.2,52.6,99.1,127.6,84.4,45.4,35.7,35.2,34.2,30.4,30.2,38.2,48.2,40.2,23.3,19.8,18.6,18.3,9.9,3.4
527.0,평일,8,2814,몽촌토성,상행,4.4,16.9,20.3,31.0,25.8,21.8,22.3,26.4,29.4,33.8,47.2,58.4,89.0,113.9,68.9,53.4,57.3,55.0,36.2,12.6
528.0,평일,8,2814,몽촌토성,하행,16.8,53.0,101.4,130.7,90.9,48.2,35.5,37.0,34.8,32.4,32.7,42.0,53.0,45.8,26.4,21.0,19.8,19.4,11.5,4.3
529.0,평일,8,2815,잠실,상행,4.9,19.7,22.5,36.0,29.0,23.5,24.1,28.2,30.8,35.2,48.7,59.6,90.6,116.0,72.1,55.6,59.2,55.8,38.2,12.2
530.0,평일,8,2815,잠실,하행,13.0,45.4,84.8,107.5,72.4,42.5,35.7,40.4,41.9,41.8,49.0,62.3,87.0,94.8,62.6,48.6,52.2,52.0,33.1,11.0
531.0,평일,8,2816,석촌,상행,12.6,34.7,65.6,96.6,78.4,51.1,44.5,45.0,46.8,42.8,52.8,71.0,101.1,116.8,61.0,44.2,45.6,39.5,23.8,8.2
532.0,평일,8,2816,석촌,하행,14.6,41.0,88.1,116.6,75.0,46.4,37.6,43.6,45.5,45.4,53.0,69.0,96.9,103.6,72.0,54.0,59.5,62.4,40.4,12.2
533.0,평일,8,2817,송파,상행,15.6,41.4,77.9,110.0,88.2,57.6,49.1,50.4,51.2,48.0,56.8,76.8,110.7,119.6,62.0,45.9,44.8,38.8,23.4,5.9
534.0,평일,8,2817,송파,하행,15.2,39.2,88.2,120.4,77.6,47.0,37.1,42.8,44.2,42.8,50.1,64.2,90.2,96.9,68.9,49.4,54.4,57.0,36.8,13.6
535.0,평일,8,2818,가락시장,상행,14.8,40.4,73.4,102.7,79.1,53.4,47.2,48.6,49.4,47.2,54.6,74.6,106.8,122.6,60.2,46.0,45.4,39.0,23.5,5.9
536.0,평일,8,2818,가락시장,하행,12.4,32.7,76.4,105.4,71.1,43.0,34.3,38.2,39.8,39.4,46.0,60.1,84.3,97.6,67.2,47.8,54.0,55.9,36.6,13.4
537.0,평일,8,2819,문정,상행,24.0,43.0,77.2,108.8,80.4,50.6,44.0,44.6,46.4,43.6,48.9,69.0,99.4,109.8,54.8,41.8,40.0,32.8,20.2,5.4
538.0,평일,8,2819,문정,하행,10.0,27.0,53.1,54.7,42.9,31.6,27.8,32.9,32.4,33.1,41.1,55.4,85.0,100.4,63.1,46.0,51.9,53.4,33.7,12.2
539.0,평일,8,2820,장지,상행,23.6,41.1,76.2,119.2,83.9,46.9,37.6,37.4,37.6,34.2,39.0,55.8,67.0,64.2,38.8,29.7,28.5,22.8,15.4,4.8
540.0,평일,8,2820,장지,하행,9.4,23.8,46.2,46.6,36.6,26.4,22.0,27.6,27.7,27.8,35.3,46.0,73.6,87.4,54.3,42.0,46.9,46.4,28.6,10.1
