연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
522.0,평일,8,2811,암사,하행,8.4,19.6,37.5,42.3,27.3,15.5,12.0,12.2,11.4,9.8,9.0,10.6,11.5,8.8,5.4,4.5,4.2,3.5,1.8,0.6
523.0,평일,8,2812,천호,상행,0.7,3.0,3.4,6.9,6.6,6.0,6.9,8.9,9.4,10.9,15.2,18.6,25.4,32.6,24.6,16.9,18.7,16.8,14.0,5.4
524.0,평일,8,2812,천호,하행,13.4,46.6,85.8,117.4,74.4,44.8,32.8,33.2,33.1,28.3,29.7,37.0,45.0,38.2,22.8,17.4,18.7,18.3,10.8,3.6
525.0,평일,8,2813,강동구청,상행,4.5,15.4,18.4,27.3,24.4,21.5,22.2,24.5,28.0,31.8,44.6,53.2,80.8,103.2,66.8,45.4,49.0,45.4,32.2,10.2
526.0,평일,8,2813,강동구청,하행,15.7,51.0,92.2,124.4,84.3,45.8,35.1,35.3,34.8,29.8,30.4,38.8,49.6,40.9,23.0,18.7,18.7,18.5,10.4,3.4
527.0,평일,8,2814,몽촌토성,상행,4.4,16.2,19.3,31.2,25.8,22.0,22.4,26.4,29.7,33.3,47.0,58.0,87.6,111.0,66.2,52.0,56.4,51.1,37.5,12.1
528.0,평일,8,2814,몽촌토성,하행,15.5,51.2,93.5,128.2,89.6,48.3,34.6,37.1,35.7,32.6,32.8,43.2,54.4,46.4,25.7,20.0,20.7,19.8,12.2,4.2
529.0,평일,8,2815,잠실,상행,5.4,19.3,21.4,36.2,28.8,23.6,24.2,28.6,31.1,35.0,48.6,58.6,89.4,113.1,69.4,53.6,57.8,51.6,39.3,11.6
530.0,평일,8,2815,잠실,하행,12.2,45.2,77.8,105.6,71.2,42.8,34.4,40.0,42.0,42.3,49.6,62.6,87.2,92.6,60.6,46.7,51.8,51.2,32.8,10.8
531.0,평일,8,2816,석촌,상행,13.4,32.6,60.6,95.3,74.5,50.2,43.7,45.8,46.4,43.2,54.2,71.6,101.6,114.6,60.6,42.8,43.6,36.2,23.0,7.8
532.0,평일,8,2816,석촌,하행,13.6,41.3,81.8,112.8,73.8,46.5,36.6,43.2,46.0,45.2,53.7,68.3,96.2,102.4,70.0,52.1,58.5,61.5,38.5,12.0
533.0,평일,8,2817,송파,상행,16.0,38.8,72.0,107.8,84.8,57.9,47.8,50.6,51.0,47.6,58.8,77.3,109.2,116.8,61.8,44.7,42.3,35.6,22.7,5.3
534.0,평일,8,2817,송파,하행,14.0,39.9,82.3,115.6,76.8,47.1,36.5,42.2,44.4,42.5,50.4,63.8,90.2,95.6,67.3,47.0,54.4,56.7,35.0,13.2
535.0,평일,8,2818,가락시장,상행,14.4,38.6,68.1,99.9,76.7,53.4,45.8,48.3,48.9,46.7,57.0,74.9,105.3,119.7,59.6,44.8,42.4,36.0,23.0,5.6
536.0,평일,8,2818,가락시장,하행,11.6,34.3,70.8,100.7,69.7,42.6,33.7,36.8,40.0,38.6,46.8,59.8,83.4,94.5,65.9,46.0,52.8,55.4,34.4,12.8
537.0,평일,8,2819,문정,상행,23.6,40.4,72.1,106.8,78.6,50.7,42.8,44.6,45.2,43.8,51.1,68.6,97.0,107.6,53.8,40.0,36.2,29.3,18.8,4.8
538.0,평일,8,2819,문정,하행,9.4,27.4,50.6,51.4,42.2,31.4,27.4,31.8,32.8,32.6,41.4,54.6,84.6,98.0,61.7,44.0,50.2,51.6,31.2,11.6
