연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
522.0,평일,8,2811,암사,하행,9.4,20.4,39.2,42.2,27.2,15.6,11.6,11.3,11.2,9.0,9.0,10.8,12.0,8.6,5.6,5.0,4.6,3.6,1.8,0.7
523.0,평일,8,2812,천호,상행,0.8,3.4,3.6,7.1,6.8,6.3,7.1,8.9,9.2,10.7,14.6,18.8,25.4,32.4,24.9,16.8,18.4,18.1,14.4,5.2
524.0,평일,8,2812,천호,하행,14.9,49.0,90.6,118.2,73.2,42.4,29.7,31.6,32.3,27.4,28.8,36.5,45.6,36.8,23.4,18.5,19.4,18.2,11.0,3.8
525.0,평일,8,2813,강동구청,상행,4.4,17.0,20.0,26.2,24.6,22.4,22.0,24.2,27.0,31.1,44.0,51.6,77.2,102.2,68.0,46.2,48.0,49.7,32.8,10.6
526.0,평일,8,2813,강동구청,하행,17.8,54.4,97.6,124.8,82.6,45.0,32.1,33.6,34.2,29.2,29.9,38.0,49.3,39.8,23.2,19.8,19.6,18.4,10.4,3.6
527.0,평일,8,2814,몽촌토성,상행,4.1,17.6,20.6,30.2,26.2,22.4,21.6,26.1,28.6,33.0,46.6,56.0,84.6,111.2,66.1,52.4,55.2,55.4,37.4,12.7
528.0,평일,8,2814,몽촌토성,하행,17.3,54.5,100.6,127.8,87.9,47.5,32.6,35.0,34.4,31.4,32.0,41.7,53.8,45.1,25.7,21.4,21.2,20.0,12.1,4.6
529.0,평일,8,2815,잠실,상행,4.7,20.5,22.8,35.0,28.9,24.2,23.6,28.2,30.2,34.8,47.8,56.7,86.7,113.6,68.8,54.2,56.6,56.0,39.1,12.2
530.0,평일,8,2815,잠실,하행,13.9,48.3,81.8,104.2,69.2,41.2,34.1,37.8,41.8,42.8,47.6,61.7,85.7,92.6,59.0,47.1,53.8,54.1,33.6,11.4
531.0,평일,8,2816,석촌,상행,12.8,36.9,66.8,92.4,74.9,52.1,45.7,46.4,45.2,43.6,53.2,65.6,95.5,112.6,59.8,42.4,44.2,38.7,23.2,7.9
532.0,평일,8,2816,석촌,하행,15.8,43.6,85.7,112.5,71.5,44.5,36.0,40.2,44.4,45.0,51.4,67.4,95.2,102.4,67.9,53.3,61.2,65.6,40.3,12.8
533.0,평일,8,2817,송파,상행,15.8,44.0,79.5,105.3,84.8,58.9,51.0,50.4,49.2,47.8,57.0,70.1,103.2,115.6,61.2,44.0,43.4,38.4,22.4,5.5
534.0,평일,8,2817,송파,하행,16.5,41.8,86.2,115.4,73.2,45.2,35.8,39.5,43.2,42.3,48.2,62.9,89.5,95.6,65.8,48.9,56.2,60.7,36.8,14.3
535.0,평일,8,2818,가락시장,상행,14.8,43.8,75.4,97.9,76.1,55.1,48.7,48.3,47.0,46.0,55.0,67.7,99.8,118.5,59.0,43.8,43.8,38.9,22.8,5.6
536.0,평일,8,2818,가락시장,하행,13.6,35.4,74.5,99.6,66.2,41.2,32.6,36.0,38.3,38.6,44.6,58.6,83.9,96.6,65.0,47.3,54.0,59.6,36.6,14.2
537.0,평일,8,2819,문정,상행,24.6,46.3,79.4,104.6,77.5,51.6,44.9,44.2,43.7,43.2,49.0,62.6,91.0,105.2,53.6,39.8,38.7,32.7,19.7,5.2
538.0,평일,8,2819,문정,하행,11.4,29.3,51.0,49.8,39.0,30.0,26.2,29.2,31.5,32.8,40.2,53.2,84.8,99.4,60.2,44.6,51.8,56.3,33.9,12.8
539.0,평일,8,2820,장지,상행,24.2,44.4,78.0,115.2,79.0,47.8,38.6,36.6,35.4,33.6,38.5,49.1,59.1,60.8,39.4,28.6,27.6,22.6,14.8,4.3
540.0,평일,8,2820,장지,하행,10.6,25.6,44.8,41.3,30.4,24.6,21.0,23.8,26.0,27.6,35.1,45.6,72.4,86.2,51.8,41.0,47.0,49.2,28.9,10.6
541.0,평일,8,2821,복정,상행,22.0,37.0,66.8,102.2,68.4,40.2,34.2,31.7,30.2,28.7,31.5,38.6,46.8,52.5,31.6,22.8,22.4,21.0,14.2,4.2
542.0,평일,8,2821,복정,하행,3.2,11.7,20.6,22.3,16.6,14.8,12.8,14.9,17.5,17.5,23.6,31.0,49.6,64.7,44.6,31.6,35.7,37.4,24.8,10.1
545.0,평일,8,2822,산성,상행,17.2,30.8,49.0,70.4,42.5,23.4,19.0,19.8,17.7,16.2,18.0,21.0,21.3,20.5,11.6,9.2,9.0,7.6,4.8,1.8
546.0,평일,8,2822,산성,하행,3.9,9.0,17.9,17.4,13.0,12.2,10.6,11.6,13.1,13.3,19.0,24.0,34.4,45.7,33.6,21.4,25.4,27.2,20.0,8.5
547.0,평일,8,2823,남한산성입구,상행,14.4,25.3,39.0,57.4,34.6,19.2,16.6,17.2,15.4,14.7,16.6,20.0,19.9,20.0,11.5,9.8,9.0,7.6,4.5,1.4
548.0,평일,8,2823,남한산성입구,하행,5.8,10.3,19.8,17.8,10.0,9.6,9.8,9.8,10.2,11.0,15.0,18.3,25.8,32.4,22.8,14.2,16.6,17.8,12.6,5.4
549.0,평일,8,2824,단대오거리,상행,9.0,15.8,25.8,37.6,22.4,13.9,11.5,12.2,11.7,10.8,13.6,18.5,15.3,17.7,11.3,9.7,9.0,8.5,5.4,1.6
550.0,평일,8,2824,단대오거리,하행,7.2,10.0,18.5,18.6,9.5,8.9,8.8,8.6,8.6,9.0,10.7,12.8,16.0,17.6,11.0,7.6,8.2,8.6,5.6,2.7
551.0,평일,8,2825,신흥,상행,4.0,7.1,11.4,20.4,13.2,9.3,8.4,9.0,9.0,9.1,11.8,16.6,12.2,15.2,10.4,8.7,8.4,8.5,5.4,1.4
552.0,평일,8,2825,신흥,하행,7.6,10.2,19.0,19.2,9.7,8.3,7.9,7.4,7.4,7.4,8.5,9.8,11.8,11.9,6.4,4.7,4.9,4.9,3.4,1.6
553.0,평일,8,2826,수진,상행,2.4,4.1,6.4,13.7,9.2,7.5,7.1,8.0,8.2,8.4,11.3,15.6,11.4,15.4,10.6,8.6,8.2,8.6,5.6,0.9
554.0,평일,8,2826,수진,하행,10.2,11.3,19.5,20.3,10.5,8.4,7.9,7.6,7.6,7.0,8.4,10.0,10.5,8.4,3.8,3.0,3.0,2.7,1.4,0.4
555.0,평일,8,2827,모란,상행,1.1,2.2,3.2,8.9,7.0,6.4,6.4,7.2,7.7,8.4,11.2,15.3,10.9,16.0,11.1,8.6,8.2,8.8,6.2,0.8
543.0,평일,8,2828,남위례,상행,19.0,33.3,55.5,74.6,49.0,27.2,21.6,22.4,20.0,18.5,21.0,24.2,26.4,25.9,13.7,11.3,11.1,9.8,6.1,2.2
544.0,평일,8,2828,남위례,하행,3.2,9.1,17.3,17.5,14.1,12.7,11.1,12.8,14.8,15.0,21.8,27.8,41.3,56.6,38.6,27.4,31.6,33.6,24.4,10.6
1356.0,주말,8,2811,암사,하행,4.7,6.6,9.2,14.1,16.8,15.9,14.5,15.0,14.2,12.2,12.0,11.6,10.0,7.4,5.8,5.3,3.9,2.9,1.5,0.0
1357.0,주말,8,2812,천호,상행,0.7,2.4,2.8,4.8,5.9,6.5,7.0,9.4,10.3,10.4,11.4,13.8,14.1,13.8,12.1,11.8,12.3,12.7,8.7,3.0
1358.0,주말,8,2812,천호,하행,7.2,18.2,22.8,32.3,38.0,37.7,37.0,38.7,41.6,34.8,35.4,38.0,32.9,28.9,20.4,20.2,15.8,16.2,8.6,0.0
1359.0,주말,8,2813,강동구청,상행,3.0,10.2,11.0,17.0,23.3,22.3,26.0,28.2,30.6,31.1,33.9,39.8,38.5,38.4,30.2,31.0,31.3,32.7,19.8,5.1
1360.0,주말,8,2813,강동구청,하행,8.7,18.6,25.0,34.8,42.2,40.8,41.9,43.3,42.1,36.4,38.7,38.4,34.7,31.0,20.1,20.3,16.1,15.8,7.8,0.0
1361.0,주말,8,2814,몽촌토성,상행,2.9,10.8,11.9,17.9,25.4,22.3,25.6,29.6,31.4,32.9,35.9,43.2,42.4,40.8,33.2,34.4,35.2,36.0,19.8,0.0
1362.0,주말,8,2814,몽촌토성,하행,8.6,17.6,22.2,34.9,44.8,44.2,44.9,47.8,44.6,39.1,40.7,39.2,37.2,31.3,21.7,22.3,18.0,17.4,8.3,0.0
1363.0,주말,8,2815,잠실,상행,3.0,15.4,20.6,19.6,25.2,23.9,26.4,30.0,32.8,34.8,39.2,45.1,44.8,42.4,34.8,35.9,35.9,37.8,20.6,0.0
1364.0,주말,8,2815,잠실,하행,7.6,17.2,20.0,29.2,37.1,35.4,36.7,41.8,43.1,46.9,50.5,55.0,56.0,54.0,43.6,46.3,45.9,44.9,27.0,0.0
1365.0,주말,8,2816,석촌,상행,7.6,17.6,23.8,32.2,43.4,49.9,55.4,58.2,59.2,54.2,53.4,56.2,51.8,43.2,31.8,27.4,27.1,25.7,13.4,0.7
1366.0,주말,8,2816,석촌,하행,7.9,17.5,20.2,29.9,37.0,35.8,36.4,41.2,44.3,46.4,50.4,56.2,58.2,56.7,47.0,50.5,52.0,51.0,33.2,2.3
1367.0,주말,8,2817,송파,상행,8.4,19.5,26.0,37.7,49.2,56.3,61.4,65.6,63.8,56.7,58.2,58.1,56.0,44.1,31.2,28.3,26.3,23.5,13.4,1.1
1368.0,주말,8,2817,송파,하행,8.4,17.2,19.6,28.8,36.5,36.6,35.7,39.7,43.5,44.1,47.4,53.5,55.3,53.3,45.1,47.0,48.8,49.2,31.4,1.6
1369.0,주말,8,2818,가락시장,상행,8.2,18.6,24.5,35.4,46.6,52.6,57.3,61.2,60.2,53.8,56.0,55.7,54.6,43.4,31.0,28.1,26.2,23.2,13.7,1.2
1370.0,주말,8,2818,가락시장,하행,6.7,14.2,17.5,25.4,31.4,32.9,31.6,36.0,39.8,41.0,44.2,48.9,49.3,47.5,40.9,42.9,45.8,45.7,30.6,0.0
1371.0,주말,8,2819,문정,상행,13.3,18.6,24.0,36.4,46.0,49.8,51.9,57.0,54.0,49.5,51.2,51.2,50.4,37.8,27.0,25.4,23.4,19.4,11.1,1.1
1372.0,주말,8,2819,문정,하행,6.2,12.0,14.5,22.2,27.2,27.2,26.5,29.9,33.9,36.7,38.8,42.8,43.3,43.0,37.4,39.1,41.2,41.5,27.0,0.0
1373.0,주말,8,2820,장지,상행,12.6,18.1,22.7,34.7,41.9,47.6,46.6,51.0,47.1,43.1,43.2,45.8,42.7,32.2,23.0,20.7,20.4,16.0,7.3,0.0
1374.0,주말,8,2820,장지,하행,5.8,10.0,11.3,18.5,22.1,21.8,21.5,23.4,27.0,29.0,32.6,37.8,37.7,36.5,33.6,35.0,38.2,36.8,22.8,0.0
1375.0,주말,8,2821,복정,상행,11.0,14.6,19.5,30.2,36.7,41.9,40.8,45.7,41.6,37.1,35.9,37.0,32.9,24.8,16.9,15.6,15.3,13.2,6.8,0.0
1376.0,주말,8,2821,복정,하행,2.4,5.8,6.4,10.6,13.0,13.0,11.8,14.2,17.0,18.5,20.7,24.2,25.0,26.2,24.6,23.7,26.7,26.0,19.5,0.0
1379.0,주말,8,2822,산성,상행,8.2,10.5,14.9,23.5,27.1,26.2,24.6,26.5,22.1,20.6,18.9,18.3,15.7,11.5,8.0,7.1,6.0,5.1,2.6,0.0
1380.0,주말,8,2822,산성,하행,2.4,4.9,5.2,8.1,8.8,9.3,9.0,11.2,12.5,14.0,15.1,18.5,18.4,19.3,17.9,17.8,20.5,20.2,14.0,0.0
1381.0,주말,8,2823,남한산성입구,상행,7.0,9.0,13.1,20.2,23.2,22.4,20.5,22.4,19.0,17.0,15.4,16.2,13.1,10.2,7.3,6.6,6.2,5.5,3.0,0.0
1382.0,주말,8,2823,남한산성입구,하행,3.4,5.3,5.8,9.4,9.9,9.8,9.4,11.4,11.3,12.2,12.2,14.5,15.0,13.8,12.4,12.0,13.8,13.4,9.4,1.6
1383.0,주말,8,2824,단대오거리,상행,4.8,6.2,8.6,13.8,15.5,16.0,14.0,16.8,14.6,13.4,12.0,13.7,11.2,10.2,7.4,6.7,6.8,6.6,3.6,0.0
1384.0,주말,8,2824,단대오거리,하행,4.1,4.9,5.8,9.7,10.6,9.9,9.0,9.9,10.4,9.2,9.0,9.7,9.8,8.2,7.2,6.6,7.1,6.9,4.5,0.8
1385.0,주말,8,2825,신흥,상행,2.3,3.9,4.7,8.1,9.0,9.5,8.7,11.5,10.1,10.3,9.5,11.3,9.5,10.0,7.0,6.2,7.0,6.5,3.9,0.0
1386.0,주말,8,2825,신흥,하행,4.3,4.7,5.5,9.7,10.5,9.0,8.2,8.2,8.2,7.2,7.5,7.8,7.4,6.1,5.0,4.2,4.4,4.1,2.8,0.5
1387.0,주말,8,2826,수진,상행,1.6,2.8,3.3,5.6,6.5,6.9,6.4,9.4,8.7,8.5,8.2,9.2,8.4,9.6,6.4,5.8,6.5,6.1,3.7,0.0
1388.0,주말,8,2826,수진,하행,5.9,5.1,5.2,8.7,10.6,8.4,8.3,9.6,8.2,6.9,7.0,7.6,6.6,5.0,3.9,3.0,2.5,2.0,1.2,0.2
1389.0,주말,8,2827,모란,상행,0.8,1.8,2.4,4.4,4.7,5.5,4.9,7.0,6.9,7.3,7.1,7.9,7.8,9.8,6.2,5.8,6.7,6.4,4.1,0.0
1377.0,주말,8,2828,남위례,상행,9.8,11.4,15.5,25.4,29.0,29.2,27.8,29.6,25.9,23.6,22.2,21.4,18.7,13.7,9.2,8.4,7.4,6.6,3.2,0.0
1378.0,주말,8,2828,남위례,하행,2.2,5.3,5.8,9.2,11.4,11.0,10.0,12.3,14.0,15.8,17.7,21.6,21.4,22.9,21.9,21.3,24.8,23.2,17.5,0.0
