연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
517.0,평일,8,2810,암사역사공원,상행,0.9,2.5,3.6,6.8,6.3,7.0,7.7,9.1,10.9,12.4,16.4,22.2,30.2,46.2,32.8,24.7,27.4,30.0,21.7,11.1
536.0,평일,8,2810,암사역사공원,하행,11.0,30.8,52.8,61.4,36.8,20.1,17.0,16.7,15.2,12.8,12.8,16.0,16.4,12.2,5.9,4.7,5.2,5.2,4.0,1.6
518.0,평일,8,2811,암사,상행,1.4,3.9,4.9,8.1,7.3,8.0,9.0,11.0,13.0,15.2,20.0,27.7,35.6,53.4,37.8,29.2,33.5,35.6,26.2,10.3
537.0,평일,8,2811,암사,하행,16.2,46.4,76.4,79.6,55.1,30.4,26.9,26.8,24.6,20.2,20.5,23.4,24.7,19.4,9.4,8.2,8.2,8.1,5.6,2.2
519.0,평일,8,2812,천호,상행,2.0,5.8,7.4,15.4,12.4,12.9,15.0,18.1,21.4,24.2,33.0,42.5,52.2,76.8,56.4,42.6,48.7,51.8,38.0,15.2
538.0,평일,8,2812,천호,하행,19.5,67.2,103.8,130.2,92.4,46.2,40.9,42.0,39.8,34.8,36.2,44.7,51.0,43.2,22.3,17.4,19.3,19.8,14.4,4.5
520.0,평일,8,2813,강동구청,상행,5.2,11.6,18.2,33.2,27.0,25.2,27.6,31.0,36.0,39.2,53.8,66.5,82.4,121.2,80.7,65.4,71.5,73.6,48.8,18.8
539.0,평일,8,2813,강동구청,하행,22.2,72.5,110.0,134.8,96.5,48.8,42.8,43.8,41.0,35.8,37.1,46.0,53.4,46.2,22.2,17.8,19.4,19.8,13.8,4.8
521.0,평일,8,2814,몽촌토성,상행,4.9,11.6,21.0,36.3,27.9,25.4,27.2,33.0,37.6,39.8,55.8,69.4,88.9,128.5,85.4,69.8,76.4,79.4,53.4,20.6
540.0,평일,8,2814,몽촌토성,하행,21.6,69.9,110.9,139.4,95.3,49.6,43.6,44.9,42.0,37.7,39.2,48.9,58.5,51.5,23.6,19.0,20.2,21.1,14.4,4.8
