연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
518.0,평일,8,2811,암사,하행,8.2,19.2,37.1,43.2,27.4,14.8,12.0,11.8,11.4,9.6,9.2,10.6,12.0,9.2,5.4,4.6,4.1,3.2,1.8,0.7
519.0,평일,8,2812,천호,상행,0.9,3.2,3.4,7.3,7.1,5.9,7.1,8.8,9.3,10.4,14.4,18.0,24.8,32.4,25.1,16.9,18.0,16.7,12.8,5.8
520.0,평일,8,2812,천호,하행,13.4,45.5,83.7,114.3,73.2,40.5,32.0,31.8,32.3,28.0,28.3,35.6,43.4,37.0,22.4,16.6,17.4,16.4,8.8,3.6
521.0,평일,8,2813,강동구청,상행,3.9,14.3,17.9,26.5,24.6,20.0,21.8,23.6,26.3,29.6,41.4,50.2,77.2,103.5,64.6,46.0,46.2,44.4,29.6,11.2
522.0,평일,8,2813,강동구청,하행,15.7,50.3,89.6,121.3,83.0,42.7,34.3,33.8,34.0,29.2,29.2,37.4,46.8,40.4,22.5,18.1,17.4,16.6,8.6,3.2
523.0,평일,8,2814,몽촌토성,상행,3.9,15.0,18.5,30.6,25.5,20.9,21.9,25.6,28.4,31.2,44.1,55.1,84.0,107.4,68.0,51.6,53.8,49.6,33.6,13.2
524.0,평일,8,2814,몽촌토성,하행,15.8,50.4,90.2,125.4,88.0,45.0,33.8,36.1,33.9,31.4,31.5,40.8,51.4,45.6,25.0,19.3,19.2,17.5,9.8,3.8
525.0,평일,8,2815,잠실,상행,4.4,17.8,20.2,34.8,28.8,22.6,23.8,27.2,29.8,32.9,45.1,55.8,85.8,109.2,70.4,53.3,55.2,49.8,35.0,12.0
526.0,평일,8,2815,잠실,하행,13.0,44.6,74.4,104.5,70.2,40.7,33.9,39.6,40.8,40.4,45.8,57.8,81.2,89.5,57.2,42.4,49.8,46.6,27.2,10.0
527.0,평일,8,2816,석촌,상행,11.0,29.8,55.8,90.5,70.5,47.0,42.3,42.4,43.8,41.0,49.8,66.4,95.5,111.6,60.0,43.0,42.3,33.8,20.4,7.8
528.0,평일,8,2816,석촌,하행,14.7,40.8,78.2,111.6,73.2,43.8,36.4,43.4,43.0,44.0,49.6,62.2,92.1,97.4,65.1,48.2,57.3,55.6,32.8,11.1
529.0,평일,8,2817,송파,상행,13.5,34.8,65.7,101.8,80.6,53.6,46.8,46.9,48.4,46.5,53.2,71.5,104.6,115.6,60.2,44.4,41.5,33.4,20.0,5.6
