연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
355.0,평일,6,2611,응암,상행,5.9,9.8,16.0,18.1,15.4,14.7,14.2,16.1,15.8,15.5,18.0,23.9,26.2,43.7,26.5,18.0,20.2,18.1,11.1,6.0
356.0,평일,6,2611,응암,하행,13.1,22.6,51.0,54.4,29.2,22.9,19.5,20.6,19.4,17.2,18.1,25.0,21.6,21.0,11.4,9.8,9.2,8.2,3.8,1.2
358.0,평일,6,2612,역촌,하행,4.8,11.5,20.0,20.7,16.7,15.6,14.3,16.3,16.0,15.1,17.8,21.8,23.5,39.2,23.9,16.2,17.8,15.8,9.8,4.4
360.0,평일,6,2613,불광,하행,2.2,4.6,9.2,8.6,6.7,7.6,7.8,8.9,9.1,9.5,11.4,15.5,15.1,24.2,16.2,10.8,11.4,10.0,6.5,3.2
362.0,평일,6,2614,독바위,하행,2.4,6.0,12.7,11.4,7.6,8.1,8.1,9.1,9.4,9.6,11.0,14.5,14.0,20.9,13.8,9.1,9.6,8.2,5.3,2.4
364.0,평일,6,2615,연신내,하행,6.2,13.4,30.0,29.2,17.6,15.8,14.6,16.4,15.6,15.8,18.4,25.2,22.2,25.3,17.0,12.1,11.4,10.2,5.6,2.5
366.0,평일,6,2616,구산,하행,8.6,16.4,35.9,37.8,22.0,18.6,16.7,18.3,17.0,15.8,18.0,24.0,20.6,21.4,12.4,10.2,9.4,8.4,4.4,1.8
367.0,평일,6,2617,새절,상행,4.2,8.6,12.8,15.4,12.6,14.2,13.8,15.6,16.6,17.6,21.5,30.0,34.9,61.5,39.0,26.4,29.0,26.8,15.8,6.9
368.0,평일,6,2617,새절,하행,12.8,28.5,57.8,66.4,35.8,27.0,22.6,23.4,21.8,19.1,19.6,27.5,25.2,22.2,12.0,10.0,9.6,8.2,3.8,1.5
369.0,평일,6,2618,증산,상행,3.4,8.2,11.8,15.2,13.7,14.5,14.6,16.5,19.0,19.8,24.8,34.1,41.8,77.6,48.3,32.3,35.2,33.0,19.6,10.1
370.0,평일,6,2618,증산,하행,15.6,33.3,66.4,77.6,40.8,30.7,25.0,25.6,24.6,20.7,21.0,28.8,26.7,23.5,12.3,10.6,10.0,8.2,4.0,1.5
371.0,평일,6,2619,디지털미디어시티,상행,2.8,8.2,10.9,14.6,14.2,15.2,16.0,18.0,20.3,22.0,28.5,38.6,47.6,88.8,55.6,38.7,41.3,38.8,23.4,12.3
372.0,평일,6,2619,디지털미디어시티,하행,13.1,30.2,66.0,76.2,41.4,30.8,25.5,25.6,24.8,20.4,20.2,27.0,29.7,32.0,14.9,11.0,10.4,8.3,4.4,1.8
373.0,평일,6,2620,월드컵경기장,상행,4.0,9.7,13.9,21.4,15.8,14.4,15.0,17.4,19.6,21.6,28.4,37.6,45.8,84.2,55.8,38.4,40.7,38.4,23.2,12.1
374.0,평일,6,2620,월드컵경기장,하행,12.8,29.4,64.3,78.2,43.2,30.8,24.6,25.6,24.2,20.4,20.4,28.2,31.6,32.8,15.1,11.4,10.6,8.8,5.0,1.8
375.0,평일,6,2621,마포구청,상행,4.0,10.0,14.2,21.7,16.8,15.4,16.0,18.0,20.4,22.0,28.4,38.1,45.8,85.4,56.1,38.8,41.1,38.6,23.1,11.4
376.0,평일,6,2621,마포구청,하행,15.0,32.6,71.6,87.2,47.8,35.0,28.7,29.5,27.7,23.7,23.6,31.3,35.4,37.9,17.0,12.6,11.8,9.4,5.2,1.8
377.0,평일,6,2622,망원,상행,3.8,10.6,14.8,24.4,18.7,17.0,17.9,20.7,23.1,24.4,32.8,41.8,52.0,94.4,61.0,43.0,45.8,42.8,25.5,12.7
378.0,평일,6,2622,망원,하행,17.5,34.6,76.0,92.4,49.4,37.0,31.4,31.2,30.0,26.6,26.1,33.8,38.8,42.0,20.0,15.6,15.3,12.0,6.5,2.4
379.0,평일,6,2623,합정,상행,3.4,10.6,15.2,26.2,23.0,20.4,21.8,24.5,27.6,28.4,38.5,47.0,56.6,99.0,67.2,45.8,47.9,45.0,25.1,14.0
380.0,평일,6,2623,합정,하행,9.4,18.0,39.4,51.8,30.5,23.8,20.5,20.8,21.5,18.8,18.0,21.7,25.0,29.8,15.4,11.3,12.2,11.3,6.4,3.0
381.0,평일,6,2624,상수,상행,2.4,6.2,10.4,18.5,17.2,14.8,15.4,18.0,20.2,19.7,26.8,32.2,37.1,60.8,38.2,26.4,28.8,26.1,15.6,9.4
382.0,평일,6,2624,상수,하행,10.0,18.0,39.9,50.2,26.8,21.2,19.2,20.2,20.6,18.9,18.7,23.4,27.4,30.6,16.0,12.8,15.2,14.2,8.7,3.8
383.0,평일,6,2625,광흥창,상행,2.2,6.4,10.4,19.8,22.8,18.0,17.8,20.0,22.3,20.7,27.8,32.6,39.2,63.6,38.5,26.4,27.6,24.8,14.4,9.1
384.0,평일,6,2625,광흥창,하행,10.2,18.5,39.3,48.8,26.6,21.6,19.5,20.6,20.6,19.2,18.5,23.4,28.6,31.8,16.4,12.8,15.3,14.2,8.7,3.4
385.0,평일,6,2626,대흥,상행,1.8,6.0,10.1,20.8,23.0,17.6,17.0,20.4,22.2,20.6,27.2,32.2,38.7,61.6,37.4,26.6,28.2,25.8,15.0,10.6
386.0,평일,6,2626,대흥,하행,10.6,19.2,40.2,49.7,26.8,22.0,19.8,21.2,21.2,19.8,20.2,26.6,31.4,34.2,17.2,14.2,17.2,16.2,9.4,3.6
387.0,평일,6,2627,공덕,상행,2.1,6.3,11.0,24.4,25.6,21.8,18.6,20.6,23.8,22.0,27.3,32.2,39.4,64.0,39.6,27.2,29.0,25.5,14.5,8.4
388.0,평일,6,2627,공덕,하행,6.8,19.6,39.6,47.2,29.4,25.4,24.0,24.2,24.6,23.0,24.0,32.6,45.6,57.8,26.0,21.1,23.9,22.2,12.6,4.6
389.0,평일,6,2628,효창공원앞,상행,3.4,11.0,23.3,42.3,36.3,25.2,21.5,24.0,27.2,24.0,30.4,34.8,43.1,64.0,42.0,28.2,31.1,27.8,15.2,9.4
