연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
355.0,평일,6,2611,응암,상행,6.2,10.4,15.6,19.0,15.2,15.2,15.0,16.0,16.4,16.4,19.9,25.6,28.6,44.6,26.2,18.5,19.8,19.6,12.0,5.4
394.0,평일,6,2611,응암,하행,14.0,24.2,51.4,53.8,30.4,23.0,20.6,21.2,20.4,17.8,19.5,25.2,22.6,21.3,11.6,10.0,9.5,9.2,4.7,1.2
395.0,평일,6,2612,역촌,하행,5.0,11.4,19.5,21.4,16.6,16.0,15.4,16.2,17.0,16.0,19.2,23.8,26.0,39.9,23.4,16.6,17.7,17.2,10.2,3.9
396.0,평일,6,2613,불광,하행,2.2,5.1,9.2,9.3,7.0,7.8,8.6,8.7,9.9,10.3,12.6,16.4,16.4,24.5,15.8,11.0,11.4,10.8,6.6,2.8
397.0,평일,6,2614,독바위,하행,2.4,6.4,12.8,12.2,8.2,8.6,9.0,9.2,9.8,10.2,12.0,15.8,15.0,21.4,13.4,9.4,9.5,8.9,5.5,2.3
398.0,평일,6,2615,연신내,하행,6.0,13.8,30.2,29.3,18.3,15.8,15.6,16.7,16.8,16.6,20.0,25.8,23.2,26.5,16.6,12.8,12.0,11.0,6.4,2.6
399.0,평일,6,2616,구산,하행,9.2,17.2,36.4,38.0,23.0,19.0,18.1,18.7,18.0,16.5,20.0,24.3,21.6,21.8,12.8,10.6,9.8,9.4,5.3,1.8
361.0,평일,6,2617,새절,상행,4.4,9.3,12.4,15.9,12.8,14.3,14.2,15.8,17.2,18.2,23.6,32.4,37.6,60.8,37.8,27.2,28.8,27.9,17.2,6.6
400.0,평일,6,2617,새절,하행,13.6,30.7,58.6,66.1,37.4,27.2,23.6,24.0,22.8,19.6,20.9,27.8,25.6,22.8,12.0,10.0,9.6,9.2,4.7,1.6
362.0,평일,6,2618,증산,상행,3.6,9.2,11.6,15.3,13.8,14.5,15.0,16.9,19.4,20.5,27.3,37.4,44.7,76.1,47.0,33.4,35.2,34.0,21.4,9.3
401.0,평일,6,2618,증산,하행,16.3,35.6,66.7,76.3,42.2,30.8,25.9,26.1,25.4,21.5,22.2,29.0,27.0,23.9,12.4,10.6,9.9,9.2,4.8,1.6
363.0,평일,6,2619,디지털미디어시티,상행,3.1,9.0,10.8,14.9,14.4,15.2,16.2,18.0,20.6,22.5,31.0,41.8,50.6,86.8,53.8,39.4,40.6,39.4,25.2,11.1
402.0,평일,6,2619,디지털미디어시티,하행,14.0,32.5,67.4,76.2,43.4,31.8,26.6,26.6,26.0,21.4,21.8,28.1,30.8,31.5,14.8,11.0,10.1,9.4,5.1,1.9
364.0,평일,6,2620,월드컵경기장,상행,4.4,10.0,13.7,20.1,16.2,14.3,15.3,17.4,20.4,22.2,30.8,42.0,49.7,84.8,54.2,39.6,41.4,39.6,25.9,11.2
403.0,평일,6,2620,월드컵경기장,하행,13.9,31.2,65.9,78.4,44.9,31.6,26.2,26.4,25.6,21.6,22.4,30.0,32.9,32.2,15.2,11.3,10.4,10.0,5.6,2.0
365.0,평일,6,2621,마포구청,상행,4.4,10.4,14.1,20.2,17.2,15.6,16.6,18.6,21.5,22.8,30.6,42.2,49.8,86.2,54.6,39.8,41.5,39.8,25.7,10.2
404.0,평일,6,2621,마포구청,하행,15.8,35.0,73.7,87.0,50.8,36.3,30.6,30.6,29.2,25.0,25.8,33.5,36.8,37.6,17.2,12.6,11.6,10.8,6.0,2.0
366.0,평일,6,2622,망원,상행,4.2,10.9,14.7,22.8,19.7,17.6,18.4,21.3,24.5,25.8,35.2,45.6,56.5,95.8,59.7,44.6,46.0,45.1,28.8,11.0
405.0,평일,6,2622,망원,하행,19.6,36.7,78.5,91.8,52.4,38.4,33.3,33.2,32.4,28.5,29.2,36.9,41.0,42.1,20.6,16.0,15.5,13.8,7.8,2.3
367.0,평일,6,2623,합정,상행,3.7,11.0,15.2,24.6,24.4,21.8,23.0,25.9,30.0,30.5,41.7,52.0,62.0,100.6,66.0,47.4,48.2,47.4,28.5,12.2
406.0,평일,6,2623,합정,하행,11.6,20.5,41.5,52.5,33.0,25.3,22.2,22.4,22.9,20.0,20.7,23.8,27.8,31.1,15.8,12.8,13.1,13.0,8.2,2.7
368.0,평일,6,2624,상수,상행,2.6,6.6,10.9,18.5,18.5,15.9,16.8,19.0,21.8,21.4,29.6,36.8,41.3,63.1,39.0,28.8,29.7,29.0,17.7,8.6
407.0,평일,6,2624,상수,하행,12.5,21.0,42.3,51.2,29.0,22.7,20.8,21.6,22.2,20.2,21.3,25.8,30.2,32.2,16.6,14.6,16.0,16.8,11.0,3.1
369.0,평일,6,2625,광흥창,상행,2.2,6.6,11.0,19.8,24.6,19.2,18.8,20.6,23.6,22.5,30.2,37.4,43.4,66.0,39.7,28.6,28.6,27.6,17.1,9.0
408.0,평일,6,2625,광흥창,하행,12.8,21.6,42.6,50.4,28.4,23.2,21.1,22.2,22.0,20.3,20.8,25.8,31.2,33.4,17.0,14.4,16.0,16.8,10.8,2.9
370.0,평일,6,2626,대흥,상행,1.8,6.2,10.6,20.0,24.2,19.2,17.8,20.4,23.4,21.8,29.3,36.6,43.0,64.2,39.6,29.2,29.1,29.0,17.6,10.0
409.0,평일,6,2626,대흥,하행,13.2,22.0,43.3,51.2,28.3,23.1,21.4,22.5,23.2,21.2,22.2,29.0,33.9,36.2,18.2,15.8,18.1,19.1,11.7,3.4
371.0,평일,6,2627,공덕,상행,2.2,6.8,11.6,23.8,27.3,24.0,19.8,21.5,24.8,23.0,29.4,36.6,43.4,66.2,41.6,29.6,29.8,28.6,17.4,8.4
410.0,평일,6,2627,공덕,하행,8.6,22.9,43.1,49.0,29.8,27.5,25.8,26.3,26.9,24.6,26.5,35.4,49.0,59.2,27.1,22.6,24.8,24.6,15.6,4.5
372.0,평일,6,2628,효창공원앞,상행,3.5,11.6,24.4,41.4,37.8,26.7,22.2,24.3,27.2,25.0,32.2,40.2,47.4,66.8,43.8,31.3,32.0,31.9,18.7,10.0
411.0,평일,6,2628,효창공원앞,하행,8.2,23.4,44.1,50.6,30.3,27.7,26.4,26.8,27.6,24.8,26.8,35.4,50.0,60.9,28.2,22.4,24.5,24.2,15.2,5.2
373.0,평일,6,2629,삼각지,상행,3.4,11.6,24.8,43.2,38.5,27.4,22.6,24.2,26.6,25.1,31.8,40.8,47.4,66.1,42.8,32.1,33.2,32.9,19.4,10.7
412.0,평일,6,2629,삼각지,하행,6.6,18.4,33.0,37.4,25.0,24.0,23.5,24.1,23.9,22.0,23.8,31.4,44.8,55.0,25.8,20.7,22.7,22.8,14.9,4.7
374.0,평일,6,2630,녹사평,상행,3.6,12.5,25.0,38.7,34.2,23.0,18.8,21.6,22.7,21.5,27.6,35.7,38.4,50.7,35.0,26.7,27.6,28.6,15.8,10.0
413.0,평일,6,2630,녹사평,하행,6.5,17.4,31.4,35.4,23.8,23.8,22.8,22.8,23.0,21.6,23.3,31.1,43.6,54.1,27.2,20.5,22.9,23.4,15.6,4.5
375.0,평일,6,2631,이태원,상행,4.2,12.5,25.4,39.3,34.0,22.4,18.6,21.2,22.9,21.2,27.8,34.6,38.2,48.2,33.8,25.2,25.5,27.0,14.1,7.2
414.0,평일,6,2631,이태원,하행,6.9,15.2,29.4,32.8,21.5,21.8,21.8,22.0,22.7,21.4,23.8,31.9,44.6,54.4,27.3,20.8,23.4,24.4,16.6,5.8
376.0,평일,6,2632,한강진,상행,4.0,13.4,26.7,40.8,37.7,23.4,19.8,22.0,23.2,21.2,27.2,32.2,37.7,46.0,32.7,23.5,24.2,25.5,12.9,6.6
415.0,평일,6,2632,한강진,하행,4.4,13.0,23.6,28.0,18.0,18.8,19.9,20.3,21.0,20.6,23.8,32.9,46.8,56.8,29.1,23.2,25.6,28.2,17.3,5.4
377.0,평일,6,2633,버티고개,상행,5.6,14.9,29.4,45.0,41.4,26.4,21.9,23.6,25.2,22.8,27.5,31.9,35.0,42.4,28.6,20.2,21.0,20.3,11.8,6.6
416.0,평일,6,2633,버티고개,하행,4.6,13.2,24.0,28.4,18.4,19.1,20.1,20.2,21.5,20.7,24.0,33.0,47.3,55.6,29.3,22.8,25.4,28.0,17.0,7.0
378.0,평일,6,2634,약수,상행,5.6,15.6,29.9,44.4,40.4,25.8,21.8,24.2,24.8,23.4,27.7,32.4,35.2,42.0,29.0,20.5,21.4,20.4,12.1,6.8
417.0,평일,6,2634,약수,하행,3.0,13.4,21.0,27.5,17.7,21.0,23.4,22.9,25.2,24.8,28.2,38.8,57.2,71.8,41.6,29.8,32.4,34.4,20.2,8.0
379.0,평일,6,2635,청구,상행,8.0,20.8,40.4,63.5,55.4,31.6,25.5,28.5,28.3,26.2,31.0,34.2,36.3,38.9,24.5,18.6,19.7,19.4,11.3,6.5
418.0,평일,6,2635,청구,하행,2.9,12.5,19.6,27.8,18.4,22.0,25.6,23.2,25.9,25.0,27.8,37.1,56.9,74.3,42.0,29.0,31.0,32.4,19.6,7.4
380.0,평일,6,2636,신당,상행,8.4,20.5,42.6,66.4,54.7,30.2,24.4,27.8,28.5,25.8,31.2,34.4,35.9,36.6,21.8,17.6,18.8,19.0,10.8,6.4
419.0,평일,6,2636,신당,하행,4.2,13.8,19.4,29.7,18.9,24.0,28.4,26.3,29.9,28.7,32.4,43.2,69.1,91.9,52.4,36.0,39.5,42.2,24.8,9.9
381.0,평일,6,2637,동묘앞,상행,10.0,25.2,54.2,85.7,70.0,37.4,29.6,33.4,33.8,30.1,35.4,40.3,41.7,40.2,24.2,19.1,20.5,19.7,11.2,6.7
420.0,평일,6,2637,동묘앞,하행,5.0,14.8,19.6,29.0,18.8,25.8,29.6,26.4,30.4,29.8,34.0,46.8,77.2,99.4,61.6,38.6,42.6,45.3,27.6,11.6
382.0,평일,6,2638,창신,상행,10.2,29.4,62.0,96.6,73.5,41.2,32.0,36.0,35.2,30.4,36.0,41.4,43.2,39.6,23.8,19.4,21.6,20.4,11.2,6.6
421.0,평일,6,2638,창신,하행,5.2,14.5,18.5,28.6,18.6,25.0,28.8,25.6,29.6,29.6,33.3,45.9,72.1,97.2,59.9,37.4,41.6,43.9,26.7,11.2
383.0,평일,6,2639,보문,상행,9.5,28.4,62.2,90.4,70.8,40.2,31.2,35.2,34.6,30.2,35.3,40.7,42.7,38.4,23.6,19.0,21.4,19.8,11.6,5.9
422.0,평일,6,2639,보문,하행,5.4,14.6,18.4,28.4,18.2,24.0,27.6,25.1,29.6,28.4,31.9,43.2,66.5,87.5,53.2,33.2,37.2,39.1,24.6,10.0
384.0,평일,6,2640,안암,상행,8.8,25.6,54.8,81.4,62.4,35.8,29.8,33.2,33.1,30.4,33.3,39.3,41.0,35.3,22.5,18.6,20.9,19.1,11.1,6.0
423.0,평일,6,2640,안암,하행,3.4,12.6,13.9,20.2,12.7,15.2,20.5,20.7,23.0,24.0,30.4,41.9,66.2,83.6,50.5,31.6,35.2,37.0,23.2,9.0
385.0,평일,6,2641,고려대,상행,11.0,26.6,55.0,83.6,64.1,36.4,27.3,29.8,29.6,24.6,26.0,28.2,29.0,26.5,16.2,12.6,14.6,12.2,6.8,3.4
424.0,평일,6,2641,고려대,하행,3.5,11.6,12.0,17.0,10.7,11.9,18.2,18.8,20.8,21.8,28.5,40.0,62.6,79.8,49.9,29.6,33.1,34.3,21.0,8.2
386.0,평일,6,2642,월곡,상행,10.2,25.9,55.9,79.8,58.0,35.0,25.3,27.2,26.2,21.7,23.0,23.5,24.5,22.2,14.3,10.5,10.9,10.0,6.1,2.4
425.0,평일,6,2642,월곡,하행,3.8,11.1,12.6,16.0,9.6,10.6,16.0,17.0,18.4,19.8,25.3,36.0,53.6,70.6,43.8,25.7,29.2,30.4,18.8,7.2
387.0,평일,6,2643,상월곡,상행,8.4,23.2,50.2,72.3,51.6,32.1,23.0,25.2,23.1,20.3,20.8,21.2,22.0,19.9,13.1,9.4,9.6,9.4,5.7,2.4
426.0,평일,6,2643,상월곡,하행,4.1,11.4,13.4,16.0,9.4,9.8,15.4,16.5,17.5,19.0,23.5,34.9,49.4,66.4,40.6,23.5,27.2,27.9,17.0,6.8
388.0,평일,6,2644,돌곶이,상행,8.9,21.7,46.3,67.0,48.2,30.4,21.5,23.6,21.8,19.0,19.8,20.0,21.0,19.4,12.8,9.5,9.3,8.9,5.7,2.6
427.0,평일,6,2644,돌곶이,하행,4.6,10.2,14.2,17.0,9.2,9.4,14.7,15.2,16.4,17.6,21.5,32.2,45.7,59.8,37.6,20.8,24.2,24.7,15.7,5.8
389.0,평일,6,2645,석계,상행,7.3,19.3,39.4,60.5,43.0,26.3,20.0,21.8,20.4,17.8,18.8,18.6,19.7,19.1,12.8,9.4,9.2,8.6,5.6,2.9
428.0,평일,6,2645,석계,하행,6.0,11.4,17.3,20.4,10.5,9.8,14.5,15.8,17.0,17.8,21.6,29.8,44.0,56.2,35.9,19.4,23.0,22.7,14.6,5.4
390.0,평일,6,2646,태릉입구,상행,6.6,17.8,37.8,55.3,39.9,24.8,20.5,21.6,20.4,18.1,19.2,19.7,21.4,21.3,15.2,11.0,10.4,10.0,6.2,3.1
429.0,평일,6,2646,태릉입구,하행,2.9,5.8,9.1,11.6,5.3,5.2,7.3,8.0,9.1,9.5,12.1,16.2,24.5,31.8,20.6,11.4,13.1,13.4,8.2,3.0
391.0,평일,6,2647,화랑대,상행,4.2,12.3,27.2,33.9,23.8,15.6,12.2,12.8,11.9,10.2,12.0,11.2,12.3,11.4,6.4,4.7,4.2,3.6,2.0,0.8
430.0,평일,6,2647,화랑대,하행,2.0,3.8,5.6,6.2,2.4,2.6,3.8,4.6,5.4,5.8,7.5,10.0,13.8,18.2,12.0,6.2,7.2,7.3,4.6,1.6
392.0,평일,6,2648,봉화산,상행,2.2,6.2,15.0,17.8,13.4,7.4,7.0,6.6,5.9,5.0,5.4,4.6,5.8,6.6,3.8,2.8,2.2,2.0,1.1,0.6
431.0,평일,6,2648,봉화산,하행,1.3,2.3,2.8,2.7,1.2,0.9,1.6,1.4,2.1,1.8,2.8,2.8,5.2,7.6,2.3,2.2,1.5,2.1,1.5,0.2
393.0,평일,6,2649,신내,상행,2.0,6.4,14.8,15.8,13.3,7.0,7.0,6.8,5.1,5.6,6.4,5.6,7.8,8.2,5.2,2.4,2.1,1.4,0.6,0.3
432.0,평일,6,2649,신내,하행,0.0,0.2,1.5,2.9,4.9,4.2,2.2,2.8,3.2,3.6,4.0,5.0,7.2,5.9,6.2,4.5,2.8,3.0,1.0,0.3
