연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
369.0,평일,6,2611,응암,상행,6.1,10.8,17.2,18.4,14.9,15.0,14.4,15.6,16.2,15.6,19.0,24.5,27.2,44.0,26.2,19.2,20.5,20.8,12.8,5.8
370.0,평일,6,2611,응암,하행,15.1,25.5,53.6,52.0,28.8,22.0,19.9,20.7,19.0,16.8,19.6,25.2,22.6,21.4,11.9,10.8,10.3,10.0,5.1,1.3
364.0,평일,6,2612,역촌,하행,5.0,12.0,21.2,20.4,16.1,15.8,14.8,15.8,16.4,15.5,18.5,22.8,24.8,39.2,23.6,17.2,18.2,18.4,11.1,4.0
365.0,평일,6,2613,불광,하행,2.6,5.3,10.0,9.0,7.0,8.2,8.4,9.2,9.8,10.2,12.4,15.6,15.4,24.5,15.8,11.4,11.6,11.2,7.0,2.9
366.0,평일,6,2614,독바위,하행,2.8,6.8,13.8,11.6,8.1,9.0,8.9,9.3,9.7,10.1,11.6,14.7,14.2,21.2,13.4,9.8,9.9,9.4,6.0,2.2
367.0,평일,6,2615,연신내,하행,7.2,14.8,31.4,28.6,17.4,15.8,15.0,16.4,16.5,15.8,19.8,25.2,23.2,26.2,17.4,13.6,12.6,11.6,6.8,2.6
368.0,평일,6,2616,구산,하행,10.2,18.6,38.0,36.6,21.8,18.2,16.9,18.2,17.3,15.4,20.2,23.8,21.6,22.0,13.4,11.4,10.5,10.1,5.7,1.8
371.0,평일,6,2617,새절,상행,4.4,9.8,13.6,15.5,12.5,14.2,14.2,15.2,16.8,17.4,22.3,30.6,35.2,60.0,37.2,27.4,29.8,30.0,18.6,7.0
372.0,평일,6,2617,새절,하행,14.8,32.5,60.8,64.4,35.6,26.4,22.5,23.5,21.4,18.4,20.8,27.3,25.6,22.5,12.3,10.8,10.4,9.7,5.0,1.6
373.0,평일,6,2618,증산,상행,3.8,9.6,12.6,14.8,12.5,14.4,15.0,16.1,18.8,19.4,25.8,35.0,42.2,74.9,46.3,34.0,36.7,36.6,23.0,9.6
374.0,평일,6,2618,증산,하행,17.8,38.0,69.2,74.6,40.2,29.7,25.0,25.3,23.5,20.2,21.8,28.2,27.0,23.6,12.8,11.4,10.6,9.6,5.1,1.6
375.0,평일,6,2619,디지털미디어시티,상행,3.0,9.3,11.8,14.2,12.8,14.7,15.8,17.1,20.1,21.5,29.2,39.4,47.8,85.4,53.0,39.7,42.6,42.4,27.2,11.6
376.0,평일,6,2619,디지털미디어시티,하행,14.8,34.7,69.8,74.4,40.4,30.2,25.4,25.6,23.9,20.2,20.9,27.8,30.9,31.9,15.4,11.7,10.9,10.2,5.6,1.9
377.0,평일,6,2620,월드컵경기장,상행,4.3,10.7,14.8,19.6,15.5,14.0,15.6,16.9,20.1,21.0,29.4,39.3,46.2,83.0,53.1,39.8,43.2,43.0,27.6,11.9
378.0,평일,6,2620,월드컵경기장,하행,14.6,33.4,68.2,77.1,42.0,29.9,25.3,25.4,23.6,19.8,20.8,28.2,32.2,31.7,15.4,11.9,11.8,14.3,6.2,2.0
379.0,평일,6,2621,마포구청,상행,4.4,11.0,15.2,19.5,16.0,14.4,15.3,17.4,20.7,21.6,29.5,40.6,46.8,86.2,54.1,40.1,43.1,41.6,27.0,11.2
380.0,평일,6,2621,마포구청,하행,16.8,37.4,76.2,85.6,47.8,34.5,29.2,30.0,26.9,22.8,24.2,31.0,35.6,36.7,17.4,13.1,12.8,14.9,6.6,2.0
381.0,평일,6,2622,망원,상행,4.2,11.5,15.4,21.8,18.4,16.1,17.4,19.8,23.5,24.8,33.6,43.6,53.9,95.6,59.0,44.7,46.7,47.2,29.6,11.8
382.0,평일,6,2622,망원,하행,20.5,39.6,81.1,89.9,49.0,36.4,31.8,32.8,30.3,26.3,27.1,34.2,39.0,41.4,20.8,16.5,16.6,17.8,8.4,2.7
383.0,평일,6,2623,합정,상행,3.6,11.6,16.1,24.5,22.4,20.4,22.2,24.4,28.6,29.2,39.6,49.3,59.2,101.0,64.2,47.0,49.0,49.5,29.2,13.2
384.0,평일,6,2623,합정,하행,12.0,21.8,43.2,51.2,29.6,22.6,21.0,22.2,22.0,18.8,19.4,22.2,26.2,30.6,16.2,13.2,13.6,15.2,8.5,2.9
385.0,평일,6,2624,상수,상행,2.6,7.0,11.4,17.9,17.1,15.2,16.3,17.8,21.3,20.6,27.7,34.2,38.7,62.2,38.2,28.1,30.0,29.2,18.8,9.7
386.0,평일,6,2624,상수,하행,13.2,22.4,43.8,49.4,27.5,21.0,20.4,21.4,21.0,18.6,19.5,22.5,27.3,31.0,16.6,14.8,15.8,18.7,11.7,3.4
387.0,평일,6,2625,광흥창,상행,2.2,6.8,11.6,19.1,19.8,17.1,18.0,19.6,22.4,21.9,28.6,35.4,41.6,64.5,39.2,28.0,29.4,28.8,18.6,10.8
388.0,평일,6,2625,광흥창,하행,13.2,23.2,43.6,48.8,26.6,21.2,20.5,21.8,20.9,18.8,19.2,22.8,28.4,32.2,17.0,14.9,16.2,18.4,11.7,3.0
389.0,평일,6,2626,대흥,상행,1.9,6.6,11.0,19.6,20.2,17.0,16.9,19.3,22.4,21.5,27.6,34.6,41.0,63.0,38.6,28.3,29.4,29.8,19.4,11.6
390.0,평일,6,2626,대흥,하행,13.6,23.6,44.1,49.6,26.6,21.5,21.0,22.3,22.2,20.0,21.0,25.4,30.8,34.8,18.0,16.2,17.8,20.4,12.4,3.6
391.0,평일,6,2627,공덕,상행,2.2,7.2,12.5,23.2,23.3,19.7,19.0,20.8,23.8,22.8,27.5,34.0,41.6,64.8,40.4,28.4,30.0,29.6,19.2,9.4
392.0,평일,6,2627,공덕,하행,9.0,24.3,43.6,46.8,27.4,25.4,25.0,25.4,26.4,23.5,25.7,32.2,45.9,57.6,26.6,22.6,24.8,27.4,16.8,4.8
393.0,평일,6,2628,효창공원앞,상행,3.8,12.8,26.0,40.8,31.7,22.9,21.7,23.8,26.2,24.4,29.7,36.8,45.4,64.8,42.5,30.5,32.4,32.4,20.6,10.9
394.0,평일,6,2628,효창공원앞,하행,8.8,24.4,45.0,48.1,28.3,26.3,25.9,25.8,27.2,23.7,25.2,32.6,47.0,59.4,27.8,22.5,24.4,26.7,16.4,5.6
395.0,평일,6,2629,삼각지,상행,3.6,12.8,26.6,42.4,32.6,22.8,21.8,23.7,25.5,24.8,29.6,37.9,45.4,62.7,43.0,31.3,33.6,33.7,21.2,11.6
396.0,평일,6,2629,삼각지,하행,6.8,19.2,33.5,36.1,23.5,22.6,22.7,23.4,23.6,21.6,22.6,29.8,42.6,53.9,25.5,20.5,22.9,24.9,15.8,5.1
397.0,평일,6,2630,녹사평,상행,4.1,13.4,27.0,37.6,28.6,19.6,19.2,20.8,21.8,21.3,25.6,33.5,36.5,47.7,35.4,26.3,28.8,29.5,18.0,11.4
398.0,평일,6,2630,녹사평,하행,6.9,17.8,31.5,34.5,22.3,22.4,21.8,22.4,22.7,21.0,22.0,29.6,41.8,52.8,26.6,20.2,23.0,25.4,16.4,5.0
399.0,평일,6,2631,이태원,상행,4.8,13.2,27.6,38.0,28.4,19.4,18.8,20.3,21.9,21.0,25.4,32.4,36.2,45.2,34.2,24.8,26.0,27.4,15.8,7.9
400.0,평일,6,2631,이태원,하행,7.4,16.6,28.8,31.4,20.1,20.8,20.4,21.7,22.6,20.8,22.4,30.0,42.6,53.2,26.7,20.5,23.6,26.4,17.7,6.2
401.0,평일,6,2632,한강진,상행,4.6,14.0,28.9,40.0,32.0,20.8,19.0,20.8,22.2,20.7,25.4,30.6,35.7,43.1,31.6,23.8,24.5,25.6,14.6,7.0
