호선,역명,역코드,요일,시간,분,상하행,직통여부,구간시작역코드,구간시작역,구간종료역코드,구간종료역,직전역코드,직전역,congestionCar,요일(한글)
5호선,올림픽공원역,P550,MON,06,30,0,0,P555,마천역,540,왕십리역,P551,방이역,"[17, 26, 22, 27, 31, 35, 30, 28]",월요일
5호선,올림픽공원역,P550,MON,06,40,0,0,P555,마천역,540,왕십리역,P551,방이역,"[27, 36, 42, 41, 28, 30, 32, 18]",월요일
5호선,올림픽공원역,P550,MON,06,50,0,0,P555,마천역,540,왕십리역,P551,방이역,"[25, 27, 33, 47, 39, 44, 33, 32]",월요일
5호선,올림픽공원역,P550,MON,06,00,0,0,P555,마천역,526,여의도역,P551,방이역,"[12, 10, 18, 19, 15, 13, 9, 8]",월요일
5호선,올림픽공원역,P550,MON,06,10,0,0,P555,마천역,526,여의도역,P551,방이역,"[14, 19, 16, 17, 18, 15, 12, 18]",월요일
5호선,올림픽공원역,P550,MON,06,20,0,0,P555,마천역,526,여의도역,P551,방이역,"[18, 17, 11, 16, 21, 18, 26, 23]",월요일
5호선,올림픽공원역,P550,MON,06,30,0,0,P555,마천역,526,여의도역,P551,방이역,"[17, 26, 22, 27, 31, 35, 30, 28]",월요일
5호선,올림픽공원역,P550,MON,06,40,0,0,P555,마천역,526,여의도역,P551,방이역,"[27, 36, 42, 41, 28, 30, 32, 18]",월요일
5호선,올림픽공원역,P550,MON,06,50,0,0,P555,마천역,526,여의도역,P551,방이역,"[25, 27, 33, 47, 39, 44, 33, 32]",월요일
5호선,올림픽공원역,P550,MON,06,00,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[10, 14, 19, 19, 18, 18, 13, 8]",월요일
5호선,올림픽공원역,P550,MON,06,10,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[17, 16, 21, 20, 17, 16, 9, 4]",월요일
5호선,올림픽공원역,P550,MON,06,20,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[14, 14, 22, 25, 14, 14, 13, 3]",월요일
5호선,올림픽공원역,P550,MON,06,30,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[5, 34, 19, 19, 10, 14, 10, 10]",월요일
5호선,올림픽공원역,P550,MON,06,40,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[9, 11, 12, 13, 9, 5, 3, 3]",월요일
5호선,올림픽공원역,P550,MON,06,50,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[11, 14, 21, 21, 20, 19, 13, 10]",월요일
5호선,올림픽공원역,P550,MON,06,00,0,0,P555,마천역,510,방화역,P551,방이역,"[12, 10, 18, 19, 15, 13, 9, 8]",월요일
5호선,올림픽공원역,P550,MON,06,10,0,0,P555,마천역,510,방화역,P551,방이역,"[14, 19, 16, 17, 18, 15, 12, 18]",월요일
5호선,올림픽공원역,P550,MON,06,20,0,0,P555,마천역,510,방화역,P551,방이역,"[18, 17, 11, 16, 21, 18, 26, 23]",월요일
5호선,올림픽공원역,P550,MON,06,30,0,0,P555,마천역,510,방화역,P551,방이역,"[17, 26, 22, 27, 31, 35, 30, 28]",월요일
5호선,올림픽공원역,P550,MON,06,40,0,0,P555,마천역,510,방화역,P551,방이역,"[27, 36, 42, 41, 28, 30, 32, 18]",월요일
5호선,올림픽공원역,P550,MON,06,50,0,0,P555,마천역,510,방화역,P551,방이역,"[25, 27, 33, 47, 39, 44, 33, 32]",월요일
5호선,올림픽공원역,P550,MON,06,00,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[6, 7, 10, 10, 9, 10, 7, 4]",월요일
5호선,올림픽공원역,P550,MON,06,10,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[9, 9, 11, 11, 9, 8, 5, 2]",월요일
5호선,올림픽공원역,P550,MON,06,20,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[9, 10, 15, 16, 10, 9, 9, 2]",월요일
5호선,올림픽공원역,P550,MON,06,30,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[7, 47, 27, 27, 13, 20, 13, 13]",월요일
5호선,올림픽공원역,P550,MON,06,40,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[23, 28, 32, 34, 23, 13, 8, 7]",월요일
5호선,올림픽공원역,P550,MON,06,50,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[14, 18, 28, 27, 26, 25, 17, 13]",월요일
5호선,올림픽공원역,P550,MON,07,00,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[22, 23, 31, 38, 27, 33, 19, 7]",월요일
5호선,올림픽공원역,P550,MON,07,10,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[26, 36, 33, 42, 35, 22, 25, 12]",월요일
5호선,올림픽공원역,P550,MON,07,20,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[31, 42, 37, 33, 48, 31, 22, 11]",월요일
5호선,올림픽공원역,P550,MON,07,30,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[38, 48, 59, 73, 40, 34, 19, 16]",월요일
5호선,올림픽공원역,P550,MON,07,40,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[51, 53, 49, 65, 53, 47, 26, 24]",월요일
5호선,올림픽공원역,P550,MON,07,50,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[69, 80, 68, 87, 74, 64, 45, 33]",월요일
5호선,올림픽공원역,P550,MON,07,00,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[5, 5, 7, 9, 7, 8, 5, 2]",월요일
5호선,올림픽공원역,P550,MON,07,10,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[9, 12, 11, 15, 12, 8, 9, 4]",월요일
5호선,올림픽공원역,P550,MON,07,20,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[11, 15, 13, 11, 17, 11, 7, 4]",월요일
5호선,올림픽공원역,P550,MON,07,30,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[18, 22, 28, 34, 19, 16, 9, 7]",월요일
5호선,올림픽공원역,P550,MON,07,40,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[21, 22, 20, 27, 22, 19, 11, 10]",월요일
5호선,올림픽공원역,P550,MON,07,50,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[25, 30, 25, 32, 27, 24, 17, 12]",월요일
5호선,올림픽공원역,P550,MON,07,00,0,0,P555,마천역,540,왕십리역,P551,방이역,"[42, 36, 52, 44, 47, 44, 23, 32]",월요일
5호선,올림픽공원역,P550,MON,07,10,0,0,P555,마천역,540,왕십리역,P551,방이역,"[43, 29, 39, 34, 48, 44, 36, 47]",월요일
5호선,올림픽공원역,P550,MON,07,20,0,0,P555,마천역,540,왕십리역,P551,방이역,"[35, 31, 44, 39, 54, 37, 31, 48]",월요일
5호선,올림픽공원역,P550,MON,07,30,0,0,P555,마천역,540,왕십리역,P551,방이역,"[44, 48, 57, 55, 64, 52, 45, 50]",월요일
5호선,올림픽공원역,P550,MON,07,40,0,0,P555,마천역,540,왕십리역,P551,방이역,"[42, 40, 53, 54, 63, 83, 45, 36]",월요일
5호선,올림픽공원역,P550,MON,07,50,0,0,P555,마천역,540,왕십리역,P551,방이역,"[40, 52, 63, 59, 72, 60, 46, 39]",월요일
5호선,올림픽공원역,P550,MON,07,00,0,0,P555,마천역,526,여의도역,P551,방이역,"[42, 36, 52, 44, 47, 44, 23, 32]",월요일
5호선,올림픽공원역,P550,MON,07,10,0,0,P555,마천역,526,여의도역,P551,방이역,"[43, 29, 39, 34, 48, 44, 36, 47]",월요일
5호선,올림픽공원역,P550,MON,07,20,0,0,P555,마천역,526,여의도역,P551,방이역,"[35, 31, 44, 39, 54, 37, 31, 48]",월요일
5호선,올림픽공원역,P550,MON,07,30,0,0,P555,마천역,526,여의도역,P551,방이역,"[44, 48, 57, 55, 64, 52, 45, 50]",월요일
5호선,올림픽공원역,P550,MON,07,40,0,0,P555,마천역,526,여의도역,P551,방이역,"[42, 40, 53, 54, 63, 83, 45, 36]",월요일
5호선,올림픽공원역,P550,MON,07,50,0,0,P555,마천역,526,여의도역,P551,방이역,"[40, 52, 63, 59, 72, 60, 46, 39]",월요일
5호선,올림픽공원역,P550,MON,07,00,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[20, 21, 28, 35, 25, 30, 18, 7]",월요일
5호선,올림픽공원역,P550,MON,07,10,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[18, 25, 23, 29, 24, 15, 17, 9]",월요일
5호선,올림픽공원역,P550,MON,07,20,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[22, 29, 26, 23, 33, 21, 15, 8]",월요일
5호선,올림픽공원역,P550,MON,07,30,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[28, 35, 43, 53, 29, 25, 14, 12]",월요일
5호선,올림픽공원역,P550,MON,07,40,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[36, 37, 34, 46, 37, 33, 18, 17]",월요일
5호선,올림픽공원역,P550,MON,07,50,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[42, 49, 42, 54, 45, 39, 28, 20]",월요일
5호선,올림픽공원역,P550,MON,07,00,0,0,P555,마천역,510,방화역,P551,방이역,"[42, 36, 52, 44, 47, 44, 23, 32]",월요일
5호선,올림픽공원역,P550,MON,07,10,0,0,P555,마천역,510,방화역,P551,방이역,"[43, 29, 39, 34, 48, 44, 36, 47]",월요일
5호선,올림픽공원역,P550,MON,07,20,0,0,P555,마천역,510,방화역,P551,방이역,"[35, 31, 44, 39, 54, 37, 31, 48]",월요일
5호선,올림픽공원역,P550,MON,07,30,0,0,P555,마천역,510,방화역,P551,방이역,"[44, 48, 57, 55, 64, 52, 45, 50]",월요일
5호선,올림픽공원역,P550,MON,07,40,0,0,P555,마천역,510,방화역,P551,방이역,"[42, 40, 53, 54, 63, 83, 45, 36]",월요일
5호선,올림픽공원역,P550,MON,07,50,0,0,P555,마천역,510,방화역,P551,방이역,"[40, 52, 63, 59, 72, 60, 46, 39]",월요일
5호선,올림픽공원역,P550,MON,07,00,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[9, 9, 12, 15, 11, 13, 8, 3]",월요일
5호선,올림픽공원역,P550,MON,07,10,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[18, 25, 23, 29, 24, 15, 17, 9]",월요일
5호선,올림픽공원역,P550,MON,07,20,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[22, 29, 26, 23, 33, 21, 15, 8]",월요일
5호선,올림픽공원역,P550,MON,07,30,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[28, 35, 43, 53, 29, 25, 14, 12]",월요일
5호선,올림픽공원역,P550,MON,07,40,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[36, 37, 34, 46, 37, 33, 18, 17]",월요일
5호선,올림픽공원역,P550,MON,07,50,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[42, 49, 42, 54, 45, 39, 28, 20]",월요일
5호선,올림픽공원역,P550,MON,08,00,0,0,P555,마천역,540,왕십리역,P551,방이역,"[46, 57, 66, 51, 69, 63, 45, 51]",월요일
5호선,올림픽공원역,P550,MON,08,10,0,0,P555,마천역,540,왕십리역,P551,방이역,"[36, 54, 60, 51, 64, 50, 45, 41]",월요일
5호선,올림픽공원역,P550,MON,08,20,0,0,P555,마천역,540,왕십리역,P551,방이역,"[39, 45, 56, 61, 57, 53, 51, 38]",월요일
5호선,올림픽공원역,P550,MON,08,30,0,0,P555,마천역,540,왕십리역,P551,방이역,"[40, 36, 38, 38, 41, 40, 50, 29]",월요일
5호선,올림픽공원역,P550,MON,08,40,0,0,P555,마천역,540,왕십리역,P551,방이역,"[28, 31, 31, 35, 42, 34, 38, 34]",월요일
5호선,올림픽공원역,P550,MON,08,50,0,0,P555,마천역,540,왕십리역,P551,방이역,"[34, 44, 37, 31, 48, 48, 46, 31]",월요일
5호선,올림픽공원역,P550,MON,08,00,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[42, 35, 34, 36, 32, 29, 22, 26]",월요일
5호선,올림픽공원역,P550,MON,08,10,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[30, 43, 51, 64, 59, 58, 44, 27]",월요일
5호선,올림픽공원역,P550,MON,08,20,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[43, 85, 93, 90, 88, 83, 51, 42]",월요일
5호선,올림픽공원역,P550,MON,08,30,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[52, 77, 75, 98, 83, 81, 60, 50]",월요일
5호선,올림픽공원역,P550,MON,08,40,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[36, 39, 41, 64, 58, 61, 36, 25]",월요일
5호선,올림픽공원역,P550,MON,08,50,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[19, 23, 23, 25, 26, 32, 17, 11]",월요일
5호선,올림픽공원역,P550,MON,08,00,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[42, 35, 34, 36, 32, 29, 22, 26]",월요일
5호선,올림픽공원역,P550,MON,08,10,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[30, 43, 51, 64, 59, 58, 44, 27]",월요일
5호선,올림픽공원역,P550,MON,08,20,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[43, 85, 93, 90, 88, 83, 51, 42]",월요일
5호선,올림픽공원역,P550,MON,08,30,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[52, 77, 75, 98, 83, 81, 60, 50]",월요일
5호선,올림픽공원역,P550,MON,08,40,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[36, 39, 41, 64, 58, 61, 36, 25]",월요일
5호선,올림픽공원역,P550,MON,08,50,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[19, 23, 23, 25, 26, 32, 17, 11]",월요일
5호선,올림픽공원역,P550,MON,08,00,0,0,P555,마천역,526,여의도역,P551,방이역,"[46, 57, 66, 51, 69, 63, 45, 51]",월요일
5호선,올림픽공원역,P550,MON,08,10,0,0,P555,마천역,526,여의도역,P551,방이역,"[36, 54, 60, 51, 64, 50, 45, 41]",월요일
5호선,올림픽공원역,P550,MON,08,20,0,0,P555,마천역,526,여의도역,P551,방이역,"[39, 45, 56, 61, 57, 53, 51, 38]",월요일
5호선,올림픽공원역,P550,MON,08,30,0,0,P555,마천역,526,여의도역,P551,방이역,"[40, 36, 38, 38, 41, 40, 50, 29]",월요일
5호선,올림픽공원역,P550,MON,08,40,0,0,P555,마천역,526,여의도역,P551,방이역,"[28, 31, 31, 35, 42, 34, 38, 34]",월요일
5호선,올림픽공원역,P550,MON,08,50,0,0,P555,마천역,526,여의도역,P551,방이역,"[34, 44, 37, 31, 48, 48, 46, 31]",월요일
5호선,올림픽공원역,P550,MON,08,00,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[92, 76, 75, 78, 70, 64, 48, 56]",월요일
5호선,올림픽공원역,P550,MON,08,10,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[42, 61, 72, 89, 83, 82, 62, 37]",월요일
5호선,올림픽공원역,P550,MON,08,20,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[43, 85, 93, 90, 88, 83, 51, 42]",월요일
5호선,올림픽공원역,P550,MON,08,30,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[52, 77, 75, 98, 83, 81, 60, 50]",월요일
5호선,올림픽공원역,P550,MON,08,40,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[36, 39, 41, 64, 58, 61, 36, 25]",월요일
5호선,올림픽공원역,P550,MON,08,50,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[19, 23, 23, 25, 26, 32, 17, 11]",월요일
5호선,올림픽공원역,P550,MON,08,00,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[32, 26, 26, 27, 24, 22, 16, 19]",월요일
5호선,올림픽공원역,P550,MON,08,10,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[15, 22, 26, 32, 30, 30, 22, 14]",월요일
5호선,올림픽공원역,P550,MON,08,20,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[7, 13, 14, 14, 14, 13, 8, 6]",월요일
5호선,올림픽공원역,P550,MON,08,30,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[52, 77, 75, 98, 83, 81, 60, 50]",월요일
5호선,올림픽공원역,P550,MON,08,40,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[36, 39, 41, 64, 58, 61, 36, 25]",월요일
5호선,올림픽공원역,P550,MON,08,50,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[19, 23, 23, 25, 26, 32, 17, 11]",월요일
5호선,올림픽공원역,P550,MON,08,00,0,0,P555,마천역,510,방화역,P551,방이역,"[46, 57, 66, 51, 69, 63, 45, 51]",월요일
5호선,올림픽공원역,P550,MON,08,10,0,0,P555,마천역,510,방화역,P551,방이역,"[36, 54, 60, 51, 64, 50, 45, 41]",월요일
5호선,올림픽공원역,P550,MON,08,20,0,0,P555,마천역,510,방화역,P551,방이역,"[39, 45, 56, 61, 57, 53, 51, 38]",월요일
5호선,올림픽공원역,P550,MON,08,30,0,0,P555,마천역,510,방화역,P551,방이역,"[40, 36, 38, 38, 41, 40, 50, 29]",월요일
5호선,올림픽공원역,P550,MON,08,40,0,0,P555,마천역,510,방화역,P551,방이역,"[28, 31, 31, 35, 42, 34, 38, 34]",월요일
5호선,올림픽공원역,P550,MON,08,50,0,0,P555,마천역,510,방화역,P551,방이역,"[34, 44, 37, 31, 48, 48, 46, 31]",월요일
5호선,올림픽공원역,P550,MON,09,00,0,0,P555,마천역,540,왕십리역,P551,방이역,"[30, 36, 48, 40, 38, 52, 35, 33]",월요일
5호선,올림픽공원역,P550,MON,09,10,0,0,P555,마천역,540,왕십리역,P551,방이역,"[27, 31, 31, 33, 41, 34, 31, 36]",월요일
5호선,올림픽공원역,P550,MON,09,20,0,0,P555,마천역,540,왕십리역,P551,방이역,"[40, 32, 34, 32, 32, 34, 30, 30]",월요일
5호선,올림픽공원역,P550,MON,09,30,0,0,P555,마천역,540,왕십리역,P551,방이역,"[22, 22, 23, 25, 24, 28, 22, 28]",월요일
5호선,올림픽공원역,P550,MON,09,40,0,0,P555,마천역,540,왕십리역,P551,방이역,"[22, 21, 27, 22, 28, 29, 24, 27]",월요일
5호선,올림픽공원역,P550,MON,09,50,0,0,P555,마천역,540,왕십리역,P551,방이역,"[20, 19, 21, 26, 23, 23, 22, 22]",월요일
5호선,올림픽공원역,P550,MON,09,00,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[20, 22, 33, 33, 25, 30, 17, 12]",월요일
5호선,올림픽공원역,P550,MON,09,10,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[14, 15, 24, 25, 20, 22, 16, 10]",월요일
5호선,올림픽공원역,P550,MON,09,20,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[15, 14, 15, 17, 15, 19, 9, 7]",월요일
5호선,올림픽공원역,P550,MON,09,30,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[8, 13, 17, 16, 12, 17, 7, 6]",월요일
5호선,올림픽공원역,P550,MON,09,40,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[10, 12, 18, 19, 18, 17, 12, 6]",월요일
5호선,올림픽공원역,P550,MON,09,50,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[9, 10, 15, 15, 18, 15, 10, 4]",월요일
5호선,올림픽공원역,P550,MON,09,00,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[20, 22, 33, 33, 25, 30, 17, 12]",월요일
5호선,올림픽공원역,P550,MON,09,10,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[14, 15, 24, 25, 20, 22, 16, 10]",월요일
5호선,올림픽공원역,P550,MON,09,20,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[15, 14, 15, 17, 15, 19, 9, 7]",월요일
5호선,올림픽공원역,P550,MON,09,30,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[8, 13, 17, 16, 12, 17, 7, 6]",월요일
5호선,올림픽공원역,P550,MON,09,40,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[10, 12, 18, 19, 18, 17, 12, 6]",월요일
5호선,올림픽공원역,P550,MON,09,50,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[9, 10, 15, 15, 18, 15, 10, 4]",월요일
5호선,올림픽공원역,P550,MON,09,00,0,0,P555,마천역,526,여의도역,P551,방이역,"[30, 36, 48, 40, 38, 52, 35, 33]",월요일
5호선,올림픽공원역,P550,MON,09,10,0,0,P555,마천역,526,여의도역,P551,방이역,"[27, 31, 31, 33, 41, 34, 31, 36]",월요일
5호선,올림픽공원역,P550,MON,09,20,0,0,P555,마천역,526,여의도역,P551,방이역,"[40, 32, 34, 32, 32, 34, 30, 30]",월요일
5호선,올림픽공원역,P550,MON,09,30,0,0,P555,마천역,526,여의도역,P551,방이역,"[22, 22, 23, 25, 24, 28, 22, 28]",월요일
5호선,올림픽공원역,P550,MON,09,40,0,0,P555,마천역,526,여의도역,P551,방이역,"[22, 21, 27, 22, 28, 29, 24, 27]",월요일
5호선,올림픽공원역,P550,MON,09,50,0,0,P555,마천역,526,여의도역,P551,방이역,"[20, 19, 21, 26, 23, 23, 22, 22]",월요일
5호선,올림픽공원역,P550,MON,09,00,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[20, 22, 33, 33, 25, 30, 17, 12]",월요일
5호선,올림픽공원역,P550,MON,09,10,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[14, 15, 24, 25, 20, 22, 16, 10]",월요일
5호선,올림픽공원역,P550,MON,09,20,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[15, 14, 15, 17, 15, 19, 9, 7]",월요일
5호선,올림픽공원역,P550,MON,09,30,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[8, 13, 17, 16, 12, 17, 7, 6]",월요일
5호선,올림픽공원역,P550,MON,09,40,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[10, 12, 18, 19, 18, 17, 12, 6]",월요일
5호선,올림픽공원역,P550,MON,09,50,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[9, 10, 15, 15, 18, 15, 10, 4]",월요일
5호선,올림픽공원역,P550,MON,09,00,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[20, 22, 33, 33, 25, 30, 17, 12]",월요일
5호선,올림픽공원역,P550,MON,09,10,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[14, 15, 24, 25, 20, 22, 16, 10]",월요일
5호선,올림픽공원역,P550,MON,09,20,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[15, 14, 15, 17, 15, 19, 9, 7]",월요일
5호선,올림픽공원역,P550,MON,09,30,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[8, 13, 17, 16, 12, 17, 7, 6]",월요일
5호선,올림픽공원역,P550,MON,09,40,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[10, 12, 18, 19, 18, 17, 12, 6]",월요일
5호선,올림픽공원역,P550,MON,09,50,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[9, 10, 15, 15, 18, 15, 10, 4]",월요일
5호선,올림픽공원역,P550,MON,09,00,0,0,P555,마천역,510,방화역,P551,방이역,"[30, 36, 48, 40, 38, 52, 35, 33]",월요일
5호선,올림픽공원역,P550,MON,09,10,0,0,P555,마천역,510,방화역,P551,방이역,"[27, 31, 31, 33, 41, 34, 31, 36]",월요일
5호선,올림픽공원역,P550,MON,09,20,0,0,P555,마천역,510,방화역,P551,방이역,"[40, 32, 34, 32, 32, 34, 30, 30]",월요일
5호선,올림픽공원역,P550,MON,09,30,0,0,P555,마천역,510,방화역,P551,방이역,"[22, 22, 23, 25, 24, 28, 22, 28]",월요일
5호선,올림픽공원역,P550,MON,09,40,0,0,P555,마천역,510,방화역,P551,방이역,"[22, 21, 27, 22, 28, 29, 24, 27]",월요일
5호선,올림픽공원역,P550,MON,09,50,0,0,P555,마천역,510,방화역,P551,방이역,"[20, 19, 21, 26, 23, 23, 22, 22]",월요일
5호선,올림픽공원역,P550,MON,10,00,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[7, 7, 12, 13, 15, 13, 9, 5]",월요일
5호선,올림픽공원역,P550,MON,10,10,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[6, 8, 14, 13, 13, 14, 8, 4]",월요일
5호선,올림픽공원역,P550,MON,10,20,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[7, 9, 13, 15, 14, 10, 10, 3]",월요일
5호선,올림픽공원역,P550,MON,10,30,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[8, 11, 17, 18, 23, 15, 13, 8]",월요일
5호선,올림픽공원역,P550,MON,10,40,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[6, 9, 13, 17, 16, 11, 11, 5]",월요일
5호선,올림픽공원역,P550,MON,10,50,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[8, 9, 11, 13, 14, 13, 8, 4]",월요일
5호선,올림픽공원역,P550,MON,10,00,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[7, 7, 12, 13, 15, 13, 9, 5]",월요일
5호선,올림픽공원역,P550,MON,10,10,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[6, 8, 14, 13, 13, 14, 8, 4]",월요일
