호선,역명,역코드,요일,시간,분,상하행,직통여부,구간시작역코드,구간시작역,구간종료역코드,구간종료역,직전역코드,직전역,congestionCar,요일(한글)
5호선,올림픽공원역,P550,SAT,09,00,0,0,P555,마천역,517,화곡역,P551,방이역,"[17, 22, 22, 26, 23, 18, 24, 24]",토요일
5호선,올림픽공원역,P550,SAT,09,10,0,0,P555,마천역,517,화곡역,P551,방이역,"[16, 24, 23, 30, 22, 27, 20, 21]",토요일
5호선,올림픽공원역,P550,SAT,09,20,0,0,P555,마천역,517,화곡역,P551,방이역,"[20, 20, 24, 29, 21, 22, 29, 27]",토요일
5호선,올림픽공원역,P550,SAT,09,30,0,0,P555,마천역,517,화곡역,P551,방이역,"[15, 17, 26, 23, 38, 25, 3, 45]",토요일
5호선,올림픽공원역,P550,SAT,09,40,0,0,P555,마천역,517,화곡역,P551,방이역,"[16, 21, 20, 31, 27, 24, 24, 29]",토요일
5호선,올림픽공원역,P550,SAT,09,50,0,0,P555,마천역,517,화곡역,P551,방이역,"[16, 22, 25, 24, 35, 27, 22, 28]",토요일
5호선,올림픽공원역,P550,SAT,09,00,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[13, 16, 18, 42, 20, 29, 4, 9]",토요일
5호선,올림픽공원역,P550,SAT,09,10,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[21, 13, 26, 39, 27, 21, 16, 5]",토요일
5호선,올림픽공원역,P550,SAT,09,20,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[20, 15, 26, 21, 23, 26, 14, 15]",토요일
5호선,올림픽공원역,P550,SAT,09,30,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[8, 15, 29, 36, 25, 32, 19, 21]",토요일
5호선,올림픽공원역,P550,SAT,09,40,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[15, 27, 24, 33, 21, 26, 22, 17]",토요일
5호선,올림픽공원역,P550,SAT,09,50,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[8, 13, 19, 24, 18, 20, 16, 9]",토요일
5호선,올림픽공원역,P550,SAT,09,00,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[11, 12, 14, 34, 16, 23, 4, 7]",토요일
5호선,올림픽공원역,P550,SAT,09,10,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[17, 10, 21, 31, 22, 17, 13, 4]",토요일
5호선,올림픽공원역,P550,SAT,09,20,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[15, 11, 19, 16, 17, 20, 11, 11]",토요일
5호선,올림픽공원역,P550,SAT,09,30,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[6, 12, 22, 28, 19, 25, 15, 16]",토요일
5호선,올림픽공원역,P550,SAT,09,40,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[5, 9, 8, 12, 7, 9, 8, 6]",토요일
5호선,올림픽공원역,P550,SAT,09,50,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[5, 7, 11, 13, 10, 11, 9, 5]",토요일
5호선,올림픽공원역,P550,SAT,09,00,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[11, 12, 14, 34, 16, 23, 4, 7]",토요일
5호선,올림픽공원역,P550,SAT,09,10,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[17, 10, 21, 31, 22, 17, 13, 4]",토요일
5호선,올림픽공원역,P550,SAT,09,20,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[15, 11, 19, 16, 17, 20, 11, 11]",토요일
5호선,올림픽공원역,P550,SAT,09,30,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[6, 12, 22, 28, 19, 25, 15, 16]",토요일
5호선,올림픽공원역,P550,SAT,09,40,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[3, 5, 4, 6, 4, 4, 4, 3]",토요일
5호선,올림픽공원역,P550,SAT,09,50,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[2, 3, 5, 6, 5, 5, 4, 2]",토요일
5호선,올림픽공원역,P550,SAT,09,00,0,0,P555,마천역,510,방화역,P551,방이역,"[17, 22, 22, 26, 23, 18, 24, 24]",토요일
5호선,올림픽공원역,P550,SAT,09,10,0,0,P555,마천역,510,방화역,P551,방이역,"[16, 24, 23, 30, 22, 27, 20, 21]",토요일
5호선,올림픽공원역,P550,SAT,09,20,0,0,P555,마천역,510,방화역,P551,방이역,"[20, 20, 24, 29, 21, 22, 29, 27]",토요일
5호선,올림픽공원역,P550,SAT,09,30,0,0,P555,마천역,510,방화역,P551,방이역,"[15, 17, 26, 23, 38, 25, 3, 45]",토요일
5호선,올림픽공원역,P550,SAT,09,40,0,0,P555,마천역,510,방화역,P551,방이역,"[16, 21, 20, 31, 27, 24, 24, 29]",토요일
5호선,올림픽공원역,P550,SAT,09,50,0,0,P555,마천역,510,방화역,P551,방이역,"[16, 22, 25, 24, 35, 27, 22, 28]",토요일
5호선,올림픽공원역,P550,SAT,10,00,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[15, 14, 28, 44, 18, 21, 14, 7]",토요일
5호선,올림픽공원역,P550,SAT,10,10,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[13, 15, 24, 26, 31, 17, 10, 7]",토요일
5호선,올림픽공원역,P550,SAT,10,20,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[10, 15, 22, 23, 21, 20, 15, 9]",토요일
5호선,올림픽공원역,P550,SAT,10,30,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[6, 19, 16, 28, 21, 25, 10, 11]",토요일
5호선,올림픽공원역,P550,SAT,10,40,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[10, 17, 27, 30, 30, 19, 17, 11]",토요일
5호선,올림픽공원역,P550,SAT,10,50,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[12, 17, 24, 22, 23, 17, 11, 9]",토요일
5호선,올림픽공원역,P550,SAT,10,00,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[15, 14, 28, 44, 18, 21, 14, 7]",토요일
5호선,올림픽공원역,P550,SAT,10,10,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[13, 15, 24, 26, 31, 17, 10, 7]",토요일
5호선,올림픽공원역,P550,SAT,10,20,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[10, 15, 22, 23, 21, 20, 15, 9]",토요일
5호선,올림픽공원역,P550,SAT,10,30,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[6, 19, 16, 28, 21, 25, 10, 11]",토요일
5호선,올림픽공원역,P550,SAT,10,40,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[10, 17, 27, 30, 30, 19, 17, 11]",토요일
5호선,올림픽공원역,P550,SAT,10,50,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[12, 17, 24, 22, 23, 17, 11, 9]",토요일
5호선,올림픽공원역,P550,SAT,10,00,0,0,P555,마천역,544,군자역,P551,방이역,"[23, 23, 28, 28, 26, 32, 29, 18]",토요일
5호선,올림픽공원역,P550,SAT,10,10,0,0,P555,마천역,544,군자역,P551,방이역,"[21, 26, 27, 30, 33, 27, 25, 27]",토요일
5호선,올림픽공원역,P550,SAT,10,20,0,0,P555,마천역,544,군자역,P551,방이역,"[24, 21, 25, 33, 27, 24, 24, 22]",토요일
5호선,올림픽공원역,P550,SAT,10,30,0,0,P555,마천역,544,군자역,P551,방이역,"[19, 21, 27, 25, 40, 22, 24, 22]",토요일
5호선,올림픽공원역,P550,SAT,10,40,0,0,P555,마천역,544,군자역,P551,방이역,"[19, 26, 22, 28, 29, 32, 29, 23]",토요일
5호선,올림픽공원역,P550,SAT,10,50,0,0,P555,마천역,544,군자역,P551,방이역,"[20, 25, 26, 29, 31, 26, 24, 26]",토요일
5호선,올림픽공원역,P550,SAT,10,00,0,0,P555,마천역,510,방화역,P551,방이역,"[23, 23, 28, 28, 26, 32, 29, 18]",토요일
5호선,올림픽공원역,P550,SAT,10,10,0,0,P555,마천역,510,방화역,P551,방이역,"[21, 26, 27, 30, 33, 27, 25, 27]",토요일
5호선,올림픽공원역,P550,SAT,10,20,0,0,P555,마천역,510,방화역,P551,방이역,"[24, 21, 25, 33, 27, 24, 24, 22]",토요일
5호선,올림픽공원역,P550,SAT,10,30,0,0,P555,마천역,510,방화역,P551,방이역,"[19, 21, 27, 25, 40, 22, 24, 22]",토요일
5호선,올림픽공원역,P550,SAT,10,40,0,0,P555,마천역,510,방화역,P551,방이역,"[19, 26, 22, 28, 29, 32, 29, 23]",토요일
5호선,올림픽공원역,P550,SAT,10,50,0,0,P555,마천역,510,방화역,P551,방이역,"[20, 25, 26, 29, 31, 26, 24, 26]",토요일
5호선,올림픽공원역,P550,SAT,10,00,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[15, 14, 28, 44, 18, 21, 14, 7]",토요일
5호선,올림픽공원역,P550,SAT,10,10,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[13, 15, 24, 26, 31, 17, 10, 7]",토요일
5호선,올림픽공원역,P550,SAT,10,20,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[10, 15, 22, 23, 21, 20, 15, 9]",토요일
5호선,올림픽공원역,P550,SAT,10,30,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[6, 19, 16, 28, 21, 25, 10, 11]",토요일
5호선,올림픽공원역,P550,SAT,10,40,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[10, 17, 27, 30, 30, 19, 17, 11]",토요일
5호선,올림픽공원역,P550,SAT,10,50,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[12, 17, 24, 22, 23, 17, 11, 9]",토요일
5호선,올림픽공원역,P550,SAT,10,00,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[15, 14, 28, 44, 18, 21, 14, 7]",토요일
5호선,올림픽공원역,P550,SAT,10,10,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[13, 15, 24, 26, 31, 17, 10, 7]",토요일
5호선,올림픽공원역,P550,SAT,10,20,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[10, 15, 22, 23, 21, 20, 15, 9]",토요일
5호선,올림픽공원역,P550,SAT,10,30,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[6, 19, 16, 28, 21, 25, 10, 11]",토요일
5호선,올림픽공원역,P550,SAT,10,40,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[10, 17, 27, 30, 30, 19, 17, 11]",토요일
5호선,올림픽공원역,P550,SAT,10,50,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[12, 17, 24, 22, 23, 17, 11, 9]",토요일
5호선,올림픽공원역,P550,SAT,10,00,0,0,P555,마천역,517,화곡역,P551,방이역,"[23, 23, 28, 28, 26, 32, 29, 18]",토요일
5호선,올림픽공원역,P550,SAT,10,10,0,0,P555,마천역,517,화곡역,P551,방이역,"[21, 26, 27, 30, 33, 27, 25, 27]",토요일
5호선,올림픽공원역,P550,SAT,10,20,0,0,P555,마천역,517,화곡역,P551,방이역,"[24, 21, 25, 33, 27, 24, 24, 22]",토요일
5호선,올림픽공원역,P550,SAT,10,30,0,0,P555,마천역,517,화곡역,P551,방이역,"[19, 21, 27, 25, 40, 22, 24, 22]",토요일
5호선,올림픽공원역,P550,SAT,10,40,0,0,P555,마천역,517,화곡역,P551,방이역,"[19, 26, 22, 28, 29, 32, 29, 23]",토요일
5호선,올림픽공원역,P550,SAT,10,50,0,0,P555,마천역,517,화곡역,P551,방이역,"[20, 25, 26, 29, 31, 26, 24, 26]",토요일
5호선,올림픽공원역,P550,SAT,10,00,0,0,P555,마천역,530,애오개역,P551,방이역,"[23, 23, 28, 28, 26, 32, 29, 18]",토요일
5호선,올림픽공원역,P550,SAT,10,10,0,0,P555,마천역,530,애오개역,P551,방이역,"[21, 26, 27, 30, 33, 27, 25, 27]",토요일
5호선,올림픽공원역,P550,SAT,10,20,0,0,P555,마천역,530,애오개역,P551,방이역,"[24, 21, 25, 33, 27, 24, 24, 22]",토요일
5호선,올림픽공원역,P550,SAT,10,30,0,0,P555,마천역,530,애오개역,P551,방이역,"[19, 21, 27, 25, 40, 22, 24, 22]",토요일
5호선,올림픽공원역,P550,SAT,10,40,0,0,P555,마천역,530,애오개역,P551,방이역,"[19, 26, 22, 28, 29, 32, 29, 23]",토요일
5호선,올림픽공원역,P550,SAT,10,50,0,0,P555,마천역,530,애오개역,P551,방이역,"[20, 25, 26, 29, 31, 26, 24, 26]",토요일
5호선,올림픽공원역,P550,SAT,11,00,0,0,P555,마천역,544,군자역,P551,방이역,"[26, 24, 30, 29, 34, 26, 18, 20]",토요일
5호선,올림픽공원역,P550,SAT,11,10,0,0,P555,마천역,544,군자역,P551,방이역,"[18, 25, 28, 27, 36, 25, 27, 29]",토요일
5호선,올림픽공원역,P550,SAT,11,20,0,0,P555,마천역,544,군자역,P551,방이역,"[15, 25, 29, 32, 35, 33, 25, 22]",토요일
5호선,올림픽공원역,P550,SAT,11,30,0,0,P555,마천역,544,군자역,P551,방이역,"[18, 25, 28, 32, 28, 35, 24, 27]",토요일
5호선,올림픽공원역,P550,SAT,11,40,0,0,P555,마천역,544,군자역,P551,방이역,"[16, 16, 33, 47, 29, 26, 18, 31]",토요일
5호선,올림픽공원역,P550,SAT,11,50,0,0,P555,마천역,544,군자역,P551,방이역,"[20, 18, 28, 29, 23, 28, 27, 26]",토요일
5호선,올림픽공원역,P550,SAT,11,00,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[14, 19, 19, 10, 10, 19, 43, 19]",토요일
5호선,올림픽공원역,P550,SAT,11,10,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[17, 13, 28, 25, 25, 16, 19, 7]",토요일
5호선,올림픽공원역,P550,SAT,11,20,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[11, 21, 21, 18, 21, 22, 12, 11]",토요일
5호선,올림픽공원역,P550,SAT,11,30,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[16, 19, 32, 24, 21, 23, 18, 15]",토요일
5호선,올림픽공원역,P550,SAT,11,40,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[21, 22, 26, 25, 24, 22, 15, 4]",토요일
5호선,올림픽공원역,P550,SAT,11,50,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[18, 18, 24, 28, 26, 26, 20, 8]",토요일
5호선,올림픽공원역,P550,SAT,11,00,0,0,P555,마천역,530,애오개역,P551,방이역,"[26, 24, 30, 29, 34, 26, 18, 20]",토요일
5호선,올림픽공원역,P550,SAT,11,10,0,0,P555,마천역,530,애오개역,P551,방이역,"[18, 25, 28, 27, 36, 25, 27, 29]",토요일
5호선,올림픽공원역,P550,SAT,11,20,0,0,P555,마천역,530,애오개역,P551,방이역,"[15, 25, 29, 32, 35, 33, 25, 22]",토요일
5호선,올림픽공원역,P550,SAT,11,30,0,0,P555,마천역,530,애오개역,P551,방이역,"[18, 25, 28, 32, 28, 35, 24, 27]",토요일
5호선,올림픽공원역,P550,SAT,11,40,0,0,P555,마천역,530,애오개역,P551,방이역,"[16, 16, 33, 47, 29, 26, 18, 31]",토요일
5호선,올림픽공원역,P550,SAT,11,50,0,0,P555,마천역,530,애오개역,P551,방이역,"[20, 18, 28, 29, 23, 28, 27, 26]",토요일
5호선,올림픽공원역,P550,SAT,11,00,0,0,P555,마천역,517,화곡역,P551,방이역,"[26, 24, 30, 29, 34, 26, 18, 20]",토요일
5호선,올림픽공원역,P550,SAT,11,10,0,0,P555,마천역,517,화곡역,P551,방이역,"[18, 25, 28, 27, 36, 25, 27, 29]",토요일
5호선,올림픽공원역,P550,SAT,11,20,0,0,P555,마천역,517,화곡역,P551,방이역,"[15, 25, 29, 32, 35, 33, 25, 22]",토요일
5호선,올림픽공원역,P550,SAT,11,30,0,0,P555,마천역,517,화곡역,P551,방이역,"[18, 25, 28, 32, 28, 35, 24, 27]",토요일
5호선,올림픽공원역,P550,SAT,11,40,0,0,P555,마천역,517,화곡역,P551,방이역,"[16, 16, 33, 47, 29, 26, 18, 31]",토요일
5호선,올림픽공원역,P550,SAT,11,50,0,0,P555,마천역,517,화곡역,P551,방이역,"[20, 18, 28, 29, 23, 28, 27, 26]",토요일
5호선,올림픽공원역,P550,SAT,11,00,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[14, 19, 19, 10, 10, 19, 43, 19]",토요일
5호선,올림픽공원역,P550,SAT,11,10,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[17, 13, 28, 25, 25, 16, 19, 7]",토요일
5호선,올림픽공원역,P550,SAT,11,20,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[11, 21, 21, 18, 21, 22, 12, 11]",토요일
5호선,올림픽공원역,P550,SAT,11,30,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[16, 19, 32, 24, 21, 23, 18, 15]",토요일
5호선,올림픽공원역,P550,SAT,11,40,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[21, 22, 26, 25, 24, 22, 15, 4]",토요일
5호선,올림픽공원역,P550,SAT,11,50,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[18, 18, 24, 28, 26, 26, 20, 8]",토요일
5호선,올림픽공원역,P550,SAT,11,00,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[14, 19, 19, 10, 10, 19, 43, 19]",토요일
5호선,올림픽공원역,P550,SAT,11,10,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[17, 13, 28, 25, 25, 16, 19, 7]",토요일
5호선,올림픽공원역,P550,SAT,11,20,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[11, 21, 21, 18, 21, 22, 12, 11]",토요일
5호선,올림픽공원역,P550,SAT,11,30,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[16, 19, 32, 24, 21, 23, 18, 15]",토요일
5호선,올림픽공원역,P550,SAT,11,40,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[21, 22, 26, 25, 24, 22, 15, 4]",토요일
5호선,올림픽공원역,P550,SAT,11,50,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[18, 18, 24, 28, 26, 26, 20, 8]",토요일
5호선,올림픽공원역,P550,SAT,11,00,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[14, 19, 19, 10, 10, 19, 43, 19]",토요일
5호선,올림픽공원역,P550,SAT,11,10,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[17, 13, 28, 25, 25, 16, 19, 7]",토요일
5호선,올림픽공원역,P550,SAT,11,20,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[11, 21, 21, 18, 21, 22, 12, 11]",토요일
5호선,올림픽공원역,P550,SAT,11,30,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[16, 19, 32, 24, 21, 23, 18, 15]",토요일
5호선,올림픽공원역,P550,SAT,11,40,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[21, 22, 26, 25, 24, 22, 15, 4]",토요일
5호선,올림픽공원역,P550,SAT,11,50,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[18, 18, 24, 28, 26, 26, 20, 8]",토요일
5호선,올림픽공원역,P550,SAT,11,00,0,0,P555,마천역,510,방화역,P551,방이역,"[26, 24, 30, 29, 34, 26, 18, 20]",토요일
5호선,올림픽공원역,P550,SAT,11,10,0,0,P555,마천역,510,방화역,P551,방이역,"[18, 25, 28, 27, 36, 25, 27, 29]",토요일
5호선,올림픽공원역,P550,SAT,11,20,0,0,P555,마천역,510,방화역,P551,방이역,"[15, 25, 29, 32, 35, 33, 25, 22]",토요일
5호선,올림픽공원역,P550,SAT,11,30,0,0,P555,마천역,510,방화역,P551,방이역,"[18, 25, 28, 32, 28, 35, 24, 27]",토요일
5호선,올림픽공원역,P550,SAT,11,40,0,0,P555,마천역,510,방화역,P551,방이역,"[16, 16, 33, 47, 29, 26, 18, 31]",토요일
5호선,올림픽공원역,P550,SAT,11,50,0,0,P555,마천역,510,방화역,P551,방이역,"[20, 18, 28, 29, 23, 28, 27, 26]",토요일
5호선,올림픽공원역,P550,SAT,12,00,0,0,P555,마천역,517,화곡역,P551,방이역,"[25, 25, 26, 33, 30, 29, 25, 30]",토요일
5호선,올림픽공원역,P550,SAT,12,10,0,0,P555,마천역,517,화곡역,P551,방이역,"[23, 28, 27, 33, 37, 27, 30, 36]",토요일
5호선,올림픽공원역,P550,SAT,12,20,0,0,P555,마천역,517,화곡역,P551,방이역,"[22, 28, 29, 33, 35, 30, 27, 29]",토요일
5호선,올림픽공원역,P550,SAT,12,30,0,0,P555,마천역,517,화곡역,P551,방이역,"[26, 26, 29, 32, 29, 26, 25, 23]",토요일
5호선,올림픽공원역,P550,SAT,12,40,0,0,P555,마천역,517,화곡역,P551,방이역,"[18, 32, 31, 38, 32, 28, 20, 26]",토요일
5호선,올림픽공원역,P550,SAT,12,50,0,0,P555,마천역,517,화곡역,P551,방이역,"[19, 27, 23, 32, 30, 25, 20, 23]",토요일
5호선,올림픽공원역,P550,SAT,12,00,0,0,P555,마천역,530,애오개역,P551,방이역,"[25, 25, 26, 33, 30, 29, 25, 30]",토요일
5호선,올림픽공원역,P550,SAT,12,10,0,0,P555,마천역,530,애오개역,P551,방이역,"[23, 28, 27, 33, 37, 27, 30, 36]",토요일
5호선,올림픽공원역,P550,SAT,12,20,0,0,P555,마천역,530,애오개역,P551,방이역,"[22, 28, 29, 33, 35, 30, 27, 29]",토요일
5호선,올림픽공원역,P550,SAT,12,30,0,0,P555,마천역,530,애오개역,P551,방이역,"[26, 26, 29, 32, 29, 26, 25, 23]",토요일
5호선,올림픽공원역,P550,SAT,12,40,0,0,P555,마천역,530,애오개역,P551,방이역,"[18, 32, 31, 38, 32, 28, 20, 26]",토요일
5호선,올림픽공원역,P550,SAT,12,50,0,0,P555,마천역,530,애오개역,P551,방이역,"[19, 27, 23, 32, 30, 25, 20, 23]",토요일
5호선,올림픽공원역,P550,SAT,12,00,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[11, 18, 26, 24, 28, 30, 11, 12]",토요일
5호선,올림픽공원역,P550,SAT,12,10,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[12, 25, 35, 37, 27, 19, 18, 10]",토요일
5호선,올림픽공원역,P550,SAT,12,20,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[19, 21, 34, 26, 25, 25, 19, 16]",토요일
5호선,올림픽공원역,P550,SAT,12,30,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[20, 31, 39, 37, 28, 23, 17, 6]",토요일
5호선,올림픽공원역,P550,SAT,12,40,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[13, 22, 35, 27, 34, 28, 18, 15]",토요일
5호선,올림픽공원역,P550,SAT,12,50,1,0,517,화곡역,P555,마천역,P549,둔촌동역,"[18, 18, 32, 23, 36, 28, 20, 17]",토요일
5호선,올림픽공원역,P550,SAT,12,00,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[11, 18, 26, 24, 28, 30, 11, 12]",토요일
5호선,올림픽공원역,P550,SAT,12,10,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[12, 25, 35, 37, 27, 19, 18, 10]",토요일
5호선,올림픽공원역,P550,SAT,12,20,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[19, 21, 34, 26, 25, 25, 19, 16]",토요일
5호선,올림픽공원역,P550,SAT,12,30,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[20, 31, 39, 37, 28, 23, 17, 6]",토요일
5호선,올림픽공원역,P550,SAT,12,40,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[13, 22, 35, 27, 34, 28, 18, 15]",토요일
5호선,올림픽공원역,P550,SAT,12,50,1,0,530,애오개역,P555,마천역,P549,둔촌동역,"[18, 18, 32, 23, 36, 28, 20, 17]",토요일
5호선,올림픽공원역,P550,SAT,12,00,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[11, 18, 26, 24, 28, 30, 11, 12]",토요일
5호선,올림픽공원역,P550,SAT,12,10,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[12, 25, 35, 37, 27, 19, 18, 10]",토요일
5호선,올림픽공원역,P550,SAT,12,20,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[19, 21, 34, 26, 25, 25, 19, 16]",토요일
5호선,올림픽공원역,P550,SAT,12,30,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[20, 31, 39, 37, 28, 23, 17, 6]",토요일
5호선,올림픽공원역,P550,SAT,12,40,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[13, 22, 35, 27, 34, 28, 18, 15]",토요일
5호선,올림픽공원역,P550,SAT,12,50,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[18, 18, 32, 23, 36, 28, 20, 17]",토요일
5호선,올림픽공원역,P550,SAT,12,00,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[11, 18, 26, 24, 28, 30, 11, 12]",토요일
5호선,올림픽공원역,P550,SAT,12,10,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[12, 25, 35, 37, 27, 19, 18, 10]",토요일
5호선,올림픽공원역,P550,SAT,12,20,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[19, 21, 34, 26, 25, 25, 19, 16]",토요일
5호선,올림픽공원역,P550,SAT,12,30,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[20, 31, 39, 37, 28, 23, 17, 6]",토요일
5호선,올림픽공원역,P550,SAT,12,40,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[13, 22, 35, 27, 34, 28, 18, 15]",토요일
5호선,올림픽공원역,P550,SAT,12,50,1,0,548,강동역,P555,마천역,P549,둔촌동역,"[18, 18, 32, 23, 36, 28, 20, 17]",토요일
5호선,올림픽공원역,P550,SAT,12,00,0,0,P555,마천역,510,방화역,P551,방이역,"[25, 25, 26, 33, 30, 29, 25, 30]",토요일
5호선,올림픽공원역,P550,SAT,12,10,0,0,P555,마천역,510,방화역,P551,방이역,"[23, 28, 27, 33, 37, 27, 30, 36]",토요일
5호선,올림픽공원역,P550,SAT,12,20,0,0,P555,마천역,510,방화역,P551,방이역,"[22, 28, 29, 33, 35, 30, 27, 29]",토요일
5호선,올림픽공원역,P550,SAT,12,30,0,0,P555,마천역,510,방화역,P551,방이역,"[26, 26, 29, 32, 29, 26, 25, 23]",토요일
5호선,올림픽공원역,P550,SAT,12,40,0,0,P555,마천역,510,방화역,P551,방이역,"[18, 32, 31, 38, 32, 28, 20, 26]",토요일
5호선,올림픽공원역,P550,SAT,12,50,0,0,P555,마천역,510,방화역,P551,방이역,"[19, 27, 23, 32, 30, 25, 20, 23]",토요일
5호선,올림픽공원역,P550,SAT,12,00,0,0,P555,마천역,544,군자역,P551,방이역,"[25, 25, 26, 33, 30, 29, 25, 30]",토요일
5호선,올림픽공원역,P550,SAT,12,10,0,0,P555,마천역,544,군자역,P551,방이역,"[23, 28, 27, 33, 37, 27, 30, 36]",토요일
5호선,올림픽공원역,P550,SAT,12,20,0,0,P555,마천역,544,군자역,P551,방이역,"[22, 28, 29, 33, 35, 30, 27, 29]",토요일
5호선,올림픽공원역,P550,SAT,12,30,0,0,P555,마천역,544,군자역,P551,방이역,"[26, 26, 29, 32, 29, 26, 25, 23]",토요일
5호선,올림픽공원역,P550,SAT,12,40,0,0,P555,마천역,544,군자역,P551,방이역,"[18, 32, 31, 38, 32, 28, 20, 26]",토요일
5호선,올림픽공원역,P550,SAT,12,50,0,0,P555,마천역,544,군자역,P551,방이역,"[19, 27, 23, 32, 30, 25, 20, 23]",토요일
5호선,올림픽공원역,P550,SAT,13,00,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[15, 24, 33, 37, 28, 25, 25, 13]",토요일
5호선,올림픽공원역,P550,SAT,13,10,1,0,510,방화역,P555,마천역,P549,둔촌동역,"[24, 27, 41, 17, 27, 38, 20, 14]",토요일
