호선,역명,역코드,요일,시간,분,상하행,직통여부,구간시작역코드,구간시작역,구간종료역코드,구간종료역,직전역코드,직전역,congestionCar,요일(한글)
4호선,미아사거리역,416,MON,06,20,1,0,412,창동역,456,오이도역,415,미아역,"[29, 38, 39, 38, 42, 48, 48, 45, 38, 44]",월요일
4호선,미아사거리역,416,MON,06,30,1,0,412,창동역,456,오이도역,415,미아역,"[54, 51, 42, 52, 56, 52, 58, 47, 47, 61]",월요일
4호선,미아사거리역,416,MON,06,40,1,0,412,창동역,456,오이도역,415,미아역,"[49, 47, 58, 51, 60, 62, 56, 52, 48, 66]",월요일
4호선,미아사거리역,416,MON,06,50,1,0,412,창동역,456,오이도역,415,미아역,"[53, 57, 64, 59, 74, 66, 74, 57, 53, 75]",월요일
4호선,미아사거리역,416,MON,06,00,1,1,409,불암산역,456,오이도역,415,미아역,"[27, 34, 40, 31, 40, 38, 46, 41, 43, 41]",월요일
4호선,미아사거리역,416,MON,06,10,1,1,409,불암산역,456,오이도역,415,미아역,"[34, 33, 34, 40, 39, 45, 48, 40, 42, 44]",월요일
4호선,미아사거리역,416,MON,06,20,1,1,409,불암산역,456,오이도역,415,미아역,"[29, 38, 39, 38, 42, 48, 48, 45, 38, 44]",월요일
4호선,미아사거리역,416,MON,06,30,1,1,409,불암산역,456,오이도역,415,미아역,"[54, 51, 42, 52, 56, 52, 58, 47, 47, 61]",월요일
4호선,미아사거리역,416,MON,06,40,1,1,409,불암산역,456,오이도역,415,미아역,"[49, 47, 58, 51, 60, 62, 56, 52, 48, 66]",월요일
4호선,미아사거리역,416,MON,06,50,1,1,409,불암산역,456,오이도역,415,미아역,"[53, 57, 64, 59, 74, 66, 74, 57, 53, 75]",월요일
4호선,미아사거리역,416,MON,06,00,1,0,409,불암산역,456,오이도역,415,미아역,"[25, 32, 38, 29, 38, 36, 44, 39, 40, 39]",월요일
4호선,미아사거리역,416,MON,06,10,1,0,409,불암산역,456,오이도역,415,미아역,"[39, 38, 39, 45, 44, 50, 54, 45, 47, 50]",월요일
4호선,미아사거리역,416,MON,06,20,1,0,409,불암산역,456,오이도역,415,미아역,"[30, 39, 40, 39, 43, 49, 49, 47, 39, 45]",월요일
4호선,미아사거리역,416,MON,06,30,1,0,409,불암산역,456,오이도역,415,미아역,"[45, 43, 36, 44, 47, 44, 49, 40, 40, 51]",월요일
4호선,미아사거리역,416,MON,06,40,1,0,409,불암산역,456,오이도역,415,미아역,"[58, 56, 69, 61, 71, 73, 66, 62, 57, 77]",월요일
4호선,미아사거리역,416,MON,06,50,1,0,409,불암산역,456,오이도역,415,미아역,"[57, 61, 69, 63, 80, 71, 80, 61, 57, 81]",월요일
