연번,평일주말,호선,역번호,역명,구분,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0:00
555,주말,1,150,서울역,승차,113,144,221,403,438,587,788,962,1075,930,1146,1235,1227,1020,821,718,785,498,134,
556,주말,1,150,서울역,하차,83,346,475,584,754,871,645,852,940,938,888,824,772,589,552,382,411,155,98,
557,주말,1,151,시청,승차,36,41,83,102,119,103,156,206,271,307,388,405,449,440,281,394,317,91,32,
558,주말,1,151,시청,하차,42,201,220,421,416,335,326,319,313,312,296,191,179,111,67,78,71,18,17,
559,주말,1,152,종각,승차,46,66,88,117,164,172,281,392,478,598,739,870,849,715,592,837,674,175,60,
560,주말,1,152,종각,하차,54,207,286,452,665,526,689,670,667,688,623,592,552,400,138,100,75,49,28,
561,주말,1,153,종로3가,승차,56,72,93,133,168,349,549,758,849,978,1000,1020,895,739,619,645,517,143,57,
562,주말,1,153,종로3가,하차,64,155,194,373,622,791,895,1027,1033,1036,952,702,504,265,162,107,104,37,44,
563,주말,1,154,종로5가,승차,23,45,76,106,169,310,491,666,744,875,985,937,743,609,441,311,229,85,27,
564,주말,1,154,종로5가,하차,39,141,244,372,506,685,799,918,863,943,803,616,427,217,113,63,77,42,32,
565,주말,1,155,동대문,승차,105,67,125,198,287,294,314,410,493,629,602,578,496,359,225,254,152,73,28,
566,주말,1,155,동대문,하차,21,86,96,197,250,287,477,575,559,592,517,407,393,305,204,202,189,127,71,
567,주말,1,156,신설동,승차,130,120,143,174,274,254,310,367,449,463,449,465,463,299,171,184,170,85,32,
568,주말,1,156,신설동,하차,30,117,164,223,276,316,376,452,436,446,424,405,315,268,199,190,220,139,78,
569,주말,1,157,제기동,승차,84,99,150,197,299,474,706,936,1021,1160,1132,885,670,432,180,159,122,70,27,
570,주말,1,157,제기동,하차,42,105,244,342,444,660,932,1041,1084,1138,1024,730,467,252,165,177,223,108,72,
571,주말,1,158,청량리(서울시립대입구),승차,156,159,224,294,468,602,794,921,1028,1295,1199,1057,854,533,368,343,206,85,25,
572,주말,1,158,청량리(서울시립대입구),하차,36,162,209,414,512,699,831,1045,1120,1212,1059,903,668,453,344,305,357,159,116,
573,주말,1,159,동묘앞,승차,47,45,46,97,130,200,347,600,783,1081,1129,1107,817,342,147,116,98,47,27,
574,주말,1,159,동묘앞,하차,22,100,83,202,301,468,763,1161,1106,1070,823,510,273,152,90,79,100,56,61,
1113,주말,1,150,서울역,승차,123,109,172,313,359,617,851,1202,1149,805,1117,1096,1453,1079,1212,925,1041,723,238,
1114,주말,1,150,서울역,하차,57,256,345,441,580,655,624,804,896,999,1022,968,999,757,761,652,418,200,118,
1115,주말,1,151,시청,승차,24,46,51,85,103,82,97,156,173,212,304,308,409,329,268,310,268,81,31,
1116,주말,1,151,시청,하차,39,145,184,337,300,253,230,234,280,253,248,168,155,111,68,65,78,34,16,
1117,주말,1,152,종각,승차,39,51,75,102,118,129,158,250,346,462,550,591,585,577,472,638,490,114,31,
1118,주말,1,152,종각,하차,39,141,229,304,438,351,421,516,572,540,453,427,371,227,147,79,71,43,26,
1119,주말,1,153,종로3가,승차,40,48,70,125,143,228,364,523,594,633,675,619,661,566,429,428,324,122,37,
1120,주말,1,153,종로3가,하차,28,104,121,187,329,476,619,726,786,723,563,499,337,202,112,104,65,35,35,
1121,주말,1,154,종로5가,승차,25,24,47,80,83,99,181,286,419,401,414,494,373,378,239,200,97,65,13,
1122,주말,1,154,종로5가,하차,13,61,111,141,210,321,385,467,540,462,451,318,219,134,93,57,80,62,42,
1123,주말,1,155,동대문,승차,75,72,78,144,226,260,267,436,495,596,574,580,475,324,225,234,132,64,25,
1124,주말,1,155,동대문,하차,9,71,85,142,217,332,479,582,619,560,398,361,351,279,324,256,231,174,206,
1125,주말,1,156,신설동,승차,93,74,93,151,184,185,237,307,338,398,435,436,420,282,178,164,147,64,24,
1126,주말,1,156,신설동,하차,25,80,85,124,209,257,373,379,419,400,348,348,288,265,247,207,216,136,83,
1127,주말,1,157,제기동,승차,64,66,91,131,218,317,449,515,633,789,762,561,426,246,167,125,102,47,25,
1128,주말,1,157,제기동,하차,26,62,78,124,186,379,504,614,727,809,705,534,347,279,177,223,207,131,75,
1129,주말,1,158,청량리(서울시립대입구),승차,100,100,138,238,364,419,520,693,759,871,892,860,668,450,296,312,203,81,34,
1130,주말,1,158,청량리(서울시립대입구),하차,37,96,147,225,333,379,573,721,782,904,845,789,540,425,276,277,305,164,83,
1131,주말,1,159,동묘앞,승차,36,32,39,82,122,242,383,664,973,1258,1337,1169,854,296,150,106,79,49,15,
1132,주말,1,159,동묘앞,하차,19,74,80,172,316,537,949,1190,1268,1224,965,455,227,129,74,94,92,73,67,
1667,평일,1,150,서울역,승차,272,376,1439,2151,1307,925,1200,1424,1384,1215,1714,1820,3753,6505,2933,1764,1483,514,183,
1668,평일,1,150,서울역,하차,230,1173,3333,6803,3733,1528,1158,1055,1021,1025,1151,1095,1403,1727,1110,613,501,214,129,
1669,평일,1,151,시청,승차,57,83,198,256,244,251,368,370,467,626,850,947,2318,5394,1928,1496,1184,381,90,
1670,평일,1,151,시청,하차,144,606,2473,6740,2653,838,625,494,549,477,357,294,276,307,148,96,105,36,24,
1671,평일,1,152,종각,승차,61,93,153,243,343,435,609,743,853,1210,1467,1741,4245,7653,3228,2442,2057,480,100,
1672,평일,1,152,종각,하차,149,807,4114,8421,4376,1479,1182,997,1043,883,790,749,582,692,355,152,121,53,33,
1673,평일,1,153,종로3가,승차,92,88,104,180,272,536,815,947,1193,1418,1676,1637,2238,3423,1798,1157,935,287,83,
1674,평일,1,153,종로3가,하차,95,338,831,2525,2342,1656,1483,1360,1433,1378,1160,835,657,491,252,123,97,43,57,
1675,평일,1,154,종로5가,승차,49,64,132,204,312,479,804,1019,1110,1429,1550,1803,2413,3838,1647,849,610,189,56,
1676,평일,1,154,종로5가,하차,133,451,1531,4170,2264,1498,1344,1150,1296,1352,1054,752,603,413,222,114,118,66,47,
1677,평일,1,155,동대문,승차,442,268,429,614,453,360,434,482,486,559,565,698,645,692,449,380,279,151,63,
1678,평일,1,155,동대문,하차,54,158,316,697,610,502,481,543,539,519,571,447,465,552,589,371,354,201,258,
1679,평일,1,156,신설동,승차,263,281,602,872,478,379,405,478,498,553,634,824,1237,2322,771,513,348,118,48,
1680,평일,1,156,신설동,하차,92,284,873,2372,1154,604,489,470,515,508,551,526,621,883,598,372,334,152,100,
1681,평일,1,157,제기동,승차,158,265,721,1095,586,634,871,1149,1297,1541,1606,1315,1280,1286,505,337,288,174,72,
1682,평일,1,157,제기동,하차,58,223,645,1495,1144,1074,1225,1383,1593,1572,1270,930,706,913,601,372,326,164,81,
1683,평일,1,158,청량리(서울시립대입구),승차,365,512,1360,1568,883,791,932,1128,1120,1331,1606,1502,1465,1287,651,461,292,125,30,
1684,평일,1,158,청량리(서울시립대입구),하차,142,568,476,1249,924,964,1247,1120,1289,1496,1372,1236,1130,1615,1072,601,569,281,111,
1685,평일,1,159,동묘앞,승차,102,121,189,304,188,191,252,371,482,618,693,699,662,624,230,148,153,70,11,
1686,평일,1,159,동묘앞,하차,27,119,227,630,374,375,462,593,607,702,599,420,359,310,195,141,154,70,73,
2221,평일,1,150,서울역,승차,299,375,1182,1882,1211,886,1067,1379,1347,1279,1529,1861,3610,6316,2785,1708,1579,560,150,
2222,평일,1,150,서울역,하차,186,961,2807,6696,3834,1450,1199,1130,1094,1038,1050,1122,1475,1765,1045,609,546,216,142,
2223,평일,1,151,시청,승차,58,81,190,230,248,261,417,433,473,666,879,972,2280,5055,1883,1497,1228,375,91,
2224,평일,1,151,시청,하차,148,610,2242,6327,2846,840,692,519,559,491,347,357,343,303,166,84,116,40,24,
2225,평일,1,152,종각,승차,70,88,159,234,326,418,608,718,802,1130,1499,1663,4050,7151,3026,2490,2286,507,138,
2226,평일,1,152,종각,하차,143,721,3518,8217,4348,1667,1130,886,1098,827,805,735,668,749,403,157,114,42,48,
2227,평일,1,153,종로3가,승차,103,84,118,199,244,479,780,944,1112,1314,1443,1542,2041,3328,1744,1131,935,238,110,
2228,평일,1,153,종로3가,하차,104,317,831,2412,2314,1584,1471,1285,1283,1244,1102,806,608,534,254,110,104,46,69,
2229,평일,1,154,종로5가,승차,58,63,128,213,317,531,785,931,1140,1273,1532,1762,2553,3780,1576,972,739,208,59,
2230,평일,1,154,종로5가,하차,126,466,1393,4300,2087,1577,1329,1175,1142,1162,1148,719,537,458,240,140,134,69,46,
2231,평일,1,155,동대문,승차,461,299,462,598,494,413,470,535,505,555,633,661,665,681,486,384,291,145,48,
2232,평일,1,155,동대문,하차,76,169,337,741,670,529,548,502,521,499,538,433,486,552,571,399,317,208,270,
2233,평일,1,156,신설동,승차,285,266,597,801,475,429,407,468,508,473,583,735,1211,2203,713,511,362,121,48,
2234,평일,1,156,신설동,하차,97,308,832,2318,1103,580,492,469,475,495,511,534,601,887,656,347,389,157,91,
2235,평일,1,157,제기동,승차,170,252,688,1089,630,626,887,1141,1278,1370,1386,1150,1201,1240,521,328,325,162,69,
2236,평일,1,157,제기동,하차,58,221,696,1477,1120,1092,1288,1249,1392,1390,1079,901,614,902,620,361,336,141,90,
2237,평일,1,158,청량리(서울시립대입구),승차,355,466,1263,1596,903,830,961,1140,1194,1342,1331,1439,1415,1270,559,470,289,119,28,
2238,평일,1,158,청량리(서울시립대입구),하차,172,521,477,1250,935,1057,1147,1222,1198,1381,1270,1026,1107,1556,1098,594,617,255,111,
2239,평일,1,159,동묘앞,승차,104,114,186,300,222,167,299,378,484,632,705,678,589,573,239,170,165,75,23,
2240,평일,1,159,동묘앞,하차,31,134,226,641,405,371,487,520,598,622,575,410,307,304,197,131,150,84,73,
2775,평일,1,150,서울역,승차,271,360,1159,1710,1094,937,1002,1208,1275,1255,1570,1819,3579,6373,2973,2051,1976,790,332,
2776,평일,1,150,서울역,하차,163,894,2823,6432,3573,1504,1080,1125,1124,1048,1074,1120,1475,1878,1114,762,762,335,210,
2777,평일,1,151,시청,승차,66,77,184,246,229,252,377,345,486,642,873,972,2289,5272,1938,1465,1180,365,85,
2778,평일,1,151,시청,하차,143,571,1937,6098,2642,952,602,527,556,451,387,348,330,322,143,130,140,47,50,
2779,평일,1,152,종각,승차,71,96,173,234,280,414,558,671,805,1088,1898,1815,3905,6876,3031,2955,2639,676,188,
2780,평일,1,152,종각,하차,140,765,3514,7319,4295,1673,1066,1067,1026,876,764,646,692,785,321,182,130,64,50,
2781,평일,1,153,종로3가,승차,93,68,117,183,218,429,688,829,978,1140,1385,1561,2110,3430,1778,1218,1097,304,141,
2782,평일,1,153,종로3가,하차,110,321,800,2205,2070,1594,1287,1288,1179,1213,969,890,631,659,273,138,146,58,82,
2783,평일,1,154,종로5가,승차,58,70,130,218,235,477,592,802,892,1174,1303,1620,2471,3581,1719,1166,857,256,74,
2784,평일,1,154,종로5가,하차,131,472,1346,3810,2022,1543,1067,1134,1011,1141,833,756,545,404,264,137,162,94,73,
2785,평일,1,155,동대문,승차,470,264,455,624,485,387,402,487,511,584,585,652,701,690,506,473,358,155,68,
2786,평일,1,155,동대문,하차,68,182,335,679,632,526,383,499,509,453,524,415,492,548,536,443,380,302,337,
2787,평일,1,156,신설동,승차,270,263,579,805,436,352,391,405,512,519,559,749,1268,2189,772,631,431,162,64,
2788,평일,1,156,신설동,하차,87,301,796,2038,1107,656,481,479,476,492,512,506,622,904,584,470,457,230,143,
2789,평일,1,157,제기동,승차,154,274,675,1050,556,541,727,856,967,1166,1220,1075,1201,1202,524,451,403,202,97,
2790,평일,1,157,제기동,하차,52,207,626,1228,1024,894,955,1030,1051,1240,1060,826,650,845,651,493,458,247,157,
2791,평일,1,158,청량리(서울시립대입구),승차,327,458,1245,1565,886,647,769,893,929,1060,1280,1341,1404,1276,617,537,418,147,48,
2792,평일,1,158,청량리(서울시립대입구),하차,144,552,471,1011,762,789,794,993,1086,1253,1165,1049,1051,1601,1082,668,706,400,197,
2793,평일,1,159,동묘앞,승차,85,124,205,311,202,209,260,340,456,567,613,728,609,575,316,193,170,92,26,
2794,평일,1,159,동묘앞,하차,29,130,227,579,418,394,439,497,557,657,592,405,312,299,220,140,184,95,99,
3329,평일,1,150,서울역,승차,250,387,1212,1842,1740,911,1127,1295,1278,1476,1588,1868,3801,6075,2889,2027,1881,645,261,
3330,평일,1,150,서울역,하차,180,950,2521,6271,4904,2188,1247,1166,1175,1003,1205,1182,1539,1872,1058,694,646,242,157,
3331,평일,1,151,시청,승차,58,84,214,222,224,222,381,409,449,737,838,1068,2352,5003,1742,1446,1302,403,98,
3332,평일,1,151,시청,하차,114,607,1822,4882,3419,1391,748,517,651,495,391,307,315,307,156,132,98,42,28,
3333,평일,1,152,종각,승차,77,91,173,230,311,415,551,619,789,1065,1430,1645,4104,7105,2882,2536,2482,525,128,
3334,평일,1,152,종각,하차,136,713,3125,5986,5490,2128,1196,864,1039,677,837,664,653,723,348,146,127,46,27,
3335,평일,1,153,종로3가,승차,93,70,128,235,306,392,582,679,869,990,1156,1392,1993,3315,1592,999,965,262,103,
3336,평일,1,153,종로3가,하차,104,292,1023,2178,2345,1617,1202,899,1066,925,910,661,563,515,232,109,116,41,68,
3337,평일,1,154,종로5가,승차,54,65,154,236,252,344,511,585,792,905,1158,1478,2538,3555,1532,1028,710,168,75,
3338,평일,1,154,종로5가,하차,90,421,1221,3603,2747,1470,977,789,811,777,756,589,434,422,220,159,140,70,59,
3339,평일,1,155,동대문,승차,488,290,442,662,480,384,362,451,460,494,530,596,644,694,424,384,275,141,52,
3340,평일,1,155,동대문,하차,53,157,412,536,699,481,372,419,447,413,430,405,444,558,532,354,337,221,301,
3341,평일,1,156,신설동,승차,263,281,623,852,584,391,378,391,429,445,498,700,1289,2185,771,498,402,114,41,
3342,평일,1,156,신설동,하차,68,238,671,2033,1360,675,439,410,506,405,447,524,554,824,579,369,389,188,107,
3343,평일,1,157,제기동,승차,150,293,736,1072,583,468,486,606,620,743,788,773,1069,1147,439,355,318,177,78,
3344,평일,1,157,제기동,하차,59,207,497,1318,963,770,589,637,712,715,711,539,525,918,623,385,418,166,102,
3345,평일,1,158,청량리(서울시립대입구),승차,325,530,1418,1644,902,665,668,736,763,845,883,1085,1121,1124,528,434,316,107,32,
3346,평일,1,158,청량리(서울시립대입구),하차,103,488,477,1222,752,759,772,624,904,769,982,794,980,1535,960,589,681,334,175,
3347,평일,1,159,동묘앞,승차,77,113,218,312,194,179,207,266,356,367,494,442,503,526,238,153,128,57,15,
3348,평일,1,159,동묘앞,하차,28,136,199,609,471,326,318,337,423,376,387,302,285,310,164,133,157,88,84,
3885,평일,1,150,서울역,승차,220,350,989,1593,1149,942,1095,1200,1391,1377,1597,2098,3984,6529,2892,1838,1935,844,283,
3886,평일,1,150,서울역,하차,167,864,2550,6301,3557,1641,1062,1148,1238,1227,1201,1277,1952,2416,1794,983,767,284,162,
3887,평일,1,151,시청,승차,61,80,176,246,228,251,315,397,415,680,925,1019,2364,5059,1629,1187,1095,260,87,
3888,평일,1,151,시청,하차,123,548,1864,5544,2660,889,583,483,516,425,388,321,354,364,195,110,135,49,37,
3889,평일,1,152,종각,승차,74,85,167,244,339,408,537,655,822,1079,1428,1778,4286,7036,2697,2126,2134,395,125,
3890,평일,1,152,종각,하차,130,728,3296,7090,4317,1718,1071,778,1010,872,738,675,744,885,446,164,133,45,35,
3891,평일,1,153,종로3가,승차,77,73,107,165,227,387,539,699,825,1054,1205,1361,2047,3098,1523,976,1005,259,87,
3892,평일,1,153,종로3가,하차,86,260,704,2153,1956,1452,1179,921,1120,1042,857,715,674,596,291,135,123,39,68,
3893,평일,1,154,종로5가,승차,56,63,132,194,235,338,538,659,723,927,1199,1430,2320,3455,1385,809,713,158,58,
3894,평일,1,154,종로5가,하차,97,396,1239,3509,2031,1197,931,772,971,852,779,604,528,486,295,135,136,63,42,
3895,평일,1,155,동대문,승차,419,261,427,609,468,339,355,475,407,482,540,534,670,670,462,407,286,126,65,
3896,평일,1,155,동대문,하차,46,154,258,602,611,420,406,390,435,418,449,391,442,519,583,343,356,234,277,
3897,평일,1,156,신설동,승차,204,263,580,809,420,324,329,366,451,424,497,686,1235,2142,691,484,373,128,46,
3898,평일,1,156,신설동,하차,48,243,763,2067,1038,543,420,381,462,427,431,440,600,845,640,341,416,181,108,
3899,평일,1,157,제기동,승차,136,249,661,1020,551,432,507,612,703,781,847,816,1077,1163,471,329,259,159,79,
3900,평일,1,157,제기동,하차,43,179,558,1382,847,618,632,646,725,731,758,669,566,834,678,325,349,164,92,
3901,평일,1,158,청량리(서울시립대입구),승차,267,421,1220,1519,859,607,614,662,724,866,1002,1086,1160,1148,538,450,356,98,45,
3902,평일,1,158,청량리(서울시립대입구),하차,87,441,450,1080,713,602,807,646,821,871,1034,956,976,1429,1158,533,632,263,169,
3903,평일,1,159,동묘앞,승차,63,114,186,281,202,157,197,287,358,451,484,513,465,512,240,171,117,78,36,
3904,평일,1,159,동묘앞,하차,28,117,243,552,384,273,325,358,440,433,398,285,279,258,213,137,154,79,86,
4439,주말,1,150,서울역,승차,184,171,314,523,598,841,1076,1277,1261,1180,1287,1377,1219,1063,886,829,805,411,167,
4440,주말,1,150,서울역,하차,111,470,800,913,1118,1241,980,1356,1205,1096,1083,998,1043,774,584,546,460,207,120,
4441,주말,1,151,시청,승차,40,50,108,141,143,121,185,295,318,389,430,443,558,466,307,419,332,137,33,
4442,주말,1,151,시청,하차,41,235,273,476,496,458,439,400,387,389,289,247,250,126,92,76,76,29,20,
4443,주말,1,152,종각,승차,54,66,115,146,199,245,383,555,669,716,790,1004,945,809,689,969,866,204,50,
4444,주말,1,152,종각,하차,56,294,405,682,747,770,779,765,899,777,688,690,580,407,169,112,91,31,27,
4445,주말,1,153,종로3가,승차,76,73,96,157,200,320,608,805,968,1116,1096,1173,1028,1002,754,797,651,224,54,
4446,주말,1,153,종로3가,하차,71,185,259,531,799,953,1009,1167,1266,1177,919,784,583,379,201,111,126,43,60,
4447,주말,1,154,종로5가,승차,40,51,95,122,212,341,545,773,1000,1193,1250,1285,1140,830,564,443,265,96,28,
4448,주말,1,154,종로5가,하차,55,205,369,705,860,968,1051,1110,1148,1098,887,646,500,295,122,102,98,43,34,
4449,주말,1,155,동대문,승차,453,185,226,263,352,362,382,434,507,626,630,630,580,354,309,250,192,79,45,
4450,주말,1,155,동대문,하차,47,117,162,289,340,369,526,566,581,544,493,415,377,362,202,199,263,133,111,
4451,주말,1,156,신설동,승차,184,159,185,243,285,285,387,482,496,492,461,548,566,378,230,249,201,92,35,
4452,주말,1,156,신설동,하차,56,197,233,315,357,399,424,457,522,449,412,408,479,296,252,252,304,142,96,
4453,주말,1,157,제기동,승차,104,131,176,292,357,473,654,889,938,1109,1036,942,669,399,267,179,152,97,30,
4454,주말,1,157,제기동,하차,38,142,269,409,551,645,792,957,1028,1009,870,711,492,323,215,222,236,125,82,
4455,주말,1,158,청량리(서울시립대입구),승차,192,199,255,408,512,604,760,1021,1178,1166,1220,1205,921,636,381,389,251,101,29,
4456,주말,1,158,청량리(서울시립대입구),하차,94,336,260,449,544,671,858,1035,1092,1145,1034,901,807,513,361,326,435,191,103,
4457,주말,1,159,동묘앞,승차,62,68,78,106,157,196,314,543,655,913,993,897,593,302,148,119,111,67,28,
4458,주말,1,159,동묘앞,하차,18,110,122,233,275,409,619,767,901,865,679,454,292,146,114,97,102,65,60,
4993,주말,1,150,서울역,승차,135,119,206,340,359,550,611,887,877,934,1041,1085,1174,1121,876,901,974,593,243,
4994,주말,1,150,서울역,하차,49,266,344,448,635,661,585,760,808,906,935,945,960,808,866,672,572,226,128,
4995,주말,1,151,시청,승차,26,34,72,96,99,85,111,151,180,223,323,333,410,372,285,364,285,103,35,
4996,주말,1,151,시청,하차,30,145,193,357,328,258,299,306,263,258,231,199,167,119,60,82,72,30,21,
4997,주말,1,152,종각,승차,32,56,66,106,113,126,183,292,392,478,580,653,694,679,525,665,525,152,47,
4998,주말,1,152,종각,하차,34,156,206,364,469,425,519,596,625,578,499,487,419,261,184,109,91,41,31,
4999,주말,1,153,종로3가,승차,40,42,66,102,130,229,390,503,600,692,711,687,732,615,519,527,412,134,53,
5000,주말,1,153,종로3가,하차,39,103,120,176,359,501,646,771,892,781,675,503,342,255,124,82,85,48,45,
5001,주말,1,154,종로5가,승차,19,40,52,61,83,111,193,284,397,436,493,473,460,392,274,210,142,50,19,
5002,주말,1,154,종로5가,하차,18,55,91,141,207,324,421,507,527,524,451,343,267,145,91,68,91,43,33,
5003,주말,1,155,동대문,승차,102,67,102,145,220,268,277,376,490,534,616,583,402,350,241,231,171,113,31,
5004,주말,1,155,동대문,하차,20,59,76,126,216,351,462,538,522,491,506,354,353,271,338,280,248,186,242,
5005,주말,1,156,신설동,승차,85,90,96,158,189,203,257,314,363,412,475,470,410,288,172,150,131,65,34,
5006,주말,1,156,신설동,하차,22,76,81,130,226,261,319,426,415,465,344,300,266,288,188,212,224,112,84,
5007,주말,1,157,제기동,승차,56,65,81,138,200,300,407,525,653,659,765,621,411,285,134,141,120,53,22,
5008,주말,1,157,제기동,하차,22,56,82,144,176,353,463,615,649,801,703,542,340,208,196,197,222,125,59,
5009,주말,1,158,청량리(서울시립대입구),승차,104,103,134,245,335,370,446,667,750,915,1035,916,642,534,303,376,231,86,30,
5010,주말,1,158,청량리(서울시립대입구),하차,26,125,138,191,297,417,534,726,783,1021,878,740,557,439,287,305,318,165,87,
5011,주말,1,159,동묘앞,승차,36,36,36,62,102,187,367,576,823,1158,1279,1202,745,314,147,76,68,40,20,
5012,주말,1,159,동묘앞,하차,24,57,68,144,281,501,808,1129,1171,1200,840,467,262,118,64,94,101,69,83,
5547,평일,1,150,서울역,승차,266,366,1415,1950,1205,1064,1178,1365,1378,1297,1655,1915,3677,6356,2926,1774,1742,576,184,
5548,평일,1,150,서울역,하차,215,1187,3072,6904,3775,1578,1151,1294,1232,1073,1138,1322,1421,1819,1070,670,591,226,141,
5549,평일,1,151,시청,승차,52,90,186,229,225,288,366,418,504,671,943,957,2338,5034,1934,1412,1275,367,103,
5550,평일,1,151,시청,하차,146,622,2316,6377,2649,971,674,576,549,487,416,309,342,319,161,98,100,38,38,
5551,평일,1,152,종각,승차,73,100,171,245,283,477,611,727,875,1155,1468,1707,3921,7190,3006,2555,2269,526,127,
5552,평일,1,152,종각,하차,150,804,3690,8018,4372,1654,1154,999,1140,948,745,729,679,706,326,142,112,46,39,
5553,평일,1,153,종로3가,승차,91,81,129,200,251,469,709,927,1247,1332,1410,1563,2065,3457,1808,1226,973,248,85,
5554,평일,1,153,종로3가,하차,102,320,795,2546,2290,1603,1406,1339,1347,1272,1023,816,617,535,221,114,106,53,39,
5555,평일,1,154,종로5가,승차,48,63,143,195,277,444,739,911,1036,1264,1442,1707,2533,3766,1673,956,674,199,57,
5556,평일,1,154,종로5가,하차,121,478,1457,4143,2318,1447,1285,1151,1170,1140,967,778,512,464,243,128,138,77,38,
5557,평일,1,155,동대문,승차,470,287,441,612,458,381,451,487,506,629,596,667,687,740,452,389,314,147,36,
5558,평일,1,155,동대문,하차,67,159,299,701,676,507,461,551,512,529,554,478,500,564,598,368,339,213,270,
5559,평일,1,156,신설동,승차,273,261,602,804,445,373,415,437,551,577,629,738,1364,2270,736,531,317,153,32,
5560,평일,1,156,신설동,하차,94,317,832,2257,1222,609,519,492,466,492,499,538,632,846,659,365,309,191,94,
5561,평일,1,157,제기동,승차,179,264,674,1091,591,588,777,1027,1000,1217,1323,1148,1172,1272,562,344,347,184,66,
5562,평일,1,157,제기동,하차,52,213,659,1528,1047,912,1065,1076,1200,1289,1105,806,671,866,663,389,331,182,110,
5563,평일,1,158,청량리(서울시립대입구),승차,386,511,1306,1654,906,735,854,1010,1042,1183,1319,1437,1309,1172,672,457,311,119,41,
5564,평일,1,158,청량리(서울시립대입구),하차,151,547,481,1218,850,866,1048,1072,1122,1376,1239,1104,1084,1635,1028,554,575,289,140,
5565,평일,1,159,동묘앞,승차,94,136,195,292,212,187,255,312,430,583,646,650,599,590,253,169,124,58,23,
5566,평일,1,159,동묘앞,하차,27,128,228,640,411,368,382,493,560,650,540,402,317,266,215,141,136,77,89,
6103,평일,1,150,서울역,승차,287,353,1126,1806,1354,1147,1176,1472,1449,1414,1956,2625,4745,6246,2974,1961,1875,693,213,
6104,평일,1,150,서울역,하차,183,1029,2920,6951,3925,1645,1361,1275,1192,1203,1289,1634,1905,2053,1215,774,586,253,153,
6105,평일,1,151,시청,승차,64,89,190,240,276,309,453,508,554,785,1055,1482,2867,4797,1805,1539,1446,402,118,
6106,평일,1,151,시청,하차,118,643,2162,6491,2803,959,755,725,699,544,455,406,358,366,180,135,129,55,44,
6107,평일,1,152,종각,승차,68,91,162,251,312,480,747,714,952,1237,1819,2944,5338,7034,3067,2546,2549,581,162,
6108,평일,1,152,종각,하차,146,796,3583,8188,4514,1777,1277,1053,1151,943,783,765,831,858,390,144,135,47,61,
6109,평일,1,153,종로3가,승차,88,82,129,213,305,462,849,915,1263,1526,1657,1871,2393,3429,1741,1234,1124,288,111,
6110,평일,1,153,종로3가,하차,94,353,731,2438,2336,1707,1513,1394,1476,1436,1039,860,674,584,235,146,132,52,45,
