연번,평일주말,호선,역번호,역명,구분,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0:00
2199,평일,1,157,제기동,승차,169,334,944,1387,835,872,1327,1683,1873,2171,2468,2297,1865,1806,946,532,475,326,137,6
2200,평일,1,157,제기동,하차,84,318,807,2162,1345,1463,2116,2212,2543,2145,1844,1313,894,908,979,497,467,453,320,91
2201,평일,1,158,청량리(서울시립대입구),승차,481,680,1880,2720,1600,1298,1549,1836,1966,1994,2456,2711,2402,2139,1378,1165,873,555,281,20
2202,평일,1,158,청량리(서울시립대입구),하차,123,430,873,1777,1442,1518,1956,2225,2624,2230,2265,1944,1906,2494,2295,1246,1124,1250,828,318
2203,평일,1,159,동묘앞,승차,106,131,270,354,262,288,343,531,662,744,903,949,1010,914,461,249,215,159,96,16
2204,평일,1,159,동묘앞,하차,35,139,344,966,663,506,615,801,910,945,808,592,493,436,340,213,198,204,133,103
2731,평일,1,150,서울역,승차,391,508,1557,3053,2366,2424,3071,3315,3574,2815,4098,4712,6247,10919,6281,3772,4262,3517,1728,317
2732,평일,1,150,서울역,하차,282,1674,4279,9965,5368,2722,2598,2646,2980,2832,2895,2864,3615,4606,3838,2051,1774,1480,894,477
2733,평일,1,151,시청,승차,72,120,251,337,394,597,844,819,1247,1431,1605,1912,2817,6428,3336,2115,2196,1740,637,70
2734,평일,1,151,시청,하차,195,749,2998,8177,3319,1523,1533,1433,1464,1308,1203,1168,1036,1346,767,375,216,245,143,44
2735,평일,1,152,종각,승차,96,182,313,576,617,900,1409,1742,2438,2621,2985,3505,4975,11458,5970,4176,4635,4841,3141,388
2736,평일,1,152,종각,하차,195,1046,4808,13467,6372,3027,2595,2537,2789,2208,2129,1950,2490,4026,3545,1249,614,476,316,106
2737,평일,1,153,종로3가,승차,163,127,244,391,527,919,1592,2186,2951,3094,3460,3813,4064,5501,4174,2632,3023,2947,1611,230
2738,평일,1,153,종로3가,하차,96,455,1347,4284,4643,3531,3466,3256,3533,2849,2407,2023,2169,3055,2281,819,473,362,216,169
2739,평일,1,154,종로5가,승차,76,120,206,333,492,674,1096,1389,2251,2421,2526,2531,3221,5421,3037,1739,1464,1446,561,78
2740,평일,1,154,종로5가,하차,137,543,1711,5621,3896,2336,2258,2149,2386,2070,1665,1506,1459,1661,1241,501,330,235,179,57
2741,평일,1,155,동대문,승차,623,447,604,915,861,708,891,912,984,1024,1100,1090,1194,1297,954,733,624,614,376,63
2742,평일,1,155,동대문,하차,73,287,553,1231,1220,1059,1153,1164,1183,1208,1085,1027,1159,1140,1448,970,730,678,640,269
2743,평일,1,156,신설동,승차,310,398,845,1163,789,723,786,893,999,965,1019,996,1609,3051,1443,702,666,528,265,18
2744,평일,1,156,신설동,하차,88,298,955,3099,1781,937,966,863,883,906,817,735,962,1200,1150,640,553,587,478,114
2745,평일,1,157,제기동,승차,150,306,929,1412,905,966,1346,1682,1967,2296,2509,2475,2035,1943,1007,495,411,391,147,12
2746,평일,1,157,제기동,하차,86,340,757,2051,1375,1565,2237,2361,2408,2315,1897,1413,1069,1066,1003,524,382,396,371,114
2747,평일,1,158,청량리(서울시립대입구),승차,464,686,1800,2744,1652,1352,1653,1899,2013,2179,2550,2861,2689,2428,1521,1288,959,686,391,29
2748,평일,1,158,청량리(서울시립대입구),하차,126,472,852,1688,1600,1483,1869,2301,2709,2870,2308,2157,1926,2838,2495,1382,1050,1343,950,462
2749,평일,1,159,동묘앞,승차,112,160,243,337,261,339,379,429,668,886,1055,1079,1013,1118,527,304,220,144,119,19
2750,평일,1,159,동묘앞,하차,33,134,354,882,654,499,719,795,936,1102,962,662,455,435,426,206,226,223,201,186
3277,주말,1,150,서울역,승차,400,390,605,1802,2533,2767,4441,4496,4501,3726,4837,6050,5051,4112,3456,2963,3051,2918,934,30
3278,주말,1,150,서울역,하차,283,1602,1935,2128,3042,2810,2900,3238,3468,3283,3511,3695,3702,3094,3013,2284,2409,2188,1200,326
3279,주말,1,151,시청,승차,81,90,159,233,334,379,555,742,1234,1596,1964,2492,2821,3284,3787,3446,3708,1918,441,10
3280,주말,1,151,시청,하차,60,436,531,890,1590,1436,1574,1814,2488,2663,2761,3456,3734,2699,1769,779,461,438,186,64
3281,주말,1,152,종각,승차,221,172,204,310,432,627,978,1409,1914,2490,2873,3433,4529,4509,4842,5351,5991,4343,1918,71
3282,주말,1,152,종각,하차,79,403,711,1540,2510,2046,2740,2742,2991,3096,3125,3922,4465,4232,2807,1212,769,531,311,59
3283,주말,1,153,종로3가,승차,258,175,203,309,494,768,1376,1940,2724,3334,3645,3992,4177,3460,3033,3754,3241,2406,1049,29
3284,주말,1,153,종로3가,하차,65,270,492,1503,2498,2491,3226,3725,3886,3660,3104,3019,2799,2030,1438,855,667,514,366,132
3285,주말,1,154,종로5가,승차,101,107,142,290,452,767,1201,1474,2219,2476,2728,2913,3126,2561,2039,1693,1454,887,348,11
3286,주말,1,154,종로5가,하차,90,368,623,1534,1731,1759,2600,2342,2633,2680,2113,2117,1779,1473,942,568,376,293,186,50
3287,주말,1,155,동대문,승차,579,345,373,547,761,717,939,1017,1280,1459,1402,1528,1623,1197,820,759,595,538,259,6
3288,주말,1,155,동대문,하차,70,268,379,737,916,1091,1534,1639,1683,1735,1376,1443,1367,1206,930,712,786,658,418,147
3289,주말,1,156,신설동,승차,284,265,272,496,650,725,756,892,1043,1079,1059,1154,1292,1186,710,544,465,420,148,2
3290,주말,1,156,신설동,하차,85,212,374,666,827,757,845,929,949,861,853,839,1121,823,687,569,645,655,446,78
3291,주말,1,157,제기동,승차,130,202,342,534,750,1024,1397,1840,2259,2580,2890,2785,2059,1190,591,421,266,236,80,2
3292,주말,1,157,제기동,하차,82,292,471,762,985,1679,2207,2803,2801,2562,2191,1497,1160,798,479,458,453,401,271,37
3293,주말,1,158,청량리(서울시립대입구),승차,439,461,659,1051,1299,1384,1883,2318,2348,2680,3065,3185,2926,2113,1404,1398,1079,739,299,7
3294,주말,1,158,청량리(서울시립대입구),하차,123,582,709,911,1093,1517,2129,2791,3225,2990,2766,2275,2403,2038,1554,1412,1237,1378,815,150
3295,주말,1,159,동묘앞,승차,104,149,105,176,249,369,544,774,1083,1541,1855,1911,1771,1063,477,287,247,143,91,5
3296,주말,1,159,동묘앞,하차,28,119,241,407,539,782,1355,1633,1756,1788,1431,937,675,423,308,245,303,305,214,158
3823,주말,1,150,서울역,승차,310,294,453,1018,1772,1987,3148,3038,3267,2419,3771,3676,3722,2941,2958,2370,3307,2245,596,26
3824,주말,1,150,서울역,하차,174,820,1010,1150,1759,1845,1891,2343,2525,2552,2972,2750,3097,2698,2228,2077,2239,1269,540,119
3825,주말,1,151,시청,승차,72,84,116,173,296,345,416,635,819,911,1178,1240,1273,1122,1062,825,776,503,158,7
3826,주말,1,151,시청,하차,45,270,394,602,993,888,866,1163,1152,973,825,564,504,335,253,244,361,196,98,19
3827,주말,1,152,종각,승차,201,203,150,241,377,500,653,835,1163,1602,1978,2156,2630,2262,2010,2025,2070,1600,592,8
3828,주말,1,152,종각,하차,54,265,330,842,1311,1434,1723,2050,2185,2010,1661,1364,1404,1098,591,424,404,295,156,31
3829,주말,1,153,종로3가,승차,195,195,152,238,431,570,772,1257,1465,1842,2371,2368,2483,1999,1918,1536,1494,989,361,9
3830,주말,1,153,종로3가,하차,35,239,306,456,892,1203,1892,2469,2642,2562,1868,1453,1151,865,571,344,323,235,181,43
3831,주말,1,154,종로5가,승차,46,53,77,120,286,421,534,794,1105,1195,1335,1286,1254,1062,862,637,512,351,99,3
3832,주말,1,154,종로5가,하차,18,116,145,316,596,853,1299,1490,1421,1219,1157,898,818,654,320,260,263,185,102,20
3833,주말,1,155,동대문,승차,142,152,200,376,579,657,750,1003,1324,1435,1572,1387,1140,850,616,390,451,340,166,6
3834,주말,1,155,동대문,하차,28,239,214,381,640,1100,1614,1712,1739,1382,1377,1112,962,874,964,822,785,563,480,125
3835,주말,1,156,신설동,승차,150,143,173,313,536,481,563,763,838,886,957,961,883,831,446,316,297,223,78,2
3836,주말,1,156,신설동,하차,29,148,203,308,509,725,768,729,777,735,717,607,578,486,461,399,495,470,280,37
3837,주말,1,157,제기동,승차,69,104,177,346,507,652,874,1162,1487,1835,1935,1810,1204,659,362,217,202,119,67,1
3838,주말,1,157,제기동,하차,26,170,164,254,556,1019,1467,1662,1886,1724,1567,1054,742,472,418,322,302,273,193,32
3839,주말,1,158,청량리(서울시립대입구),승차,274,268,369,669,1117,1138,1296,1515,1809,2016,2306,2455,2180,1454,1169,1185,763,536,189,7
3840,주말,1,158,청량리(서울시립대입구),하차,61,300,372,519,711,1171,1509,2078,2572,2407,2065,1887,1639,1309,1038,939,780,805,537,96
3841,주말,1,159,동묘앞,승차,57,76,89,161,262,330,592,960,1330,1591,2241,1867,1674,889,294,150,132,85,36,1
3842,주말,1,159,동묘앞,하차,25,117,139,276,480,972,1547,1711,1902,1963,1411,834,491,262,176,134,187,190,114,121
4369,평일,1,150,서울역,승차,454,557,2227,3594,2297,2589,3281,3446,3321,2502,3686,3881,4479,9494,4953,3473,3502,2134,1123,160
4370,평일,1,150,서울역,하차,393,2372,5012,10720,5232,2783,2617,2600,2609,2566,2518,2555,2760,3061,2619,1614,1452,1117,557,239
4371,평일,1,151,시청,승차,75,115,277,331,427,524,927,796,996,1155,1468,1643,2267,6025,3350,2276,2300,1461,522,38
4372,평일,1,151,시청,하차,185,823,3467,8135,3219,1342,1345,1186,1296,1231,886,826,878,913,503,297,231,173,103,24
4373,평일,1,152,종각,승차,101,179,340,518,670,925,1445,1708,2405,2581,3003,3243,4421,10532,6304,4842,5330,4204,1578,135
4374,평일,1,152,종각,하차,212,1093,5624,13933,6339,3063,2669,2302,2741,2094,1785,1687,1952,2837,1792,612,398,279,152,62
4375,평일,1,153,종로3가,승차,175,149,261,398,552,870,1657,2153,2792,3032,3307,3634,3714,4932,4159,2447,2864,2366,866,89
4376,평일,1,153,종로3가,하차,108,486,1446,4476,4713,3605,3302,3336,3318,2739,2235,2032,1771,2242,1466,443,329,187,128,81
4377,평일,1,154,종로5가,승차,67,104,214,381,522,812,1115,1370,1864,2218,2234,2276,2970,5204,3241,1738,1376,978,368,25
4378,평일,1,154,종로5가,하차,137,588,1940,5841,3471,2252,2176,2044,1993,1854,1588,1439,1160,1024,695,340,271,191,127,23
4379,평일,1,155,동대문,승차,607,441,626,991,837,731,803,925,1013,1045,997,1055,1107,1253,841,658,511,489,286,36
4380,평일,1,155,동대문,하차,79,279,574,1208,1133,1001,1176,1195,1206,1114,1057,975,1009,1028,1184,922,701,570,558,158
4381,평일,1,156,신설동,승차,349,391,891,1162,753,739,831,993,1018,892,1060,1206,1464,2718,1377,750,648,466,194,19
4382,평일,1,156,신설동,하차,102,308,1194,3306,1820,930,822,812,832,927,770,785,1029,1041,1005,608,485,526,326,62
4383,평일,1,157,제기동,승차,166,317,987,1379,854,938,1414,1699,2012,2427,2579,2374,1942,1849,999,561,428,324,133,9
4384,평일,1,157,제기동,하차,83,327,866,2240,1573,1808,2337,2223,2335,2363,1814,1431,990,965,947,552,445,450,276,58
4385,평일,1,158,청량리(서울시립대입구),승차,544,771,1997,2728,1587,1362,1610,1980,1896,2123,2557,2601,2369,2195,1393,1063,697,487,243,12
4386,평일,1,158,청량리(서울시립대입구),하차,124,493,872,1887,1550,1683,1974,2221,2604,2564,2145,1908,1933,2324,2165,1222,1146,1172,639,254
4387,평일,1,159,동묘앞,승차,119,157,241,385,296,270,341,489,604,761,889,805,879,938,437,244,195,173,63,5
4388,평일,1,159,동묘앞,하차,39,129,329,927,629,459,612,670,832,871,787,570,488,378,361,194,218,214,128,90
4915,평일,1,150,서울역,승차,397,505,1661,3201,2247,2618,3104,3439,3213,2570,3528,3813,4840,9552,5207,3613,3725,2235,1139,173
4916,평일,1,150,서울역,하차,270,1787,4681,10430,5460,2552,2307,2564,2400,2506,2524,2597,2810,3322,2518,1630,1437,1202,595,252
4917,평일,1,151,시청,승차,79,112,264,377,390,564,837,911,1063,1312,1533,1700,2384,5726,3256,2397,2570,1716,600,45
4918,평일,1,151,시청,하차,182,786,3408,7840,3567,1641,1517,1240,1335,1085,1060,879,986,1052,575,272,219,177,88,35
4919,평일,1,152,종각,승차,102,167,330,562,618,895,1325,1735,2183,2555,3029,3207,4431,10220,6206,4750,5831,4704,1954,182
4920,평일,1,152,종각,하차,201,1112,5367,13511,6481,2958,2630,2618,2566,2250,1780,1731,2094,3090,2096,682,439,300,175,52
4921,평일,1,153,종로3가,승차,172,126,227,415,520,882,1577,2007,2645,3036,3223,3368,3666,4950,3842,2369,3008,2228,899,114
4922,평일,1,153,종로3가,하차,89,498,1404,4120,4561,3465,3313,3091,3315,2635,2219,1861,1816,2228,1491,432,343,208,139,90
4923,평일,1,154,종로5가,승차,92,102,192,350,492,706,1189,1436,1750,2262,2424,2250,2977,5252,3120,1886,1528,1216,521,32
4924,평일,1,154,종로5가,하차,127,553,1830,5754,3653,2331,2230,2096,1974,1793,1794,1328,1287,1303,808,335,271,199,111,33
4925,평일,1,155,동대문,승차,617,448,605,950,869,664,746,879,1043,1037,1034,1025,1130,1235,818,664,573,442,232,23
4926,평일,1,155,동대문,하차,87,251,562,1111,1206,1002,1173,1088,1107,1097,1008,937,869,1109,1297,820,681,594,497,150
4927,평일,1,156,신설동,승차,276,388,866,1154,769,694,856,896,905,929,934,995,1394,2662,1282,743,722,515,190,15
4928,평일,1,156,신설동,하차,73,298,1101,3075,1658,845,829,782,798,767,764,750,890,1114,929,603,562,580,348,87
4929,평일,1,157,제기동,승차,147,309,961,1399,865,890,1205,1526,1693,2068,2300,2196,1800,1724,993,534,436,326,118,11
4930,평일,1,157,제기동,하차,77,328,800,2159,1424,1406,1930,2237,2211,2137,1601,1259,972,864,981,459,538,490,300,63
4931,평일,1,158,청량리(서울시립대입구),승차,457,701,1905,2694,1584,1232,1507,1793,1864,2077,2301,2676,2355,2139,1374,1085,776,531,237,14
4932,평일,1,158,청량리(서울시립대입구),하차,132,410,828,1818,1354,1454,2001,2092,2561,2405,2052,1941,1795,2397,2267,1154,1261,1178,819,260
4933,평일,1,159,동묘앞,승차,105,144,243,362,274,277,356,477,630,814,926,918,872,852,473,250,248,164,93,11
4934,평일,1,159,동묘앞,하차,24,136,321,926,620,455,656,692,854,963,745,562,421,474,309,245,205,239,134,87
5461,평일,1,150,서울역,승차,372,463,1615,3172,2206,2340,2854,3139,2988,2617,3518,4073,5431,9803,5009,3383,3577,2228,1216,169
5462,평일,1,150,서울역,하차,288,1760,4459,10380,5127,2434,2257,2426,2432,2444,2571,2599,2849,3390,2518,1530,1421,1160,799,422
5463,평일,1,151,시청,승차,80,111,270,308,401,533,778,843,1107,1185,1745,1729,2685,6122,3033,2072,2204,1494,583,62
5464,평일,1,151,시청,하차,170,762,3125,8123,3415,1564,1420,1157,1451,1184,957,826,890,1015,548,264,191,170,105,56
5465,평일,1,152,종각,승차,113,173,321,515,600,877,1433,1675,2271,2509,2956,3233,4617,10955,5785,4549,5618,4854,2105,216
