호선,역명,시간,상하행,평일주말,혼잡도리스트,추천칸
6호선,고려대역,11,1,0,"[22, 23, 24, 23, 17, 17, 14, 14]",7
6호선,고려대역,11,1,1,"[20, 18, 22, 20, 16, 12, 13, 11]",8
6호선,고려대역,12,0,0,"[18, 18, 22, 21, 25, 31, 30, 24]",1
6호선,고려대역,12,0,1,"[29, 36, 34, 37, 41, 49, 49, 37]",1
6호선,고려대역,12,1,0,"[26, 20, 25, 23, 17, 14, 14, 13]",8
6호선,고려대역,12,1,1,"[25, 26, 24, 27, 18, 18, 14, 13]",8
6호선,고려대역,13,0,0,"[16, 20, 20, 19, 23, 26, 33, 24]",1
6호선,고려대역,13,0,1,"[24, 32, 29, 33, 38, 48, 44, 39]",1
6호선,고려대역,13,1,0,"[23, 22, 28, 23, 17, 14, 15, 14]",6
6호선,고려대역,13,1,1,"[28, 28, 31, 29, 16, 21, 16, 16]",5
6호선,고려대역,14,0,0,"[15, 18, 17, 18, 22, 21, 22, 19]",1
6호선,고려대역,14,0,1,"[22, 29, 27, 31, 36, 37, 39, 31]",1
6호선,고려대역,14,1,0,"[26, 22, 26, 26, 19, 16, 16, 15]",8
6호선,고려대역,14,1,1,"[32, 27, 33, 32, 23, 22, 18, 19]",7
6호선,고려대역,15,0,0,"[15, 18, 18, 18, 26, 24, 27, 22]",1
6호선,고려대역,15,0,1,"[23, 24, 25, 29, 32, 32, 37, 29]",1
6호선,고려대역,15,1,0,"[36, 30, 35, 30, 26, 21, 22, 19]",8
6호선,고려대역,15,1,1,"[37, 39, 40, 32, 25, 22, 20, 20]",7
6호선,고려대역,16,0,0,"[18, 18, 18, 20, 24, 24, 21, 19]",1
6호선,고려대역,16,0,1,"[23, 27, 29, 30, 34, 36, 37, 29]",1
6호선,고려대역,16,1,0,"[50, 48, 49, 43, 34, 32, 29, 30]",7
6호선,고려대역,16,1,1,"[41, 42, 43, 37, 30, 26, 30, 24]",8
6호선,고려대역,17,0,0,"[17, 18, 20, 19, 23, 24, 23, 20]",1
6호선,고려대역,17,0,1,"[23, 28, 24, 25, 31, 33, 29, 27]",1
6호선,고려대역,17,1,0,"[85, 88, 89, 66, 53, 59, 57, 56]",5
6호선,고려대역,17,1,1,"[53, 46, 54, 37, 30, 34, 28, 28]",7
6호선,고려대역,18,0,0,"[18, 20, 18, 17, 23, 24, 20, 20]",4
6호선,고려대역,18,0,1,"[13, 20, 16, 18, 21, 26, 18, 16]",1
6호선,고려대역,18,1,0,"[118, 126, 118, 109, 89, 95, 97, 86]",8
6호선,고려대역,18,1,1,"[50, 45, 42, 41, 28, 27, 28, 20]",8
6호선,고려대역,19,0,0,"[10, 13, 11, 11, 12, 15, 15, 12]",1
6호선,고려대역,19,0,1,"[8, 11, 10, 8, 17, 12, 14, 10]",1
6호선,고려대역,19,1,0,"[79, 77, 79, 67, 58, 53, 57, 46]",8
6호선,고려대역,19,1,1,"[38, 45, 40, 31, 28, 24, 23, 24]",7
6호선,고려대역,20,0,0,"[8, 10, 8, 8, 10, 9, 10, 8]",1
6호선,고려대역,20,0,1,"[7, 11, 11, 10, 10, 11, 11, 8]",1
6호선,고려대역,20,1,0,"[44, 41, 43, 35, 32, 27, 28, 26]",8
6호선,고려대역,20,1,1,"[40, 40, 44, 29, 25, 29, 25, 22]",8
6호선,고려대역,21,0,0,"[6, 8, 8, 8, 11, 9, 10, 9]",1
6호선,고려대역,21,0,1,"[8, 7, 11, 9, 10, 9, 11, 9]",2
6호선,고려대역,21,1,0,"[47, 43, 45, 36, 33, 29, 29, 26]",8
6호선,고려대역,21,1,1,"[41, 39, 50, 38, 32, 29, 27, 23]",8
6호선,고려대역,22,0,0,"[6, 9, 10, 7, 11, 10, 8, 8]",1
6호선,고려대역,22,0,1,"[6, 7, 8, 9, 9, 12, 9, 9]",1
6호선,고려대역,22,1,0,"[42, 38, 41, 37, 31, 26, 29, 23]",8
6호선,고려대역,22,1,1,"[47, 42, 51, 32, 29, 35, 25, 33]",7
6호선,고려대역,23,0,0,"[5, 5, 5, 7, 7, 6, 6, 4]",8
6호선,고려대역,23,0,1,"[4, 5, 5, 5, 5, 6, 7, 5]",1
6호선,고려대역,23,1,0,"[25, 23, 24, 18, 20, 16, 13, 15]",7
6호선,고려대역,23,1,1,"[34, 33, 35, 34, 25, 25, 23, 20]",8
6호선,고려대역,0,0,0,"[33, 30, 34, 27, 30, 38, 35, 29]",4
6호선,고려대역,0,0,1,"[13, 11, 12, 10, 12, 16, 16, 13]",4
6호선,고려대역,0,1,0,"[10, 7, 12, 8, 5, 7, 6, 9]",5
6호선,고려대역,0,1,1,"[9, 7, 11, 8, 6, 5, 4, 6]",7
6호선,공덕역,5,0,0,"[17, 14, 16, 14, 12, 8, 9, 9]",6
6호선,공덕역,5,0,1,"[14, 9, 12, 10, 8, 7, 7, 7]",6
6호선,공덕역,5,1,0,"[25, 30, 29, 27, 27, 25, 27, 27]",1
6호선,공덕역,5,1,1,"[10, 12, 14, 11, 13, 12, 12, 9]",8
6호선,공덕역,6,0,0,"[17, 14, 16, 14, 12, 8, 9, 9]",6
6호선,공덕역,6,0,1,"[14, 9, 12, 10, 8, 7, 7, 7]",6
6호선,공덕역,6,1,0,"[25, 30, 29, 27, 27, 25, 27, 27]",1
6호선,공덕역,6,1,1,"[10, 12, 14, 11, 13, 12, 12, 9]",8
6호선,공덕역,7,0,0,"[40, 42, 39, 36, 37, 28, 24, 20]",8
6호선,공덕역,7,0,1,"[12, 15, 17, 13, 16, 12, 9, 8]",8
6호선,공덕역,7,1,0,"[54, 64, 68, 52, 53, 55, 53, 62]",4
6호선,공덕역,7,1,1,"[15, 19, 17, 15, 16, 18, 14, 15]",7
6호선,공덕역,8,0,0,"[54, 57, 57, 57, 53, 37, 39, 34]",8
6호선,공덕역,8,0,1,"[17, 19, 24, 20, 17, 13, 16, 12]",8
6호선,공덕역,8,1,0,"[54, 68, 77, 55, 60, 60, 75, 74]",1
6호선,공덕역,8,1,1,"[24, 33, 33, 24, 27, 33, 31, 25]",1
6호선,공덕역,9,0,0,"[34, 39, 39, 36, 36, 29, 26, 20]",8
6호선,공덕역,9,0,1,"[22, 24, 34, 28, 26, 21, 21, 15]",8
6호선,공덕역,9,1,0,"[29, 35, 36, 29, 33, 32, 35, 35]",1
6호선,공덕역,9,1,1,"[29, 39, 41, 30, 35, 37, 42, 33]",1
6호선,공덕역,10,0,0,"[23, 25, 26, 25, 29, 18, 21, 15]",8
6호선,공덕역,10,0,1,"[25, 27, 33, 31, 38, 23, 24, 14]",8
6호선,공덕역,10,1,0,"[19, 26, 30, 23, 28, 25, 24, 20]",1
6호선,공덕역,10,1,1,"[26, 40, 38, 29, 40, 38, 37, 30]",1
6호선,공덕역,11,0,0,"[18, 20, 23, 22, 25, 18, 17, 13]",8
6호선,공덕역,11,0,1,"[28, 32, 38, 32, 39, 31, 30, 16]",8
6호선,공덕역,11,1,0,"[19, 27, 30, 23, 26, 24, 22, 23]",1
6호선,공덕역,11,1,1,"[28, 44, 43, 40, 40, 41, 40, 33]",1
6호선,공덕역,12,0,0,"[20, 22, 25, 28, 28, 21, 20, 14]",8
6호선,공덕역,12,0,1,"[28, 39, 42, 44, 45, 33, 34, 26]",8
6호선,공덕역,12,1,0,"[19, 31, 29, 25, 25, 24, 21, 18]",8
6호선,공덕역,12,1,1,"[33, 48, 45, 42, 40, 41, 37, 37]",1
6호선,공덕역,13,0,0,"[23, 23, 28, 28, 29, 21, 23, 16]",8
6호선,공덕역,13,0,1,"[33, 45, 45, 44, 47, 33, 37, 32]",8
6호선,공덕역,13,1,0,"[17, 25, 30, 24, 25, 23, 22, 19]",1
6호선,공덕역,13,1,1,"[34, 48, 45, 42, 44, 43, 36, 36]",1
6호선,공덕역,14,0,0,"[19, 22, 23, 25, 28, 20, 19, 17]",8
6호선,공덕역,14,0,1,"[30, 41, 45, 46, 47, 41, 40, 33]",1
6호선,공덕역,14,1,0,"[17, 22, 24, 23, 25, 23, 20, 17]",1
6호선,공덕역,14,1,1,"[36, 41, 49, 40, 37, 40, 33, 29]",8
6호선,공덕역,15,0,0,"[27, 28, 29, 34, 34, 27, 27, 23]",8
6호선,공덕역,15,0,1,"[36, 44, 48, 50, 56, 38, 42, 32]",8
6호선,공덕역,15,1,0,"[17, 24, 25, 23, 26, 25, 22, 18]",1
6호선,공덕역,15,1,1,"[31, 44, 45, 43, 47, 43, 33, 31]",1
6호선,공덕역,16,0,0,"[36, 38, 38, 40, 42, 33, 33, 30]",8
6호선,공덕역,16,0,1,"[44, 51, 59, 50, 63, 50, 53, 41]",8
6호선,공덕역,16,1,0,"[24, 34, 32, 27, 30, 30, 25, 26]",1
6호선,공덕역,16,1,1,"[36, 45, 47, 49, 48, 49, 42, 34]",8
6호선,공덕역,17,0,0,"[48, 46, 51, 48, 53, 39, 45, 36]",8
6호선,공덕역,17,0,1,"[45, 56, 58, 63, 65, 57, 54, 40]",8
6호선,공덕역,17,1,0,"[34, 43, 42, 34, 38, 37, 37, 30]",8
6호선,공덕역,17,1,1,"[37, 40, 51, 42, 48, 50, 33, 29]",8
6호선,공덕역,18,0,0,"[71, 70, 71, 75, 82, 70, 66, 61]",8
6호선,공덕역,18,0,1,"[36, 42, 49, 50, 54, 49, 42, 41]",1
6호선,공덕역,18,1,0,"[45, 50, 52, 48, 55, 51, 48, 35]",8
6호선,공덕역,18,1,1,"[31, 39, 38, 40, 40, 40, 31, 20]",8
6호선,공덕역,19,0,0,"[40, 43, 48, 51, 53, 37, 42, 43]",6
6호선,공덕역,19,0,1,"[24, 30, 37, 34, 41, 33, 32, 28]",1
6호선,공덕역,19,1,0,"[23, 28, 30, 23, 27, 25, 23, 18]",8
6호선,공덕역,19,1,1,"[26, 31, 35, 28, 32, 34, 27, 22]",8
6호선,공덕역,20,0,0,"[31, 33, 34, 34, 33, 27, 29, 28]",6
6호선,공덕역,20,0,1,"[26, 35, 37, 36, 32, 27, 34, 30]",1
6호선,공덕역,20,1,0,"[18, 20, 18, 17, 20, 19, 19, 15]",8
6호선,공덕역,20,1,1,"[26, 27, 26, 28, 36, 33, 25, 18]",8
6호선,공덕역,21,0,0,"[30, 34, 31, 30, 30, 29, 26, 24]",8
6호선,공덕역,21,0,1,"[37, 33, 38, 36, 38, 31, 28, 25]",8
6호선,공덕역,21,1,0,"[20, 23, 23, 19, 22, 21, 15, 16]",7
6호선,공덕역,21,1,1,"[37, 35, 39, 40, 37, 42, 33, 26]",8
6호선,공덕역,22,0,0,"[26, 28, 27, 25, 30, 22, 22, 19]",8
6호선,공덕역,22,0,1,"[33, 34, 35, 33, 41, 35, 30, 27]",8
6호선,공덕역,22,1,0,"[24, 22, 20, 20, 23, 25, 19, 15]",8
6호선,공덕역,22,1,1,"[28, 32, 37, 30, 37, 37, 33, 25]",8
6호선,공덕역,23,0,0,"[14, 18, 18, 17, 21, 16, 14, 10]",8
6호선,공덕역,23,0,1,"[21, 29, 34, 44, 29, 22, 24, 21]",1
6호선,공덕역,23,1,0,"[10, 13, 14, 12, 11, 12, 11, 12]",1
6호선,공덕역,23,1,1,"[21, 32, 37, 29, 24, 26, 20, 20]",7
6호선,공덕역,0,0,0,"[17, 14, 16, 14, 12, 8, 9, 9]",6
6호선,공덕역,0,0,1,"[14, 9, 12, 10, 8, 7, 7, 7]",6
6호선,공덕역,0,1,0,"[25, 30, 29, 27, 27, 25, 27, 27]",1
6호선,공덕역,0,1,1,"[10, 12, 14, 11, 13, 12, 12, 9]",8
6호선,광흥창역,5,0,0,"[6, 7, 13, 11, 9, 6, 7, 8]",1
6호선,광흥창역,5,0,1,"[6, 9, 12, 9, 7, 8, 6, 7]",1
6호선,광흥창역,5,1,0,"[22, 27, 29, 28, 25, 22, 25, 28]",1
6호선,광흥창역,5,1,1,"[10, 14, 13, 11, 13, 12, 11, 9]",8
6호선,광흥창역,6,0,0,"[6, 7, 13, 11, 9, 6, 7, 8]",1
6호선,광흥창역,6,0,1,"[6, 9, 12, 9, 7, 8, 6, 7]",1
6호선,광흥창역,6,1,0,"[22, 27, 29, 28, 25, 22, 25, 28]",1
6호선,광흥창역,6,1,1,"[10, 14, 13, 11, 13, 12, 11, 9]",8
6호선,광흥창역,7,0,0,"[10, 18, 25, 21, 22, 15, 19, 16]",1
6호선,광흥창역,7,0,1,"[9, 12, 18, 14, 15, 10, 9, 9]",1
6호선,광흥창역,7,1,0,"[50, 60, 63, 50, 61, 53, 49, 58]",7
6호선,광흥창역,7,1,1,"[16, 17, 17, 14, 17, 17, 14, 15]",4
6호선,광흥창역,8,0,0,"[17, 28, 37, 37, 35, 22, 26, 27]",1
6호선,광흥창역,8,0,1,"[9, 15, 21, 20, 17, 11, 14, 12]",1
6호선,광흥창역,8,1,0,"[52, 64, 74, 55, 62, 50, 67, 71]",6
6호선,광흥창역,8,1,1,"[25, 30, 32, 23, 28, 30, 30, 24]",4
6호선,광흥창역,9,0,0,"[17, 27, 34, 32, 30, 21, 21, 16]",8
6호선,광흥창역,9,0,1,"[13, 21, 32, 25, 25, 19, 18, 13]",1
6호선,광흥창역,9,1,0,"[28, 32, 35, 28, 35, 29, 34, 35]",1
6호선,광흥창역,9,1,1,"[26, 34, 39, 28, 33, 33, 38, 33]",1
6호선,광흥창역,10,0,0,"[13, 22, 23, 25, 23, 14, 17, 12]",8
6호선,광흥창역,10,0,1,"[17, 29, 32, 29, 35, 20, 21, 15]",8
6호선,광흥창역,10,1,0,"[17, 23, 27, 25, 29, 23, 24, 21]",1
6호선,광흥창역,10,1,1,"[23, 36, 37, 28, 39, 33, 34, 29]",1
6호선,광흥창역,11,0,0,"[16, 21, 25, 25, 24, 16, 14, 12]",8
6호선,광흥창역,11,0,1,"[20, 32, 37, 38, 36, 32, 29, 17]",8
6호선,광흥창역,11,1,0,"[16, 24, 28, 23, 25, 21, 20, 21]",1
6호선,광흥창역,11,1,1,"[27, 39, 38, 38, 38, 35, 37, 31]",1
6호선,광흥창역,12,0,0,"[16, 22, 28, 29, 29, 18, 20, 14]",8
6호선,광흥창역,12,0,1,"[23, 39, 45, 47, 47, 32, 33, 25]",1
6호선,광흥창역,12,1,0,"[18, 27, 28, 27, 25, 22, 21, 17]",8
6호선,광흥창역,12,1,1,"[30, 40, 44, 40, 41, 36, 36, 36]",1
6호선,광흥창역,13,0,0,"[20, 25, 31, 35, 30, 20, 20, 16]",8
6호선,광흥창역,13,0,1,"[30, 44, 47, 46, 47, 31, 35, 30]",1
6호선,광흥창역,13,1,0,"[15, 21, 27, 24, 26, 21, 21, 18]",1
6호선,광흥창역,13,1,1,"[31, 44, 43, 40, 39, 39, 33, 33]",1
6호선,광흥창역,14,0,0,"[19, 26, 27, 29, 33, 19, 18, 18]",7
6호선,광흥창역,14,0,1,"[31, 43, 46, 46, 52, 41, 37, 36]",1
6호선,광흥창역,14,1,0,"[17, 19, 22, 22, 23, 21, 19, 15]",8
6호선,광흥창역,14,1,1,"[32, 36, 46, 38, 40, 37, 29, 28]",8
6호선,광흥창역,15,0,0,"[24, 33, 36, 40, 37, 29, 27, 23]",8
6호선,광흥창역,15,0,1,"[33, 47, 52, 49, 56, 37, 43, 35]",1
6호선,광흥창역,15,1,0,"[15, 21, 24, 22, 24, 21, 20, 16]",1
6호선,광흥창역,15,1,1,"[27, 39, 43, 38, 45, 40, 30, 26]",8
6호선,광흥창역,16,0,0,"[31, 41, 46, 48, 45, 35, 34, 31]",1
6호선,광흥창역,16,0,1,"[42, 54, 61, 53, 60, 47, 51, 41]",8
6호선,광흥창역,16,1,0,"[21, 30, 30, 27, 28, 26, 21, 19]",8
6호선,광흥창역,16,1,1,"[32, 39, 43, 47, 45, 42, 41, 32]",1
6호선,광흥창역,17,0,0,"[46, 54, 60, 57, 57, 43, 43, 38]",8
6호선,광흥창역,17,0,1,"[46, 63, 65, 70, 63, 57, 47, 41]",8
6호선,광흥창역,17,1,0,"[28, 36, 38, 32, 33, 32, 30, 24]",8
6호선,광흥창역,17,1,1,"[32, 36, 47, 42, 45, 41, 32, 26]",8
6호선,광흥창역,18,0,0,"[76, 84, 95, 97, 89, 79, 77, 66]",8
6호선,광흥창역,18,0,1,"[36, 50, 51, 57, 53, 49, 42, 40]",1
6호선,광흥창역,18,1,0,"[38, 42, 48, 43, 49, 41, 40, 30]",8
6호선,광흥창역,18,1,1,"[29, 37, 37, 41, 38, 38, 30, 20]",8
6호선,광흥창역,19,0,0,"[41, 50, 57, 58, 57, 45, 43, 43]",1
6호선,광흥창역,19,0,1,"[26, 34, 39, 40, 43, 35, 32, 31]",1
6호선,광흥창역,19,1,0,"[22, 23, 26, 21, 23, 21, 20, 16]",8
6호선,광흥창역,19,1,1,"[26, 29, 33, 26, 29, 31, 23, 21]",8
6호선,광흥창역,20,0,0,"[31, 38, 43, 41, 38, 30, 32, 29]",8
6호선,광흥창역,20,0,1,"[27, 35, 41, 38, 33, 26, 31, 27]",6
6호선,광흥창역,20,1,0,"[16, 18, 16, 16, 17, 16, 15, 13]",8
6호선,광흥창역,20,1,1,"[25, 27, 26, 27, 35, 32, 23, 14]",8
6호선,광흥창역,21,0,0,"[33, 36, 35, 38, 36, 32, 26, 23]",8
6호선,광흥창역,21,0,1,"[33, 37, 41, 37, 40, 32, 28, 27]",8
6호선,광흥창역,21,1,0,"[18, 20, 19, 17, 21, 17, 13, 13]",7
6호선,광흥창역,21,1,1,"[38, 35, 42, 36, 38, 39, 27, 25]",8
6호선,광흥창역,22,0,0,"[28, 31, 31, 32, 33, 23, 23, 21]",8
6호선,광흥창역,22,0,1,"[32, 31, 33, 43, 43, 28, 31, 25]",8
6호선,광흥창역,22,1,0,"[21, 19, 18, 18, 17, 18, 13, 11]",8
6호선,광흥창역,22,1,1,"[25, 29, 34, 30, 31, 32, 28, 25]",1
6호선,광흥창역,23,0,0,"[14, 20, 18, 20, 23, 17, 14, 9]",8
6호선,광흥창역,23,0,1,"[20, 26, 37, 33, 38, 28, 19, 19]",7
6호선,광흥창역,23,1,0,"[8, 11, 13, 10, 9, 10, 8, 9]",1
6호선,광흥창역,23,1,1,"[19, 23, 24, 20, 19, 20, 18, 16]",8
6호선,광흥창역,0,0,0,"[6, 7, 13, 11, 9, 6, 7, 8]",1
6호선,광흥창역,0,0,1,"[6, 9, 12, 9, 7, 8, 6, 7]",1
6호선,광흥창역,0,1,0,"[22, 27, 29, 28, 25, 22, 25, 28]",1
6호선,광흥창역,0,1,1,"[10, 14, 13, 11, 13, 12, 11, 9]",8
6호선,녹사평역,5,0,0,"[18, 21, 24, 16, 14, 13, 11, 9]",8
6호선,녹사평역,5,0,1,"[12, 12, 15, 10, 8, 9, 6, 6]",7
6호선,녹사평역,5,1,0,"[24, 24, 20, 21, 23, 22, 17, 16]",8
6호선,녹사평역,5,1,1,"[13, 12, 12, 11, 14, 14, 9, 6]",8
6호선,녹사평역,6,0,0,"[18, 21, 24, 16, 14, 13, 11, 9]",8
6호선,녹사평역,6,0,1,"[12, 12, 15, 10, 8, 9, 6, 6]",7
6호선,녹사평역,6,1,0,"[24, 24, 20, 21, 23, 22, 17, 16]",8
6호선,녹사평역,6,1,1,"[13, 12, 12, 11, 14, 14, 9, 6]",8
6호선,녹사평역,7,0,0,"[39, 51, 46, 38, 37, 32, 25, 22]",8
6호선,녹사평역,7,0,1,"[12, 16, 16, 12, 14, 12, 8, 9]",7
6호선,녹사평역,7,1,0,"[51, 47, 46, 38, 45, 39, 34, 29]",8
6호선,녹사평역,7,1,1,"[16, 16, 12, 12, 13, 12, 11, 7]",8
6호선,녹사평역,8,0,0,"[47, 53, 62, 54, 49, 41, 39, 31]",8
6호선,녹사평역,8,0,1,"[16, 24, 25, 23, 14, 16, 17, 13]",8
6호선,녹사평역,8,1,0,"[50, 55, 49, 37, 39, 44, 41, 32]",8
6호선,녹사평역,8,1,1,"[28, 31, 26, 23, 23, 22, 18, 14]",8
6호선,녹사평역,9,0,0,"[30, 41, 43, 37, 31, 31, 26, 17]",8
6호선,녹사평역,9,0,1,"[21, 28, 37, 25, 22, 22, 19, 12]",8
6호선,녹사평역,9,1,0,"[32, 36, 30, 25, 26, 26, 26, 20]",8
6호선,녹사평역,9,1,1,"[36, 40, 30, 25, 26, 25, 23, 17]",8
6호선,녹사평역,10,0,0,"[20, 24, 25, 20, 22, 20, 18, 12]",8
6호선,녹사평역,10,0,1,"[23, 30, 34, 27, 30, 26, 22, 12]",8
6호선,녹사평역,10,1,0,"[26, 28, 27, 24, 29, 21, 23, 16]",8
6호선,녹사평역,10,1,1,"[31, 42, 30, 30, 34, 27, 29, 21]",8
6호선,녹사평역,11,0,0,"[14, 21, 21, 19, 20, 19, 16, 11]",8
6호선,녹사평역,11,0,1,"[26, 35, 41, 30, 35, 31, 29, 15]",8
6호선,녹사평역,11,1,0,"[26, 30, 26, 23, 26, 23, 20, 16]",8
6호선,녹사평역,11,1,1,"[37, 49, 38, 34, 37, 32, 31, 24]",8
6호선,녹사평역,12,0,0,"[18, 21, 25, 22, 25, 22, 19, 13]",8
6호선,녹사평역,12,0,1,"[29, 43, 42, 40, 44, 35, 30, 24]",8
6호선,녹사평역,12,1,0,"[27, 32, 25, 24, 26, 22, 20, 14]",8
6호선,녹사평역,12,1,1,"[37, 51, 42, 42, 36, 39, 35, 25]",8
6호선,녹사평역,13,0,0,"[19, 22, 25, 23, 25, 21, 20, 14]",8
6호선,녹사평역,13,0,1,"[28, 43, 44, 38, 41, 37, 37, 29]",1
6호선,녹사평역,13,1,0,"[23, 28, 26, 22, 24, 21, 19, 13]",8
6호선,녹사평역,13,1,1,"[42, 53, 46, 41, 39, 36, 36, 27]",8
6호선,녹사평역,14,0,0,"[16, 23, 24, 20, 24, 19, 18, 14]",8
6호선,녹사평역,14,0,1,"[27, 42, 48, 39, 43, 41, 33, 29]",1
6호선,녹사평역,14,1,0,"[22, 25, 24, 23, 23, 21, 22, 14]",8
6호선,녹사평역,14,1,1,"[42, 48, 46, 42, 39, 34, 30, 24]",8
6호선,녹사평역,15,0,0,"[22, 28, 27, 28, 29, 25, 25, 20]",8
6호선,녹사평역,15,0,1,"[33, 43, 48, 45, 50, 38, 40, 26]",8
6호선,녹사평역,15,1,0,"[22, 28, 25, 23, 24, 22, 19, 13]",8
6호선,녹사평역,15,1,1,"[41, 51, 46, 43, 40, 37, 32, 25]",8
6호선,녹사평역,16,0,0,"[29, 35, 35, 32, 36, 32, 30, 25]",8
6호선,녹사평역,16,0,1,"[39, 50, 59, 49, 50, 52, 44, 34]",8
6호선,녹사평역,16,1,0,"[33, 37, 31, 28, 29, 29, 25, 20]",8
6호선,녹사평역,16,1,1,"[45, 50, 49, 47, 51, 42, 42, 27]",8
6호선,녹사평역,17,0,0,"[36, 41, 43, 38, 39, 35, 40, 28]",8
6호선,녹사평역,17,0,1,"[41, 57, 57, 50, 57, 50, 48, 35]",8
6호선,녹사평역,17,1,0,"[48, 59, 50, 45, 45, 39, 43, 36]",8
6호선,녹사평역,17,1,1,"[51, 52, 53, 44, 45, 44, 36, 30]",8
6호선,녹사평역,18,0,0,"[53, 59, 58, 52, 56, 53, 47, 43]",8
6호선,녹사평역,18,0,1,"[29, 38, 41, 43, 44, 45, 32, 33]",1
6호선,녹사평역,18,1,0,"[75, 80, 70, 70, 74, 55, 59, 51]",8
6호선,녹사평역,18,1,1,"[41, 50, 39, 46, 42, 38, 31, 22]",8
6호선,녹사평역,19,0,0,"[34, 41, 40, 38, 34, 30, 34, 33]",6
6호선,녹사평역,19,0,1,"[22, 32, 32, 26, 32, 28, 26, 19]",8
6호선,녹사평역,19,1,0,"[40, 37, 38, 31, 33, 29, 28, 24]",8
6호선,녹사평역,19,1,1,"[35, 41, 36, 27, 30, 35, 28, 22]",8
6호선,녹사평역,20,0,0,"[24, 32, 29, 26, 28, 21, 22, 24]",6
6호선,녹사평역,20,0,1,"[25, 32, 37, 36, 26, 26, 27, 23]",8
6호선,녹사평역,20,1,0,"[26, 26, 25, 20, 26, 21, 20, 16]",8
6호선,녹사평역,20,1,1,"[35, 32, 30, 34, 35, 32, 26, 17]",8
6호선,녹사평역,21,0,0,"[23, 29, 26, 23, 23, 25, 21, 19]",8
6호선,녹사평역,21,0,1,"[32, 32, 32, 30, 28, 23, 23, 20]",8
6호선,녹사평역,21,1,0,"[28, 26, 26, 23, 24, 23, 18, 17]",8
6호선,녹사평역,21,1,1,"[39, 35, 42, 35, 38, 39, 29, 20]",8
6호선,녹사평역,22,0,0,"[23, 26, 28, 21, 23, 19, 16, 12]",8
6호선,녹사평역,22,0,1,"[31, 32, 29, 28, 25, 29, 26, 22]",8
6호선,녹사평역,22,1,0,"[28, 27, 23, 24, 26, 20, 19, 15]",8
6호선,녹사평역,22,1,1,"[38, 37, 35, 33, 38, 34, 32, 29]",8
6호선,녹사평역,23,0,0,"[13, 15, 16, 15, 15, 13, 10, 9]",8
6호선,녹사평역,23,0,1,"[16, 22, 25, 31, 17, 17, 17, 15]",8
6호선,녹사평역,23,1,0,"[14, 16, 17, 13, 14, 13, 10, 10]",7
6호선,녹사평역,23,1,1,"[29, 36, 31, 29, 27, 28, 18, 20]",7
6호선,녹사평역,0,0,0,"[18, 21, 24, 16, 14, 13, 11, 9]",8
6호선,녹사평역,0,0,1,"[12, 12, 15, 10, 8, 9, 6, 6]",7
6호선,녹사평역,0,1,0,"[24, 24, 20, 21, 23, 22, 17, 16]",8
6호선,녹사평역,0,1,1,"[13, 12, 12, 11, 14, 14, 9, 6]",8
