호선,역명,시간,상하행,평일주말,혼잡도리스트,추천칸
2호선,강남역,17,1,0,"[28, 35, 39, 36, 36, 32, 34, 36, 33, 33]",1
2호선,강남역,17,1,1,"[42, 54, 56, 65, 64, 65, 57, 46, 41, 34]",10
2호선,강남역,18,0,0,"[54, 57, 60, 75, 70, 71, 70, 56, 48, 40]",10
2호선,강남역,18,0,1,"[32, 36, 38, 54, 57, 46, 39, 33, 30, 22]",10
2호선,강남역,18,1,0,"[90, 106, 112, 120, 120, 117, 123, 117, 104, 90]",1
2호선,강남역,18,1,1,"[47, 53, 63, 66, 69, 67, 57, 51, 47, 35]",10
2호선,강남역,19,0,0,"[24, 31, 36, 35, 32, 37, 40, 38, 30, 22]",10
2호선,강남역,19,0,1,"[23, 26, 29, 34, 39, 28, 32, 24, 19, 12]",10
2호선,강남역,19,1,0,"[23, 25, 25, 26, 26, 23, 24, 26, 29, 27]",1
2호선,강남역,19,1,1,"[44, 47, 53, 59, 57, 46, 45, 49, 38, 37]",10
2호선,강남역,20,0,0,"[31, 32, 36, 36, 38, 35, 32, 27, 20, 14]",10
2호선,강남역,20,0,1,"[23, 34, 31, 34, 35, 36, 39, 41, 28, 24]",1
2호선,강남역,20,1,0,"[43, 51, 54, 58, 60, 64, 66, 60, 52, 42]",10
2호선,강남역,20,1,1,"[42, 51, 48, 61, 58, 55, 67, 57, 52, 45]",1
2호선,강남역,21,0,0,"[31, 32, 36, 36, 38, 35, 32, 27, 20, 14]",10
2호선,강남역,21,0,1,"[21, 28, 37, 34, 32, 35, 40, 33, 26, 15]",10
2호선,강남역,21,1,0,"[43, 51, 54, 58, 60, 64, 67, 60, 52, 42]",10
2호선,강남역,21,1,1,"[43, 51, 48, 62, 58, 56, 68, 57, 52, 45]",1
2호선,강남역,22,0,0,"[24, 28, 30, 31, 32, 30, 29, 25, 18, 14]",10
2호선,강남역,22,0,1,"[20, 21, 22, 29, 26, 21, 24, 19, 14, 10]",10
2호선,강남역,22,1,0,"[43, 51, 53, 59, 60, 62, 67, 59, 53, 43]",1
2호선,강남역,22,1,1,"[43, 51, 47, 62, 58, 54, 68, 57, 53, 45]",1
2호선,강남역,23,0,0,"[11, 10, 12, 12, 15, 16, 12, 11, 9, 5]",10
2호선,강남역,23,0,1,"[17, 23, 23, 22, 26, 18, 23, 17, 11, 8]",10
2호선,강남역,23,1,0,"[12, 14, 13, 14, 17, 19, 19, 15, 14, 11]",10
2호선,강남역,23,1,1,"[19, 23, 20, 28, 31, 32, 29, 23, 31, 19]",1
2호선,강남역,0,0,0,"[52, 67, 63, 67, 72, 61, 59, 56, 39, 23]",10
2호선,강남역,0,0,1,"[24, 25, 27, 31, 35, 30, 28, 23, 20, 13]",10
2호선,강남역,0,1,0,"[21, 21, 21, 26, 24, 25, 22, 20, 17, 15]",10
2호선,강남역,0,1,1,"[12, 15, 13, 16, 18, 15, 14, 11, 12, 10]",10
2호선,강변역,5,0,0,"[52, 67, 63, 67, 72, 61, 59, 56, 39, 23]",10
2호선,강변역,5,0,1,"[8, 8, 8, 11, 10, 8, 9, 7, 6, 7]",9
2호선,강변역,5,1,0,"[21, 21, 21, 26, 24, 25, 22, 20, 17, 15]",10
2호선,강변역,5,1,1,"[5, 8, 10, 9, 8, 8, 7, 5, 6, 5]",1
2호선,강변역,6,0,0,"[52, 67, 63, 67, 72, 61, 59, 56, 39, 23]",10
2호선,강변역,6,0,1,"[8, 8, 8, 11, 10, 8, 9, 7, 6, 7]",9
2호선,강변역,6,1,0,"[21, 21, 21, 26, 24, 25, 22, 20, 17, 15]",10
2호선,강변역,6,1,1,"[5, 8, 10, 9, 8, 8, 7, 5, 6, 5]",1
2호선,강변역,7,0,0,"[50, 56, 51, 53, 46, 55, 52, 42, 45, 42]",8
2호선,강변역,7,0,1,"[9, 11, 9, 9, 8, 9, 9, 6, 8, 5]",10
2호선,강변역,7,1,0,"[14, 19, 24, 27, 24, 23, 26, 24, 22, 21]",1
2호선,강변역,7,1,1,"[7, 9, 10, 11, 10, 9, 7, 9, 7, 7]",1
2호선,강변역,8,0,0,"[50, 52, 51, 45, 44, 44, 50, 45, 43, 46]",9
2호선,강변역,8,0,1,"[14, 17, 17, 15, 14, 15, 16, 11, 11, 9]",10
2호선,강변역,8,1,0,"[51, 59, 67, 67, 60, 59, 71, 65, 54, 57]",1
2호선,강변역,8,1,1,"[12, 16, 17, 17, 16, 14, 17, 13, 13, 12]",1
2호선,강변역,9,0,0,"[32, 41, 42, 47, 41, 40, 42, 35, 34, 28]",10
2호선,강변역,9,0,1,"[15, 18, 18, 17, 17, 16, 16, 12, 12, 7]",10
2호선,강변역,9,1,0,"[23, 26, 33, 37, 32, 29, 32, 29, 27, 26]",1
2호선,강변역,9,1,1,"[23, 27, 32, 30, 23, 24, 23, 18, 18, 17]",10
2호선,강변역,10,0,0,"[12, 17, 17, 16, 15, 14, 15, 11, 11, 8]",10
2호선,강변역,10,0,1,"[22, 35, 29, 31, 31, 30, 30, 21, 21, 17]",10
2호선,강변역,10,1,0,"[14, 20, 27, 22, 19, 19, 20, 19, 16, 13]",10
2호선,강변역,10,1,1,"[15, 19, 24, 26, 22, 23, 22, 21, 17, 15]",1
2호선,강변역,11,0,0,"[18, 24, 25, 24, 23, 22, 23, 16, 15, 13]",10
2호선,강변역,11,0,1,"[24, 32, 33, 32, 31, 30, 30, 25, 24, 15]",10
2호선,강변역,11,1,0,"[16, 21, 23, 23, 19, 19, 19, 18, 17, 16]",1
2호선,강변역,11,1,1,"[17, 28, 32, 29, 23, 24, 26, 23, 23, 19]",1
2호선,강변역,12,0,0,"[19, 27, 27, 26, 27, 26, 26, 22, 18, 15]",10
2호선,강변역,12,0,1,"[44, 49, 60, 72, 82, 68, 62, 52, 46, 34]",10
2호선,강변역,12,1,0,"[18, 23, 27, 25, 23, 22, 22, 21, 17, 17]",9
2호선,강변역,12,1,1,"[27, 37, 39, 46, 46, 48, 44, 37, 32, 25]",10
2호선,강변역,13,0,0,"[19, 25, 27, 27, 24, 23, 25, 21, 16, 14]",10
2호선,강변역,13,0,1,"[43, 55, 62, 81, 78, 71, 65, 56, 52, 32]",10
2호선,강변역,13,1,0,"[18, 24, 28, 29, 26, 23, 22, 21, 19, 19]",1
2호선,강변역,13,1,1,"[31, 40, 45, 51, 50, 50, 49, 42, 34, 31]",1
2호선,강변역,14,0,0,"[18, 25, 26, 29, 26, 26, 27, 22, 18, 13]",10
2호선,강변역,14,0,1,"[40, 49, 60, 73, 79, 62, 57, 49, 42, 28]",10
2호선,강변역,14,1,0,"[20, 25, 28, 29, 26, 25, 25, 22, 20, 17]",10
2호선,강변역,14,1,1,"[29, 41, 44, 49, 49, 50, 48, 37, 31, 29]",1
2호선,강변역,15,0,0,"[21, 29, 34, 33, 34, 34, 44, 33, 29, 22]",1
2호선,강변역,15,0,1,"[33, 41, 52, 60, 66, 54, 47, 42, 36, 27]",10
2호선,강변역,15,1,0,"[22, 28, 30, 31, 32, 29, 29, 28, 24, 23]",1
2호선,강변역,15,1,1,"[31, 42, 46, 49, 50, 44, 46, 40, 34, 31]",1
2호선,강변역,16,0,0,"[19, 27, 28, 28, 30, 26, 24, 24, 22, 17]",10
2호선,강변역,16,0,1,"[32, 42, 53, 49, 44, 46, 48, 43, 36, 26]",10
2호선,강변역,16,1,0,"[34, 42, 47, 59, 47, 43, 53, 45, 40, 34]",1
2호선,강변역,16,1,1,"[37, 38, 48, 41, 35, 36, 38, 39, 33, 31]",10
2호선,강변역,17,0,0,"[39, 56, 55, 51, 53, 55, 55, 45, 38, 32]",10
2호선,강변역,17,0,1,"[32, 41, 43, 47, 43, 48, 48, 41, 33, 24]",10
2호선,강변역,17,1,0,"[27, 34, 39, 36, 35, 32, 33, 35, 32, 33]",1
2호선,강변역,17,1,1,"[34, 42, 46, 45, 43, 44, 43, 40, 33, 31]",10
2호선,강변역,18,0,0,"[54, 57, 60, 75, 70, 71, 70, 56, 48, 40]",10
2호선,강변역,18,0,1,"[32, 36, 38, 54, 57, 46, 39, 33, 30, 22]",10
2호선,강변역,18,1,0,"[90, 105, 111, 119, 119, 116, 122, 116, 104, 89]",10
2호선,강변역,18,1,1,"[47, 53, 63, 66, 69, 67, 57, 51, 47, 35]",10
2호선,강변역,19,0,0,"[24, 31, 36, 35, 32, 37, 40, 39, 31, 23]",10
2호선,강변역,19,0,1,"[23, 27, 29, 34, 39, 28, 33, 24, 19, 13]",10
2호선,강변역,19,1,0,"[22, 25, 24, 25, 25, 23, 24, 25, 29, 27]",1
2호선,강변역,19,1,1,"[44, 46, 53, 58, 56, 45, 45, 48, 38, 37]",10
2호선,강변역,20,0,0,"[16, 26, 29, 28, 29, 31, 32, 29, 23, 18]",1
2호선,강변역,20,0,1,"[22, 34, 31, 33, 35, 36, 40, 43, 30, 25]",1
2호선,강변역,20,1,0,"[18, 19, 18, 19, 19, 17, 17, 17, 19, 18]",6
2호선,강변역,20,1,1,"[18, 21, 20, 23, 25, 21, 20, 20, 21, 21]",1
2호선,강변역,21,0,0,"[19, 30, 30, 32, 29, 27, 33, 28, 23, 16]",10
2호선,강변역,21,0,1,"[20, 28, 37, 34, 31, 35, 41, 34, 27, 16]",10
2호선,강변역,21,1,0,"[18, 19, 20, 21, 21, 21, 20, 16, 21, 24]",8
2호선,강변역,21,1,1,"[15, 25, 21, 22, 27, 20, 19, 22, 22, 25]",1
2호선,강변역,22,0,0,"[14, 25, 23, 24, 25, 25, 27, 24, 19, 17]",1
2호선,강변역,22,0,1,"[19, 21, 22, 27, 25, 22, 25, 19, 15, 11]",10
2호선,강변역,22,1,0,"[15, 16, 23, 19, 17, 18, 18, 19, 18, 18]",1
2호선,강변역,22,1,1,"[17, 25, 23, 24, 27, 21, 21, 23, 22, 23]",1
2호선,강변역,23,0,0,"[5, 8, 7, 8, 8, 7, 8, 5, 5, 4]",10
2호선,강변역,23,0,1,"[17, 23, 23, 22, 26, 18, 23, 17, 11, 8]",10
2호선,강변역,23,1,0,"[9, 7, 10, 7, 7, 9, 7, 7, 7, 9]",2
2호선,강변역,23,1,1,"[19, 23, 20, 28, 31, 32, 29, 23, 31, 19]",1
2호선,강변역,0,0,0,"[52, 67, 63, 67, 72, 61, 59, 56, 39, 23]",10
2호선,강변역,0,0,1,"[8, 8, 8, 11, 10, 8, 9, 7, 6, 7]",9
2호선,강변역,0,1,0,"[21, 21, 21, 26, 24, 25, 22, 20, 17, 15]",10
2호선,강변역,0,1,1,"[5, 8, 10, 9, 8, 8, 7, 5, 6, 5]",1
2호선,건대입구역,5,0,0,"[25, 29, 24, 21, 20, 23, 24, 18, 23, 26]",8
2호선,건대입구역,5,0,1,"[8, 9, 7, 9, 6, 7, 11, 6, 8, 8]",5
2호선,건대입구역,5,1,0,"[3, 4, 5, 5, 5, 5, 7, 7, 7, 6]",1
2호선,건대입구역,5,1,1,"[2, 3, 3, 4, 4, 4, 4, 3, 3, 3]",1
2호선,건대입구역,6,0,0,"[25, 29, 24, 21, 20, 23, 24, 18, 23, 26]",8
2호선,건대입구역,6,0,1,"[8, 9, 7, 9, 6, 7, 11, 6, 8, 8]",5
2호선,건대입구역,6,1,0,"[3, 4, 5, 5, 5, 5, 7, 7, 7, 6]",1
2호선,건대입구역,6,1,1,"[2, 3, 3, 4, 4, 4, 4, 3, 3, 3]",1
2호선,건대입구역,7,0,0,"[50, 56, 51, 53, 46, 55, 52, 42, 45, 42]",8
2호선,건대입구역,7,0,1,"[9, 11, 9, 9, 8, 9, 9, 6, 8, 5]",10
2호선,건대입구역,7,1,0,"[14, 19, 24, 27, 24, 23, 26, 24, 22, 21]",1
2호선,건대입구역,7,1,1,"[7, 8, 9, 10, 9, 8, 7, 8, 6, 6]",9
2호선,건대입구역,8,0,0,"[50, 52, 51, 45, 44, 44, 50, 45, 43, 46]",9
2호선,건대입구역,8,0,1,"[13, 16, 16, 14, 13, 13, 16, 11, 10, 10]",9
2호선,건대입구역,8,1,0,"[51, 59, 67, 67, 60, 59, 71, 65, 54, 57]",1
2호선,건대입구역,8,1,1,"[10, 14, 15, 14, 15, 12, 16, 11, 13, 11]",1
2호선,건대입구역,9,0,0,"[20, 25, 25, 24, 22, 23, 23, 19, 20, 19]",8
2호선,건대입구역,9,0,1,"[14, 18, 18, 17, 16, 16, 16, 12, 11, 9]",10
2호선,건대입구역,9,1,0,"[19, 22, 32, 34, 29, 24, 28, 26, 25, 25]",1
2호선,건대입구역,9,1,1,"[21, 25, 29, 27, 22, 22, 22, 17, 17, 16]",10
2호선,건대입구역,10,0,0,"[12, 18, 18, 16, 16, 15, 15, 12, 12, 9]",10
2호선,건대입구역,10,0,1,"[23, 37, 29, 32, 32, 30, 31, 21, 21, 17]",10
2호선,건대입구역,10,1,0,"[14, 20, 27, 22, 19, 19, 20, 19, 16, 14]",1
2호선,건대입구역,10,1,1,"[13, 18, 23, 24, 19, 21, 20, 20, 15, 14]",1
2호선,건대입구역,11,0,0,"[19, 24, 25, 24, 24, 22, 23, 17, 15, 13]",10
2호선,건대입구역,11,0,1,"[25, 34, 34, 35, 35, 32, 33, 26, 25, 17]",10
2호선,건대입구역,11,1,0,"[16, 21, 23, 23, 20, 19, 19, 18, 17, 17]",1
2호선,건대입구역,11,1,1,"[17, 23, 25, 27, 22, 24, 27, 23, 22, 20]",1
2호선,건대입구역,12,0,0,"[18, 26, 26, 25, 25, 26, 27, 22, 17, 14]",10
2호선,건대입구역,12,0,1,"[26, 39, 38, 37, 40, 36, 32, 30, 27, 22]",10
2호선,건대입구역,12,1,0,"[20, 25, 31, 31, 27, 27, 25, 25, 22, 18]",10
2호선,건대입구역,12,1,1,"[19, 25, 32, 27, 26, 26, 29, 26, 23, 18]",10
2호선,건대입구역,13,0,0,"[18, 24, 26, 26, 23, 24, 26, 21, 16, 13]",10
2호선,건대입구역,13,0,1,"[29, 36, 39, 46, 40, 39, 40, 34, 26, 21]",10
2호선,건대입구역,13,1,0,"[20, 25, 32, 33, 28, 28, 26, 25, 22, 19]",10
2호선,건대입구역,13,1,1,"[21, 27, 31, 31, 26, 27, 31, 29, 27, 19]",10
2호선,건대입구역,14,0,0,"[18, 24, 25, 25, 23, 26, 27, 21, 17, 13]",10
2호선,건대입구역,14,0,1,"[25, 32, 33, 37, 35, 38, 37, 30, 27, 18]",10
2호선,건대입구역,14,1,0,"[21, 26, 33, 33, 28, 29, 27, 26, 23, 18]",10
2호선,건대입구역,14,1,1,"[21, 29, 33, 27, 29, 29, 28, 30, 20, 24]",9
2호선,건대입구역,15,0,0,"[21, 29, 34, 33, 34, 34, 44, 33, 29, 22]",1
2호선,건대입구역,15,0,1,"[22, 36, 39, 36, 37, 40, 35, 38, 26, 21]",10
2호선,건대입구역,15,1,0,"[22, 28, 30, 31, 32, 29, 29, 28, 24, 23]",1
2호선,건대입구역,15,1,1,"[24, 32, 37, 33, 30, 29, 31, 32, 26, 25]",1
2호선,건대입구역,16,0,0,"[19, 27, 28, 28, 30, 26, 24, 24, 22, 17]",10
2호선,건대입구역,16,0,1,"[32, 41, 46, 50, 42, 45, 50, 39, 35, 24]",10
2호선,건대입구역,16,1,0,"[34, 42, 47, 59, 47, 43, 53, 45, 40, 34]",1
2호선,건대입구역,16,1,1,"[37, 38, 49, 45, 38, 38, 41, 42, 33, 31]",10
2호선,건대입구역,17,0,0,"[39, 56, 55, 51, 53, 55, 55, 45, 38, 32]",10
2호선,건대입구역,17,0,1,"[28, 39, 38, 42, 37, 44, 46, 39, 30, 22]",10
2호선,건대입구역,17,1,0,"[27, 34, 39, 36, 35, 32, 33, 35, 32, 33]",1
2호선,건대입구역,17,1,1,"[32, 39, 44, 41, 40, 40, 41, 38, 31, 30]",10
2호선,건대입구역,18,0,0,"[43, 57, 57, 50, 49, 55, 63, 50, 46, 43]",1
2호선,건대입구역,18,0,1,"[20, 27, 29, 29, 32, 34, 37, 35, 26, 18]",10
2호선,건대입구역,18,1,0,"[47, 47, 56, 53, 48, 44, 53, 48, 48, 47]",6
2호선,건대입구역,18,1,1,"[24, 31, 34, 34, 27, 29, 28, 30, 25, 25]",1
2호선,건대입구역,19,0,0,"[24, 31, 36, 35, 31, 37, 40, 38, 31, 22]",10
2호선,건대입구역,19,0,1,"[18, 25, 22, 27, 26, 29, 35, 28, 23, 15]",10
2호선,건대입구역,19,1,0,"[22, 25, 24, 25, 25, 23, 24, 25, 29, 26]",1
2호선,건대입구역,19,1,1,"[23, 23, 29, 29, 23, 23, 25, 24, 24, 22]",10
2호선,건대입구역,20,0,0,"[15, 22, 21, 20, 21, 28, 29, 24, 18, 16]",1
2호선,건대입구역,20,0,1,"[19, 29, 26, 27, 29, 32, 35, 34, 24, 21]",1
2호선,건대입구역,20,1,0,"[22, 24, 27, 27, 23, 19, 24, 22, 21, 19]",6
2호선,건대입구역,20,1,1,"[24, 28, 29, 32, 31, 27, 30, 28, 24, 21]",10
2호선,건대입구역,21,0,0,"[18, 25, 20, 21, 23, 24, 30, 21, 18, 14]",10
2호선,건대입구역,21,0,1,"[19, 27, 29, 28, 27, 30, 36, 28, 23, 15]",10
2호선,건대입구역,21,1,0,"[23, 23, 27, 29, 26, 26, 26, 22, 25, 24]",8
2호선,건대입구역,21,1,1,"[24, 28, 29, 33, 33, 28, 31, 29, 26, 22]",10
2호선,건대입구역,22,0,0,"[15, 23, 22, 22, 23, 24, 25, 22, 17, 16]",1
2호선,건대입구역,22,0,1,"[12, 15, 16, 13, 16, 20, 21, 17, 14, 15]",1
2호선,건대입구역,22,1,0,"[23, 24, 28, 29, 27, 26, 27, 24, 25, 23]",1
2호선,건대입구역,22,1,1,"[24, 29, 28, 33, 33, 27, 31, 30, 25, 19]",10
2호선,건대입구역,23,0,0,"[5, 8, 7, 8, 8, 7, 8, 5, 5, 4]",10
2호선,건대입구역,23,0,1,"[4, 5, 7, 9, 7, 8, 11, 11, 5, 3]",10
2호선,건대입구역,23,1,0,"[9, 7, 10, 7, 7, 9, 7, 7, 7, 9]",2
2호선,건대입구역,23,1,1,"[14, 20, 23, 25, 20, 21, 26, 22, 18, 20]",1
2호선,건대입구역,0,0,0,"[25, 29, 24, 21, 20, 23, 24, 18, 23, 26]",8
2호선,건대입구역,0,0,1,"[8, 9, 7, 9, 6, 7, 11, 6, 8, 8]",5
2호선,건대입구역,0,1,0,"[3, 4, 5, 5, 5, 5, 7, 7, 7, 6]",1
2호선,건대입구역,0,1,1,"[2, 3, 3, 4, 4, 4, 4, 3, 3, 3]",1
2호선,교대역,5,0,0,"[25, 29, 24, 21, 20, 23, 24, 18, 23, 26]",8
2호선,교대역,5,0,1,"[24, 26, 26, 31, 36, 31, 30, 28, 27, 34]",1
2호선,교대역,5,1,0,"[3, 4, 5, 5, 5, 5, 7, 7, 7, 6]",1
2호선,교대역,5,1,1,"[12, 14, 14, 15, 18, 13, 14, 11, 11, 9]",10
2호선,교대역,6,0,0,"[25, 29, 24, 21, 20, 23, 24, 18, 23, 26]",8
2호선,교대역,6,0,1,"[24, 26, 26, 31, 36, 31, 30, 28, 27, 34]",1
2호선,교대역,6,1,0,"[3, 4, 5, 5, 5, 5, 7, 7, 7, 6]",1
2호선,교대역,6,1,1,"[12, 14, 14, 15, 18, 13, 14, 11, 11, 9]",10
2호선,교대역,7,0,0,"[50, 57, 51, 54, 47, 56, 53, 43, 46, 43]",8
2호선,교대역,7,0,1,"[12, 15, 14, 17, 18, 16, 17, 14, 15, 16]",1
2호선,교대역,7,1,0,"[14, 19, 25, 27, 24, 23, 27, 24, 22, 21]",1
2호선,교대역,7,1,1,"[7, 9, 9, 17, 14, 10, 11, 9, 12, 8]",1
2호선,교대역,8,0,0,"[122, 152, 154, 173, 150, 170, 175, 164, 144, 150]",1
2호선,교대역,8,0,1,"[44, 50, 48, 62, 67, 56, 62, 54, 49, 63]",1
2호선,교대역,8,1,0,"[43, 43, 44, 57, 54, 56, 53, 46, 31, 26]",10
2호선,교대역,8,1,1,"[12, 17, 17, 22, 23, 24, 20, 15, 13, 9]",10
2호선,교대역,9,0,0,"[22, 28, 28, 29, 27, 27, 28, 22, 23, 22]",1
2호선,교대역,9,0,1,"[44, 51, 50, 66, 70, 59, 63, 54, 50, 62]",1
2호선,교대역,9,1,0,"[20, 23, 33, 35, 30, 26, 29, 27, 25, 25]",1
2호선,교대역,9,1,1,"[16, 18, 20, 27, 28, 27, 24, 20, 16, 12]",10
2호선,교대역,10,0,0,"[33, 40, 49, 66, 69, 64, 59, 44, 41, 43]",1
2호선,교대역,10,0,1,"[51, 63, 66, 99, 99, 80, 75, 59, 59, 65]",1
2호선,교대역,10,1,0,"[27, 31, 35, 39, 43, 42, 38, 33, 24, 19]",10
2호선,교대역,10,1,1,"[22, 23, 30, 36, 41, 43, 33, 27, 19, 18]",10
2호선,교대역,11,0,0,"[32, 40, 48, 65, 68, 63, 58, 43, 40, 42]",1
2호선,교대역,11,0,1,"[50, 62, 65, 98, 98, 80, 75, 59, 59, 64]",1
2호선,교대역,11,1,0,"[27, 31, 35, 39, 43, 42, 38, 33, 24, 19]",10
2호선,교대역,11,1,1,"[22, 23, 29, 36, 39, 41, 32, 27, 19, 18]",10
2호선,교대역,12,0,0,"[32, 39, 48, 65, 67, 63, 58, 43, 40, 42]",1
2호선,교대역,12,0,1,"[52, 54, 69, 88, 99, 86, 74, 61, 56, 58]",1
2호선,교대역,12,1,0,"[28, 32, 36, 40, 44, 42, 39, 33, 25, 19]",10
2호선,교대역,12,1,1,"[32, 42, 43, 51, 58, 61, 49, 37, 33, 25]",10
2호선,교대역,13,0,0,"[32, 39, 48, 59, 61, 58, 57, 41, 38, 37]",1
2호선,교대역,13,0,1,"[52, 54, 69, 88, 99, 86, 74, 61, 56, 58]",1
2호선,교대역,13,1,0,"[41, 42, 51, 56, 55, 55, 50, 45, 32, 25]",10
2호선,교대역,13,1,1,"[32, 42, 43, 51, 58, 61, 49, 37, 33, 26]",10
2호선,교대역,14,0,0,"[28, 39, 47, 55, 58, 52, 48, 38, 31, 31]",1
2호선,교대역,14,0,1,"[44, 57, 68, 84, 93, 74, 66, 53, 45, 44]",1
2호선,교대역,14,1,0,"[46, 51, 55, 56, 57, 58, 53, 46, 36, 29]",10
2호선,교대역,14,1,1,"[34, 46, 53, 59, 60, 61, 57, 40, 36, 32]",10
2호선,교대역,15,0,0,"[29, 36, 45, 57, 60, 50, 49, 38, 33, 32]",1
2호선,교대역,15,0,1,"[38, 44, 62, 72, 84, 67, 56, 46, 40, 41]",1
2호선,교대역,15,1,0,"[59, 69, 72, 82, 86, 86, 80, 68, 53, 43]",10
2호선,교대역,15,1,1,"[40, 49, 56, 59, 67, 60, 53, 46, 39, 34]",10
2호선,교대역,16,0,0,"[21, 28, 30, 32, 34, 28, 25, 25, 23, 19]",10
2호선,교대역,16,0,1,"[44, 49, 55, 65, 76, 66, 55, 49, 42, 41]",10
2호선,교대역,16,1,0,"[37, 46, 51, 65, 52, 48, 59, 49, 44, 36]",10
