호선,역명,시간,상하행,평일주말,혼잡도리스트,추천칸
8호선,가락시장역,21,0,0,"[40, 56, 55, 36, 34, 35]",5
8호선,가락시장역,21,0,1,"[25, 36, 34, 26, 26, 22]",6
8호선,가락시장역,21,1,0,"[45, 56, 57, 52, 39, 29]",6
8호선,가락시장역,21,1,1,"[48, 68, 78, 59, 52, 40]",6
8호선,가락시장역,22,0,0,"[33, 52, 43, 41, 30, 28]",6
8호선,가락시장역,22,0,1,"[22, 31, 30, 26, 20, 16]",6
8호선,가락시장역,22,1,0,"[47, 59, 53, 54, 44, 28]",6
8호선,가락시장역,22,1,1,"[51, 65, 72, 62, 53, 42]",6
8호선,가락시장역,23,0,0,"[16, 20, 21, 17, 15, 15]",5
8호선,가락시장역,23,0,1,"[10, 19, 21, 18, 14, 10]",1
8호선,가락시장역,23,1,0,"[27, 35, 41, 33, 28, 22]",6
8호선,가락시장역,23,1,1,"[25, 39, 44, 36, 32, 27]",1
8호선,가락시장역,0,0,0,"[19, 28, 23, 28, 37, 42]",1
8호선,가락시장역,0,0,1,"[14, 20, 18, 18, 18, 23]",1
8호선,가락시장역,0,1,0,"[48, 58, 60, 56, 53, 38]",6
8호선,가락시장역,0,1,1,"[22, 25, 27, 25, 26, 15]",6
8호선,강동구청역,5,0,0,"[14, 19, 14, 10, 7, 5]",6
8호선,강동구청역,5,0,1,"[14, 21, 17, 13, 10, 7]",6
8호선,강동구청역,5,1,0,"[85, 95, 77, 81, 82, 58]",6
8호선,강동구청역,5,1,1,"[40, 34, 32, 31, 35, 18]",6
8호선,강동구청역,6,0,0,"[14, 19, 14, 10, 7, 5]",6
8호선,강동구청역,6,0,1,"[14, 21, 17, 13, 10, 7]",6
8호선,강동구청역,6,1,0,"[85, 95, 77, 81, 82, 58]",6
8호선,강동구청역,6,1,1,"[40, 34, 32, 31, 35, 18]",6
8호선,강동구청역,7,0,0,"[34, 40, 30, 23, 18, 11]",6
8호선,강동구청역,7,0,1,"[18, 26, 21, 16, 13, 8]",6
8호선,강동구청역,7,1,0,"[121, 133, 146, 145, 142, 108]",6
8호선,강동구청역,7,1,1,"[43, 37, 37, 40, 35, 24]",6
8호선,강동구청역,8,0,0,"[61, 70, 52, 38, 29, 22]",6
8호선,강동구청역,8,0,1,"[35, 42, 38, 31, 22, 13]",6
8호선,강동구청역,8,1,0,"[133, 139, 162, 155, 149, 122]",6
8호선,강동구청역,8,1,1,"[71, 63, 67, 60, 57, 43]",6
8호선,강동구청역,9,0,0,"[36, 42, 32, 27, 19, 12]",6
8호선,강동구청역,9,0,1,"[47, 50, 43, 41, 28, 19]",6
8호선,강동구청역,9,1,0,"[86, 85, 84, 90, 86, 53]",6
8호선,강동구청역,9,1,1,"[86, 80, 79, 75, 67, 48]",6
8호선,강동구청역,10,0,0,"[33, 39, 35, 30, 25, 16]",6
8호선,강동구청역,10,0,1,"[47, 51, 49, 45, 30, 25]",6
8호선,강동구청역,10,1,0,"[49, 48, 53, 51, 46, 29]",6
8호선,강동구청역,10,1,1,"[67, 78, 80, 78, 72, 51]",6
8호선,강동구청역,11,0,0,"[32, 39, 41, 32, 24, 17]",6
8호선,강동구청역,11,0,1,"[49, 65, 54, 51, 36, 25]",6
8호선,강동구청역,11,1,0,"[45, 47, 50, 51, 48, 31]",6
8호선,강동구청역,11,1,1,"[66, 69, 83, 85, 71, 48]",6
8호선,강동구청역,12,0,0,"[37, 49, 44, 38, 30, 23]",6
8호선,강동구청역,12,0,1,"[55, 70, 59, 55, 44, 32]",6
8호선,강동구청역,12,1,0,"[44, 47, 49, 49, 45, 27]",6
8호선,강동구청역,12,1,1,"[64, 76, 82, 79, 71, 51]",6
8호선,강동구청역,13,0,0,"[42, 54, 50, 47, 32, 27]",6
8호선,강동구청역,13,0,1,"[57, 75, 75, 64, 47, 32]",6
8호선,강동구청역,13,1,0,"[43, 44, 45, 48, 47, 34]",6
8호선,강동구청역,13,1,1,"[67, 71, 86, 77, 78, 51]",6
8호선,강동구청역,14,0,0,"[47, 61, 58, 49, 39, 28]",6
8호선,강동구청역,14,0,1,"[58, 79, 77, 65, 58, 35]",6
8호선,강동구청역,14,1,0,"[31, 36, 39, 41, 40, 25]",6
8호선,강동구청역,14,1,1,"[59, 62, 70, 75, 76, 46]",6
8호선,강동구청역,15,0,0,"[57, 80, 76, 64, 50, 37]",6
8호선,강동구청역,15,0,1,"[67, 84, 83, 76, 64, 40]",6
8호선,강동구청역,15,1,0,"[33, 37, 42, 44, 39, 28]",6
8호선,강동구청역,15,1,1,"[51, 64, 79, 78, 75, 50]",6
8호선,강동구청역,16,0,0,"[68, 94, 91, 78, 65, 50]",6
8호선,강동구청역,16,0,1,"[67, 97, 100, 92, 80, 53]",6
8호선,강동구청역,16,1,0,"[40, 43, 45, 50, 44, 32]",6
8호선,강동구청역,16,1,1,"[59, 70, 81, 82, 80, 54]",6
8호선,강동구청역,17,0,0,"[107, 128, 127, 108, 87, 66]",6
8호선,강동구청역,17,0,1,"[77, 109, 94, 97, 76, 56]",6
8호선,강동구청역,17,1,0,"[44, 45, 55, 54, 49, 37]",6
8호선,강동구청역,17,1,1,"[48, 65, 72, 71, 71, 49]",1
8호선,강동구청역,18,0,0,"[163, 183, 169, 153, 127, 100]",6
8호선,강동구청역,18,0,1,"[68, 83, 94, 87, 77, 54]",6
8호선,강동구청역,18,1,0,"[36, 41, 49, 51, 52, 36]",1
8호선,강동구청역,18,1,1,"[45, 51, 55, 52, 57, 42]",6
8호선,강동구청역,19,0,0,"[113, 138, 126, 124, 91, 79]",6
8호선,강동구청역,19,0,1,"[56, 78, 79, 67, 56, 45]",6
8호선,강동구청역,19,1,0,"[18, 21, 27, 28, 27, 21]",1
8호선,강동구청역,19,1,1,"[24, 32, 38, 44, 34, 31]",1
8호선,강동구청역,20,0,0,"[83, 108, 105, 93, 72, 52]",6
8호선,강동구청역,20,0,1,"[54, 70, 81, 75, 64, 45]",6
8호선,강동구청역,20,1,0,"[16, 18, 21, 23, 23, 16]",1
8호선,강동구청역,20,1,1,"[23, 31, 34, 31, 32, 25]",1
8호선,강동구청역,21,0,0,"[88, 118, 112, 81, 76, 50]",6
8호선,강동구청역,21,0,1,"[60, 88, 83, 71, 55, 44]",6
8호선,강동구청역,21,1,0,"[15, 22, 23, 24, 24, 18]",1
8호선,강동구청역,21,1,1,"[17, 23, 28, 29, 29, 22]",1
8호선,강동구청역,22,0,0,"[77, 92, 106, 103, 90, 49]",6
8호선,강동구청역,22,0,1,"[68, 76, 100, 79, 62, 41]",6
8호선,강동구청역,22,1,0,"[18, 20, 21, 22, 20, 14]",6
8호선,강동구청역,22,1,1,"[19, 18, 28, 25, 29, 23]",2
8호선,강동구청역,23,0,0,"[53, 61, 56, 49, 42, 36]",6
8호선,강동구청역,23,0,1,"[44, 71, 62, 59, 50, 39]",6
8호선,강동구청역,23,1,0,"[9, 10, 11, 12, 13, 9]",1
8호선,강동구청역,23,1,1,"[9, 10, 16, 14, 16, 13]",1
8호선,강동구청역,0,0,0,"[14, 19, 14, 10, 7, 5]",6
8호선,강동구청역,0,0,1,"[14, 21, 17, 13, 10, 7]",6
8호선,강동구청역,0,1,0,"[85, 95, 77, 81, 82, 58]",6
8호선,강동구청역,0,1,1,"[40, 34, 32, 31, 35, 18]",6
8호선,남한산성입구역,5,0,0,"[5, 8, 6, 9, 12, 13]",1
8호선,남한산성입구역,5,0,1,"[3, 9, 5, 5, 7, 8]",1
8호선,남한산성입구역,5,1,0,"[6, 8, 12, 10, 10, 9]",1
8호선,남한산성입구역,5,1,1,"[3, 6, 7, 6, 5, 4]",1
8호선,남한산성입구역,6,0,0,"[5, 8, 6, 9, 12, 13]",1
8호선,남한산성입구역,6,0,1,"[3, 9, 5, 5, 7, 8]",1
8호선,남한산성입구역,6,1,0,"[6, 8, 12, 10, 10, 9]",1
8호선,남한산성입구역,6,1,1,"[3, 6, 7, 6, 5, 4]",1
8호선,남한산성입구역,7,0,0,"[16, 22, 25, 30, 25, 25]",1
8호선,남한산성입구역,7,0,1,"[5, 10, 8, 9, 8, 10]",1
8호선,남한산성입구역,7,1,0,"[12, 14, 13, 14, 18, 11]",6
8호선,남한산성입구역,7,1,1,"[4, 7, 7, 6, 7, 4]",1
8호선,남한산성입구역,8,0,0,"[30, 35, 37, 35, 35, 36]",1
8호선,남한산성입구역,8,0,1,"[8, 13, 12, 15, 15, 15]",1
8호선,남한산성입구역,8,1,0,"[11, 13, 17, 17, 15, 12]",1
8호선,남한산성입구역,8,1,1,"[5, 10, 13, 10, 10, 5]",1
8호선,남한산성입구역,9,0,0,"[13, 19, 18, 17, 19, 20]",1
8호선,남한산성입구역,9,0,1,"[14, 15, 17, 18, 18, 17]",1
8호선,남한산성입구역,9,1,0,"[10, 12, 14, 15, 11, 9]",6
8호선,남한산성입구역,9,1,1,"[7, 10, 12, 11, 9, 6]",6
8호선,남한산성입구역,10,0,0,"[7, 11, 12, 12, 12, 13]",1
8호선,남한산성입구역,10,0,1,"[10, 16, 20, 19, 21, 17]",1
8호선,남한산성입구역,10,1,0,"[5, 9, 10, 9, 8, 5]",1
8호선,남한산성입구역,10,1,1,"[7, 12, 13, 10, 9, 5]",6
8호선,남한산성입구역,11,0,0,"[6, 10, 12, 12, 9, 10]",1
8호선,남한산성입구역,11,0,1,"[11, 15, 22, 22, 20, 18]",1
8호선,남한산성입구역,11,1,0,"[6, 9, 11, 10, 8, 5]",6
8호선,남한산성입구역,11,1,1,"[9, 12, 14, 13, 10, 7]",6
8호선,남한산성입구역,12,0,0,"[6, 10, 12, 11, 10, 10]",1
8호선,남한산성입구역,12,0,1,"[11, 18, 21, 19, 19, 17]",1
8호선,남한산성입구역,12,1,0,"[7, 14, 14, 12, 10, 6]",6
8호선,남한산성입구역,12,1,1,"[8, 16, 17, 13, 11, 8]",1
8호선,남한산성입구역,13,0,0,"[6, 9, 11, 12, 9, 8]",1
8호선,남한산성입구역,13,0,1,"[13, 19, 18, 24, 20, 16]",1
8호선,남한산성입구역,13,1,0,"[8, 13, 14, 13, 11, 7]",6
8호선,남한산성입구역,13,1,1,"[10, 17, 19, 14, 10, 9]",6
8호선,남한산성입구역,14,0,0,"[6, 9, 10, 10, 8, 6]",1
8호선,남한산성입구역,14,0,1,"[11, 18, 19, 22, 17, 13]",1
8호선,남한산성입구역,14,1,0,"[8, 12, 15, 12, 10, 6]",6
8호선,남한산성입구역,14,1,1,"[12, 17, 20, 17, 15, 8]",6
8호선,남한산성입구역,15,0,0,"[7, 11, 15, 14, 12, 9]",1
8호선,남한산성입구역,15,0,1,"[11, 16, 21, 20, 16, 13]",1
8호선,남한산성입구역,15,1,0,"[11, 17, 20, 17, 16, 10]",6
8호선,남한산성입구역,15,1,1,"[13, 21, 24, 20, 15, 11]",6
8호선,남한산성입구역,16,0,0,"[8, 13, 14, 15, 12, 11]",1
8호선,남한산성입구역,16,0,1,"[11, 18, 20, 20, 22, 13]",1
8호선,남한산성입구역,16,1,0,"[15, 23, 21, 21, 18, 12]",6
8호선,남한산성입구역,16,1,1,"[15, 24, 27, 21, 20, 15]",1
8호선,남한산성입구역,17,0,0,"[11, 15, 13, 15, 13, 10]",6
8호선,남한산성입구역,17,0,1,"[10, 14, 15, 20, 17, 12]",1
8호선,남한산성입구역,17,1,0,"[21, 34, 35, 29, 26, 18]",6
8호선,남한산성입구역,17,1,1,"[16, 24, 31, 24, 22, 14]",6
8호선,남한산성입구역,18,0,0,"[16, 16, 16, 17, 16, 13]",6
8호선,남한산성입구역,18,0,1,"[7, 12, 14, 12, 10, 9]",1
8호선,남한산성입구역,18,1,0,"[29, 45, 51, 46, 39, 30]",1
8호선,남한산성입구역,18,1,1,"[18, 28, 30, 20, 22, 13]",6
8호선,남한산성입구역,19,0,0,"[7, 11, 12, 11, 9, 9]",1
8호선,남한산성입구역,19,0,1,"[4, 10, 11, 11, 6, 6]",1
8호선,남한산성입구역,19,1,0,"[18, 31, 36, 30, 25, 19]",1
8호선,남한산성입구역,19,1,1,"[14, 22, 24, 20, 19, 15]",1
8호선,남한산성입구역,20,0,0,"[8, 8, 10, 9, 7, 6]",6
8호선,남한산성입구역,20,0,1,"[5, 10, 10, 7, 7, 5]",1
8호선,남한산성입구역,20,1,0,"[12, 16, 20, 18, 16, 11]",6
8호선,남한산성입구역,20,1,1,"[16, 17, 24, 26, 14, 14]",5
8호선,남한산성입구역,21,0,0,"[8, 9, 10, 7, 6, 7]",5
8호선,남한산성입구역,21,0,1,"[5, 8, 8, 7, 8, 8]",1
8호선,남한산성입구역,21,1,0,"[12, 18, 21, 20, 16, 11]",6
8호선,남한산성입구역,21,1,1,"[13, 28, 25, 21, 21, 13]",1
8호선,남한산성입구역,22,0,0,"[5, 9, 9, 11, 7, 8]",1
8호선,남한산성입구역,22,0,1,"[5, 9, 7, 10, 7, 8]",1
8호선,남한산성입구역,22,1,0,"[12, 23, 22, 23, 18, 10]",6
8호선,남한산성입구역,22,1,1,"[18, 27, 29, 22, 18, 16]",6
8호선,남한산성입구역,23,0,0,"[3, 5, 6, 6, 5, 5]",1
8호선,남한산성입구역,23,0,1,"[3, 6, 7, 6, 5, 6]",1
8호선,남한산성입구역,23,1,0,"[9, 15, 15, 16, 14, 10]",1
8호선,남한산성입구역,23,1,1,"[10, 14, 20, 13, 17, 14]",1
8호선,남한산성입구역,0,0,0,"[5, 8, 6, 9, 12, 13]",1
8호선,남한산성입구역,0,0,1,"[3, 9, 5, 5, 7, 8]",1
8호선,남한산성입구역,0,1,0,"[6, 8, 12, 10, 10, 9]",1
8호선,남한산성입구역,0,1,1,"[3, 6, 7, 6, 5, 4]",1
8호선,단대오거리역,5,0,0,"[3, 4, 3, 5, 6, 8]",1
8호선,단대오거리역,5,0,1,"[2, 4, 4, 4, 5, 4]",1
8호선,단대오거리역,5,1,0,"[9, 10, 11, 8, 8, 7]",6
8호선,단대오거리역,5,1,1,"[4, 7, 5, 5, 4, 3]",6
8호선,단대오거리역,6,0,0,"[3, 4, 3, 5, 6, 8]",1
8호선,단대오거리역,6,0,1,"[2, 4, 4, 4, 5, 4]",1
8호선,단대오거리역,6,1,0,"[9, 10, 11, 8, 8, 7]",6
8호선,단대오거리역,6,1,1,"[4, 7, 5, 5, 4, 3]",6
8호선,단대오거리역,7,0,0,"[11, 15, 16, 21, 17, 16]",1
8호선,단대오거리역,7,0,1,"[3, 6, 5, 7, 6, 7]",1
8호선,단대오거리역,7,1,0,"[17, 16, 14, 14, 15, 8]",6
8호선,단대오거리역,7,1,1,"[4, 7, 5, 6, 6, 4]",1
8호선,단대오거리역,8,0,0,"[19, 22, 22, 26, 23, 23]",1
8호선,단대오거리역,8,0,1,"[5, 9, 8, 10, 10, 11]",1
8호선,단대오거리역,8,1,0,"[15, 14, 16, 14, 12, 10]",6
8호선,단대오거리역,8,1,1,"[9, 11, 11, 9, 8, 5]",6
8호선,단대오거리역,9,0,0,"[8, 11, 13, 14, 13, 15]",1
8호선,단대오거리역,9,0,1,"[7, 7, 12, 13, 13, 12]",1
8호선,단대오거리역,9,1,0,"[9, 9, 10, 9, 8, 5]",6
8호선,단대오거리역,9,1,1,"[11, 11, 12, 10, 8, 5]",6
8호선,단대오거리역,10,0,0,"[4, 8, 9, 10, 10, 10]",1
8호선,단대오거리역,10,0,1,"[6, 10, 13, 13, 13, 12]",1
8호선,단대오거리역,10,1,0,"[5, 8, 8, 6, 5, 3]",6
8호선,단대오거리역,10,1,1,"[9, 13, 13, 9, 9, 6]",6
8호선,단대오거리역,11,0,0,"[4, 7, 10, 11, 8, 8]",1
8호선,단대오거리역,11,0,1,"[8, 10, 16, 17, 14, 13]",1
8호선,단대오거리역,11,1,0,"[6, 9, 10, 9, 7, 4]",6
8호선,단대오거리역,11,1,1,"[10, 13, 15, 11, 10, 7]",6
8호선,단대오거리역,12,0,0,"[5, 8, 11, 11, 10, 7]",1
8호선,단대오거리역,12,0,1,"[7, 13, 19, 16, 14, 13]",1
8호선,단대오거리역,12,1,0,"[8, 11, 11, 9, 7, 5]",6
8호선,단대오거리역,12,1,1,"[9, 16, 17, 13, 10, 7]",6
8호선,단대오거리역,13,0,0,"[4, 8, 10, 12, 8, 7]",1
8호선,단대오거리역,13,0,1,"[8, 13, 15, 21, 17, 10]",1
8호선,단대오거리역,13,1,0,"[7, 11, 11, 9, 7, 5]",6
8호선,단대오거리역,13,1,1,"[11, 16, 18, 13, 9, 7]",6
8호선,단대오거리역,14,0,0,"[5, 8, 10, 11, 8, 6]",1
8호선,단대오거리역,14,0,1,"[7, 13, 16, 19, 14, 10]",1
8호선,단대오거리역,14,1,0,"[7, 10, 12, 10, 8, 5]",6
8호선,단대오거리역,14,1,1,"[12, 17, 16, 13, 13, 7]",6
8호선,단대오거리역,15,0,0,"[6, 11, 13, 14, 12, 9]",1
8호선,단대오거리역,15,0,1,"[8, 11, 15, 18, 13, 10]",1
8호선,단대오거리역,15,1,0,"[10, 14, 15, 12, 12, 8]",6
8호선,단대오거리역,15,1,1,"[12, 18, 19, 14, 12, 9]",6
8호선,단대오거리역,16,0,0,"[6, 11, 12, 13, 11, 9]",1
8호선,단대오거리역,16,0,1,"[8, 12, 17, 18, 19, 11]",1
8호선,단대오거리역,16,1,0,"[13, 18, 16, 16, 13, 8]",6
8호선,단대오거리역,16,1,1,"[14, 21, 20, 16, 16, 11]",6
8호선,단대오거리역,17,0,0,"[7, 11, 11, 14, 11, 8]",1
8호선,단대오거리역,17,0,1,"[6, 12, 14, 18, 15, 11]",1
8호선,단대오거리역,17,1,0,"[19, 29, 25, 23, 18, 12]",6
8호선,단대오거리역,17,1,1,"[14, 19, 21, 19, 16, 11]",6
8호선,단대오거리역,18,0,0,"[12, 13, 15, 17, 15, 11]",6
8호선,단대오거리역,18,0,1,"[5, 10, 13, 12, 10, 8]",1
8호선,단대오거리역,18,1,0,"[24, 35, 34, 34, 28, 22]",6
8호선,단대오거리역,18,1,1,"[14, 21, 19, 16, 16, 9]",6
8호선,단대오거리역,19,0,0,"[5, 7, 10, 11, 10, 7]",1
8호선,단대오거리역,19,0,1,"[3, 8, 11, 9, 8, 6]",1
8호선,단대오거리역,19,1,0,"[14, 21, 20, 20, 16, 14]",1
8호선,단대오거리역,19,1,1,"[12, 17, 15, 14, 13, 8]",6
8호선,단대오거리역,20,0,0,"[6, 7, 9, 9, 7, 6]",1
8호선,단대오거리역,20,0,1,"[5, 9, 8, 7, 6, 5]",1
8호선,단대오거리역,20,1,0,"[9, 11, 12, 12, 10, 7]",6
8호선,단대오거리역,20,1,1,"[13, 13, 16, 17, 9, 9]",5
8호선,단대오거리역,21,0,0,"[6, 9, 10, 7, 6, 7]",1
8호선,단대오거리역,21,0,1,"[4, 7, 6, 8, 7, 6]",1
8호선,단대오거리역,21,1,0,"[9, 13, 13, 13, 10, 6]",6
8호선,단대오거리역,21,1,1,"[11, 20, 16, 15, 16, 7]",6
8호선,단대오거리역,22,0,0,"[4, 7, 8, 11, 7, 9]",1
8호선,단대오거리역,22,0,1,"[3, 6, 8, 11, 5, 7]",1
8호선,단대오거리역,22,1,0,"[9, 16, 13, 14, 12, 7]",6
8호선,단대오거리역,22,1,1,"[15, 19, 14, 14, 15, 11]",6
8호선,단대오거리역,23,0,0,"[2, 4, 4, 4, 4, 3]",1
8호선,단대오거리역,23,0,1,"[3, 5, 6, 6, 6, 5]",1
8호선,단대오거리역,23,1,0,"[7, 11, 8, 9, 8, 6]",6
8호선,단대오거리역,23,1,1,"[9, 12, 13, 9, 7, 7]",5
8호선,단대오거리역,0,0,0,"[3, 4, 3, 5, 6, 8]",1
8호선,단대오거리역,0,0,1,"[2, 4, 4, 4, 5, 4]",1
8호선,단대오거리역,0,1,0,"[9, 10, 11, 8, 8, 7]",6
8호선,단대오거리역,0,1,1,"[4, 7, 5, 5, 4, 3]",6
8호선,모란역,5,0,0,"[19, 13, 10, 5, 4, 3]",6
8호선,모란역,5,0,1,"[8, 9, 6, 3, 2, 2]",5
8호선,모란역,5,1,0,"[19, 13, 10, 5, 4, 3]",6
8호선,모란역,5,1,1,"[8, 9, 6, 3, 2, 2]",5
8호선,모란역,6,0,0,"[19, 13, 10, 5, 4, 3]",6
8호선,모란역,6,0,1,"[8, 9, 6, 3, 2, 2]",5
8호선,모란역,6,1,0,"[19, 13, 10, 5, 4, 3]",6
8호선,모란역,6,1,1,"[8, 9, 6, 3, 2, 2]",5
8호선,모란역,7,0,0,"[29, 18, 14, 9, 8, 5]",6
8호선,모란역,7,0,1,"[10, 8, 5, 3, 5, 2]",6
8호선,모란역,7,1,0,"[29, 18, 14, 9, 8, 5]",6
8호선,모란역,7,1,1,"[10, 8, 5, 3, 5, 2]",6
8호선,모란역,8,0,0,"[24, 17, 16, 9, 8, 6]",6
8호선,모란역,8,0,1,"[14, 12, 8, 7, 3, 3]",5
8호선,모란역,8,1,0,"[24, 17, 16, 9, 8, 6]",6
8호선,모란역,8,1,1,"[14, 12, 8, 7, 3, 3]",5
8호선,모란역,9,0,0,"[14, 9, 10, 6, 5, 3]",6
8호선,모란역,9,0,1,"[18, 12, 12, 6, 5, 4]",6
8호선,모란역,9,1,0,"[14, 9, 10, 6, 5, 3]",6
8호선,모란역,9,1,1,"[18, 12, 12, 6, 5, 4]",6
8호선,모란역,10,0,0,"[8, 8, 7, 5, 4, 2]",6
8호선,모란역,10,0,1,"[12, 13, 11, 7, 6, 4]",6
8호선,모란역,10,1,0,"[8, 8, 7, 5, 4, 2]",6
8호선,모란역,10,1,1,"[12, 13, 11, 7, 6, 4]",6
8호선,모란역,11,0,0,"[8, 9, 10, 6, 5, 3]",6
8호선,모란역,11,0,1,"[13, 11, 13, 7, 7, 4]",6
8호선,모란역,11,1,0,"[8, 9, 10, 6, 5, 3]",6
8호선,모란역,11,1,1,"[13, 11, 13, 7, 7, 4]",6
8호선,모란역,12,0,0,"[11, 11, 11, 6, 5, 2]",6
8호선,모란역,12,0,1,"[12, 13, 13, 8, 6, 5]",6
8호선,모란역,12,1,0,"[11, 11, 11, 6, 5, 2]",6
8호선,모란역,12,1,1,"[12, 13, 13, 8, 6, 5]",6
8호선,모란역,13,0,0,"[10, 10, 10, 5, 5, 3]",6
8호선,모란역,13,0,1,"[11, 12, 13, 7, 5, 4]",6
8호선,모란역,13,1,0,"[10, 10, 10, 5, 5, 3]",6
8호선,모란역,13,1,1,"[11, 12, 13, 7, 5, 4]",6
8호선,모란역,14,0,0,"[9, 9, 9, 7, 4, 2]",6
8호선,모란역,14,0,1,"[11, 11, 11, 6, 6, 4]",6
8호선,모란역,14,1,0,"[9, 9, 9, 7, 4, 2]",6
8호선,모란역,14,1,1,"[11, 11, 11, 6, 6, 4]",6
8호선,모란역,15,0,0,"[11, 11, 12, 7, 5, 3]",6
8호선,모란역,15,0,1,"[11, 11, 12, 8, 6, 4]",6
