호선,역명,시간,상하행,평일주말,혼잡도리스트,추천칸
4호선,남태령역,11,0,1,"[62, 57, 70, 98, 69, 76, 72, 72, 83, 59]",2
4호선,남태령역,11,1,0,"[24, 25, 37, 34, 34, 32, 29, 19, 16, 16]",9
4호선,남태령역,11,1,1,"[49, 68, 71, 69, 63, 64, 46, 45, 36, 25]",10
4호선,남태령역,12,0,0,"[34, 44, 38, 50, 41, 38, 44, 51, 55, 42]",1
4호선,남태령역,12,0,1,"[60, 63, 56, 63, 61, 66, 61, 66, 62, 58]",3
4호선,남태령역,12,1,0,"[25, 29, 37, 36, 38, 33, 29, 23, 22, 15]",10
4호선,남태령역,12,1,1,"[40, 50, 56, 60, 58, 38, 42, 39, 26, 22]",10
4호선,남태령역,13,0,0,"[34, 35, 42, 46, 45, 48, 43, 54, 47, 47]",1
4호선,남태령역,13,0,1,"[46, 60, 54, 67, 63, 64, 68, 64, 59, 56]",1
4호선,남태령역,13,1,0,"[25, 31, 40, 46, 38, 35, 36, 26, 24, 15]",10
4호선,남태령역,13,1,1,"[41, 50, 49, 39, 60, 44, 43, 31, 30, 23]",10
4호선,남태령역,14,0,0,"[24, 27, 30, 33, 31, 34, 33, 35, 34, 32]",1
4호선,남태령역,14,0,1,"[44, 57, 54, 56, 66, 55, 62, 60, 56, 50]",1
4호선,남태령역,14,1,0,"[26, 36, 36, 41, 29, 42, 28, 28, 23, 15]",10
4호선,남태령역,14,1,1,"[40, 49, 50, 52, 55, 44, 43, 34, 30, 24]",10
4호선,남태령역,15,0,0,"[29, 35, 34, 39, 37, 36, 36, 39, 39, 33]",1
4호선,남태령역,15,0,1,"[47, 54, 57, 74, 47, 67, 60, 49, 60, 48]",1
4호선,남태령역,15,1,0,"[42, 47, 51, 58, 60, 50, 46, 40, 32, 23]",10
4호선,남태령역,15,1,1,"[58, 60, 58, 67, 59, 60, 59, 44, 37, 29]",10
4호선,남태령역,16,0,0,"[36, 36, 42, 47, 42, 47, 42, 44, 42, 40]",1
4호선,남태령역,16,0,1,"[48, 61, 57, 72, 69, 77, 72, 61, 62, 60]",1
4호선,남태령역,16,1,0,"[52, 55, 66, 71, 70, 64, 59, 49, 45, 36]",10
4호선,남태령역,16,1,1,"[59, 60, 65, 65, 67, 67, 50, 51, 45, 29]",10
4호선,남태령역,17,0,0,"[48, 53, 51, 66, 51, 61, 51, 62, 56, 63]",1
4호선,남태령역,17,0,1,"[51, 61, 63, 68, 73, 66, 52, 56, 54, 49]",10
4호선,남태령역,17,1,0,"[94, 95, 110, 111, 100, 110, 102, 102, 93, 63]",10
4호선,남태령역,17,1,1,"[52, 62, 76, 76, 73, 70, 65, 36, 45, 41]",8
4호선,남태령역,18,0,0,"[66, 61, 65, 73, 67, 68, 65, 66, 81, 96]",2
4호선,남태령역,18,0,1,"[57, 66, 62, 69, 59, 65, 59, 63, 60, 62]",1
4호선,남태령역,18,1,0,"[109, 124, 137, 135, 129, 118, 145, 129, 88, 79]",10
4호선,남태령역,18,1,1,"[46, 52, 71, 66, 58, 61, 62, 49, 37, 31]",10
4호선,남태령역,19,0,0,"[30, 35, 32, 35, 26, 32, 31, 31, 36, 44]",5
4호선,남태령역,19,0,1,"[40, 28, 40, 43, 36, 39, 30, 24, 31, 28]",8
4호선,남태령역,19,1,0,"[62, 68, 82, 79, 80, 73, 84, 74, 64, 44]",10
4호선,남태령역,19,1,1,"[47, 52, 64, 47, 58, 59, 46, 38, 29, 30]",9
4호선,남태령역,20,0,0,"[23, 21, 19, 21, 21, 19, 21, 21, 30, 25]",3
4호선,남태령역,20,0,1,"[20, 25, 22, 30, 24, 31, 24, 28, 21, 28]",1
4호선,남태령역,20,1,0,"[45, 58, 62, 65, 60, 58, 58, 51, 40, 31]",10
4호선,남태령역,20,1,1,"[41, 52, 55, 52, 53, 48, 42, 41, 37, 29]",10
4호선,남태령역,21,0,0,"[17, 13, 19, 19, 18, 22, 18, 21, 22, 20]",2
4호선,남태령역,21,0,1,"[18, 29, 24, 23, 25, 29, 27, 31, 24, 27]",1
4호선,남태령역,21,1,0,"[38, 51, 49, 54, 52, 49, 50, 40, 31, 25]",10
4호선,남태령역,21,1,1,"[54, 64, 75, 75, 79, 76, 69, 54, 53, 41]",10
4호선,남태령역,22,0,0,"[16, 14, 19, 17, 22, 27, 24, 22, 21, 23]",2
4호선,남태령역,22,0,1,"[33, 41, 25, 43, 47, 49, 35, 38, 33, 41]",3
4호선,남태령역,22,1,0,"[42, 47, 56, 54, 49, 44, 45, 40, 29, 25]",10
4호선,남태령역,22,1,1,"[68, 46, 75, 62, 83, 72, 80, 38, 44, 30]",10
4호선,남태령역,23,0,0,"[8, 8, 8, 8, 9, 10, 9, 8, 10, 11]",1
4호선,남태령역,23,0,1,"[27, 35, 41, 31, 41, 31, 34, 24, 32, 27]",8
4호선,남태령역,23,1,0,"[18, 24, 29, 22, 31, 22, 25, 12, 18, 16]",8
4호선,남태령역,23,1,1,"[54, 74, 66, 56, 53, 60, 59, 40, 36, 25]",10
4호선,남태령역,0,0,0,"[57, 45, 42, 52, 44, 43, 56, 54, 60, 71]",3
4호선,남태령역,0,0,1,"[22, 26, 23, 22, 22, 19, 22, 24, 28, 38]",6
4호선,남태령역,0,1,0,"[33, 35, 42, 38, 38, 35, 35, 35, 31, 23]",10
4호선,남태령역,0,1,1,"[13, 22, 23, 22, 21, 20, 13, 17, 12, 9]",10
4호선,노원역,5,0,0,"[3, 3, 5, 8, 7, 6, 13, 8, 7, 13]",1
4호선,노원역,5,0,1,"[4, 4, 6, 8, 8, 6, 7, 7, 7, 8]",1
4호선,노원역,5,1,0,"[15, 13, 14, 11, 14, 13, 18, 14, 13, 17]",4
4호선,노원역,5,1,1,"[6, 5, 3, 4, 4, 5, 6, 5, 3, 5]",3
4호선,노원역,6,0,0,"[3, 3, 5, 8, 7, 6, 13, 8, 7, 13]",1
4호선,노원역,6,0,1,"[4, 4, 6, 8, 8, 6, 7, 7, 7, 8]",1
4호선,노원역,6,1,0,"[15, 13, 14, 11, 14, 13, 18, 14, 13, 17]",4
4호선,노원역,6,1,1,"[6, 5, 3, 4, 4, 5, 6, 5, 3, 5]",3
4호선,노원역,7,0,0,"[5, 7, 5, 10, 9, 8, 9, 9, 9, 13]",1
4호선,노원역,7,0,1,"[2, 3, 4, 4, 4, 5, 4, 3, 4, 5]",1
4호선,노원역,7,1,0,"[22, 23, 25, 23, 25, 25, 30, 26, 23, 26]",1
4호선,노원역,7,1,1,"[5, 8, 6, 6, 9, 9, 10, 8, 6, 7]",1
4호선,노원역,8,0,0,"[5, 5, 7, 11, 7, 7, 9, 9, 10, 13]",1
4호선,노원역,8,0,1,"[6, 5, 8, 8, 7, 8, 8, 6, 7, 10]",2
4호선,노원역,8,1,0,"[20, 21, 24, 20, 20, 22, 25, 21, 19, 19]",9
4호선,노원역,8,1,1,"[12, 8, 10, 11, 11, 14, 18, 12, 9, 13]",2
4호선,노원역,9,0,0,"[3, 3, 4, 6, 5, 6, 7, 6, 7, 7]",1
4호선,노원역,9,0,1,"[5, 9, 9, 9, 9, 10, 10, 9, 9, 10]",1
4호선,노원역,9,1,0,"[11, 10, 10, 10, 12, 14, 14, 10, 9, 11]",9
4호선,노원역,9,1,1,"[9, 12, 14, 10, 11, 16, 14, 13, 9, 12]",1
4호선,노원역,10,0,0,"[3, 3, 5, 5, 5, 5, 6, 5, 6, 6]",1
4호선,노원역,10,0,1,"[5, 6, 8, 9, 10, 8, 8, 9, 8, 9]",1
4호선,노원역,10,1,0,"[6, 8, 9, 7, 8, 9, 11, 9, 7, 8]",1
4호선,노원역,10,1,1,"[9, 12, 12, 13, 12, 15, 16, 14, 9, 10]",1
4호선,노원역,11,0,0,"[4, 5, 7, 7, 8, 8, 9, 7, 8, 8]",1
4호선,노원역,11,0,1,"[8, 9, 11, 12, 12, 9, 11, 10, 9, 9]",1
4호선,노원역,11,1,0,"[5, 7, 6, 6, 8, 9, 9, 8, 6, 5]",1
4호선,노원역,11,1,1,"[8, 12, 9, 10, 12, 13, 13, 10, 8, 10]",1
4호선,노원역,12,0,0,"[5, 6, 7, 9, 8, 8, 8, 9, 8, 8]",1
4호선,노원역,12,0,1,"[5, 9, 11, 9, 10, 9, 10, 9, 9, 7]",1
4호선,노원역,12,1,0,"[6, 9, 8, 8, 9, 9, 9, 6, 6, 6]",1
4호선,노원역,12,1,1,"[7, 8, 10, 9, 9, 11, 14, 12, 7, 9]",1
4호선,노원역,13,0,0,"[5, 8, 9, 10, 9, 9, 9, 8, 9, 8]",1
4호선,노원역,13,0,1,"[5, 8, 10, 10, 9, 12, 9, 9, 9, 9]",1
4호선,노원역,13,1,0,"[5, 6, 6, 6, 7, 7, 8, 6, 5, 5]",1
4호선,노원역,13,1,1,"[8, 7, 7, 7, 10, 8, 8, 8, 6, 6]",9
4호선,노원역,14,0,0,"[6, 8, 11, 12, 12, 11, 12, 12, 11, 10]",1
4호선,노원역,14,0,1,"[7, 7, 12, 11, 10, 9, 9, 11, 9, 10]",1
4호선,노원역,14,1,0,"[5, 4, 6, 6, 6, 7, 7, 5, 5, 5]",2
4호선,노원역,14,1,1,"[8, 8, 6, 7, 8, 9, 9, 7, 6, 6]",3
4호선,노원역,15,0,0,"[6, 10, 13, 16, 13, 12, 13, 13, 12, 14]",1
4호선,노원역,15,0,1,"[8, 9, 12, 13, 12, 9, 10, 10, 9, 11]",1
4호선,노원역,15,1,0,"[5, 6, 5, 5, 5, 6, 7, 5, 4, 4]",9
4호선,노원역,15,1,1,"[5, 7, 7, 8, 8, 9, 8, 7, 5, 6]",1
4호선,노원역,16,0,0,"[10, 13, 14, 19, 18, 14, 16, 16, 16, 17]",1
4호선,노원역,16,0,1,"[10, 12, 16, 16, 15, 15, 15, 12, 9, 11]",9
4호선,노원역,16,1,0,"[5, 5, 5, 5, 6, 6, 7, 6, 5, 4]",10
4호선,노원역,16,1,1,"[6, 7, 6, 6, 9, 7, 9, 7, 5, 7]",9
4호선,노원역,17,0,0,"[18, 22, 27, 33, 29, 21, 27, 26, 24, 28]",1
4호선,노원역,17,0,1,"[10, 14, 15, 21, 16, 14, 14, 15, 15, 13]",1
4호선,노원역,17,1,0,"[4, 6, 5, 6, 6, 6, 7, 5, 4, 5]",1
4호선,노원역,17,1,1,"[4, 6, 5, 5, 7, 9, 10, 7, 7, 6]",1
4호선,노원역,18,0,0,"[29, 31, 39, 46, 40, 36, 41, 38, 34, 40]",1
4호선,노원역,18,0,1,"[11, 14, 14, 18, 16, 17, 14, 15, 14, 14]",1
4호선,노원역,18,1,0,"[4, 5, 5, 4, 5, 6, 6, 4, 4, 5]",1
4호선,노원역,18,1,1,"[3, 5, 6, 5, 5, 4, 8, 5, 4, 3]",1
4호선,노원역,19,0,0,"[19, 21, 28, 33, 25, 20, 26, 25, 22, 24]",1
4호선,노원역,19,0,1,"[9, 11, 15, 17, 16, 11, 14, 15, 12, 12]",1
4호선,노원역,19,1,0,"[2, 3, 3, 2, 2, 3, 3, 2, 2, 2]",1
4호선,노원역,19,1,1,"[3, 2, 3, 2, 3, 2, 3, 3, 2, 2]",2
4호선,노원역,20,0,0,"[12, 13, 16, 20, 13, 12, 14, 14, 12, 13]",1
4호선,노원역,20,0,1,"[11, 16, 19, 21, 15, 17, 13, 12, 15, 16]",1
4호선,노원역,20,1,0,"[2, 1, 1, 3, 1, 2, 2, 2, 1, 2]",2
4호선,노원역,20,1,1,"[3, 3, 3, 2, 2, 3, 3, 3, 2, 2]",4
4호선,노원역,21,0,0,"[9, 11, 11, 15, 13, 12, 12, 12, 10, 10]",1
4호선,노원역,21,0,1,"[12, 13, 17, 19, 20, 15, 13, 14, 12, 10]",10
4호선,노원역,21,1,0,"[1, 1, 1, 2, 1, 2, 2, 1, 2, 2]",1
4호선,노원역,21,1,1,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1
4호선,노원역,22,0,0,"[9, 9, 11, 13, 11, 10, 12, 12, 10, 9]",1
4호선,노원역,22,0,1,"[16, 13, 15, 17, 17, 15, 14, 18, 15, 11]",10
4호선,노원역,22,1,0,"[1, 2, 1, 1, 2, 2, 2, 2, 1, 2]",1
4호선,노원역,22,1,1,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",1
4호선,노원역,23,0,0,"[7, 10, 11, 14, 14, 13, 15, 12, 11, 10]",1
4호선,노원역,23,0,1,"[10, 11, 14, 18, 19, 16, 17, 12, 12, 14]",1
4호선,노원역,23,1,0,"[2, 2, 2, 2, 1, 2, 2, 2, 2, 1]",5
4호선,노원역,23,1,1,"[3, 4, 4, 4, 4, 4, 5, 4, 3, 3]",1
4호선,노원역,0,0,0,"[3, 3, 5, 8, 7, 6, 13, 8, 7, 13]",1
4호선,노원역,0,0,1,"[4, 4, 6, 8, 8, 6, 7, 7, 7, 8]",1
4호선,노원역,0,1,0,"[15, 13, 14, 11, 14, 13, 18, 14, 13, 17]",4
4호선,노원역,0,1,1,"[6, 5, 3, 4, 4, 5, 6, 5, 3, 5]",3
4호선,동대문역,5,0,0,"[12, 19, 21, 23, 20, 20, 23, 21, 17, 16]",1
4호선,동대문역,5,0,1,"[8, 15, 20, 18, 18, 16, 16, 15, 10, 10]",1
4호선,동대문역,5,1,0,"[56, 55, 54, 53, 63, 73, 79, 66, 65, 85]",4
4호선,동대문역,5,1,1,"[28, 27, 26, 29, 36, 39, 39, 35, 34, 41]",3
4호선,동대문역,6,0,0,"[12, 19, 21, 23, 20, 20, 23, 21, 17, 16]",1
4호선,동대문역,6,0,1,"[8, 15, 20, 18, 18, 16, 16, 15, 10, 10]",1
4호선,동대문역,6,1,0,"[56, 55, 54, 53, 63, 73, 79, 66, 65, 85]",4
4호선,동대문역,6,1,1,"[28, 27, 26, 29, 36, 39, 39, 35, 34, 41]",3
4호선,동대문역,7,0,0,"[20, 28, 28, 30, 27, 26, 27, 29, 24, 17]",10
4호선,동대문역,7,0,1,"[10, 16, 16, 14, 14, 14, 12, 13, 11, 10]",1
4호선,동대문역,7,1,0,"[109, 106, 109, 108, 123, 131, 142, 138, 127, 141]",2
4호선,동대문역,7,1,1,"[37, 34, 31, 34, 41, 40, 49, 43, 37, 46]",3
4호선,동대문역,8,0,0,"[30, 39, 46, 50, 40, 42, 43, 41, 38, 27]",10
4호선,동대문역,8,0,1,"[20, 26, 31, 30, 30, 26, 26, 23, 19, 16]",10
4호선,동대문역,8,1,0,"[117, 118, 130, 125, 144, 145, 172, 151, 137, 145]",1
4호선,동대문역,8,1,1,"[47, 55, 50, 54, 61, 78, 83, 67, 60, 78]",1
4호선,동대문역,9,0,0,"[21, 31, 35, 35, 27, 25, 28, 30, 22, 17]",10
4호선,동대문역,9,0,1,"[29, 39, 36, 37, 36, 36, 29, 31, 24, 21]",10
4호선,동대문역,9,1,0,"[79, 84, 82, 79, 90, 99, 112, 93, 94, 96]",1
4호선,동대문역,9,1,1,"[65, 63, 66, 68, 81, 89, 94, 90, 80, 95]",2
4호선,동대문역,10,0,0,"[26, 31, 42, 37, 30, 29, 31, 29, 26, 19]",10
4호선,동대문역,10,0,1,"[30, 49, 49, 41, 42, 34, 33, 31, 29, 23]",10
4호선,동대문역,10,1,0,"[49, 45, 51, 50, 56, 60, 64, 58, 51, 57]",2
4호선,동대문역,10,1,1,"[59, 60, 70, 73, 74, 92, 93, 75, 69, 72]",1
4호선,동대문역,11,0,0,"[28, 40, 42, 40, 34, 32, 33, 30, 29, 22]",10
4호선,동대문역,11,0,1,"[39, 53, 55, 51, 53, 40, 41, 44, 37, 33]",10
4호선,동대문역,11,1,0,"[43, 46, 51, 50, 51, 57, 54, 52, 43, 49]",1
4호선,동대문역,11,1,1,"[57, 62, 65, 76, 75, 85, 85, 80, 70, 77]",1
4호선,동대문역,12,0,0,"[31, 41, 48, 50, 42, 38, 36, 36, 33, 25]",10
4호선,동대문역,12,0,1,"[46, 53, 58, 52, 51, 51, 43, 43, 40, 30]",10
4호선,동대문역,12,1,0,"[38, 48, 51, 44, 49, 54, 51, 50, 46, 47]",1
4호선,동대문역,12,1,1,"[46, 42, 57, 57, 60, 63, 71, 62, 52, 59]",2
4호선,동대문역,13,0,0,"[37, 45, 48, 49, 48, 43, 41, 41, 35, 25]",10
4호선,동대문역,13,0,1,"[45, 56, 59, 56, 56, 47, 49, 49, 47, 38]",10
4호선,동대문역,13,1,0,"[40, 42, 43, 43, 42, 49, 57, 46, 38, 42]",9
4호선,동대문역,13,1,1,"[43, 46, 50, 51, 55, 57, 61, 59, 48, 50]",1
4호선,동대문역,14,0,0,"[37, 52, 55, 57, 51, 49, 47, 48, 38, 31]",10
4호선,동대문역,14,0,1,"[47, 62, 62, 66, 56, 52, 51, 51, 45, 41]",10
4호선,동대문역,14,1,0,"[31, 36, 43, 36, 40, 41, 42, 35, 31, 34]",1
4호선,동대문역,14,1,1,"[44, 45, 54, 50, 52, 59, 62, 53, 49, 54]",1
4호선,동대문역,15,0,0,"[45, 63, 67, 61, 65, 59, 54, 55, 46, 36]",10
4호선,동대문역,15,0,1,"[51, 61, 65, 62, 62, 62, 52, 49, 45, 41]",10
4호선,동대문역,15,1,0,"[41, 47, 46, 42, 43, 48, 48, 42, 41, 40]",10
4호선,동대문역,15,1,1,"[45, 44, 51, 55, 54, 58, 55, 56, 52, 51]",2
4호선,동대문역,16,0,0,"[59, 74, 73, 78, 68, 62, 65, 59, 50, 45]",10
4호선,동대문역,16,0,1,"[60, 72, 73, 78, 76, 63, 64, 60, 51, 47]",10
4호선,동대문역,16,1,0,"[43, 49, 49, 46, 48, 51, 56, 47, 47, 45]",1
