호선,역명,시간,상하행,평일주말,혼잡도리스트,추천칸
5호선,강동역,17,0,0,"[37, 39, 37, 35, 36, 33, 34, 38]",6
5호선,강동역,17,0,1,"[38, 51, 55, 53, 46, 45, 40, 36]",8
5호선,강동역,17,1,0,"[75, 89, 113, 97, 100, 110, 86, 64]",8
5호선,강동역,17,1,1,"[47, 57, 81, 69, 64, 72, 58, 41]",8
5호선,강동역,18,0,0,"[42, 45, 39, 41, 40, 40, 38, 43]",7
5호선,강동역,18,0,1,"[29, 31, 29, 32, 36, 28, 28, 26]",8
5호선,강동역,18,1,0,"[89, 98, 125, 112, 118, 133, 103, 78]",8
5호선,강동역,18,1,1,"[35, 52, 67, 59, 57, 57, 49, 35]",1
5호선,강동역,19,0,0,"[35, 38, 32, 34, 34, 30, 31, 35]",6
5호선,강동역,19,0,1,"[22, 23, 19, 21, 24, 20, 18, 20]",7
5호선,강동역,19,1,0,"[60, 69, 84, 71, 79, 86, 70, 52]",8
5호선,강동역,19,1,1,"[31, 42, 56, 46, 43, 50, 40, 29]",8
5호선,강동역,20,0,0,"[24, 22, 24, 22, 23, 21, 19, 21]",7
5호선,강동역,20,0,1,"[21, 21, 22, 27, 30, 25, 20, 25]",7
5호선,강동역,20,1,0,"[50, 62, 79, 71, 70, 85, 60, 48]",8
5호선,강동역,20,1,1,"[32, 42, 50, 44, 42, 46, 36, 27]",8
5호선,강동역,21,0,0,"[18, 22, 19, 22, 19, 18, 17, 21]",7
5호선,강동역,21,0,1,"[23, 28, 28, 33, 29, 29, 24, 25]",1
5호선,강동역,21,1,0,"[48, 55, 73, 59, 63, 64, 57, 43]",8
5호선,강동역,21,1,1,"[34, 40, 53, 40, 48, 44, 43, 28]",8
5호선,강동역,22,0,0,"[20, 20, 18, 20, 21, 18, 18, 17]",8
5호선,강동역,22,0,1,"[26, 24, 27, 26, 29, 29, 29, 25]",2
5호선,강동역,22,1,0,"[35, 46, 56, 47, 50, 56, 48, 38]",1
5호선,강동역,22,1,1,"[36, 44, 54, 37, 40, 48, 40, 30]",8
5호선,강동역,23,0,0,"[12, 14, 12, 12, 12, 10, 11, 12]",6
5호선,강동역,23,0,1,"[11, 12, 13, 13, 14, 12, 11, 11]",1
5호선,강동역,23,1,0,"[26, 27, 39, 28, 31, 36, 29, 22]",8
5호선,강동역,23,1,1,"[32, 31, 54, 38, 39, 47, 42, 29]",8
5호선,강동역,0,0,0,"[54, 55, 52, 51, 46, 45, 41, 46]",7
5호선,강동역,0,0,1,"[19, 22, 18, 15, 17, 13, 12, 20]",7
5호선,강동역,0,1,0,"[24, 24, 31, 23, 23, 25, 19, 16]",8
5호선,강동역,0,1,1,"[13, 12, 20, 15, 15, 16, 12, 9]",8
5호선,강일역,5,0,0,"[42, 42, 38, 33, 40, 43, 36, 36]",4
5호선,강일역,5,0,1,"[19, 17, 11, 12, 12, 12, 15, 15]",3
5호선,강일역,5,1,0,"[6, 14, 16, 11, 9, 12, 11, 6]",1
5호선,강일역,5,1,1,"[5, 8, 11, 7, 7, 9, 8, 4]",8
5호선,강일역,6,0,0,"[42, 42, 38, 33, 40, 43, 36, 36]",4
5호선,강일역,6,0,1,"[19, 17, 11, 12, 12, 12, 15, 15]",3
5호선,강일역,6,1,0,"[6, 14, 16, 11, 9, 12, 11, 6]",1
5호선,강일역,6,1,1,"[5, 8, 11, 7, 7, 9, 8, 4]",8
5호선,강일역,7,0,0,"[44, 46, 41, 37, 41, 44, 38, 39]",4
5호선,강일역,7,0,1,"[17, 14, 12, 14, 18, 18, 16, 19]",3
5호선,강일역,7,1,0,"[14, 25, 28, 21, 20, 24, 21, 11]",8
5호선,강일역,7,1,1,"[6, 11, 17, 10, 12, 13, 10, 6]",1
5호선,강일역,8,0,0,"[41, 40, 39, 34, 44, 43, 36, 34]",4
5호선,강일역,8,0,1,"[25, 25, 22, 23, 31, 32, 26, 30]",3
5호선,강일역,8,1,0,"[18, 29, 28, 23, 21, 36, 26, 17]",8
5호선,강일역,8,1,1,"[12, 15, 23, 15, 15, 17, 18, 12]",1
5호선,강일역,9,0,0,"[34, 35, 33, 33, 37, 41, 34, 31]",8
5호선,강일역,9,0,1,"[27, 27, 26, 27, 31, 39, 26, 27]",3
5호선,강일역,9,1,0,"[11, 19, 26, 18, 18, 21, 20, 10]",8
5호선,강일역,9,1,1,"[14, 24, 33, 22, 20, 30, 18, 16]",1
5호선,강일역,10,0,0,"[25, 23, 22, 21, 25, 25, 25, 26]",4
5호선,강일역,10,0,1,"[27, 24, 27, 28, 34, 39, 29, 24]",2
5호선,강일역,10,1,0,"[7, 14, 18, 13, 12, 17, 14, 8]",1
5호선,강일역,10,1,1,"[12, 19, 34, 24, 22, 29, 18, 11]",8
5호선,강일역,11,0,0,"[19, 19, 16, 17, 22, 24, 19, 16]",3
5호선,강일역,11,0,1,"[29, 31, 25, 28, 33, 39, 29, 26]",3
5호선,강일역,11,1,0,"[11, 20, 24, 18, 18, 21, 18, 11]",1
5호선,강일역,11,1,1,"[16, 24, 34, 26, 22, 30, 23, 14]",8
5호선,강일역,12,0,0,"[20, 19, 18, 19, 23, 23, 20, 17]",8
5호선,강일역,12,0,1,"[27, 24, 27, 30, 38, 40, 29, 26]",2
5호선,강일역,12,1,0,"[15, 22, 28, 22, 21, 25, 20, 13]",8
5호선,강일역,12,1,1,"[19, 28, 36, 24, 25, 30, 25, 15]",8
5호선,강일역,13,0,0,"[15, 18, 15, 18, 24, 22, 19, 16]",1
5호선,강일역,13,0,1,"[23, 23, 25, 29, 33, 39, 30, 29]",1
5호선,강일역,13,1,0,"[14, 26, 29, 21, 19, 26, 21, 12]",8
5호선,강일역,13,1,1,"[15, 33, 37, 28, 26, 38, 26, 16]",1
5호선,강일역,14,0,0,"[15, 17, 12, 14, 21, 19, 16, 15]",3
5호선,강일역,14,0,1,"[21, 24, 21, 29, 33, 34, 25, 20]",8
5호선,강일역,14,1,0,"[13, 23, 31, 24, 22, 27, 24, 13]",1
5호선,강일역,14,1,1,"[17, 32, 41, 28, 26, 30, 26, 16]",8
5호선,강일역,15,0,0,"[18, 14, 16, 18, 21, 21, 16, 17]",2
5호선,강일역,15,0,1,"[25, 24, 23, 26, 36, 35, 24, 24]",3
5호선,강일역,15,1,0,"[19, 33, 41, 27, 30, 38, 32, 21]",1
5호선,강일역,15,1,1,"[22, 34, 38, 32, 26, 38, 30, 20]",8
5호선,강일역,16,0,0,"[16, 18, 23, 18, 22, 21, 24, 24]",1
5호선,강일역,16,0,1,"[24, 22, 29, 29, 35, 32, 31, 25]",2
5호선,강일역,16,1,0,"[22, 40, 50, 34, 33, 46, 40, 23]",1
5호선,강일역,16,1,1,"[22, 47, 52, 37, 33, 46, 38, 20]",8
5호선,강일역,17,0,0,"[23, 23, 20, 20, 23, 26, 23, 23]",3
5호선,강일역,17,0,1,"[23, 24, 21, 27, 33, 29, 22, 19]",8
5호선,강일역,17,1,0,"[33, 64, 82, 59, 48, 65, 60, 27]",8
5호선,강일역,17,1,1,"[24, 48, 58, 41, 35, 51, 41, 21]",8
5호선,강일역,18,0,0,"[24, 29, 22, 24, 25, 29, 26, 26]",3
5호선,강일역,18,0,1,"[14, 14, 15, 19, 24, 27, 16, 12]",8
5호선,강일역,18,1,0,"[49, 74, 90, 79, 68, 90, 80, 44]",8
5호선,강일역,18,1,1,"[21, 47, 58, 42, 37, 39, 38, 24]",1
5호선,강일역,19,0,0,"[16, 16, 13, 13, 16, 17, 15, 15]",3
5호선,강일역,19,0,1,"[16, 13, 12, 12, 21, 16, 14, 11]",8
5호선,강일역,19,1,0,"[27, 50, 67, 52, 44, 56, 51, 28]",1
5호선,강일역,19,1,1,"[19, 39, 46, 36, 30, 39, 31, 18]",8
5호선,강일역,20,0,0,"[10, 10, 10, 13, 12, 14, 9, 12]",7
5호선,강일역,20,0,1,"[12, 10, 11, 13, 15, 19, 11, 16]",2
5호선,강일역,20,1,0,"[23, 54, 58, 48, 37, 52, 49, 26]",1
5호선,강일역,20,1,1,"[18, 25, 41, 30, 24, 28, 32, 19]",1
5호선,강일역,21,0,0,"[10, 9, 8, 8, 10, 12, 9, 9]",3
5호선,강일역,21,0,1,"[15, 10, 9, 14, 16, 15, 14, 12]",3
5호선,강일역,21,1,0,"[19, 41, 48, 33, 35, 44, 38, 22]",1
5호선,강일역,21,1,1,"[14, 35, 43, 25, 29, 33, 32, 14]",1
5호선,강일역,22,0,0,"[10, 9, 9, 9, 12, 11, 9, 9]",2
5호선,강일역,22,0,1,"[18, 12, 12, 15, 16, 22, 13, 14]",2
5호선,강일역,22,1,0,"[21, 37, 48, 34, 23, 32, 39, 17]",8
5호선,강일역,22,1,1,"[19, 31, 37, 23, 25, 34, 30, 18]",8
5호선,강일역,23,0,0,"[5, 5, 5, 5, 7, 6, 5, 6]",1
5호선,강일역,23,0,1,"[5, 5, 5, 6, 7, 6, 5, 5]",1
5호선,강일역,23,1,0,"[15, 25, 33, 23, 20, 25, 19, 13]",8
5호선,강일역,23,1,1,"[11, 20, 27, 17, 14, 19, 19, 9]",8
5호선,강일역,0,0,0,"[42, 42, 38, 33, 40, 43, 36, 36]",4
5호선,강일역,0,0,1,"[19, 17, 11, 12, 12, 12, 15, 15]",3
5호선,강일역,0,1,0,"[6, 14, 16, 11, 9, 12, 11, 6]",1
5호선,강일역,0,1,1,"[5, 8, 11, 7, 7, 9, 8, 4]",8
5호선,개롱역,5,0,0,"[11, 14, 15, 17, 18, 19, 18, 20]",1
5호선,개롱역,5,0,1,"[4, 5, 6, 8, 7, 8, 6, 8]",1
5호선,개롱역,5,1,0,"[2, 3, 6, 5, 5, 5, 3, 2]",1
5호선,개롱역,5,1,1,"[1, 2, 4, 4, 3, 4, 3, 1]",1
5호선,개롱역,6,0,0,"[11, 14, 15, 17, 18, 19, 18, 20]",1
5호선,개롱역,6,0,1,"[4, 5, 6, 8, 7, 8, 6, 8]",1
5호선,개롱역,6,1,0,"[2, 3, 6, 5, 5, 5, 3, 2]",1
5호선,개롱역,6,1,1,"[1, 2, 4, 4, 3, 4, 3, 1]",1
5호선,개롱역,7,0,0,"[27, 33, 41, 41, 45, 40, 40, 46]",1
5호선,개롱역,7,0,1,"[7, 9, 8, 10, 10, 9, 8, 12]",1
5호선,개롱역,7,1,0,"[2, 4, 8, 10, 8, 10, 5, 4]",1
5호선,개롱역,7,1,1,"[2, 3, 6, 8, 6, 6, 4, 2]",1
5호선,개롱역,8,0,0,"[28, 31, 31, 32, 39, 40, 47, 38]",1
5호선,개롱역,8,0,1,"[12, 12, 12, 13, 19, 17, 16, 18]",1
5호선,개롱역,8,1,0,"[6, 13, 22, 26, 21, 20, 18, 13]",1
5호선,개롱역,8,1,1,"[3, 6, 11, 12, 10, 11, 9, 5]",1
5호선,개롱역,9,0,0,"[19, 17, 18, 19, 22, 23, 21, 23]",2
5호선,개롱역,9,0,1,"[13, 14, 16, 18, 19, 17, 15, 19]",1
5호선,개롱역,9,1,0,"[3, 5, 12, 10, 8, 9, 7, 4]",1
5호선,개롱역,9,1,1,"[3, 5, 9, 9, 9, 10, 5, 5]",1
5호선,개롱역,10,0,0,"[11, 11, 11, 14, 17, 15, 15, 16]",1
5호선,개롱역,10,0,1,"[15, 14, 16, 18, 19, 19, 17, 16]",2
5호선,개롱역,10,1,0,"[1, 5, 7, 8, 8, 7, 6, 2]",1
5호선,개롱역,10,1,1,"[3, 8, 11, 12, 10, 11, 8, 4]",1
5호선,개롱역,11,0,0,"[9, 8, 9, 11, 12, 12, 10, 12]",2
5호선,개롱역,11,0,1,"[10, 12, 18, 16, 18, 18, 14, 18]",1
5호선,개롱역,11,1,0,"[3, 6, 14, 11, 12, 11, 8, 5]",1
5호선,개롱역,11,1,1,"[5, 9, 12, 13, 11, 11, 8, 5]",1
5호선,개롱역,12,0,0,"[9, 10, 10, 11, 12, 12, 10, 11]",1
5호선,개롱역,12,0,1,"[13, 15, 16, 18, 18, 16, 14, 17]",1
5호선,개롱역,12,1,0,"[3, 7, 14, 13, 12, 14, 9, 5]",1
5호선,개롱역,12,1,1,"[4, 10, 17, 13, 14, 15, 12, 7]",1
5호선,개롱역,13,0,0,"[7, 9, 9, 9, 12, 12, 9, 10]",1
5호선,개롱역,13,0,1,"[13, 15, 16, 17, 16, 16, 12, 14]",7
5호선,개롱역,13,1,0,"[5, 9, 17, 18, 14, 14, 11, 5]",1
5호선,개롱역,13,1,1,"[6, 10, 17, 20, 17, 19, 14, 6]",1
5호선,개롱역,14,0,0,"[6, 8, 8, 9, 10, 8, 8, 8]",1
5호선,개롱역,14,0,1,"[10, 12, 14, 14, 17, 14, 13, 11]",1
5호선,개롱역,14,1,0,"[5, 9, 18, 16, 17, 18, 13, 6]",1
5호선,개롱역,14,1,1,"[5, 9, 18, 17, 13, 14, 10, 6]",1
5호선,개롱역,15,0,0,"[8, 7, 8, 9, 10, 10, 8, 8]",2
5호선,개롱역,15,0,1,"[8, 11, 11, 12, 13, 12, 11, 12]",1
5호선,개롱역,15,1,0,"[9, 16, 26, 24, 22, 23, 20, 11]",1
5호선,개롱역,15,1,1,"[7, 13, 20, 19, 17, 22, 14, 9]",1
5호선,개롱역,16,0,0,"[8, 7, 9, 10, 11, 10, 8, 11]",2
5호선,개롱역,16,0,1,"[9, 10, 13, 12, 14, 11, 11, 11]",1
5호선,개롱역,16,1,0,"[9, 17, 29, 28, 23, 29, 24, 12]",1
5호선,개롱역,16,1,1,"[10, 14, 25, 24, 22, 27, 22, 11]",1
5호선,개롱역,17,0,0,"[7, 9, 7, 10, 9, 8, 7, 10]",1
5호선,개롱역,17,0,1,"[8, 9, 10, 12, 10, 11, 9, 9]",1
5호선,개롱역,17,1,0,"[8, 16, 25, 20, 22, 27, 22, 12]",1
5호선,개롱역,17,1,1,"[7, 14, 27, 26, 23, 30, 19, 12]",1
5호선,개롱역,18,0,0,"[10, 11, 9, 10, 11, 14, 10, 14]",3
5호선,개롱역,18,0,1,"[5, 7, 7, 7, 8, 7, 7, 5]",1
5호선,개롱역,18,1,0,"[15, 28, 48, 42, 41, 51, 37, 23]",1
5호선,개롱역,18,1,1,"[11, 13, 26, 25, 22, 23, 21, 13]",1
5호선,개롱역,19,0,0,"[7, 8, 6, 7, 6, 7, 6, 10]",3
5호선,개롱역,19,0,1,"[3, 3, 4, 4, 4, 4, 3, 4]",1
5호선,개롱역,19,1,0,"[15, 25, 40, 32, 34, 44, 35, 21]",1
5호선,개롱역,19,1,1,"[8, 15, 25, 19, 21, 19, 22, 11]",1
5호선,개롱역,20,0,0,"[4, 4, 4, 5, 5, 4, 4, 5]",1
5호선,개롱역,20,0,1,"[5, 3, 4, 5, 5, 4, 4, 4]",2
5호선,개롱역,20,1,0,"[12, 18, 31, 26, 34, 37, 30, 17]",1
5호선,개롱역,20,1,1,"[8, 11, 19, 19, 18, 17, 13, 8]",1
5호선,개롱역,21,0,0,"[3, 3, 4, 4, 5, 6, 5, 4]",1
5호선,개롱역,21,0,1,"[2, 4, 2, 3, 4, 4, 3, 4]",1
5호선,개롱역,21,1,0,"[9, 18, 26, 31, 25, 30, 28, 13]",1
5호선,개롱역,21,1,1,"[7, 11, 25, 18, 18, 23, 20, 9]",1
5호선,개롱역,22,0,0,"[2, 3, 2, 4, 5, 4, 2, 3]",1
5호선,개롱역,22,0,1,"[2, 2, 3, 3, 4, 3, 4, 2]",1
5호선,개롱역,22,1,0,"[8, 19, 27, 26, 25, 31, 27, 15]",1
5호선,개롱역,22,1,1,"[8, 14, 21, 20, 24, 26, 16, 10]",1
5호선,개롱역,23,0,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1
5호선,개롱역,23,0,1,"[2, 2, 2, 2, 2, 2, 2, 2]",1
5호선,개롱역,23,1,0,"[5, 9, 12, 14, 13, 16, 15, 8]",1
5호선,개롱역,23,1,1,"[8, 10, 17, 15, 13, 22, 13, 7]",8
5호선,개롱역,0,0,0,"[11, 14, 15, 17, 18, 19, 18, 20]",1
5호선,개롱역,0,0,1,"[4, 5, 6, 8, 7, 8, 6, 8]",1
5호선,개롱역,0,1,0,"[2, 3, 6, 5, 5, 5, 3, 2]",1
5호선,개롱역,0,1,1,"[1, 2, 4, 4, 3, 4, 3, 1]",1
5호선,개화산역,5,0,0,"[1, 1, 2, 3, 3, 3, 3, 2]",1
5호선,개화산역,5,0,1,"[0, 1, 1, 1, 1, 1, 1, 1]",1
5호선,개화산역,5,1,0,"[3, 4, 5, 3, 2, 1, 1, 2]",6
5호선,개화산역,5,1,1,"[1, 1, 2, 1, 1, 1, 0, 0]",7
5호선,개화산역,6,0,0,"[1, 1, 2, 3, 3, 3, 3, 2]",1
5호선,개화산역,6,0,1,"[0, 1, 1, 1, 1, 1, 1, 1]",1
5호선,개화산역,6,1,0,"[3, 4, 5, 3, 2, 1, 1, 2]",6
5호선,개화산역,6,1,1,"[1, 1, 2, 1, 1, 1, 0, 0]",7
5호선,개화산역,7,0,0,"[2, 2, 4, 4, 5, 5, 3, 2]",1
5호선,개화산역,7,0,1,"[0, 1, 1, 1, 1, 1, 1, 1]",1
5호선,개화산역,7,1,0,"[5, 5, 7, 6, 3, 2, 2, 2]",6
5호선,개화산역,7,1,1,"[2, 1, 2, 1, 1, 1, 1, 1]",2
5호선,개화산역,8,0,0,"[4, 5, 6, 10, 8, 8, 5, 5]",1
5호선,개화산역,8,0,1,"[0, 1, 2, 3, 3, 3, 2, 1]",1
5호선,개화산역,8,1,0,"[4, 5, 7, 5, 3, 2, 2, 1]",8
5호선,개화산역,8,1,1,"[2, 3, 3, 3, 1, 1, 1, 1]",5
5호선,개화산역,9,0,0,"[1, 1, 2, 4, 3, 3, 2, 1]",1
5호선,개화산역,9,0,1,"[1, 1, 2, 3, 3, 3, 2, 1]",1
5호선,개화산역,9,1,0,"[2, 3, 4, 3, 2, 1, 1, 0]",8
5호선,개화산역,9,1,1,"[2, 3, 4, 3, 2, 1, 0, 1]",7
5호선,개화산역,10,0,0,"[1, 1, 2, 3, 3, 3, 2, 1]",1
5호선,개화산역,10,0,1,"[1, 2, 2, 3, 4, 3, 2, 2]",1
5호선,개화산역,10,1,0,"[2, 3, 4, 3, 2, 1, 1, 1]",6
5호선,개화산역,10,1,1,"[2, 3, 3, 3, 1, 1, 1, 1]",5
5호선,개화산역,11,0,0,"[1, 2, 4, 5, 3, 4, 3, 2]",1
5호선,개화산역,11,0,1,"[1, 3, 4, 4, 5, 4, 4, 2]",1
5호선,개화산역,11,1,0,"[1, 3, 4, 3, 2, 1, 1, 1]",1
5호선,개화산역,11,1,1,"[2, 3, 3, 2, 2, 1, 1, 1]",6
5호선,개화산역,12,0,0,"[1, 2, 4, 5, 5, 4, 4, 2]",1
5호선,개화산역,12,0,1,"[1, 2, 3, 5, 5, 5, 4, 2]",1
5호선,개화산역,12,1,0,"[1, 2, 3, 2, 2, 1, 1, 0]",8
5호선,개화산역,12,1,1,"[1, 3, 4, 3, 2, 1, 1, 0]",8
5호선,개화산역,13,0,0,"[1, 2, 3, 5, 5, 6, 4, 3]",1
5호선,개화산역,13,0,1,"[2, 3, 5, 5, 5, 4, 4, 3]",1
5호선,개화산역,13,1,0,"[1, 2, 3, 2, 1, 1, 1, 1]",1
5호선,개화산역,13,1,1,"[2, 2, 3, 2, 1, 1, 1, 0]",8
5호선,개화산역,14,0,0,"[2, 2, 4, 5, 5, 5, 4, 2]",1
5호선,개화산역,14,0,1,"[2, 2, 4, 5, 4, 4, 4, 3]",1
5호선,개화산역,14,1,0,"[1, 1, 2, 1, 1, 1, 0, 0]",7
5호선,개화산역,14,1,1,"[2, 2, 4, 2, 1, 1, 1, 1]",5
5호선,개화산역,15,0,0,"[2, 3, 5, 7, 7, 7, 5, 3]",1
5호선,개화산역,15,0,1,"[1, 3, 4, 5, 5, 7, 4, 2]",1
5호선,개화산역,15,1,0,"[1, 2, 3, 2, 1, 1, 1, 0]",8
5호선,개화산역,15,1,1,"[2, 2, 4, 2, 1, 1, 1, 0]",8
5호선,개화산역,16,0,0,"[2, 3, 6, 8, 9, 10, 7, 5]",1
5호선,개화산역,16,0,1,"[2, 3, 6, 6, 6, 7, 5, 3]",1
5호선,개화산역,16,1,0,"[1, 2, 4, 2, 1, 1, 1, 0]",8
5호선,개화산역,16,1,1,"[1, 2, 3, 1, 1, 1, 1, 0]",8
5호선,개화산역,17,0,0,"[3, 5, 10, 12, 11, 12, 8, 5]",1
5호선,개화산역,17,0,1,"[2, 4, 6, 7, 7, 8, 5, 3]",1
5호선,개화산역,17,1,0,"[1, 1, 3, 2, 1, 0, 0, 0]",6
5호선,개화산역,17,1,1,"[1, 1, 2, 1, 1, 0, 0, 0]",6
5호선,개화산역,18,0,0,"[7, 10, 14, 15, 16, 16, 8, 6]",8
5호선,개화산역,18,0,1,"[2, 4, 5, 6, 6, 7, 5, 3]",1
5호선,개화산역,18,1,0,"[1, 2, 3, 2, 1, 1, 0, 0]",7
5호선,개화산역,18,1,1,"[1, 1, 2, 1, 1, 1, 0, 0]",7
5호선,개화산역,19,0,0,"[3, 7, 7, 9, 9, 11, 7, 5]",1
5호선,개화산역,19,0,1,"[1, 3, 3, 5, 5, 6, 4, 3]",1
5호선,개화산역,19,1,0,"[1, 1, 2, 1, 1, 1, 0, 0]",7
5호선,개화산역,19,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]",1
5호선,개화산역,20,0,0,"[3, 4, 7, 8, 9, 9, 7, 4]",1
5호선,개화산역,20,0,1,"[2, 2, 5, 5, 6, 5, 3, 3]",1
5호선,개화산역,20,1,0,"[1, 1, 2, 1, 1, 1, 0, 0]",7
5호선,개화산역,20,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1
5호선,개화산역,21,0,0,"[3, 4, 6, 8, 8, 8, 5, 3]",1
5호선,개화산역,21,0,1,"[2, 2, 4, 5, 5, 6, 4, 3]",1
5호선,개화산역,21,1,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1
5호선,개화산역,21,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1
5호선,개화산역,22,0,0,"[2, 3, 5, 6, 8, 8, 4, 4]",1
5호선,개화산역,22,0,1,"[1, 3, 4, 4, 6, 6, 5, 4]",1
5호선,개화산역,22,1,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1
5호선,개화산역,22,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1
5호선,개화산역,23,0,0,"[1, 2, 3, 4, 4, 4, 4, 2]",1
5호선,개화산역,23,0,1,"[1, 2, 3, 4, 4, 4, 4, 3]",1
5호선,개화산역,23,1,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1
5호선,개화산역,23,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1
5호선,개화산역,0,0,0,"[1, 1, 2, 3, 3, 3, 3, 2]",1
5호선,개화산역,0,0,1,"[0, 1, 1, 1, 1, 1, 1, 1]",1
5호선,개화산역,0,1,0,"[3, 4, 5, 3, 2, 1, 1, 2]",6
5호선,개화산역,0,1,1,"[1, 1, 2, 1, 1, 1, 0, 0]",7
5호선,거여역,5,0,0,"[7, 8, 7, 6, 7, 8, 8, 8]",4
5호선,거여역,5,0,1,"[2, 2, 3, 3, 2, 3, 2, 4]",1
5호선,거여역,5,1,0,"[1, 2, 4, 4, 2, 2, 2, 1]",1
5호선,거여역,5,1,1,"[1, 1, 2, 2, 2, 3, 2, 1]",1
5호선,거여역,6,0,0,"[7, 8, 7, 6, 7, 8, 8, 8]",4
5호선,거여역,6,0,1,"[2, 2, 3, 3, 2, 3, 2, 4]",1
5호선,거여역,6,1,0,"[1, 2, 4, 4, 2, 2, 2, 1]",1
5호선,거여역,6,1,1,"[1, 1, 2, 2, 2, 3, 2, 1]",1
