호선,역명,시간,상하행,평일주말,혼잡도리스트,추천칸
2호선,강남역,14,1,1,"[31, 44, 47, 55, 54, 55, 52, 39]",1
2호선,강남역,15,0,0,"[30, 36, 45, 55, 56, 47, 49, 39]",1
2호선,강남역,15,0,1,"[39, 43, 60, 75, 83, 62, 54, 44]",1
2호선,강남역,15,1,0,"[50, 59, 64, 75, 78, 78, 75, 65]",1
2호선,강남역,15,1,1,"[36, 47, 52, 58, 61, 53, 54, 45]",1
2호선,강남역,16,0,0,"[24, 31, 35, 39, 41, 34, 33, 30]",1
2호선,강남역,16,0,1,"[43, 48, 57, 70, 77, 64, 55, 46]",1
2호선,강남역,16,1,0,"[42, 51, 56, 69, 63, 60, 66, 56]",1
2호선,강남역,16,1,1,"[39, 51, 54, 62, 63, 59, 55, 45]",1
2호선,강남역,17,0,0,"[39, 56, 55, 51, 53, 55, 55, 45]",1
2호선,강남역,17,0,1,"[47, 53, 55, 65, 72, 66, 56, 48]",1
2호선,강남역,17,1,0,"[29, 36, 40, 38, 37, 34, 35, 37]",1
2호선,강남역,17,1,1,"[42, 54, 56, 65, 64, 65, 57, 46]",1
2호선,강남역,18,0,0,"[54, 57, 60, 75, 70, 71, 70, 56]",1
2호선,강남역,18,0,1,"[32, 36, 38, 54, 57, 46, 39, 33]",1
2호선,강남역,18,1,0,"[90, 106, 112, 120, 120, 117, 123, 117]",1
2호선,강남역,18,1,1,"[47, 53, 63, 66, 69, 67, 57, 51]",1
2호선,강남역,19,0,0,"[25, 31, 36, 35, 33, 36, 39, 37]",1
2호선,강남역,19,0,1,"[23, 26, 29, 34, 39, 28, 32, 24]",1
2호선,강남역,19,1,0,"[26, 28, 29, 31, 31, 27, 28, 29]",1
2호선,강남역,19,1,1,"[44, 47, 53, 59, 57, 46, 45, 49]",1
2호선,강남역,20,0,0,"[31, 32, 35, 36, 38, 35, 32, 27]",8
2호선,강남역,20,0,1,"[24, 33, 32, 34, 36, 34, 37, 37]",1
2호선,강남역,20,1,0,"[43, 50, 54, 59, 60, 62, 64, 59]",1
2호선,강남역,20,1,1,"[43, 50, 50, 61, 58, 55, 64, 56]",1
2호선,강남역,21,0,0,"[31, 32, 36, 36, 38, 35, 32, 27]",8
2호선,강남역,21,0,1,"[23, 29, 36, 35, 34, 35, 38, 31]",1
2호선,강남역,21,1,0,"[43, 51, 54, 58, 60, 64, 67, 60]",1
2호선,강남역,21,1,1,"[43, 51, 49, 61, 59, 57, 68, 58]",1
2호선,강남역,22,0,0,"[21, 27, 27, 29, 30, 27, 28, 24]",1
2호선,강남역,22,0,1,"[20, 21, 22, 29, 26, 21, 24, 19]",8
2호선,강남역,22,1,0,"[42, 51, 52, 59, 59, 61, 67, 59]",1
2호선,강남역,22,1,1,"[43, 51, 47, 62, 58, 54, 68, 57]",1
2호선,강남역,23,0,0,"[11, 10, 12, 12, 15, 16, 12, 11]",2
2호선,강남역,23,0,1,"[17, 23, 23, 22, 26, 18, 23, 17]",1
2호선,강남역,23,1,0,"[12, 14, 13, 14, 17, 19, 19, 15]",1
2호선,강남역,23,1,1,"[19, 23, 20, 28, 31, 32, 29, 23]",1
2호선,강남역,0,0,0,"[52, 67, 63, 67, 72, 61, 59, 56]",1
2호선,강남역,0,0,1,"[24, 25, 27, 31, 35, 30, 28, 23]",8
2호선,강남역,0,1,0,"[21, 21, 21, 26, 24, 25, 22, 20]",8
2호선,강남역,0,1,1,"[12, 15, 13, 16, 18, 15, 14, 11]",8
2호선,강변역,5,0,0,"[52, 67, 63, 67, 72, 61, 59, 56]",1
2호선,강변역,5,0,1,"[8, 8, 8, 11, 10, 8, 9, 7]",8
2호선,강변역,5,1,0,"[21, 21, 21, 26, 24, 25, 22, 20]",8
2호선,강변역,5,1,1,"[5, 8, 10, 9, 8, 8, 7, 5]",1
2호선,강변역,6,0,0,"[52, 67, 63, 67, 72, 61, 59, 56]",1
2호선,강변역,6,0,1,"[8, 8, 8, 11, 10, 8, 9, 7]",8
2호선,강변역,6,1,0,"[21, 21, 21, 26, 24, 25, 22, 20]",8
2호선,강변역,6,1,1,"[5, 8, 10, 9, 8, 8, 7, 5]",1
2호선,강변역,7,0,0,"[49, 56, 50, 53, 46, 54, 51, 42]",8
2호선,강변역,7,0,1,"[9, 11, 9, 9, 8, 9, 9, 6]",8
2호선,강변역,7,1,0,"[15, 20, 25, 27, 25, 23, 27, 24]",1
2호선,강변역,7,1,1,"[7, 9, 10, 11, 10, 9, 7, 9]",1
2호선,강변역,8,0,0,"[50, 52, 51, 45, 44, 44, 50, 45]",5
2호선,강변역,8,0,1,"[14, 17, 17, 15, 14, 14, 16, 11]",8
2호선,강변역,8,1,0,"[51, 59, 67, 67, 60, 59, 71, 65]",1
2호선,강변역,8,1,1,"[13, 17, 18, 18, 17, 14, 18, 13]",1
2호선,강변역,9,0,0,"[33, 43, 44, 49, 43, 42, 44, 37]",1
2호선,강변역,9,0,1,"[15, 18, 18, 17, 17, 16, 16, 12]",8
2호선,강변역,9,1,0,"[23, 27, 33, 36, 31, 29, 31, 28]",1
2호선,강변역,9,1,1,"[23, 27, 32, 30, 23, 24, 23, 18]",8
2호선,강변역,10,0,0,"[12, 17, 17, 16, 15, 14, 15, 11]",8
2호선,강변역,10,0,1,"[22, 35, 28, 31, 31, 29, 29, 21]",8
2호선,강변역,10,1,0,"[14, 20, 27, 22, 19, 19, 20, 19]",1
2호선,강변역,10,1,1,"[15, 20, 25, 26, 21, 23, 22, 21]",1
2호선,강변역,11,0,0,"[18, 24, 25, 24, 23, 22, 23, 16]",8
2호선,강변역,11,0,1,"[24, 32, 33, 32, 31, 30, 30, 25]",1
2호선,강변역,11,1,0,"[16, 21, 23, 23, 19, 19, 19, 18]",1
2호선,강변역,11,1,1,"[17, 28, 32, 29, 23, 24, 26, 23]",1
2호선,강변역,12,0,0,"[19, 27, 27, 26, 27, 26, 26, 22]",1
2호선,강변역,12,0,1,"[38, 45, 52, 60, 68, 57, 51, 44]",1
2호선,강변역,12,1,0,"[18, 23, 27, 25, 23, 22, 22, 21]",1
2호선,강변역,12,1,1,"[24, 33, 36, 40, 39, 40, 39, 33]",1
2호선,강변역,13,0,0,"[19, 25, 27, 27, 24, 23, 25, 21]",1
2호선,강변역,13,0,1,"[38, 48, 54, 69, 64, 59, 56, 48]",1
2호선,강변역,13,1,0,"[18, 24, 28, 29, 26, 23, 22, 21]",1
2호선,강변역,13,1,1,"[27, 36, 41, 44, 42, 42, 43, 37]",1
2호선,강변역,14,0,0,"[18, 25, 26, 29, 26, 26, 27, 22]",1
2호선,강변역,14,0,1,"[35, 44, 51, 60, 64, 53, 50, 42]",1
2호선,강변역,14,1,0,"[20, 25, 28, 29, 26, 25, 25, 22]",1
2호선,강변역,14,1,1,"[26, 37, 40, 42, 42, 42, 41, 34]",1
2호선,강변역,15,0,0,"[21, 29, 34, 33, 34, 34, 44, 33]",1
2호선,강변역,15,0,1,"[24, 37, 41, 40, 43, 43, 37, 38]",1
2호선,강변역,15,1,0,"[22, 28, 30, 31, 32, 29, 29, 28]",1
2호선,강변역,15,1,1,"[25, 34, 39, 36, 34, 32, 34, 33]",1
2호선,강변역,16,0,0,"[20, 28, 30, 30, 31, 29, 31, 27]",1
2호선,강변역,16,0,1,"[32, 42, 53, 49, 44, 46, 48, 43]",1
2호선,강변역,16,1,0,"[30, 37, 41, 49, 42, 38, 44, 39]",1
2호선,강변역,16,1,1,"[37, 38, 48, 41, 35, 36, 38, 39]",5
2호선,강변역,17,0,0,"[39, 56, 55, 51, 53, 55, 55, 45]",1
2호선,강변역,17,0,1,"[37, 46, 47, 54, 54, 55, 51, 44]",1
2호선,강변역,17,1,0,"[27, 34, 39, 36, 35, 32, 33, 35]",1
2호선,강변역,17,1,1,"[37, 46, 50, 52, 51, 51, 48, 42]",1
2호선,강변역,18,0,0,"[53, 57, 60, 75, 70, 71, 70, 55]",1
2호선,강변역,18,0,1,"[32, 36, 38, 54, 56, 46, 39, 33]",1
2호선,강변역,18,1,0,"[88, 104, 110, 118, 118, 115, 120, 115]",1
2호선,강변역,18,1,1,"[47, 53, 63, 66, 69, 67, 57, 51]",1
2호선,강변역,19,0,0,"[24, 31, 36, 35, 32, 37, 40, 39]",1
2호선,강변역,19,0,1,"[23, 27, 30, 34, 39, 29, 34, 26]",1
2호선,강변역,19,1,0,"[22, 25, 24, 25, 25, 23, 24, 25]",1
2호선,강변역,19,1,1,"[41, 43, 49, 54, 52, 42, 42, 45]",1
2호선,강변역,20,0,0,"[16, 26, 29, 28, 29, 31, 32, 29]",1
2호선,강변역,20,0,1,"[22, 34, 31, 33, 35, 36, 40, 43]",1
2호선,강변역,20,1,0,"[18, 19, 18, 19, 19, 17, 17, 17]",6
2호선,강변역,20,1,1,"[18, 21, 20, 23, 25, 21, 20, 20]",1
2호선,강변역,21,0,0,"[19, 30, 30, 32, 29, 27, 33, 28]",1
2호선,강변역,21,0,1,"[20, 28, 37, 34, 31, 35, 41, 34]",1
2호선,강변역,21,1,0,"[18, 19, 20, 21, 21, 21, 20, 16]",8
2호선,강변역,21,1,1,"[15, 25, 21, 22, 27, 20, 19, 22]",1
2호선,강변역,22,0,0,"[14, 25, 23, 24, 25, 25, 27, 24]",1
2호선,강변역,22,0,1,"[18, 22, 22, 27, 25, 22, 25, 20]",1
2호선,강변역,22,1,0,"[15, 16, 23, 19, 17, 18, 18, 19]",1
2호선,강변역,22,1,1,"[17, 24, 22, 23, 27, 20, 21, 23]",1
2호선,강변역,23,0,0,"[5, 8, 7, 8, 8, 7, 8, 5]",1
2호선,강변역,23,0,1,"[17, 23, 23, 22, 26, 18, 23, 17]",1
2호선,강변역,23,1,0,"[9, 7, 10, 7, 7, 9, 7, 7]",2
2호선,강변역,23,1,1,"[19, 23, 20, 28, 31, 32, 29, 23]",1
2호선,강변역,0,0,0,"[52, 67, 63, 67, 72, 61, 59, 56]",1
2호선,강변역,0,0,1,"[8, 8, 8, 11, 10, 8, 9, 7]",8
2호선,강변역,0,1,0,"[21, 21, 21, 26, 24, 25, 22, 20]",8
2호선,강변역,0,1,1,"[5, 8, 10, 9, 8, 8, 7, 5]",1
2호선,건대입구역,5,0,0,"[25, 29, 24, 21, 20, 23, 24, 18]",8
2호선,건대입구역,5,0,1,"[8, 9, 7, 9, 6, 7, 11, 6]",5
2호선,건대입구역,5,1,0,"[3, 4, 5, 5, 5, 5, 7, 7]",1
2호선,건대입구역,5,1,1,"[2, 3, 3, 4, 4, 4, 4, 3]",1
2호선,건대입구역,6,0,0,"[25, 29, 24, 21, 20, 23, 24, 18]",8
2호선,건대입구역,6,0,1,"[8, 9, 7, 9, 6, 7, 11, 6]",5
2호선,건대입구역,6,1,0,"[3, 4, 5, 5, 5, 5, 7, 7]",1
2호선,건대입구역,6,1,1,"[2, 3, 3, 4, 4, 4, 4, 3]",1
2호선,건대입구역,7,0,0,"[50, 56, 51, 53, 46, 55, 52, 42]",8
2호선,건대입구역,7,0,1,"[9, 11, 9, 9, 8, 9, 10, 6]",8
2호선,건대입구역,7,1,0,"[14, 19, 24, 27, 24, 23, 26, 24]",1
2호선,건대입구역,7,1,1,"[6, 7, 8, 9, 8, 7, 6, 7]",1
2호선,건대입구역,8,0,0,"[50, 52, 50, 45, 43, 44, 49, 45]",5
2호선,건대입구역,8,0,1,"[13, 16, 16, 14, 13, 13, 16, 11]",8
2호선,건대입구역,8,1,0,"[50, 58, 66, 66, 59, 58, 70, 64]",1
2호선,건대입구역,8,1,1,"[10, 14, 15, 14, 15, 12, 16, 11]",1
2호선,건대입구역,9,0,0,"[20, 25, 25, 24, 22, 23, 23, 19]",8
2호선,건대입구역,9,0,1,"[15, 19, 18, 17, 17, 16, 17, 12]",8
2호선,건대입구역,9,1,0,"[19, 22, 32, 34, 29, 24, 28, 26]",1
2호선,건대입구역,9,1,1,"[20, 24, 28, 27, 22, 21, 22, 17]",8
2호선,건대입구역,10,0,0,"[13, 19, 18, 17, 17, 16, 16, 13]",1
2호선,건대입구역,10,0,1,"[23, 37, 29, 32, 32, 30, 31, 21]",8
2호선,건대입구역,10,1,0,"[14, 20, 27, 23, 20, 20, 21, 20]",1
2호선,건대입구역,10,1,1,"[13, 18, 23, 24, 19, 21, 20, 20]",1
2호선,건대입구역,11,0,0,"[19, 24, 25, 24, 23, 22, 23, 17]",8
2호선,건대입구역,11,0,1,"[25, 34, 34, 35, 35, 32, 33, 26]",1
2호선,건대입구역,11,1,0,"[16, 21, 24, 24, 20, 19, 20, 19]",1
2호선,건대입구역,11,1,1,"[17, 23, 25, 27, 22, 24, 27, 23]",1
2호선,건대입구역,12,0,0,"[18, 26, 26, 26, 25, 26, 27, 22]",1
2호선,건대입구역,12,0,1,"[26, 39, 38, 37, 40, 36, 32, 30]",1
2호선,건대입구역,12,1,0,"[19, 25, 30, 30, 26, 26, 24, 24]",1
2호선,건대입구역,12,1,1,"[19, 25, 32, 27, 26, 26, 29, 26]",1
2호선,건대입구역,13,0,0,"[18, 25, 26, 26, 23, 24, 26, 21]",1
2호선,건대입구역,13,0,1,"[29, 36, 39, 46, 40, 39, 40, 34]",1
2호선,건대입구역,13,1,0,"[19, 25, 31, 32, 27, 26, 25, 24]",1
2호선,건대입구역,13,1,1,"[21, 27, 31, 31, 26, 27, 31, 29]",1
2호선,건대입구역,14,0,0,"[18, 24, 25, 25, 23, 26, 27, 21]",1
2호선,건대입구역,14,0,1,"[25, 32, 33, 37, 35, 38, 37, 30]",1
2호선,건대입구역,14,1,0,"[21, 26, 33, 33, 28, 29, 27, 26]",1
2호선,건대입구역,14,1,1,"[21, 29, 33, 27, 29, 29, 28, 30]",1
2호선,건대입구역,15,0,0,"[21, 29, 34, 33, 34, 34, 44, 33]",1
2호선,건대입구역,15,0,1,"[22, 36, 39, 36, 37, 40, 35, 38]",1
2호선,건대입구역,15,1,0,"[22, 28, 30, 31, 32, 29, 29, 28]",1
2호선,건대입구역,15,1,1,"[24, 32, 37, 33, 30, 29, 31, 32]",1
2호선,건대입구역,16,0,0,"[20, 28, 30, 30, 31, 29, 31, 27]",1
2호선,건대입구역,16,0,1,"[32, 41, 46, 50, 42, 45, 50, 39]",1
2호선,건대입구역,16,1,0,"[30, 37, 41, 49, 42, 38, 44, 39]",1
2호선,건대입구역,16,1,1,"[37, 38, 49, 45, 38, 38, 41, 42]",1
2호선,건대입구역,17,0,0,"[39, 56, 55, 51, 53, 55, 55, 45]",1
2호선,건대입구역,17,0,1,"[28, 39, 38, 42, 37, 44, 46, 39]",1
2호선,건대입구역,17,1,0,"[28, 34, 39, 36, 35, 32, 33, 35]",1
2호선,건대입구역,17,1,1,"[32, 39, 44, 41, 40, 40, 41, 38]",1
2호선,건대입구역,18,0,0,"[43, 57, 57, 50, 49, 55, 63, 50]",1
2호선,건대입구역,18,0,1,"[20, 27, 29, 29, 32, 34, 37, 35]",1
2호선,건대입구역,18,1,0,"[47, 47, 56, 53, 48, 44, 53, 48]",6
2호선,건대입구역,18,1,1,"[24, 31, 34, 34, 27, 29, 28, 30]",1
2호선,건대입구역,19,0,0,"[23, 30, 34, 33, 30, 35, 39, 37]",1
2호선,건대입구역,19,0,1,"[18, 25, 22, 27, 26, 29, 35, 28]",1
2호선,건대입구역,19,1,0,"[22, 25, 25, 26, 25, 23, 24, 25]",1
2호선,건대입구역,19,1,1,"[23, 23, 29, 29, 23, 23, 25, 24]",1
2호선,건대입구역,20,0,0,"[15, 22, 21, 20, 21, 28, 29, 24]",1
2호선,건대입구역,20,0,1,"[17, 26, 25, 25, 26, 30, 33, 31]",1
2호선,건대입구역,20,1,0,"[22, 24, 27, 27, 23, 19, 24, 22]",6
2호선,건대입구역,20,1,1,"[24, 27, 30, 32, 30, 26, 29, 27]",1
2호선,건대입구역,21,0,0,"[18, 25, 20, 21, 23, 24, 30, 21]",1
2호선,건대입구역,21,0,1,"[19, 26, 26, 26, 26, 28, 34, 26]",1
2호선,건대입구역,21,1,0,"[23, 23, 27, 29, 26, 26, 26, 22]",8
2호선,건대입구역,21,1,1,"[24, 27, 30, 32, 32, 28, 30, 27]",1
2호선,건대입구역,22,0,0,"[15, 22, 21, 22, 23, 24, 25, 21]",1
2호선,건대입구역,22,0,1,"[12, 15, 16, 13, 16, 20, 21, 17]",1
2호선,건대입구역,22,1,0,"[24, 26, 28, 31, 29, 26, 28, 26]",1
2호선,건대입구역,22,1,1,"[24, 29, 28, 33, 33, 27, 31, 30]",1
2호선,건대입구역,23,0,0,"[5, 8, 7, 8, 8, 7, 8, 5]",1
2호선,건대입구역,23,0,1,"[4, 5, 7, 9, 7, 8, 11, 11]",1
2호선,건대입구역,23,1,0,"[9, 7, 10, 7, 7, 9, 7, 7]",2
2호선,건대입구역,23,1,1,"[14, 20, 23, 25, 20, 21, 26, 22]",1
2호선,건대입구역,0,0,0,"[25, 29, 24, 21, 20, 23, 24, 18]",8
2호선,건대입구역,0,0,1,"[8, 9, 7, 9, 6, 7, 11, 6]",5
2호선,건대입구역,0,1,0,"[3, 4, 5, 5, 5, 5, 7, 7]",1
2호선,건대입구역,0,1,1,"[2, 3, 3, 4, 4, 4, 4, 3]",1
2호선,교대역,5,0,0,"[25, 29, 24, 21, 20, 23, 24, 18]",8
2호선,교대역,5,0,1,"[24, 26, 26, 31, 36, 31, 30, 28]",1
2호선,교대역,5,1,0,"[3, 4, 5, 5, 5, 5, 7, 7]",1
2호선,교대역,5,1,1,"[12, 14, 14, 15, 18, 13, 14, 11]",8
2호선,교대역,6,0,0,"[25, 29, 24, 21, 20, 23, 24, 18]",8
2호선,교대역,6,0,1,"[24, 26, 26, 31, 36, 31, 30, 28]",1
2호선,교대역,6,1,0,"[3, 4, 5, 5, 5, 5, 7, 7]",1
2호선,교대역,6,1,1,"[12, 14, 14, 15, 18, 13, 14, 11]",8
2호선,교대역,7,0,0,"[53, 60, 55, 58, 51, 60, 57, 47]",8
2호선,교대역,7,0,1,"[16, 19, 18, 21, 24, 21, 22, 18]",1
2호선,교대역,7,1,0,"[15, 20, 25, 28, 25, 24, 28, 25]",1
2호선,교대역,7,1,1,"[8, 10, 10, 17, 15, 11, 12, 10]",1
2호선,교대역,8,0,0,"[122, 152, 154, 173, 150, 170, 175, 164]",1
2호선,교대역,8,0,1,"[44, 50, 48, 62, 67, 56, 62, 54]",1
2호선,교대역,8,1,0,"[43, 43, 44, 57, 54, 56, 53, 46]",1
2호선,교대역,8,1,1,"[12, 17, 17, 22, 23, 24, 20, 15]",1
2호선,교대역,9,0,0,"[27, 34, 36, 40, 38, 37, 37, 30]",1
2호선,교대역,9,0,1,"[44, 52, 51, 70, 73, 61, 63, 53]",1
2호선,교대역,9,1,0,"[21, 25, 33, 36, 33, 29, 31, 28]",1
2호선,교대역,9,1,1,"[17, 19, 22, 29, 30, 30, 26, 21]",1
2호선,교대역,10,0,0,"[33, 40, 49, 66, 69, 64, 59, 44]",1
2호선,교대역,10,0,1,"[51, 63, 66, 99, 99, 80, 75, 59]",1
2호선,교대역,10,1,0,"[27, 31, 35, 39, 43, 42, 38, 33]",1
2호선,교대역,10,1,1,"[22, 23, 30, 36, 41, 43, 33, 27]",1
2호선,교대역,11,0,0,"[32, 40, 48, 65, 68, 63, 58, 43]",1
2호선,교대역,11,0,1,"[50, 62, 65, 97, 98, 80, 75, 59]",1
2호선,교대역,11,1,0,"[27, 31, 35, 39, 43, 42, 38, 33]",1
2호선,교대역,11,1,1,"[22, 23, 30, 36, 40, 42, 33, 27]",1
2호선,교대역,12,0,0,"[32, 39, 48, 65, 67, 63, 58, 43]",1
2호선,교대역,12,0,1,"[52, 54, 69, 88, 99, 86, 74, 61]",1
2호선,교대역,12,1,0,"[28, 32, 37, 41, 44, 43, 39, 34]",1
2호선,교대역,12,1,1,"[32, 42, 43, 51, 58, 61, 49, 37]",1
2호선,교대역,13,0,0,"[32, 39, 48, 59, 61, 58, 57, 41]",1
2호선,교대역,13,0,1,"[52, 54, 69, 88, 99, 86, 74, 61]",1
2호선,교대역,13,1,0,"[41, 42, 51, 56, 55, 55, 50, 45]",1
2호선,교대역,13,1,1,"[32, 42, 43, 51, 58, 61, 49, 37]",1
2호선,교대역,14,0,0,"[28, 39, 47, 55, 58, 52, 48, 38]",1
2호선,교대역,14,0,1,"[44, 57, 68, 84, 93, 74, 66, 53]",1
2호선,교대역,14,1,0,"[46, 51, 55, 56, 57, 58, 53, 46]",1
2호선,교대역,14,1,1,"[34, 46, 53, 59, 60, 61, 57, 40]",1
2호선,교대역,15,0,0,"[29, 36, 45, 57, 60, 50, 49, 38]",1
2호선,교대역,15,0,1,"[38, 44, 62, 72, 84, 67, 56, 46]",1
2호선,교대역,15,1,0,"[59, 69, 72, 82, 86, 86, 80, 68]",1
2호선,교대역,15,1,1,"[40, 49, 56, 59, 67, 60, 53, 46]",1
2호선,교대역,16,0,0,"[24, 31, 35, 40, 43, 35, 33, 29]",1
2호선,교대역,16,0,1,"[42, 47, 57, 68, 79, 66, 55, 48]",1
2호선,교대역,16,1,0,"[42, 51, 56, 69, 60, 56, 64, 54]",1
2호선,교대역,16,1,1,"[44, 57, 60, 67, 70, 67, 57, 49]",1
2호선,교대역,17,0,0,"[41, 42, 47, 56, 57, 53, 48, 37]",8
2호선,교대역,17,0,1,"[46, 51, 54, 65, 76, 67, 55, 50]",1
2호선,교대역,17,1,0,"[116, 126, 136, 131, 142, 129, 139, 134]",1
2호선,교대역,17,1,1,"[48, 65, 64, 75, 74, 74, 62, 52]",1
2호선,교대역,18,0,0,"[43, 57, 57, 50, 49, 55, 63, 50]",1
2호선,교대역,18,0,1,"[33, 36, 41, 55, 60, 49, 40, 33]",1
2호선,교대역,18,1,0,"[49, 49, 58, 54, 50, 46, 55, 50]",6
2호선,교대역,18,1,1,"[50, 59, 62, 70, 73, 70, 63, 52]",1
2호선,교대역,19,0,0,"[29, 29, 31, 35, 36, 39, 33, 27]",8
2호선,교대역,19,0,1,"[20, 25, 28, 34, 40, 28, 32, 23]",1
2호선,교대역,19,1,0,"[66, 76, 84, 77, 74, 78, 85, 77]",1
2호선,교대역,19,1,1,"[46, 51, 55, 64, 63, 55, 48, 50]",1
2호선,교대역,20,0,0,"[23, 27, 27, 33, 29, 28, 27, 21]",8
2호선,교대역,20,0,1,"[20, 29, 26, 30, 26, 28, 28, 19]",8
2호선,교대역,20,1,0,"[52, 60, 66, 64, 67, 65, 66, 65]",1
2호선,교대역,20,1,1,"[50, 52, 63, 71, 66, 67, 68, 55]",1
2호선,교대역,21,0,0,"[21, 28, 26, 31, 27, 28, 27, 20]",8
2호선,교대역,21,0,1,"[18, 30, 25, 29, 24, 28, 28, 18]",1
2호선,교대역,21,1,0,"[52, 59, 66, 65, 67, 66, 67, 63]",1
2호선,교대역,21,1,1,"[50, 51, 64, 74, 67, 71, 72, 54]",1
2호선,교대역,22,0,0,"[20, 20, 22, 27, 27, 25, 22, 17]",8
2호선,교대역,22,0,1,"[13, 16, 17, 16, 18, 21, 22, 17]",1
2호선,교대역,22,1,0,"[45, 51, 57, 55, 60, 62, 61, 62]",1
2호선,교대역,22,1,1,"[46, 49, 58, 65, 61, 63, 65, 55]",1
2호선,교대역,23,0,0,"[5, 8, 7, 8, 8, 7, 8, 5]",1
2호선,교대역,23,0,1,"[15, 21, 25, 22, 24, 18, 21, 17]",1
2호선,교대역,23,1,0,"[9, 7, 10, 7, 7, 9, 7, 7]",2
2호선,교대역,23,1,1,"[26, 28, 27, 30, 36, 38, 38, 21]",8
2호선,교대역,0,0,0,"[25, 29, 24, 21, 20, 23, 24, 18]",8
2호선,교대역,0,0,1,"[24, 26, 26, 31, 36, 31, 30, 28]",1
2호선,교대역,0,1,0,"[3, 4, 5, 5, 5, 5, 7, 7]",1
2호선,교대역,0,1,1,"[12, 14, 14, 15, 18, 13, 14, 11]",8
2호선,구로디지털단지역,5,0,0,"[29, 34, 30, 29, 34, 31, 33, 35]",1
2호선,구로디지털단지역,5,0,1,"[12, 15, 14, 16, 17, 15, 15, 14]",1
2호선,구로디지털단지역,5,1,0,"[20, 21, 18, 25, 19, 21, 30, 24]",3
2호선,구로디지털단지역,5,1,1,"[7, 12, 9, 14, 12, 10, 20, 12]",1
2호선,구로디지털단지역,6,0,0,"[29, 34, 30, 29, 34, 31, 33, 35]",1
2호선,구로디지털단지역,6,0,1,"[12, 15, 14, 16, 17, 15, 15, 14]",1
2호선,구로디지털단지역,6,1,0,"[20, 21, 18, 25, 19, 21, 30, 24]",3
