호선,역명,요일,시간,분,상하행,key,실제칸값,예측칸값,로스율(상대)_1칸
8호선,잠실역,MON,11,0,0,잠실역_11_0_0,39,40,2.564102564102564
8호선,잠실역,MON,11,10,0,잠실역_11_0_0,39,40,2.564102564102564
8호선,잠실역,MON,11,20,0,잠실역_11_0_0,49,40,18.367346938775512
8호선,잠실역,MON,11,30,0,잠실역_11_0_0,32,40,25.0
8호선,잠실역,MON,11,40,0,잠실역_11_0_0,34,40,17.647058823529413
8호선,잠실역,MON,11,50,0,잠실역_11_0_0,44,40,9.090909090909092
8호선,잠실역,MON,11,0,0,잠실역_11_0_0,39,40,2.564102564102564
8호선,잠실역,MON,11,10,0,잠실역_11_0_0,39,40,2.564102564102564
8호선,잠실역,MON,11,20,0,잠실역_11_0_0,49,40,18.367346938775512
8호선,잠실역,MON,11,30,0,잠실역_11_0_0,32,40,25.0
8호선,잠실역,MON,11,40,0,잠실역_11_0_0,34,40,17.647058823529413
8호선,잠실역,MON,11,50,0,잠실역_11_0_0,44,40,9.090909090909092
8호선,잠실역,MON,12,0,1,잠실역_12_1_0,42,50,19.047619047619047
8호선,잠실역,MON,12,10,1,잠실역_12_1_0,67,50,25.37313432835821
8호선,잠실역,MON,12,20,1,잠실역_12_1_0,50,50,0.0
8호선,잠실역,MON,12,30,1,잠실역_12_1_0,52,50,3.8461538461538463
8호선,잠실역,MON,12,40,1,잠실역_12_1_0,51,50,1.9607843137254901
8호선,잠실역,MON,12,50,1,잠실역_12_1_0,43,50,16.27906976744186
8호선,잠실역,MON,12,0,0,잠실역_12_0_0,44,40,9.090909090909092
8호선,잠실역,MON,12,10,0,잠실역_12_0_0,35,40,14.285714285714285
8호선,잠실역,MON,12,20,0,잠실역_12_0_0,39,40,2.564102564102564
8호선,잠실역,MON,12,30,0,잠실역_12_0_0,37,40,8.108108108108109
8호선,잠실역,MON,12,40,0,잠실역_12_0_0,49,40,18.367346938775512
8호선,잠실역,MON,12,50,0,잠실역_12_0_0,41,40,2.4390243902439024
8호선,잠실역,MON,12,0,1,잠실역_12_1_0,42,50,19.047619047619047
8호선,잠실역,MON,12,10,1,잠실역_12_1_0,67,50,25.37313432835821
8호선,잠실역,MON,12,20,1,잠실역_12_1_0,50,50,0.0
8호선,잠실역,MON,12,30,1,잠실역_12_1_0,52,50,3.8461538461538463
8호선,잠실역,MON,12,40,1,잠실역_12_1_0,51,50,1.9607843137254901
8호선,잠실역,MON,12,50,1,잠실역_12_1_0,43,50,16.27906976744186
8호선,잠실역,MON,12,0,0,잠실역_12_0_0,44,40,9.090909090909092
8호선,잠실역,MON,12,10,0,잠실역_12_0_0,35,40,14.285714285714285
8호선,잠실역,MON,12,20,0,잠실역_12_0_0,39,40,2.564102564102564
8호선,잠실역,MON,12,30,0,잠실역_12_0_0,37,40,8.108108108108109
8호선,잠실역,MON,12,40,0,잠실역_12_0_0,49,40,18.367346938775512
8호선,잠실역,MON,12,50,0,잠실역_12_0_0,41,40,2.4390243902439024
8호선,잠실역,MON,12,0,0,잠실역_12_0_0,44,40,9.090909090909092
8호선,잠실역,MON,12,10,0,잠실역_12_0_0,35,40,14.285714285714285
8호선,잠실역,MON,12,20,0,잠실역_12_0_0,39,40,2.564102564102564
8호선,잠실역,MON,12,30,0,잠실역_12_0_0,37,40,8.108108108108109
8호선,잠실역,MON,12,40,0,잠실역_12_0_0,49,40,18.367346938775512
8호선,잠실역,MON,12,50,0,잠실역_12_0_0,41,40,2.4390243902439024
8호선,잠실역,MON,12,0,0,잠실역_12_0_0,44,40,9.090909090909092
8호선,잠실역,MON,12,10,0,잠실역_12_0_0,35,40,14.285714285714285
8호선,잠실역,MON,12,20,0,잠실역_12_0_0,39,40,2.564102564102564
8호선,잠실역,MON,12,30,0,잠실역_12_0_0,37,40,8.108108108108109
8호선,잠실역,MON,12,40,0,잠실역_12_0_0,49,40,18.367346938775512
8호선,잠실역,MON,12,50,0,잠실역_12_0_0,41,40,2.4390243902439024
8호선,잠실역,MON,12,0,1,잠실역_12_1_0,42,50,19.047619047619047
8호선,잠실역,MON,12,10,1,잠실역_12_1_0,67,50,25.37313432835821
8호선,잠실역,MON,12,20,1,잠실역_12_1_0,50,50,0.0
8호선,잠실역,MON,12,30,1,잠실역_12_1_0,52,50,3.8461538461538463
8호선,잠실역,MON,12,40,1,잠실역_12_1_0,51,50,1.9607843137254901
8호선,잠실역,MON,12,50,1,잠실역_12_1_0,43,50,16.27906976744186
8호선,잠실역,MON,12,0,1,잠실역_12_1_0,42,50,19.047619047619047
8호선,잠실역,MON,12,10,1,잠실역_12_1_0,67,50,25.37313432835821
8호선,잠실역,MON,12,20,1,잠실역_12_1_0,50,50,0.0
8호선,잠실역,MON,12,30,1,잠실역_12_1_0,52,50,3.8461538461538463
8호선,잠실역,MON,12,40,1,잠실역_12_1_0,51,50,1.9607843137254901
8호선,잠실역,MON,12,50,1,잠실역_12_1_0,43,50,16.27906976744186
8호선,잠실역,MON,13,0,1,잠실역_13_1_0,43,47,9.30232558139535
8호선,잠실역,MON,13,10,1,잠실역_13_1_0,47,47,0.0
8호선,잠실역,MON,13,20,1,잠실역_13_1_0,55,47,14.545454545454545
8호선,잠실역,MON,13,30,1,잠실역_13_1_0,51,47,7.8431372549019605
8호선,잠실역,MON,13,40,1,잠실역_13_1_0,46,47,2.1739130434782608
8호선,잠실역,MON,13,50,1,잠실역_13_1_0,34,47,38.23529411764706
8호선,잠실역,MON,13,0,0,잠실역_13_0_0,39,40,2.564102564102564
8호선,잠실역,MON,13,10,0,잠실역_13_0_0,37,40,8.108108108108109
8호선,잠실역,MON,13,20,0,잠실역_13_0_0,38,40,5.263157894736842
8호선,잠실역,MON,13,30,0,잠실역_13_0_0,37,40,8.108108108108109
8호선,잠실역,MON,13,40,0,잠실역_13_0_0,45,40,11.11111111111111
8호선,잠실역,MON,13,50,0,잠실역_13_0_0,42,40,4.761904761904762
8호선,잠실역,MON,13,0,0,잠실역_13_0_0,39,40,2.564102564102564
8호선,잠실역,MON,13,10,0,잠실역_13_0_0,37,40,8.108108108108109
8호선,잠실역,MON,13,20,0,잠실역_13_0_0,38,40,5.263157894736842
8호선,잠실역,MON,13,30,0,잠실역_13_0_0,37,40,8.108108108108109
8호선,잠실역,MON,13,40,0,잠실역_13_0_0,45,40,11.11111111111111
8호선,잠실역,MON,13,50,0,잠실역_13_0_0,42,40,4.761904761904762
8호선,잠실역,MON,13,0,1,잠실역_13_1_0,43,47,9.30232558139535
8호선,잠실역,MON,13,10,1,잠실역_13_1_0,47,47,0.0
8호선,잠실역,MON,13,20,1,잠실역_13_1_0,55,47,14.545454545454545
8호선,잠실역,MON,13,30,1,잠실역_13_1_0,51,47,7.8431372549019605
8호선,잠실역,MON,13,40,1,잠실역_13_1_0,46,47,2.1739130434782608
8호선,잠실역,MON,13,50,1,잠실역_13_1_0,34,47,38.23529411764706
8호선,잠실역,MON,13,0,1,잠실역_13_1_0,43,47,9.30232558139535
8호선,잠실역,MON,13,10,1,잠실역_13_1_0,47,47,0.0
8호선,잠실역,MON,13,20,1,잠실역_13_1_0,55,47,14.545454545454545
8호선,잠실역,MON,13,30,1,잠실역_13_1_0,51,47,7.8431372549019605
8호선,잠실역,MON,13,40,1,잠실역_13_1_0,46,47,2.1739130434782608
8호선,잠실역,MON,13,50,1,잠실역_13_1_0,34,47,38.23529411764706
8호선,잠실역,MON,13,0,0,잠실역_13_0_0,39,40,2.564102564102564
8호선,잠실역,MON,13,10,0,잠실역_13_0_0,37,40,8.108108108108109
8호선,잠실역,MON,13,20,0,잠실역_13_0_0,38,40,5.263157894736842
8호선,잠실역,MON,13,30,0,잠실역_13_0_0,37,40,8.108108108108109
8호선,잠실역,MON,13,40,0,잠실역_13_0_0,45,40,11.11111111111111
8호선,잠실역,MON,13,50,0,잠실역_13_0_0,42,40,4.761904761904762
8호선,잠실역,MON,13,0,0,잠실역_13_0_0,39,40,2.564102564102564
8호선,잠실역,MON,13,10,0,잠실역_13_0_0,37,40,8.108108108108109
8호선,잠실역,MON,13,20,0,잠실역_13_0_0,38,40,5.263157894736842
8호선,잠실역,MON,13,30,0,잠실역_13_0_0,37,40,8.108108108108109
8호선,잠실역,MON,13,40,0,잠실역_13_0_0,45,40,11.11111111111111
8호선,잠실역,MON,13,50,0,잠실역_13_0_0,42,40,4.761904761904762
8호선,잠실역,MON,13,0,1,잠실역_13_1_0,43,47,9.30232558139535
8호선,잠실역,MON,13,10,1,잠실역_13_1_0,47,47,0.0
8호선,잠실역,MON,13,20,1,잠실역_13_1_0,55,47,14.545454545454545
8호선,잠실역,MON,13,30,1,잠실역_13_1_0,51,47,7.8431372549019605
8호선,잠실역,MON,13,40,1,잠실역_13_1_0,46,47,2.1739130434782608
8호선,잠실역,MON,13,50,1,잠실역_13_1_0,34,47,38.23529411764706
8호선,잠실역,MON,14,0,1,잠실역_14_1_0,42,37,11.904761904761903
8호선,잠실역,MON,14,10,1,잠실역_14_1_0,39,37,5.128205128205128
8호선,잠실역,MON,14,20,1,잠실역_14_1_0,43,37,13.953488372093023
8호선,잠실역,MON,14,30,1,잠실역_14_1_0,31,37,19.35483870967742
8호선,잠실역,MON,14,40,1,잠실역_14_1_0,37,37,0.0
8호선,잠실역,MON,14,50,1,잠실역_14_1_0,30,37,23.333333333333332
8호선,잠실역,MON,14,0,1,잠실역_14_1_0,42,37,11.904761904761903
8호선,잠실역,MON,14,10,1,잠실역_14_1_0,39,37,5.128205128205128
8호선,잠실역,MON,14,20,1,잠실역_14_1_0,43,37,13.953488372093023
8호선,잠실역,MON,14,30,1,잠실역_14_1_0,31,37,19.35483870967742
8호선,잠실역,MON,14,40,1,잠실역_14_1_0,37,37,0.0
8호선,잠실역,MON,14,50,1,잠실역_14_1_0,30,37,23.333333333333332
8호선,잠실역,MON,14,0,1,잠실역_14_1_0,42,37,11.904761904761903
8호선,잠실역,MON,14,10,1,잠실역_14_1_0,39,37,5.128205128205128
8호선,잠실역,MON,14,20,1,잠실역_14_1_0,43,37,13.953488372093023
8호선,잠실역,MON,14,30,1,잠실역_14_1_0,31,37,19.35483870967742
8호선,잠실역,MON,14,40,1,잠실역_14_1_0,37,37,0.0
8호선,잠실역,MON,14,50,1,잠실역_14_1_0,30,37,23.333333333333332
8호선,잠실역,MON,14,0,0,잠실역_14_0_0,41,44,7.317073170731707
8호선,잠실역,MON,14,10,0,잠실역_14_0_0,46,44,4.3478260869565215
8호선,잠실역,MON,14,20,0,잠실역_14_0_0,39,44,12.82051282051282
8호선,잠실역,MON,14,30,0,잠실역_14_0_0,38,44,15.789473684210526
8호선,잠실역,MON,14,40,0,잠실역_14_0_0,54,44,18.51851851851852
8호선,잠실역,MON,14,50,0,잠실역_14_0_0,44,44,0.0
8호선,잠실역,MON,14,0,0,잠실역_14_0_0,41,44,7.317073170731707
8호선,잠실역,MON,14,10,0,잠실역_14_0_0,46,44,4.3478260869565215
8호선,잠실역,MON,14,20,0,잠실역_14_0_0,39,44,12.82051282051282
8호선,잠실역,MON,14,30,0,잠실역_14_0_0,38,44,15.789473684210526
8호선,잠실역,MON,14,40,0,잠실역_14_0_0,54,44,18.51851851851852
8호선,잠실역,MON,14,50,0,잠실역_14_0_0,44,44,0.0
8호선,잠실역,MON,14,0,1,잠실역_14_1_0,42,37,11.904761904761903
8호선,잠실역,MON,14,10,1,잠실역_14_1_0,39,37,5.128205128205128
8호선,잠실역,MON,14,20,1,잠실역_14_1_0,43,37,13.953488372093023
8호선,잠실역,MON,14,30,1,잠실역_14_1_0,31,37,19.35483870967742
8호선,잠실역,MON,14,40,1,잠실역_14_1_0,37,37,0.0
8호선,잠실역,MON,14,50,1,잠실역_14_1_0,30,37,23.333333333333332
8호선,잠실역,MON,14,0,0,잠실역_14_0_0,41,44,7.317073170731707
8호선,잠실역,MON,14,10,0,잠실역_14_0_0,46,44,4.3478260869565215
8호선,잠실역,MON,14,20,0,잠실역_14_0_0,39,44,12.82051282051282
8호선,잠실역,MON,14,30,0,잠실역_14_0_0,38,44,15.789473684210526
8호선,잠실역,MON,14,40,0,잠실역_14_0_0,54,44,18.51851851851852
8호선,잠실역,MON,14,50,0,잠실역_14_0_0,44,44,0.0
8호선,잠실역,MON,14,0,0,잠실역_14_0_0,41,44,7.317073170731707
8호선,잠실역,MON,14,10,0,잠실역_14_0_0,46,44,4.3478260869565215
8호선,잠실역,MON,14,20,0,잠실역_14_0_0,39,44,12.82051282051282
8호선,잠실역,MON,14,30,0,잠실역_14_0_0,38,44,15.789473684210526
8호선,잠실역,MON,14,40,0,잠실역_14_0_0,54,44,18.51851851851852
8호선,잠실역,MON,14,50,0,잠실역_14_0_0,44,44,0.0
8호선,잠실역,MON,15,0,1,잠실역_15_1_0,41,39,4.878048780487805
8호선,잠실역,MON,15,10,1,잠실역_15_1_0,31,39,25.806451612903224
8호선,잠실역,MON,15,20,1,잠실역_15_1_0,45,39,13.333333333333334
8호선,잠실역,MON,15,30,1,잠실역_15_1_0,39,39,0.0
8호선,잠실역,MON,15,40,1,잠실역_15_1_0,43,39,9.30232558139535
8호선,잠실역,MON,15,50,1,잠실역_15_1_0,37,39,5.405405405405405
8호선,잠실역,MON,15,0,0,잠실역_15_0_0,43,51,18.6046511627907
8호선,잠실역,MON,15,10,0,잠실역_15_0_0,51,51,0.0
8호선,잠실역,MON,15,20,0,잠실역_15_0_0,55,51,7.2727272727272725
8호선,잠실역,MON,15,30,0,잠실역_15_0_0,60,51,15.0
8호선,잠실역,MON,15,40,0,잠실역_15_0_0,51,51,0.0
8호선,잠실역,MON,15,50,0,잠실역_15_0_0,43,51,18.6046511627907
8호선,잠실역,MON,15,0,1,잠실역_15_1_0,41,39,4.878048780487805
8호선,잠실역,MON,15,10,1,잠실역_15_1_0,31,39,25.806451612903224
8호선,잠실역,MON,15,20,1,잠실역_15_1_0,45,39,13.333333333333334
8호선,잠실역,MON,15,30,1,잠실역_15_1_0,39,39,0.0
8호선,잠실역,MON,15,40,1,잠실역_15_1_0,43,39,9.30232558139535
8호선,잠실역,MON,15,50,1,잠실역_15_1_0,37,39,5.405405405405405
8호선,잠실역,MON,15,0,0,잠실역_15_0_0,43,51,18.6046511627907
8호선,잠실역,MON,15,10,0,잠실역_15_0_0,51,51,0.0
8호선,잠실역,MON,15,20,0,잠실역_15_0_0,55,51,7.2727272727272725
8호선,잠실역,MON,15,30,0,잠실역_15_0_0,60,51,15.0
8호선,잠실역,MON,15,40,0,잠실역_15_0_0,51,51,0.0
8호선,잠실역,MON,15,50,0,잠실역_15_0_0,43,51,18.6046511627907
8호선,잠실역,MON,15,0,1,잠실역_15_1_0,41,39,4.878048780487805
8호선,잠실역,MON,15,10,1,잠실역_15_1_0,31,39,25.806451612903224
8호선,잠실역,MON,15,20,1,잠실역_15_1_0,45,39,13.333333333333334
8호선,잠실역,MON,15,30,1,잠실역_15_1_0,39,39,0.0
8호선,잠실역,MON,15,40,1,잠실역_15_1_0,43,39,9.30232558139535
8호선,잠실역,MON,15,50,1,잠실역_15_1_0,37,39,5.405405405405405
8호선,잠실역,MON,15,0,1,잠실역_15_1_0,41,39,4.878048780487805
8호선,잠실역,MON,15,10,1,잠실역_15_1_0,31,39,25.806451612903224
8호선,잠실역,MON,15,20,1,잠실역_15_1_0,45,39,13.333333333333334
8호선,잠실역,MON,15,30,1,잠실역_15_1_0,39,39,0.0
8호선,잠실역,MON,15,40,1,잠실역_15_1_0,43,39,9.30232558139535
8호선,잠실역,MON,15,50,1,잠실역_15_1_0,37,39,5.405405405405405
8호선,잠실역,MON,15,0,0,잠실역_15_0_0,43,51,18.6046511627907
8호선,잠실역,MON,15,10,0,잠실역_15_0_0,51,51,0.0
8호선,잠실역,MON,15,20,0,잠실역_15_0_0,55,51,7.2727272727272725
8호선,잠실역,MON,15,30,0,잠실역_15_0_0,60,51,15.0
8호선,잠실역,MON,15,40,0,잠실역_15_0_0,51,51,0.0
8호선,잠실역,MON,15,50,0,잠실역_15_0_0,43,51,18.6046511627907
8호선,잠실역,MON,15,0,0,잠실역_15_0_0,43,51,18.6046511627907
8호선,잠실역,MON,15,10,0,잠실역_15_0_0,51,51,0.0
8호선,잠실역,MON,15,20,0,잠실역_15_0_0,55,51,7.2727272727272725
8호선,잠실역,MON,15,30,0,잠실역_15_0_0,60,51,15.0
8호선,잠실역,MON,15,40,0,잠실역_15_0_0,51,51,0.0
8호선,잠실역,MON,15,50,0,잠실역_15_0_0,43,51,18.6046511627907
8호선,잠실역,MON,16,0,1,잠실역_16_1_0,41,46,12.195121951219512
8호선,잠실역,MON,16,10,1,잠실역_16_1_0,41,46,12.195121951219512
8호선,잠실역,MON,16,20,1,잠실역_16_1_0,45,46,2.2222222222222223
8호선,잠실역,MON,16,30,1,잠실역_16_1_0,48,46,4.166666666666666
8호선,잠실역,MON,16,40,1,잠실역_16_1_0,56,46,17.857142857142858
8호선,잠실역,MON,16,50,1,잠실역_16_1_0,48,46,4.166666666666666
8호선,잠실역,MON,16,0,0,잠실역_16_0_0,51,54,5.88235294117647
8호선,잠실역,MON,16,10,0,잠실역_16_0_0,51,54,5.88235294117647
8호선,잠실역,MON,16,20,0,잠실역_16_0_0,57,54,5.263157894736842
8호선,잠실역,MON,16,30,0,잠실역_16_0_0,52,54,3.8461538461538463
8호선,잠실역,MON,16,40,0,잠실역_16_0_0,61,54,11.475409836065573
8호선,잠실역,MON,16,50,0,잠실역_16_0_0,54,54,0.0
8호선,잠실역,MON,16,0,1,잠실역_16_1_0,41,46,12.195121951219512
8호선,잠실역,MON,16,10,1,잠실역_16_1_0,41,46,12.195121951219512
8호선,잠실역,MON,16,20,1,잠실역_16_1_0,45,46,2.2222222222222223
8호선,잠실역,MON,16,30,1,잠실역_16_1_0,48,46,4.166666666666666
8호선,잠실역,MON,16,40,1,잠실역_16_1_0,56,46,17.857142857142858
8호선,잠실역,MON,16,50,1,잠실역_16_1_0,48,46,4.166666666666666
8호선,잠실역,MON,16,0,0,잠실역_16_0_0,51,54,5.88235294117647
8호선,잠실역,MON,16,10,0,잠실역_16_0_0,51,54,5.88235294117647
8호선,잠실역,MON,16,20,0,잠실역_16_0_0,57,54,5.263157894736842
8호선,잠실역,MON,16,30,0,잠실역_16_0_0,52,54,3.8461538461538463
8호선,잠실역,MON,16,40,0,잠실역_16_0_0,61,54,11.475409836065573
8호선,잠실역,MON,16,50,0,잠실역_16_0_0,54,54,0.0
8호선,잠실역,MON,16,0,0,잠실역_16_0_0,51,54,5.88235294117647
8호선,잠실역,MON,16,10,0,잠실역_16_0_0,51,54,5.88235294117647
8호선,잠실역,MON,16,20,0,잠실역_16_0_0,57,54,5.263157894736842
8호선,잠실역,MON,16,30,0,잠실역_16_0_0,52,54,3.8461538461538463
8호선,잠실역,MON,16,40,0,잠실역_16_0_0,61,54,11.475409836065573
8호선,잠실역,MON,16,50,0,잠실역_16_0_0,54,54,0.0
8호선,잠실역,MON,16,0,0,잠실역_16_0_0,51,54,5.88235294117647
8호선,잠실역,MON,16,10,0,잠실역_16_0_0,51,54,5.88235294117647
8호선,잠실역,MON,16,20,0,잠실역_16_0_0,57,54,5.263157894736842
8호선,잠실역,MON,16,30,0,잠실역_16_0_0,52,54,3.8461538461538463
8호선,잠실역,MON,16,40,0,잠실역_16_0_0,61,54,11.475409836065573
8호선,잠실역,MON,16,50,0,잠실역_16_0_0,54,54,0.0
8호선,잠실역,MON,16,0,1,잠실역_16_1_0,41,46,12.195121951219512
8호선,잠실역,MON,16,10,1,잠실역_16_1_0,41,46,12.195121951219512
8호선,잠실역,MON,16,20,1,잠실역_16_1_0,45,46,2.2222222222222223
8호선,잠실역,MON,16,30,1,잠실역_16_1_0,48,46,4.166666666666666
8호선,잠실역,MON,16,40,1,잠실역_16_1_0,56,46,17.857142857142858
8호선,잠실역,MON,16,50,1,잠실역_16_1_0,48,46,4.166666666666666
8호선,잠실역,MON,16,0,1,잠실역_16_1_0,41,46,12.195121951219512
8호선,잠실역,MON,16,10,1,잠실역_16_1_0,41,46,12.195121951219512
8호선,잠실역,MON,16,20,1,잠실역_16_1_0,45,46,2.2222222222222223
8호선,잠실역,MON,16,30,1,잠실역_16_1_0,48,46,4.166666666666666
8호선,잠실역,MON,16,40,1,잠실역_16_1_0,56,46,17.857142857142858
8호선,잠실역,MON,16,50,1,잠실역_16_1_0,48,46,4.166666666666666
8호선,잠실역,MON,17,0,1,잠실역_17_1_0,53,57,7.547169811320755
8호선,잠실역,MON,17,10,1,잠실역_17_1_0,61,57,6.557377049180328
8호선,잠실역,MON,17,20,1,잠실역_17_1_0,65,57,12.307692307692308
8호선,잠실역,MON,17,30,1,잠실역_17_1_0,60,57,5.0
8호선,잠실역,MON,17,40,1,잠실역_17_1_0,55,57,3.6363636363636362
8호선,잠실역,MON,17,50,1,잠실역_17_1_0,48,57,18.75
8호선,잠실역,MON,17,0,0,잠실역_17_0_0,65,88,35.38461538461539
8호선,잠실역,MON,17,10,0,잠실역_17_0_0,78,88,12.82051282051282
8호선,잠실역,MON,17,20,0,잠실역_17_0_0,91,88,3.296703296703297
8호선,잠실역,MON,17,30,0,잠실역_17_0_0,85,88,3.5294117647058822
8호선,잠실역,MON,17,40,0,잠실역_17_0_0,90,88,2.2222222222222223
8호선,잠실역,MON,17,50,0,잠실역_17_0_0,95,88,7.368421052631578
8호선,잠실역,MON,17,0,1,잠실역_17_1_0,53,57,7.547169811320755
8호선,잠실역,MON,17,10,1,잠실역_17_1_0,61,57,6.557377049180328
8호선,잠실역,MON,17,20,1,잠실역_17_1_0,65,57,12.307692307692308
8호선,잠실역,MON,17,30,1,잠실역_17_1_0,60,57,5.0
8호선,잠실역,MON,17,40,1,잠실역_17_1_0,55,57,3.6363636363636362
8호선,잠실역,MON,17,50,1,잠실역_17_1_0,48,57,18.75
8호선,잠실역,MON,17,0,0,잠실역_17_0_0,65,88,35.38461538461539
8호선,잠실역,MON,17,10,0,잠실역_17_0_0,78,88,12.82051282051282
8호선,잠실역,MON,17,20,0,잠실역_17_0_0,91,88,3.296703296703297
8호선,잠실역,MON,17,30,0,잠실역_17_0_0,85,88,3.5294117647058822
8호선,잠실역,MON,17,40,0,잠실역_17_0_0,90,88,2.2222222222222223
8호선,잠실역,MON,17,50,0,잠실역_17_0_0,95,88,7.368421052631578
8호선,잠실역,MON,17,0,1,잠실역_17_1_0,53,57,7.547169811320755
8호선,잠실역,MON,17,10,1,잠실역_17_1_0,61,57,6.557377049180328
8호선,잠실역,MON,17,20,1,잠실역_17_1_0,65,57,12.307692307692308
8호선,잠실역,MON,17,30,1,잠실역_17_1_0,60,57,5.0
8호선,잠실역,MON,17,40,1,잠실역_17_1_0,55,57,3.6363636363636362
8호선,잠실역,MON,17,50,1,잠실역_17_1_0,48,57,18.75
8호선,잠실역,MON,17,0,1,잠실역_17_1_0,53,57,7.547169811320755
8호선,잠실역,MON,17,10,1,잠실역_17_1_0,61,57,6.557377049180328
8호선,잠실역,MON,17,20,1,잠실역_17_1_0,65,57,12.307692307692308
8호선,잠실역,MON,17,30,1,잠실역_17_1_0,60,57,5.0
8호선,잠실역,MON,17,40,1,잠실역_17_1_0,55,57,3.6363636363636362
8호선,잠실역,MON,17,50,1,잠실역_17_1_0,48,57,18.75
8호선,잠실역,MON,17,0,0,잠실역_17_0_0,65,88,35.38461538461539
8호선,잠실역,MON,17,10,0,잠실역_17_0_0,78,88,12.82051282051282
8호선,잠실역,MON,17,20,0,잠실역_17_0_0,91,88,3.296703296703297
8호선,잠실역,MON,17,30,0,잠실역_17_0_0,85,88,3.5294117647058822
8호선,잠실역,MON,17,40,0,잠실역_17_0_0,90,88,2.2222222222222223
8호선,잠실역,MON,17,50,0,잠실역_17_0_0,95,88,7.368421052631578
8호선,잠실역,MON,17,0,0,잠실역_17_0_0,65,88,35.38461538461539
8호선,잠실역,MON,17,10,0,잠실역_17_0_0,78,88,12.82051282051282
8호선,잠실역,MON,17,20,0,잠실역_17_0_0,91,88,3.296703296703297
8호선,잠실역,MON,17,30,0,잠실역_17_0_0,85,88,3.5294117647058822
8호선,잠실역,MON,17,40,0,잠실역_17_0_0,90,88,2.2222222222222223
8호선,잠실역,MON,17,50,0,잠실역_17_0_0,95,88,7.368421052631578
8호선,잠실역,MON,18,0,1,잠실역_18_1_0,42,48,14.285714285714285
8호선,잠실역,MON,18,10,1,잠실역_18_1_0,59,48,18.64406779661017
8호선,잠실역,MON,18,20,1,잠실역_18_1_0,71,48,32.3943661971831
8호선,잠실역,MON,18,30,1,잠실역_18_1_0,51,48,5.88235294117647
8호선,잠실역,MON,18,40,1,잠실역_18_1_0,36,48,33.33333333333333
8호선,잠실역,MON,18,50,1,잠실역_18_1_0,37,48,29.72972972972973
8호선,잠실역,MON,18,0,0,잠실역_18_0_0,117,133,13.675213675213676
8호선,잠실역,MON,18,10,0,잠실역_18_0_0,155,133,14.193548387096774
8호선,잠실역,MON,18,20,0,잠실역_18_0_0,163,133,18.404907975460123
8호선,잠실역,MON,18,30,0,잠실역_18_0_0,148,133,10.135135135135135
8호선,잠실역,MON,18,40,0,잠실역_18_0_0,120,133,10.833333333333334
8호선,잠실역,MON,18,50,0,잠실역_18_0_0,113,133,17.699115044247787
8호선,잠실역,MON,18,0,1,잠실역_18_1_0,42,48,14.285714285714285
8호선,잠실역,MON,18,10,1,잠실역_18_1_0,59,48,18.64406779661017
8호선,잠실역,MON,18,20,1,잠실역_18_1_0,71,48,32.3943661971831
8호선,잠실역,MON,18,30,1,잠실역_18_1_0,51,48,5.88235294117647
8호선,잠실역,MON,18,40,1,잠실역_18_1_0,36,48,33.33333333333333
8호선,잠실역,MON,18,50,1,잠실역_18_1_0,37,48,29.72972972972973
8호선,잠실역,MON,18,0,0,잠실역_18_0_0,117,133,13.675213675213676
8호선,잠실역,MON,18,10,0,잠실역_18_0_0,155,133,14.193548387096774
8호선,잠실역,MON,18,20,0,잠실역_18_0_0,156,133,14.743589743589745
8호선,잠실역,MON,18,30,0,잠실역_18_0_0,139,133,4.316546762589928
8호선,잠실역,MON,18,40,0,잠실역_18_0_0,115,133,15.65217391304348
8호선,잠실역,MON,18,50,0,잠실역_18_0_0,107,133,24.299065420560748
8호선,잠실역,MON,18,0,1,잠실역_18_1_0,42,48,14.285714285714285
8호선,잠실역,MON,18,10,1,잠실역_18_1_0,59,48,18.64406779661017
8호선,잠실역,MON,18,20,1,잠실역_18_1_0,71,48,32.3943661971831
8호선,잠실역,MON,18,30,1,잠실역_18_1_0,51,48,5.88235294117647
8호선,잠실역,MON,18,40,1,잠실역_18_1_0,36,48,33.33333333333333
8호선,잠실역,MON,18,50,1,잠실역_18_1_0,37,48,29.72972972972973
8호선,잠실역,MON,18,0,1,잠실역_18_1_0,42,48,14.285714285714285
8호선,잠실역,MON,18,10,1,잠실역_18_1_0,59,48,18.64406779661017
8호선,잠실역,MON,18,20,1,잠실역_18_1_0,71,48,32.3943661971831
8호선,잠실역,MON,18,30,1,잠실역_18_1_0,51,48,5.88235294117647
8호선,잠실역,MON,18,40,1,잠실역_18_1_0,36,48,33.33333333333333
8호선,잠실역,MON,18,50,1,잠실역_18_1_0,37,48,29.72972972972973
8호선,잠실역,MON,18,0,0,잠실역_18_0_0,117,133,13.675213675213676
8호선,잠실역,MON,18,10,0,잠실역_18_0_0,155,133,14.193548387096774
8호선,잠실역,MON,18,20,0,잠실역_18_0_0,156,133,14.743589743589745
8호선,잠실역,MON,18,30,0,잠실역_18_0_0,139,133,4.316546762589928
8호선,잠실역,MON,18,40,0,잠실역_18_0_0,115,133,15.65217391304348
8호선,잠실역,MON,18,50,0,잠실역_18_0_0,107,133,24.299065420560748
8호선,잠실역,MON,18,0,0,잠실역_18_0_0,117,133,13.675213675213676
