연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
475.0,평일,7,2711,장암,하행,1.8,6.1,13.6,8.2,3.9,1.8,1.2,1.4,1.4,1.5,1.6,1.7,2.0,2.0,1.0,0.6,0.6,0.4,0.3,0.0
434.0,평일,7,2712,도봉산,상행,0.2,0.7,0.5,0.4,0.4,0.5,0.6,0.6,0.4,0.4,0.4,0.6,0.8,1.2,0.5,0.4,0.4,0.3,0.2,0.2
476.0,평일,7,2712,도봉산,하행,6.4,13.8,22.4,24.4,20.2,11.0,9.1,10.0,9.2,9.2,9.5,11.2,8.5,10.6,6.0,4.2,4.2,3.6,2.2,0.5
435.0,평일,7,2713,수락산,상행,4.0,7.5,10.8,11.2,5.6,5.8,7.8,8.4,8.5,8.4,10.6,14.1,18.0,24.4,12.8,11.8,12.4,11.9,7.1,3.5
477.0,평일,7,2713,수락산,하행,10.0,19.5,30.0,32.7,27.8,15.6,12.8,13.8,13.0,12.8,13.2,15.0,11.0,13.2,7.4,5.4,5.6,4.6,3.0,0.6
436.0,평일,7,2714,마들,상행,4.3,9.2,11.7,14.0,7.0,7.6,10.8,11.6,11.2,11.2,14.6,19.5,25.2,33.8,19.2,17.4,18.1,17.6,10.6,6.2
478.0,평일,7,2714,마들,하행,15.2,26.8,41.4,44.4,38.4,20.7,17.0,18.2,17.4,16.0,16.5,18.1,12.7,15.4,8.8,6.6,6.5,5.6,3.5,1.4
437.0,평일,7,2715,노원,상행,4.4,9.9,13.8,14.8,8.1,9.0,13.0,14.2,14.2,14.5,19.1,25.9,33.8,45.9,26.6,23.9,25.2,24.1,15.0,9.3
479.0,평일,7,2715,노원,하행,17.6,31.2,48.6,52.9,44.6,25.5,22.2,24.2,23.6,21.4,23.1,25.9,19.2,24.0,15.4,13.6,13.9,14.9,8.2,4.6
438.0,평일,7,2716,중계,상행,6.2,14.5,22.0,26.0,14.0,14.0,18.8,20.0,20.9,21.0,27.6,36.4,48.8,59.6,33.1,28.2,30.6,28.5,17.0,11.8
480.0,평일,7,2716,중계,하행,21.0,37.0,57.8,61.8,53.4,30.6,25.5,27.6,26.8,23.4,24.8,28.5,21.2,25.0,15.7,14.1,15.1,15.8,8.8,4.6
439.0,평일,7,2717,하계,상행,6.0,15.0,23.6,27.9,14.6,14.6,19.7,21.0,22.0,22.5,29.8,39.5,55.0,68.0,39.8,33.7,36.2,33.8,20.6,14.7
481.0,평일,7,2717,하계,하행,24.5,42.6,69.2,72.1,61.2,35.0,29.1,31.1,29.2,25.8,28.0,33.2,25.0,26.8,17.2,15.5,16.0,18.2,9.2,4.6
440.0,평일,7,2718,공릉,상행,6.0,16.4,25.4,29.3,15.6,15.6,20.4,23.0,24.8,24.5,31.9,43.1,62.4,79.4,47.2,39.2,43.6,41.0,25.5,16.4
482.0,평일,7,2718,공릉,하행,30.4,46.2,74.7,76.8,64.4,36.8,30.7,32.7,31.0,27.2,29.7,36.7,26.8,28.3,17.8,16.4,17.3,20.0,10.4,4.7
441.0,평일,7,2719,태릉입구,상행,5.6,17.4,26.6,31.4,16.9,16.8,21.5,24.8,26.5,25.7,34.2,46.6,68.0,85.7,50.8,41.9,46.9,44.2,28.7,13.8
483.0,평일,7,2719,태릉입구,하행,22.9,45.0,74.0,74.6,63.8,36.4,29.0,31.6,30.3,26.8,30.2,37.2,28.6,30.0,19.3,17.1,17.8,20.4,10.9,5.0
442.0,평일,7,2720,먹골,상행,11.8,18.5,28.0,32.4,17.3,16.6,22.5,24.0,25.3,24.8,33.0,45.3,65.8,82.5,50.6,41.3,46.4,44.6,29.0,15.1
484.0,평일,7,2720,먹골,하행,25.6,46.3,77.6,80.1,70.5,40.2,30.8,32.8,31.5,28.0,30.1,36.6,29.2,30.8,19.1,17.2,17.5,20.0,10.4,4.7
443.0,평일,7,2721,중화,상행,8.4,18.8,26.6,31.6,17.0,16.9,22.6,24.4,25.9,25.7,34.8,47.8,69.6,86.0,53.7,44.8,49.5,46.8,30.0,16.6
485.0,평일,7,2721,중화,하행,28.8,49.9,83.2,85.2,74.0,42.2,32.3,34.1,32.6,28.6,30.9,37.8,30.6,30.8,19.5,17.4,17.7,19.8,10.2,4.4
444.0,평일,7,2722,상봉,상행,8.1,19.6,28.0,30.8,16.8,17.6,23.2,24.8,26.6,27.0,38.0,52.0,77.3,89.6,56.9,48.0,53.4,50.3,32.5,18.5
486.0,평일,7,2722,상봉,하행,38.0,59.3,102.2,102.8,89.2,49.0,37.2,38.8,36.0,31.4,33.6,41.0,33.5,33.6,21.0,18.1,18.4,19.5,10.4,4.2
445.0,평일,7,2723,면목,상행,8.0,22.2,28.6,30.6,17.4,19.2,24.8,26.6,29.0,30.2,42.7,57.9,89.2,106.6,67.2,55.4,61.0,57.9,37.2,21.6
487.0,평일,7,2723,면목,하행,44.8,63.7,108.4,110.5,99.2,55.0,39.4,40.0,38.0,32.6,34.3,41.4,35.8,33.8,21.2,17.8,18.3,19.9,10.4,4.2
446.0,평일,7,2724,사가정,상행,6.6,22.1,27.1,30.4,17.7,19.5,24.9,27.0,29.4,31.4,44.7,60.8,94.2,112.8,72.0,59.4,67.2,63.1,40.6,24.0
488.0,평일,7,2724,사가정,하행,50.4,68.9,120.4,117.4,106.1,58.4,41.2,41.8,39.1,33.4,34.8,42.0,36.6,32.8,21.4,17.8,18.2,19.5,10.8,5.0
447.0,평일,7,2725,용마산,상행,5.6,21.6,25.5,30.2,17.4,20.4,25.2,27.8,30.4,32.8,48.0,65.0,98.2,124.6,77.8,64.5,70.8,68.6,42.8,26.6
489.0,평일,7,2725,용마산,하행,52.8,71.8,123.6,120.4,108.6,59.8,42.0,42.5,39.6,33.8,35.0,42.6,36.8,32.8,22.7,17.8,18.0,19.2,10.6,4.8
448.0,평일,7,2726,중곡,상행,5.2,21.2,25.6,29.8,17.6,20.9,25.2,28.5,30.8,34.7,50.0,69.1,104.4,126.2,80.0,66.6,73.0,71.2,43.1,22.2
490.0,평일,7,2726,중곡,하행,56.3,75.3,128.3,126.5,116.6,62.6,44.6,44.8,41.4,35.7,36.8,46.0,40.4,35.2,23.8,18.5,18.7,19.8,10.6,4.6
449.0,평일,7,2727,군자,상행,6.2,22.4,28.2,32.0,19.0,22.2,26.0,30.0,32.2,36.2,52.4,71.8,108.0,129.6,83.8,69.8,76.9,74.8,45.5,23.9
491.0,평일,7,2727,군자,하행,54.4,71.6,124.3,128.9,127.2,68.6,46.6,44.8,43.1,36.5,35.8,43.4,41.1,35.9,23.5,18.6,19.1,20.3,10.2,4.3
450.0,평일,7,2728,어린이대공원,상행,4.7,22.4,26.9,29.0,17.8,20.8,24.1,28.3,31.6,37.2,53.9,71.4,111.6,128.4,87.2,71.5,80.5,77.9,48.6,26.6
