연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
438.0,평일,7,2711,장암,하행,1.4,6.0,14.5,8.4,4.0,1.6,1.3,1.2,1.2,1.6,1.6,1.6,2.0,1.8,1.0,0.5,0.7,0.4,0.1,0.0
439.0,평일,7,2712,도봉산,상행,0.2,0.6,0.5,0.4,0.4,0.4,0.5,0.6,0.5,0.4,0.4,0.6,0.9,1.3,0.6,0.6,0.4,0.4,0.2,0.2
440.0,평일,7,2712,도봉산,하행,5.8,13.4,23.8,24.4,19.8,11.7,9.3,9.9,9.1,9.0,8.8,11.2,9.2,11.6,6.5,4.4,4.2,4.0,2.3,0.6
441.0,평일,7,2713,수락산,상행,3.9,7.8,11.6,12.0,5.4,5.4,7.6,8.1,8.0,7.9,10.4,13.6,18.0,24.0,13.8,13.1,12.8,13.0,7.3,3.8
442.0,평일,7,2713,수락산,하행,9.2,19.6,31.8,32.8,27.2,16.2,12.8,13.6,12.7,12.6,12.1,14.8,12.0,14.2,8.0,5.7,5.6,5.2,3.0,0.6
443.0,평일,7,2714,마들,상행,4.1,9.0,12.4,14.8,6.8,7.4,10.6,11.2,10.4,10.4,14.6,18.5,25.2,33.0,20.6,19.0,18.8,19.0,10.7,6.4
444.0,평일,7,2714,마들,하행,14.2,26.8,43.0,44.5,36.8,20.8,16.8,17.8,16.8,15.3,15.0,17.4,13.2,16.4,9.1,6.9,6.4,5.9,3.3,1.3
445.0,평일,7,2715,노원,상행,4.3,10.0,14.4,15.2,7.7,8.5,12.3,13.2,12.8,13.4,18.8,24.2,33.2,44.8,27.8,25.8,25.7,26.2,15.2,9.8
446.0,평일,7,2715,노원,하행,16.8,31.6,50.8,53.6,43.5,25.7,21.8,24.0,22.0,20.6,21.6,25.2,20.2,24.8,16.0,13.7,14.0,16.0,8.9,4.5
447.0,평일,7,2716,중계,상행,6.4,14.2,23.6,26.0,13.4,13.3,18.2,18.8,19.3,19.6,27.2,36.1,47.7,59.1,35.4,31.0,32.0,30.6,17.7,12.2
448.0,평일,7,2716,중계,하행,20.3,37.5,60.6,63.0,52.4,30.4,25.2,28.0,25.1,22.6,23.3,28.4,22.6,26.0,16.4,14.4,15.3,17.0,9.4,4.6
449.0,평일,7,2717,하계,상행,6.4,14.6,26.0,28.2,14.1,13.8,19.4,19.9,20.4,21.2,29.3,39.2,54.1,67.4,42.7,36.8,37.8,36.8,21.7,15.3
450.0,평일,7,2717,하계,하행,23.7,43.6,72.5,73.9,60.2,35.0,29.0,31.3,27.6,24.8,26.2,33.4,26.6,27.9,18.0,15.6,16.2,19.1,9.5,4.6
