연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
438.0,평일,7,2711,장암,하행,1.8,6.4,14.8,8.0,3.4,1.8,1.2,1.3,1.4,1.6,1.6,1.4,2.0,1.8,1.2,0.8,0.8,0.5,0.2,0.0
439.0,평일,7,2712,도봉산,상행,0.4,0.8,0.4,0.5,0.4,0.4,0.7,0.5,0.4,0.4,0.4,0.6,0.9,1.2,0.5,0.4,0.4,0.4,0.2,0.1
440.0,평일,7,2712,도봉산,하행,6.4,14.9,23.8,23.6,18.8,10.8,9.4,10.1,9.2,9.0,9.6,10.8,8.1,10.6,6.3,4.6,4.9,4.1,2.3,0.6
441.0,평일,7,2713,수락산,상행,4.6,9.1,11.6,11.1,5.8,6.0,7.7,8.3,8.0,8.2,10.0,13.2,17.4,23.8,12.8,12.0,12.8,12.8,7.8,4.0
442.0,평일,7,2713,수락산,하행,9.8,21.3,31.5,31.6,25.6,15.2,12.8,13.8,12.8,12.0,13.2,14.9,10.4,13.2,7.8,6.1,6.4,5.3,3.0,0.6
443.0,평일,7,2714,마들,상행,5.1,10.4,12.7,13.9,7.2,8.0,10.7,11.1,10.6,11.0,13.8,18.2,24.4,33.4,18.6,17.4,18.5,18.4,11.4,7.2
444.0,평일,7,2714,마들,하행,15.2,28.6,43.2,42.6,34.8,19.8,16.6,17.7,16.6,15.0,16.2,17.7,11.8,15.3,9.2,7.4,7.4,6.2,3.5,1.6
445.0,평일,7,2715,노원,상행,5.2,11.4,14.5,14.7,8.2,9.2,12.6,13.4,13.2,13.8,17.9,23.8,32.2,44.9,25.2,23.8,25.2,25.3,16.0,10.6
446.0,평일,7,2715,노원,하행,18.4,33.4,51.2,50.6,41.2,24.5,21.7,23.6,22.1,20.3,22.4,25.3,18.0,23.2,15.8,14.6,14.5,16.2,8.5,4.6
447.0,평일,7,2716,중계,상행,6.9,16.2,23.6,25.4,14.2,14.6,18.4,19.0,19.2,20.4,25.8,34.2,45.9,60.6,31.8,29.2,31.0,29.8,18.2,13.0
448.0,평일,7,2716,중계,하행,22.0,39.4,61.1,59.6,49.2,29.2,24.6,27.0,25.2,22.3,24.0,28.4,20.1,24.6,16.2,15.0,15.9,17.3,9.3,4.9
449.0,평일,7,2717,하계,상행,6.8,17.2,25.6,27.1,14.8,14.8,19.3,20.5,20.6,21.6,27.8,36.9,52.0,68.6,38.2,35.3,36.0,36.0,22.0,16.2
450.0,평일,7,2717,하계,하행,25.8,45.6,72.7,69.8,56.3,33.4,28.0,29.8,27.6,24.4,27.2,32.6,23.5,26.0,17.3,16.4,17.1,20.1,9.5,4.8
451.0,평일,7,2718,공릉,상행,6.8,18.4,27.3,28.0,15.4,15.6,20.0,22.2,23.4,23.5,29.8,40.4,58.6,79.8,45.0,41.4,42.9,43.2,27.2,18.6
452.0,평일,7,2718,공릉,하행,31.2,49.8,78.5,74.4,60.0,35.4,29.4,31.1,29.0,25.7,28.6,34.5,24.8,27.0,17.6,17.0,17.8,21.2,10.4,4.8
453.0,평일,7,2719,태릉입구,상행,6.4,19.8,28.4,29.4,15.9,16.4,20.8,23.2,24.5,24.0,32.2,44.7,65.5,85.8,48.0,44.8,46.1,47.0,31.6,14.3
454.0,평일,7,2719,태릉입구,하행,23.2,49.4,78.8,73.3,60.8,35.6,28.8,30.5,28.8,25.8,29.0,35.7,26.4,28.4,19.2,17.6,18.3,21.8,11.0,5.2
455.0,평일,7,2720,먹골,상행,13.5,21.0,29.4,30.4,15.8,16.2,21.5,23.0,24.0,23.6,31.2,43.2,64.0,83.5,48.0,45.0,47.0,48.0,31.9,16.0
456.0,평일,7,2720,먹골,하행,25.9,50.8,82.9,79.4,67.6,39.2,30.2,31.7,30.4,26.8,29.1,34.8,27.5,28.8,19.4,17.4,18.1,21.2,10.5,5.1
457.0,평일,7,2721,중화,상행,9.6,21.6,27.9,29.8,15.8,16.2,21.6,23.3,24.6,24.4,33.0,45.9,67.6,87.8,50.1,47.3,51.4,50.9,32.6,17.5
458.0,평일,7,2721,중화,하행,29.4,54.5,88.6,84.2,71.0,41.3,31.6,33.0,31.5,27.6,29.6,36.4,29.0,29.0,19.6,17.8,18.2,20.8,10.4,4.7
459.0,평일,7,2722,상봉,상행,9.4,22.4,29.4,28.7,15.6,16.9,22.4,23.5,25.2,27.0,36.0,49.6,75.8,90.6,53.0,50.3,56.2,54.1,35.3,19.4
460.0,평일,7,2722,상봉,하행,38.0,63.8,109.1,100.6,84.8,46.4,35.9,37.3,34.9,29.9,31.6,38.7,31.2,31.0,21.0,18.4,19.4,20.7,10.6,4.4
461.0,평일,7,2723,면목,상행,9.5,24.5,30.3,28.4,16.0,18.6,23.8,25.2,27.7,30.2,40.0,55.2,87.2,107.6,62.6,57.8,63.8,62.0,40.5,22.2
462.0,평일,7,2723,면목,하행,45.2,67.0,116.4,109.3,93.8,52.3,37.8,38.9,36.7,31.6,32.1,38.9,32.9,31.0,20.9,18.4,18.8,20.8,10.6,4.4
463.0,평일,7,2724,사가정,상행,8.1,24.2,28.6,27.9,16.2,19.2,24.0,25.8,28.2,31.2,42.6,59.2,92.8,113.9,67.4,62.0,70.5,68.0,44.5,25.0
464.0,평일,7,2724,사가정,하행,50.9,72.5,129.0,116.9,100.3,55.6,39.6,40.5,37.8,32.5,32.8,39.5,33.8,30.1,20.8,18.2,18.9,20.3,11.0,5.4
465.0,평일,7,2725,용마산,상행,7.0,23.4,26.5,27.1,16.2,19.8,24.2,26.4,29.3,32.4,45.3,62.8,96.1,126.8,72.1,68.4,74.1,73.4,47.6,27.2
466.0,평일,7,2725,용마산,하행,53.5,75.6,132.4,119.9,102.2,56.9,40.5,41.2,38.1,33.0,33.0,39.8,33.8,30.1,21.8,18.3,18.9,20.1,10.8,5.2
467.0,평일,7,2726,중곡,상행,6.2,23.1,26.7,26.8,16.4,20.3,24.2,26.9,30.0,33.3,47.9,65.0,103.6,129.0,73.1,70.7,76.4,76.0,46.1,24.3
468.0,평일,7,2726,중곡,하행,57.0,79.3,136.8,126.8,109.8,59.6,42.6,43.2,39.8,34.6,34.8,44.3,37.6,32.4,23.0,19.2,19.5,21.0,10.7,5.0
469.0,평일,7,2727,군자,상행,7.0,24.4,29.6,29.4,17.6,21.8,24.9,28.2,31.2,34.8,50.5,67.2,107.0,132.9,76.2,74.3,80.2,79.9,48.7,26.2
470.0,평일,7,2727,군자,하행,54.5,74.4,133.0,130.8,119.4,65.6,44.7,43.8,42.2,35.6,34.4,43.6,40.0,34.4,23.2,19.5,20.0,21.9,10.9,4.6
471.0,평일,7,2728,어린이대공원,상행,5.5,24.2,27.0,27.4,16.9,20.5,23.9,27.4,31.2,36.0,52.0,67.6,110.0,131.2,80.0,76.2,83.4,83.4,52.0,29.4
472.0,평일,7,2728,어린이대공원,하행,60.6,77.6,129.6,130.4,117.8,63.9,44.4,44.3,43.2,37.8,37.3,47.8,44.0,39.0,26.4,21.6,23.1,25.1,13.0,4.6
473.0,평일,7,2729,건대입구,상행,4.8,24.5,28.6,31.8,20.4,24.5,27.2,29.4,33.4,39.3,53.0,70.2,112.8,129.7,79.4,76.0,82.5,81.8,51.1,25.4
474.0,평일,7,2729,건대입구,하행,28.2,63.1,106.9,102.8,95.3,49.7,35.3,35.9,35.8,33.0,34.1,45.4,43.8,40.6,27.6,25.4,27.6,31.1,18.3,4.4
475.0,평일,7,2730,자양(뚝섬한강공원),상행,4.3,25.4,30.0,36.4,23.4,25.4,26.0,28.7,30.8,34.8,44.5,57.4,95.4,112.1,67.8,61.0,64.0,61.4,39.0,20.2
476.0,평일,7,2730,자양(뚝섬한강공원),하행,30.2,64.4,105.8,106.4,99.4,53.3,35.5,35.3,35.8,32.5,32.8,40.7,40.4,39.6,27.3,24.8,27.6,32.0,18.8,4.6
477.0,평일,7,2731,청담,상행,3.4,24.0,30.5,34.0,23.0,25.2,26.0,28.5,30.8,35.3,45.4,59.4,97.3,112.0,68.0,62.2,63.3,60.2,37.4,15.0
478.0,평일,7,2731,청담,하행,18.6,58.0,94.0,92.1,88.2,49.8,34.7,35.1,35.3,32.9,34.8,44.3,47.8,47.2,31.4,26.7,30.0,33.2,19.0,5.6
479.0,평일,7,2732,강남구청,상행,6.2,30.2,36.6,42.8,29.6,27.1,27.2,30.0,31.1,34.6,44.8,57.0,90.8,98.6,62.4,57.6,58.6,53.6,35.7,14.9
480.0,평일,7,2732,강남구청,하행,16.4,47.8,74.8,74.4,69.4,44.0,32.6,33.2,34.4,33.8,36.5,46.8,54.6,60.2,42.3,32.4,36.7,39.8,21.6,8.1
481.0,평일,7,2733,학동,상행,12.6,34.8,45.8,56.7,44.2,33.0,29.8,31.3,32.8,34.2,41.6,51.8,79.3,82.6,53.6,48.7,49.4,45.7,31.5,13.8
482.0,평일,7,2733,학동,하행,15.2,43.0,66.5,59.5,52.8,38.2,31.2,32.8,34.2,34.8,39.2,51.8,65.9,77.5,52.0,38.7,41.0,47.3,25.7,8.2
483.0,평일,7,2734,논현,상행,13.4,40.0,57.3,75.6,58.2,39.2,32.0,32.2,34.0,33.8,39.2,47.8,68.9,66.4,46.7,43.6,45.0,41.6,29.2,10.3
484.0,평일,7,2734,논현,하행,6.8,37.6,51.6,40.2,31.8,29.6,27.1,29.6,30.0,32.3,37.6,50.6,68.7,84.8,56.2,42.6,45.4,53.4,29.3,10.2
485.0,평일,7,2735,반포,상행,14.2,44.8,67.2,85.8,67.3,40.4,30.2,30.2,33.3,31.4,34.6,43.2,54.6,50.3,34.5,33.6,34.1,30.4,22.1,7.0
486.0,평일,7,2735,반포,하행,7.0,35.6,51.0,40.4,30.6,28.4,26.2,28.8,29.5,31.9,38.0,52.3,71.0,82.2,60.7,42.8,46.2,52.2,29.2,9.8
487.0,평일,7,2736,고속터미널,상행,14.9,49.1,67.7,87.2,67.4,40.6,30.5,30.2,33.2,30.8,33.7,41.4,53.0,48.3,33.6,32.6,32.8,29.6,21.8,7.0
488.0,평일,7,2736,고속터미널,하행,7.6,29.2,43.0,36.2,25.6,25.3,25.8,28.7,31.2,35.3,45.9,62.6,87.5,101.3,75.2,56.9,60.2,68.0,36.2,12.0
489.0,평일,7,2737,내방,상행,20.0,66.6,97.8,112.9,81.7,49.4,38.6,37.1,37.9,33.8,33.3,41.2,48.6,44.1,29.6,27.2,27.6,24.0,19.8,5.8
490.0,평일,7,2737,내방,하행,5.1,27.4,40.6,33.6,22.2,23.7,25.0,28.2,30.5,35.0,46.0,63.2,91.3,103.6,78.9,57.2,61.1,68.2,35.6,11.4
491.0,평일,7,2738,총신대입구,상행,40.3,65.7,98.7,115.0,84.8,49.5,38.3,36.6,37.2,33.0,32.0,38.7,44.4,38.4,27.8,25.5,25.8,22.6,19.4,6.2
