연번,평일주말,호선,역번호,역명,구분,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
,평일,2,206,신당,상행,24.25,29.55,36.8,36.35,35.95,43.95,42.4,53.099999999999994,62.45,30.25,19.799999999999997,25.9,38.7,25.1
,평일,2,206,신당,하행,26.95,27.1,29.75,29.95,27.1,32.25,30.85,36.85,55.3,33.65,28.75,25.3,40.7,24.85
,평일,2,207,상왕십리,상행,23.75,29.85,36.55,36.2,35.5,43.45,41.65,50.849999999999994,61.0,29.65,19.1,25.0,36.85,23.200000000000003
,평일,2,207,상왕십리,하행,26.75,27.85,29.1,28.9,29.1,31.4,31.549999999999997,38.6,58.75,35.4,30.549999999999997,26.65,40.25,26.55
,평일,2,208,왕십리,상행,19.5,24.5,29.05,28.4,27.549999999999997,31.9,28.85,36.400000000000006,40.150000000000006,20.7,12.850000000000001,16.4,25.55,17.55
,평일,2,208,왕십리,하행,26.049999999999997,27.15,28.5,28.549999999999997,28.7,31.35,32.5,38.85,58.599999999999994,36.7,30.75,29.7,39.8,28.1
,평일,2,209,한양대,상행,17.1,23.15,27.15,26.85,26.450000000000003,31.549999999999997,29.1,36.7,41.15,21.2,12.45,16.950000000000003,25.65,17.5
,평일,2,209,한양대,하행,19.1,19.85,21.35,21.45,21.75,24.5,25.65,31.200000000000003,49.8,29.799999999999997,26.1,24.9,32.55,23.25
,평일,2,210,뚝섬,상행,14.2,21.35,25.75,25.75,25.75,31.6,29.15,38.3,46.35,23.5,13.25,18.4,26.9,17.3
,평일,2,210,뚝섬,하행,19.6,19.65,21.049999999999997,21.6,21.45,23.4,23.45,29.950000000000003,47.45,28.1,24.6,24.15,31.2,22.450000000000003
,평일,2,211,성수,상행,16.85,22.15,23.05,29.450000000000003,28.75,30.3,31.4,33.4,55.7,30.0,20.5,27.049999999999997,35.4,38.5
,평일,2,211,성수,하행,21.0,20.65,21.25,21.5,20.85,22.35,21.85,27.25,40.349999999999994,24.549999999999997,22.0,21.35,28.45,21.25
,평일,2,212,건대입구,상행,21.25,25.25,24.35,30.85,29.5,29.7,29.8,30.700000000000003,42.95,24.450000000000003,18.25,23.7,30.75,36.099999999999994
,평일,2,212,건대입구,하행,17.3,23.5,23.200000000000003,23.35,22.6,23.35,28.5,30.45,34.0,21.55,17.4,21.0,28.45,15.5
,평일,2,213,구의,상행,21.6,24.75,24.049999999999997,30.049999999999997,28.099999999999998,27.85,28.05,28.049999999999997,38.8,21.25,15.9,20.65,27.0,30.0
,평일,2,213,구의,하행,17.200000000000003,22.95,23.0,23.75,23.55,26.85,32.15,36.349999999999994,44.55,28.4,22.5,27.0,34.55,18.75
,평일,2,214,강변,상행,24.35,25.7,26.1,29.549999999999997,27.05,27.65,26.35,27.35,35.8,20.05,15.15,18.15,24.15,26.8
,평일,2,214,강변,하행,15.850000000000001,21.549999999999997,21.75,22.9,23.1,27.3,31.95,36.9,47.2,30.849999999999998,24.2,29.75,36.95,20.3
,평일,2,215,잠실나루,상행,24.65,26.6,26.25,29.4,27.5,28.45,27.35,28.049999999999997,35.05,19.15,14.65,17.35,22.6,24.65
,평일,2,215,잠실나루,하행,14.4,19.4,21.5,22.95,23.75,28.1,35.1,39.65,51.650000000000006,32.5,26.299999999999997,31.650000000000002,44.8,24.0
,평일,2,216,잠실,상행,32.65,30.5,30.4,34.6,31.450000000000003,31.1,31.35,32.9,38.05,20.4,17.6,19.6,24.75,18.45
,평일,2,216,잠실,하행,14.5,18.6,21.6,23.15,23.75,27.5,35.05,38.2,52.1,32.6,28.450000000000003,32.4,46.75,25.5
,평일,2,217,잠실새내,상행,33.5,30.299999999999997,30.8,32.05,29.4,30.450000000000003,28.75,30.7,33.7,18.6,15.8,18.2,22.200000000000003,16.25
,평일,2,217,잠실새내,하행,16.799999999999997,22.15,25.200000000000003,26.7,28.35,34.599999999999994,43.0,48.15,73.0,44.3,32.95,41.45,60.85,40.4
,평일,2,218,종합운동장,상행,35.55,30.45,31.35,32.2,28.75,31.25,28.6,30.8,33.150000000000006,18.2,14.9,18.1,23.45,17.9
,평일,2,218,종합운동장,하행,16.7,20.85,24.35,26.0,28.4,34.849999999999994,43.55,50.5,75.85,47.900000000000006,33.55,42.599999999999994,61.25,39.75
,평일,2,219,삼성,상행,31.3,30.15,32.8,35.1,34.4,39.45,38.849999999999994,50.35,56.150000000000006,30.150000000000002,23.75,28.75,33.25,22.9
,평일,2,219,삼성,하행,16.700000000000003,20.95,23.8,26.1,27.95,34.349999999999994,44.150000000000006,52.3,79.69999999999999,48.15,34.6,46.25,63.400000000000006,31.8
,평일,2,220,선릉,상행,35.3,37.8,39.75,43.95,47.849999999999994,56.45,55.35,73.44999999999999,83.1,46.150000000000006,33.75,41.4,51.7,32.75
,평일,2,220,선릉,하행,26.15,27.8,28.700000000000003,32.5,30.799999999999997,34.400000000000006,43.55,46.9,68.1,41.45,29.1,39.45,56.0,32.55
,평일,2,221,역삼,상행,29.75,35.0,39.75,45.1,51.5,62.800000000000004,64.1,91.65,107.45,58.2,41.25,52.05,59.1,42.7
,평일,2,221,역삼,하행,40.25,37.7,37.75,43.4,38.400000000000006,41.2,48.099999999999994,53.5,73.4,43.0,33.9,44.099999999999994,59.6,36.55
,평일,2,222,강남,상행,26.15,34.95,40.8,46.75,55.95,70.4,71.05,102.15,114.55,68.2,50.900000000000006,68.75,79.25,61.15
,평일,2,222,강남,하행,53.349999999999994,44.05,43.0,45.4,40.099999999999994,42.0,43.9,46.099999999999994,60.95,36.2,29.549999999999997,39.15,50.65,36.55
,평일,2,223,교대,상행,24.75,30.6,38.85,43.55,52.0,69.95,71.30000000000001,100.15,119.25,72.3,54.7,72.45,86.3,68.30000000000001
,평일,2,223,교대,하행,60.2,49.099999999999994,46.45,50.3,43.95,42.7,42.75,45.8,58.25,33.7,25.35,29.6,37.1,28.650000000000002
,평일,2,224,서초,상행,21.8,29.05,38.25,42.650000000000006,52.75,71.95,73.05,104.1,124.35,73.9,56.05,74.15,86.6,68.8
,평일,2,224,서초,하행,61.25,48.3,46.65,49.45,41.8,39.25,40.2,41.05,51.45,29.75,22.7,28.4,33.75,25.85
,평일,2,225,방배,상행,21.2,28.7,38.35,43.849999999999994,50.8,73.9,74.0,102.65,128.0,77.19999999999999,57.7,72.95,87.35,68.45
,평일,2,225,방배,하행,62.65,46.75,46.3,47.7,39.35,37.5,37.45,36.55,46.1,26.799999999999997,20.4,27.2,31.1,25.55
,평일,2,226,사당,상행,21.4,23.25,38.25,40.5,44.150000000000006,71.30000000000001,66.55000000000001,89.1,114.69999999999999,72.95,53.85,68.9,82.75,70.15
,평일,2,226,사당,하행,60.05,47.8,47.6,45.8,39.5,37.8,36.05,35.85,44.3,26.1,20.2,27.3,29.6,29.0
,평일,2,227,낙성대,상행,20.5,23.1,37.75,41.4,41.9,68.9,63.5,84.5,104.75,69.3,49.6,62.3,75.65,69.25
,평일,2,227,낙성대,하행,52.9,43.9,43.45,41.4,35.2,35.25,35.25,35.150000000000006,43.1,26.65,19.85,27.2,29.6,23.65
,평일,2,228,서울대입구,상행,18.25,21.700000000000003,32.3,37.55,38.85,57.4,60.1,76.0,91.55,61.05,43.25,54.6,67.6,58.75
,평일,2,228,서울대입구,하행,48.45,41.75,39.85,39.849999999999994,33.8,33.45,34.2,34.0,43.35,27.65,20.6,29.15,31.95,22.85
,평일,2,229,봉천,상행,18.65,21.75,32.400000000000006,37.2,37.6,54.55,57.45,71.75,86.1,56.2,40.25,50.65,65.05,52.95
,평일,2,229,봉천,하행,44.25,37.95,35.55,36.5,31.0,30.299999999999997,31.0,31.95,43.099999999999994,28.5,20.0,28.0,30.25,25.85
,평일,2,230,신림,상행,20.25,21.25,32.599999999999994,36.150000000000006,34.8,48.099999999999994,52.2,61.25,69.4,43.150000000000006,31.799999999999997,39.2,52.2,38.2
,평일,2,230,신림,하행,41.6,35.75,33.7,34.900000000000006,29.7,30.35,30.9,31.700000000000003,46.2,30.25,21.15,29.8,32.45,28.95
,평일,2,231,신대방,상행,22.3,22.4,33.45,36.55,36.5,44.599999999999994,51.05,60.0,66.15,41.150000000000006,28.75,35.6,46.15,33.3
,평일,2,231,신대방,하행,35.35,31.1,28.6,31.25,27.8,28.85,30.950000000000003,34.150000000000006,54.400000000000006,36.7,27.35,34.900000000000006,38.55,39.1
,평일,2,232,구로디지털단지,상행,22.8,24.85,36.45,39.15,38.3,46.15,53.900000000000006,66.9,79.35,43.8,28.65,34.05,45.7,29.55
,평일,2,232,구로디지털단지,하행,33.1,30.05,28.15,30.6,28.4,29.799999999999997,31.4,37.45,61.199999999999996,42.099999999999994,30.05,39.7,46.2,42.400000000000006
,평일,2,233,대림,상행,23.65,26.1,37.95,40.25,38.25,44.099999999999994,51.75,64.44999999999999,74.35,39.3,25.75,28.9,37.15,24.4
,평일,2,233,대림,하행,32.900000000000006,31.450000000000003,29.25,31.6,30.05,31.700000000000003,34.2,39.6,60.0,46.900000000000006,33.6,45.2,57.95,51.35
,평일,2,234,신도림,상행,29.15,27.6,37.05,44.85,36.55,33.8,34.35,37.3,54.55,29.15,18.450000000000003,18.799999999999997,26.75,15.0
,평일,2,234,신도림,하행,23.0,30.5,28.75,30.95,30.45,33.0,36.650000000000006,41.099999999999994,61.599999999999994,38.95,30.8,32.5,43.7,33.15
,평일,2,235,문래,상행,38.900000000000006,36.1,37.0,44.45,36.7,34.2,35.75,41.15,56.4,32.3,21.299999999999997,23.5,35.2,28.0
,평일,2,235,문래,하행,18.95,25.1,25.6,27.5,29.0,34.15,42.6,56.55,79.4,46.9,38.6,42.0,56.7,38.6
,평일,2,236,영등포구청,상행,37.65,35.45,37.55,40.25,35.849999999999994,31.450000000000003,33.75,39.900000000000006,55.65,29.9,19.55,21.85,31.450000000000003,25.05
,평일,2,236,영등포구청,하행,19.0,25.0,25.55,27.4,28.65,33.849999999999994,41.7,53.0,78.1,45.2,38.45,40.3,56.0,39.25
,평일,2,237,당산,상행,37.9,37.05,39.55,42.25,36.65,32.4,35.650000000000006,40.05,56.150000000000006,30.299999999999997,18.75,21.35,30.1,23.049999999999997
,평일,2,237,당산,하행,17.3,22.1,23.9,25.6,26.75,31.5,39.6,49.55,73.35,42.7,38.849999999999994,39.9,60.3,42.65
,평일,2,238,합정,상행,29.8,34.5,35.85,35.849999999999994,31.8,28.75,27.65,31.25,39.45,20.799999999999997,12.25,16.0,23.45,16.6
,평일,2,238,합정,하행,16.65,21.6,23.6,26.549999999999997,27.25,31.8,41.55,48.8,75.8,44.1,40.6,42.05,64.7,45.0
,평일,2,239,홍대입구,상행,28.3,34.35,32.4,31.3,32.4,26.0,25.15,28.7,32.45,18.45,12.2,19.049999999999997,29.6,21.85
,평일,2,239,홍대입구,하행,13.75,18.15,20.450000000000003,23.85,24.549999999999997,29.0,37.25,44.349999999999994,69.45,37.85,36.85,36.0,55.0,34.45
,평일,2,240,신촌(지하),상행,26.5,30.85,32.25,28.4,31.0,26.1,25.9,29.299999999999997,31.15,18.45,13.25,21.2,33.5,27.4
,평일,2,240,신촌(지하),하행,14.0,19.85,23.15,26.45,26.450000000000003,32.65,38.4,47.599999999999994,76.4,39.2,35.1,31.700000000000003,46.400000000000006,29.15
,평일,2,241,이대,상행,24.9,30.25,30.450000000000003,29.25,29.35,27.35,26.25,29.8,32.5,18.8,13.7,21.1,31.9,24.200000000000003
,평일,2,241,이대,하행,14.7,20.65,23.45,26.700000000000003,26.25,30.9,36.1,46.25,77.5,38.0,32.5,28.0,40.0,27.25
,평일,2,242,아현,상행,25.549999999999997,31.0,30.950000000000003,29.55,29.4,27.3,27.049999999999997,30.049999999999997,32.2,18.45,13.55,20.799999999999997,31.1,23.25
,평일,2,242,아현,하행,15.8,21.049999999999997,24.35,26.799999999999997,26.450000000000003,31.55,35.4,46.4,79.6,38.25,32.75,27.85,43.5,29.3
,평일,2,243,충정로,상행,25.05,32.1,31.95,30.549999999999997,30.5,29.6,29.0,31.15,34.65,20.1,14.1,20.6,30.25,23.15
,평일,2,243,충정로,하행,16.0,21.05,24.35,26.9,26.9,31.95,34.15,48.55,79.80000000000001,37.900000000000006,34.55,28.9,44.4,31.0
,평일,2,244,용답,상행,11.95,10.0,10.85,11.600000000000001,10.85,9.95,12.9,16.6,14.85,6.0,3.8,3.7,2.6,1.15
,평일,2,244,용답,하행,7.55,8.05,8.35,9.0,10.15,12.850000000000001,14.6,26.1,44.35,20.85,16.2,13.9,13.9,7.55
,평일,2,245,신답,상행,10.7,9.45,10.2,10.95,10.25,9.899999999999999,11.8,15.2,14.7,6.050000000000001,4.1,4.25,3.1500000000000004,1.5
,평일,2,245,신답,하행,7.7,7.800000000000001,8.25,8.75,9.4,10.95,12.75,22.25,35.2,18.7,13.25,11.600000000000001,11.3,6.75
,평일,2,246,신설동,상행,8.4,7.9,7.7,9.2,8.65,8.45,10.600000000000001,13.3,11.850000000000001,5.85,3.9,3.75,3.3499999999999996,1.6
,평일,2,247,도림천,상행,10.55,10.45,12.5,14.0,16.3,21.9,27.8,45.45,74.7,57.55,29.0,27.05,28.05,21.0
,평일,2,247,도림천,하행,25.15,19.5,17.65,16.75,14.149999999999999,14.45,17.1,21.450000000000003,26.7,15.5,11.05,9.600000000000001,9.3,5.4
,평일,2,248,양천구청,상행,9.95,9.7,10.95,12.1,14.0,18.35,22.950000000000003,37.099999999999994,59.15,44.0,22.4,20.15,21.799999999999997,17.45
,평일,2,248,양천구청,하행,24.4,19.15,17.2,16.5,13.7,13.6,16.65,20.8,26.35,15.100000000000001,11.149999999999999,9.65,9.350000000000001,5.449999999999999
,평일,2,249,신정네거리,상행,9.5,9.45,9.15,9.4,11.15,13.45,16.1,24.6,36.400000000000006,25.549999999999997,13.1,12.2,11.6,9.7
,평일,2,249,신정네거리,하행,18.75,15.7,14.3,13.3,11.850000000000001,12.65,15.65,19.5,22.55,13.95,10.8,8.85,8.9,4.65
,평일,2,250,용두,상행,9.5,8.850000000000001,9.600000000000001,10.600000000000001,10.0,9.85,12.2,15.100000000000001,14.75,6.25,4.3,4.15,3.25,1.6
,평일,2,250,용두,하행,6.6,6.45,6.9,7.449999999999999,7.35,8.899999999999999,11.05,19.049999999999997,30.9,16.35,11.7,10.05,10.1,5.45
,평일,2,260,까치산,하행,12.8,11.5,10.55,9.85,9.8,10.65,13.3,17.7,22.950000000000003,14.6,10.8,9.3,8.15,4.85
,평일,3,309,지축,상행,12.45,14.850000000000001,18.25,19.299999999999997,22.75,26.700000000000003,31.35,39.95,83.85,64.45,33.15,46.349999999999994,35.0,41.0
,평일,3,309,지축,하행,32.9,26.3,25.75,22.049999999999997,22.15,20.65,23.7,23.6,26.3,15.3,11.2,9.45,12.75,6.6
,평일,3,310,구파발,상행,8.5,10.6,15.15,19.450000000000003,14.700000000000001,24.1,25.75,36.05,45.150000000000006,38.05,22.5,23.4,25.0,10.0
,평일,3,310,구파발,하행,30.900000000000002,23.35,24.0,26.6,18.15,23.15,23.8,15.85,15.4,10.0,7.4,8.0,17.2,6.75
,평일,3,311,연신내,상행,10.95,13.3,17.95,23.7,18.55,29.35,33.15,39.900000000000006,59.75,42.05,27.75,28.75,30.5,19.35
,평일,3,311,연신내,하행,35.2,27.049999999999997,26.25,30.15,18.75,23.5,23.7,14.75,13.7,10.05,7.0,7.25,16.75,6.4
,평일,3,312,불광,상행,13.3,15.55,21.6,27.85,22.75,36.95,41.25,53.2,79.69999999999999,56.55,36.3,37.45,40.45,29.450000000000003
,평일,3,312,불광,하행,36.849999999999994,33.4,27.95,34.35,22.5,25.7,26.799999999999997,17.5,16.2,11.350000000000001,8.1,8.05,15.6,7.199999999999999
,평일,3,313,녹번,상행,12.7,15.100000000000001,21.9,26.6,22.549999999999997,37.900000000000006,42.150000000000006,54.25,80.69999999999999,57.650000000000006,37.05,37.3,42.25,32.15
,평일,3,313,녹번,하행,40.65,36.25,30.3,37.4,24.1,25.85,28.25,18.1,17.1,11.2,8.15,7.800000000000001,15.05,6.7
,평일,3,314,홍제,상행,13.0,16.0,22.35,27.4,24.1,41.05,44.099999999999994,63.0,91.05,65.55000000000001,42.2,41.400000000000006,47.7,37.8
,평일,3,314,홍제,하행,44.150000000000006,39.05,32.75,40.15,26.6,26.549999999999997,32.3,19.15,18.15,11.05,8.100000000000001,7.9,14.75,6.3
,평일,3,315,무악재,상행,13.6,16.95,23.450000000000003,29.05,25.65,45.25,47.55,67.55,97.95,68.45,44.7,43.400000000000006,54.1,41.099999999999994
,평일,3,315,무악재,하행,43.8,41.85,33.05,39.95,27.0,26.85,32.75,18.950000000000003,19.0,11.1,8.15,8.15,13.25,7.199999999999999
,평일,3,316,독립문,상행,14.100000000000001,17.049999999999997,24.05,27.5,26.9,48.7,48.45,68.6,99.75,70.15,45.8,45.5,55.55,42.55
,평일,3,316,독립문,하행,44.150000000000006,42.5,33.6,40.6,28.4,27.049999999999997,34.2,19.5,19.65,11.85,8.2,8.35,13.4,7.1
,평일,3,317,경복궁,상행,14.1,17.15,25.95,27.9,27.5,48.400000000000006,49.349999999999994,73.0,98.69999999999999,73.1,45.650000000000006,46.75,56.75,35.1
,평일,3,317,경복궁,하행,45.55,44.05,35.7,44.900000000000006,34.05,32.85,43.45,27.25,29.549999999999997,16.3,12.15,13.649999999999999,20.450000000000003,11.2
,평일,3,318,안국,상행,19.45,21.75,31.5,32.7,30.75,50.8,50.5,73.35,96.6,69.80000000000001,45.15,44.25,58.5,35.65
,평일,3,318,안국,하행,44.1,44.650000000000006,36.55,47.0,39.3,38.25,53.65,37.6,39.85,20.55,15.95,17.9,25.3,12.799999999999999
,평일,3,319,종로3가,상행,23.45,27.25,36.15,36.05,33.0,52.099999999999994,49.1,68.35,91.55000000000001,67.6,43.2,42.55,56.05,35.1
,평일,3,319,종로3가,하행,34.900000000000006,33.3,28.1,38.65,33.25,31.450000000000003,45.8,31.8,38.05,18.3,13.8,15.9,22.75,11.55
,평일,3,320,을지로3가,상행,19.9,23.65,31.1,30.5,28.0,42.6,39.3,56.8,74.55000000000001,54.0,34.55,33.3,44.35,28.25
,평일,3,320,을지로3가,하행,30.849999999999998,30.55,25.799999999999997,37.599999999999994,32.9,31.35,46.75,33.95,43.55,19.950000000000003,14.95,17.6,25.55,14.45
,평일,3,321,충무로,상행,20.1,23.8,29.450000000000003,30.45,28.15,39.45,35.85,49.4,61.95,45.9,29.05,27.85,37.85,23.7
,평일,3,321,충무로,하행,34.55,32.900000000000006,28.4,41.35,36.0,34.3,51.05,36.4,45.3,20.8,15.149999999999999,17.7,25.8,16.8
,평일,3,322,동대입구,상행,21.55,26.35,33.15,32.95,31.7,43.900000000000006,37.65,54.0,69.05000000000001,54.3,34.05,30.5,43.95,25.15
,평일,3,322,동대입구,하행,33.55,31.549999999999997,29.0,39.0,35.9,34.4,51.95,37.3,46.65,21.95,15.649999999999999,19.4,27.05,16.85
,평일,3,323,약수,상행,23.1,26.75,33.5,33.25,31.4,43.0,36.400000000000006,50.0,67.6,51.25,32.400000000000006,29.2,42.05,24.85
,평일,3,323,약수,하행,38.5,35.9,32.2,43.45,38.95,36.2,54.45,39.95,48.25,22.5,16.6,20.05,28.3,17.85
,평일,3,324,금호,상행,23.95,28.549999999999997,36.15,35.849999999999994,34.599999999999994,48.5,40.75,60.55,82.0,59.949999999999996,38.2,34.85,47.150000000000006,34.0
,평일,3,324,금호,하행,38.55,36.45,32.400000000000006,43.7,39.9,35.9,53.35,38.7,46.55,22.45,16.25,19.0,26.200000000000003,16.5
,평일,3,325,옥수,상행,23.200000000000003,27.700000000000003,36.95,34.3,35.75,49.400000000000006,41.5,60.95,85.15,61.65,39.3,35.8,48.849999999999994,27.950000000000003
,평일,3,325,옥수,하행,42.849999999999994,39.95,34.85,47.0,43.7,36.900000000000006,56.0,41.25,48.3,22.8,16.3,18.950000000000003,25.8,20.0
,평일,3,326,압구정,상행,24.5,29.0,39.0,36.6,39.85,54.599999999999994,45.8,67.75,94.9,67.05000000000001,43.400000000000006,41.900000000000006,53.650000000000006,31.400000000000002
,평일,3,326,압구정,하행,35.7,38.05,33.15,42.650000000000006,43.400000000000006,37.75,58.3,43.5,52.95,28.75,20.55,22.4,37.5,21.1
,평일,3,327,신사,상행,30.25,31.549999999999997,41.2,38.1,39.9,52.8,43.15,64.75,87.35,57.35,36.5,38.400000000000006,45.75,26.3
,평일,3,327,신사,하행,31.900000000000002,36.5,32.8,44.05,43.35,39.95,60.35,50.55,59.9,35.95,26.35,30.4,42.1,27.75
,평일,3,328,잠원,상행,38.05,35.45,46.849999999999994,39.5,43.0,53.9,43.150000000000006,62.9,82.4,48.95,32.8,31.95,38.599999999999994,22.55
,평일,3,328,잠원,하행,31.6,36.95,33.25,44.55,44.599999999999994,40.2,60.05,51.05,59.349999999999994,37.45,25.799999999999997,29.65,41.85,27.2
,평일,3,329,고속터미널,상행,37.6,35.400000000000006,47.150000000000006,40.9,42.8,54.05,43.349999999999994,63.1,83.80000000000001,49.099999999999994,33.0,33.05,39.55,23.450000000000003
,평일,3,329,고속터미널,하행,37.2,41.3,37.95,51.8,48.4,43.05,63.349999999999994,57.0,62.65,38.65,29.05,30.4,40.400000000000006,26.650000000000002
,평일,3,330,교대,상행,39.099999999999994,39.5,52.7,43.95,50.1,60.05,54.900000000000006,79.15,111.15,61.8,38.900000000000006,40.9,47.8,29.849999999999998
,평일,3,330,교대,하행,28.1,30.8,30.950000000000003,39.05,39.2,34.15,51.65,48.4,51.2,31.55,23.8,27.05,31.5,25.950000000000003
,평일,3,331,남부터미널,상행,33.7,33.3,42.7,33.95,38.65,46.85,44.0,64.65,89.6,45.349999999999994,30.950000000000003,31.5,39.3,20.45
,평일,3,331,남부터미널,하행,22.65,25.95,26.55,31.55,36.25,29.7,43.75,44.9,49.5,29.85,22.8,25.4,30.2,24.200000000000003
,평일,3,332,양재,상행,30.65,29.5,38.75,29.200000000000003,34.3,38.75,37.4,54.349999999999994,74.2,37.35,24.25,26.1,32.35,12.7
,평일,3,332,양재,하행,12.55,16.0,17.85,20.55,24.35,20.15,29.6,33.650000000000006,36.05,20.7,16.5,18.700000000000003,18.6,22.95
,평일,3,333,매봉,상행,21.55,19.5,26.4,19.549999999999997,22.1,25.0,23.4,30.15,34.9,16.8,11.45,13.2,18.299999999999997,7.7
,평일,3,333,매봉,하행,11.5,13.8,17.15,18.9,23.75,20.05,29.0,33.900000000000006,35.400000000000006,21.299999999999997,16.3,18.7,17.9,21.700000000000003
,평일,3,334,도곡,상행,20.6,18.55,24.950000000000003,17.75,20.0,22.6,21.25,26.2,27.95,14.2,9.95,10.55,16.25,7.2
,평일,3,334,도곡,하행,10.25,11.7,15.45,16.95,21.15,18.75,26.049999999999997,29.3,30.9,19.25,14.350000000000001,16.75,16.450000000000003,19.6
