연번,평일주말,호선,역번호,역명,구분,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
28.0,평일,2,208,왕십리,하행,34.1,35.7,38.0,37.15,39.75,46.0,47.75,60.7,83.5,51.150000000000006,51.599999999999994,47.1,47.05,23.4
25.0,평일,2,209,한양대,상행,24.1,31.4,32.55,35.849999999999994,35.05,38.65,45.45,54.8,50.8,26.0,17.1,25.7,26.1,18.200000000000003
26.0,평일,2,209,한양대,하행,22.799999999999997,25.950000000000003,28.6,28.1,31.299999999999997,37.55,39.0,50.150000000000006,72.15,42.05,45.75,41.15,38.55,18.75
23.0,평일,2,210,뚝섬,상행,20.65,28.6,30.299999999999997,33.400000000000006,33.85,38.3,45.25,56.75,56.45,27.05,18.6,27.3,27.75,19.2
24.0,평일,2,210,뚝섬,하행,25.4,25.049999999999997,29.1,27.65,29.05,34.65,33.45,45.75,68.4,39.35,42.25,38.25,34.05,17.450000000000003
107.0,평일,2,211,성수,상행,20.85,25.6,28.65,30.950000000000003,32.75,39.5,39.2,49.150000000000006,67.69999999999999,36.85,28.85,40.45,34.900000000000006,21.35
108.0,평일,2,211,성수,하행,26.65,25.9,28.9,27.6,27.95,32.7,30.85,40.5,57.400000000000006,34.3,37.15,33.85,31.05,16.15
105.0,평일,2,212,건대입구,상행,23.65,27.65,29.9,30.450000000000003,31.5,37.599999999999994,35.95,42.55,53.3,29.75,24.4,32.85,29.799999999999997,19.549999999999997
106.0,평일,2,212,건대입구,하행,24.6,29.450000000000003,31.85,29.25,29.0,33.25,38.099999999999994,44.55,48.3,28.5,26.65,31.85,29.1,15.299999999999999
103.0,평일,2,213,구의,상행,24.45,27.9,29.55,29.7,29.95,35.3,34.599999999999994,39.95,49.3,25.6,22.0,28.75,26.1,16.75
104.0,평일,2,213,구의,하행,20.549999999999997,27.4,29.85,27.3,28.7,34.65,40.5,48.85,60.15,34.4,31.4,39.4,33.2,16.55
101.0,평일,2,214,강변,상행,27.15,29.1,30.0,30.4,30.299999999999997,33.15,32.75,39.1,45.15,24.65,20.950000000000003,23.9,24.6,15.399999999999999
102.0,평일,2,214,강변,하행,19.049999999999997,25.55,27.85,25.95,28.0,34.8,39.6,49.099999999999994,62.8,36.95,33.65,42.8,33.8,18.1
99.0,평일,2,215,잠실나루,상행,27.549999999999997,30.0,30.15,30.1,30.7,34.35,34.35,39.9,43.8,23.3,20.4,23.15,23.85,14.45
100.0,평일,2,215,잠실나루,하행,17.3,23.3,26.6,25.549999999999997,28.0,35.8,42.95,52.3,67.95,38.95,35.95,44.75,38.0,18.95
97.0,평일,2,216,잠실,상행,32.8,30.3,32.3,33.099999999999994,33.25,35.349999999999994,36.25,43.05,43.9,23.35,24.1,27.4,22.95,11.5
98.0,평일,2,216,잠실,하행,17.75,21.55,26.799999999999997,26.25,27.95,35.45,42.55,51.0,67.8,39.5,37.95,47.45,39.4,19.8
95.0,평일,2,217,잠실새내,상행,34.25,29.45,32.3,32.1,30.75,33.05,33.95,40.25,39.7,22.1,22.4,25.9,21.950000000000003,10.95
96.0,평일,2,217,잠실새내,하행,19.9,24.15,29.65,28.799999999999997,32.15,40.400000000000006,52.0,63.55,85.75,52.45,40.650000000000006,54.15,49.150000000000006,27.5
93.0,평일,2,218,종합운동장,상행,35.650000000000006,29.9,32.75,32.400000000000006,29.4,33.45,33.8,40.25,37.349999999999994,21.299999999999997,21.65,26.75,22.65,11.2
94.0,평일,2,218,종합운동장,하행,19.65,23.15,27.25,29.700000000000003,32.3,40.5,52.8,65.85,88.65,53.6,40.2,54.4,49.4,26.15
91.0,평일,2,219,삼성,상행,31.45,28.55,33.05,34.0,33.7,42.2,47.4,60.400000000000006,60.900000000000006,34.849999999999994,32.599999999999994,40.15,32.15,14.8
92.0,평일,2,219,삼성,하행,19.45,22.5,26.85,29.0,33.3,40.2,52.7,68.6,94.85,54.15,42.8,56.400000000000006,47.3,23.65
89.0,평일,2,220,선릉,상행,36.05,35.75,39.849999999999994,45.25,44.5,58.3,67.19999999999999,83.35,88.1,52.45,43.75,55.05,47.25,21.1
90.0,평일,2,220,선릉,하행,30.450000000000003,29.35,32.05,33.6,35.05,40.15,47.5,59.95,79.2,47.0,34.8,47.3,40.55,22.35
87.0,평일,2,221,역삼,상행,31.05,32.55,39.1,44.4,47.55,63.949999999999996,77.69999999999999,105.25,110.05000000000001,66.8,52.3,67.6,55.349999999999994,26.8
88.0,평일,2,221,역삼,하행,45.3,38.75,42.2,44.85,42.45,48.099999999999994,53.25,65.94999999999999,84.44999999999999,49.5,40.5,52.05,42.05,25.7
85.0,평일,2,222,강남,상행,27.85,33.0,41.0,45.45,50.8,70.75,86.0,117.25,117.9,80.94999999999999,64.5,86.15,71.19999999999999,36.8
86.0,평일,2,222,강남,하행,60.0,43.5,47.45,49.349999999999994,42.55,45.75,51.2,53.95,69.05000000000001,40.55,34.6,43.400000000000006,40.1,24.25
83.0,평일,2,223,교대,상행,26.45,31.05,38.7,43.2,49.45,69.8,86.75,116.75,125.0,86.6,70.0,92.6,81.69999999999999,38.599999999999994
84.0,평일,2,223,교대,하행,73.69999999999999,48.3,50.2,52.95,45.2,46.15,48.45,49.65,63.5,36.15,28.5,33.1,30.6,20.7
81.0,평일,2,224,서초,상행,23.35,29.400000000000002,37.650000000000006,42.35,50.15,72.0,89.35,121.05,130.05,88.45,71.9,93.30000000000001,82.75,38.849999999999994
82.0,평일,2,224,서초,하행,75.44999999999999,49.25,50.3,53.05,43.65,44.25,46.35,45.95,57.95,33.55,25.9,31.85,28.15,20.15
79.0,평일,2,225,방배,상행,22.15,29.0,37.05,43.4,50.0,73.65,91.0,122.4,132.8,93.3,74.80000000000001,90.35,85.85,42.3
80.0,평일,2,225,방배,하행,79.45,49.3,48.35,51.85,41.45,39.95,43.099999999999994,42.05,51.45,30.6,23.55,29.15,27.15,18.9
77.0,평일,2,226,사당,상행,22.549999999999997,26.299999999999997,33.1,40.3,47.0,64.6,80.5,102.4,119.9,89.65,68.4,84.75,87.05000000000001,44.85
78.0,평일,2,226,사당,하행,78.8,50.150000000000006,50.0,51.45,40.7,39.5,41.900000000000006,41.15,49.45,29.4,23.450000000000003,28.75,25.75,20.25
75.0,평일,2,227,낙성대,상행,21.4,25.700000000000003,32.099999999999994,39.3,45.3,61.75,76.65,99.19999999999999,109.05000000000001,85.25,63.5,77.15,80.75,40.45
76.0,평일,2,227,낙성대,하행,67.69999999999999,42.45,47.150000000000006,46.05,35.55,37.25,40.3,40.2,48.7,29.95,23.15,28.55,25.5,19.8
73.0,평일,2,228,서울대입구,상행,18.8,22.799999999999997,30.3,36.85,41.150000000000006,55.7,71.45,89.3,96.65,74.75,56.9,67.9,72.35,37.599999999999994
74.0,평일,2,228,서울대입구,하행,64.15,40.75,44.8,44.25,34.2,36.150000000000006,38.55,39.2,48.900000000000006,31.1,24.05,29.4,25.6,20.05
71.0,평일,2,229,봉천,상행,19.5,22.950000000000003,30.6,36.6,40.2,53.05,68.35,84.7,90.8,68.4,52.35,63.3,69.0,34.55
72.0,평일,2,229,봉천,하행,57.599999999999994,37.75,39.6,39.95,31.200000000000003,32.7,35.25,36.5,48.0,31.200000000000003,23.55,27.700000000000003,24.5,19.4
69.0,평일,2,230,신림,상행,20.75,21.95,30.549999999999997,35.0,37.35,46.8,60.2,72.5,74.4,52.75,40.599999999999994,49.1,55.3,26.9
70.0,평일,2,230,신림,하행,52.95,37.400000000000006,37.55,38.25,31.15,32.1,35.25,37.6,51.0,33.6,25.200000000000003,29.7,26.65,21.450000000000003
67.0,평일,2,231,신대방,상행,22.5,22.8,32.7,35.0,37.25,46.1,56.3,68.0,71.95,48.8,35.65,44.65,49.599999999999994,24.65
68.0,평일,2,231,신대방,하행,43.2,31.4,30.45,33.400000000000006,28.55,28.9,34.5,38.55,57.25,38.7,29.799999999999997,34.7,32.8,27.15
65.0,평일,2,232,구로디지털단지,상행,23.200000000000003,25.95,36.650000000000006,38.2,39.7,47.2,59.8,75.35,85.1,49.2,35.400000000000006,43.4,46.7,25.15
66.0,평일,2,232,구로디지털단지,하행,39.55,30.049999999999997,29.9,32.85,28.6,30.65,35.6,43.4,63.55,45.099999999999994,32.45,39.849999999999994,37.45,30.900000000000002
63.0,평일,2,233,대림,상행,25.799999999999997,28.1,39.05,39.7,40.25,46.4,58.45,73.7,84.65,45.2,32.15,36.849999999999994,40.650000000000006,22.200000000000003
64.0,평일,2,233,대림,하행,39.900000000000006,31.5,30.6,34.9,30.599999999999998,33.6,38.4,46.45,66.25,50.650000000000006,37.75,46.75,45.2,34.3
61.0,평일,2,234,신도림,상행,33.5,32.05,43.25,44.5,40.25,39.849999999999994,48.349999999999994,50.1,67.65,34.7,23.35,26.1,30.25,14.9
62.0,평일,2,234,신도림,하행,30.05,29.45,30.65,35.3,31.9,36.15,41.2,51.95,69.8,44.25,39.95,39.9,53.35,27.1
59.0,평일,2,235,문래,상행,42.8,41.2,43.45,44.5,40.4,40.25,51.0,53.1,69.35,37.900000000000006,27.6,28.75,31.6,27.6
60.0,평일,2,235,문래,하행,24.0,26.85,28.549999999999997,33.05,34.45,39.3,53.8,69.94999999999999,95.25,55.6,54.3,56.0,70.35,38.3
57.0,평일,2,236,영등포구청,상행,44.650000000000006,40.6,43.400000000000006,43.650000000000006,40.599999999999994,37.849999999999994,49.0,52.2,69.9,35.0,26.0,27.5,28.15,24.35
58.0,평일,2,236,영등포구청,하행,24.200000000000003,26.700000000000003,28.3,32.9,34.25,38.7,53.2,66.75,93.95,54.0,54.8,53.2,67.55,36.65
55.0,평일,2,237,당산,상행,47.2,44.099999999999994,47.1,48.3,41.3,39.6,52.95,53.349999999999994,72.85,37.3,25.75,27.3,27.75,24.15
56.0,평일,2,237,당산,하행,22.6,24.1,26.549999999999997,31.5,33.05,37.2,51.25,63.4,88.80000000000001,54.45,58.0,55.849999999999994,71.25,39.7
53.0,평일,2,238,합정,상행,44.400000000000006,39.8,44.599999999999994,42.7,37.2,35.05,43.1,42.7,53.75,29.25,19.1,23.15,23.9,19.1
54.0,평일,2,238,합정,하행,21.55,26.2,27.4,33.0,34.7,40.7,53.849999999999994,66.19999999999999,93.6,57.15,61.65,59.85,77.25,39.5
51.0,평일,2,239,홍대입구,상행,44.4,39.8,44.05,41.5,36.55,35.55,42.4,39.5,45.650000000000006,26.25,20.4,29.5,31.85,26.950000000000003
52.0,평일,2,239,홍대입구,하행,17.95,23.4,25.0,30.15,32.400000000000006,38.75,50.3,63.099999999999994,88.45,51.75,58.9,52.7,66.9,36.7
49.0,평일,2,240,신촌(지하),상행,40.85,37.45,42.35,39.849999999999994,36.3,37.0,45.2,40.3,45.099999999999994,25.799999999999997,21.9,32.95,37.0,30.2
50.0,평일,2,240,신촌(지하),하행,19.700000000000003,28.35,28.799999999999997,35.8,38.4,44.5,53.8,70.44999999999999,100.75,55.65,60.099999999999994,49.2,61.349999999999994,31.049999999999997
47.0,평일,2,241,이대,상행,38.55,36.849999999999994,41.7,40.35,36.5,39.2,45.25,42.3,46.5,26.25,22.5,34.15,36.55,28.4
48.0,평일,2,241,이대,하행,23.0,30.6,29.3,36.3,38.05,42.55,50.85,69.65,102.2,55.95,56.05,44.95,54.6,28.5
45.0,평일,2,242,아현,상행,39.2,37.8,42.2,41.15,36.650000000000006,39.45,45.85,42.599999999999994,46.2,26.05,22.299999999999997,33.7,37.1,27.7
46.0,평일,2,242,아현,하행,25.6,32.2,30.4,37.3,37.85,43.6,49.85,70.15,105.19999999999999,56.6,56.7,45.55,57.650000000000006,28.15
43.0,평일,2,243,충정로,상행,38.4,38.9,43.35,42.35,37.9,41.5,46.8,46.45,50.25,28.0,22.299999999999997,34.75,36.5,27.7
44.0,평일,2,243,충정로,하행,25.65,31.65,31.650000000000002,35.85,38.400000000000006,44.3,50.25,72.80000000000001,104.80000000000001,56.95,58.95,47.05,57.9,27.85
111.0,평일,2,244,용답,상행,16.55,12.95,13.45,13.95,13.25,14.350000000000001,16.9,22.1,17.3,7.55,4.800000000000001,4.25,3.05,2.1500000000000004
112.0,평일,2,244,용답,하행,9.2,9.149999999999999,10.149999999999999,11.850000000000001,12.35,15.700000000000001,20.0,32.8,56.6,23.8,20.1,19.549999999999997,15.2,8.3
113.0,평일,2,245,신답,상행,15.35,12.3,13.05,13.7,12.7,13.8,16.0,20.2,18.1,7.3500000000000005,5.1,4.75,3.6500000000000004,2.4
114.0,평일,2,245,신답,하행,9.5,9.05,9.9,11.8,11.649999999999999,13.75,18.0,29.55,46.2,22.1,17.7,16.75,12.7,7.25
117.0,평일,2,246,신설동,상행,11.350000000000001,10.15,10.5,11.9,10.899999999999999,11.7,14.25,18.2,15.100000000000001,7.35,5.050000000000001,4.75,4.2,2.55
125.0,평일,2,247,도림천,상행,11.850000000000001,12.149999999999999,13.5,16.35,18.1,24.55,33.6,54.9,94.55,65.85,36.85,34.599999999999994,34.4,21.3
126.0,평일,2,247,도림천,하행,26.85,21.6,20.9,19.1,16.25,17.3,20.65,28.1,33.7,17.85,11.25,9.649999999999999,8.9,5.0
123.0,평일,2,248,양천구청,상행,10.95,11.05,11.649999999999999,13.55,14.5,19.95,27.35,43.3,75.85,50.0,28.3,26.1,24.450000000000003,20.0
124.0,평일,2,248,양천구청,하행,26.2,21.2,20.200000000000003,18.7,15.85,16.35,20.1,27.25,33.3,17.6,11.3,9.600000000000001,8.95,5.15
121.0,평일,2,249,신정네거리,상행,9.649999999999999,9.85,9.6,10.55,10.5,13.8,18.2,28.049999999999997,48.650000000000006,29.9,17.700000000000003,15.850000000000001,13.75,11.35
122.0,평일,2,249,신정네거리,하행,19.049999999999997,16.45,16.4,15.75,13.2,14.5,18.5,26.75,30.700000000000003,15.6,10.149999999999999,9.45,8.25,4.2
115.0,평일,2,250,용두,상행,13.350000000000001,11.95,12.350000000000001,13.25,12.5,13.9,16.65,20.4,18.6,8.0,5.45,4.85,4.1,2.55
116.0,평일,2,250,용두,하행,7.9,8.0,8.15,9.6,9.7,11.3,16.05,25.4,42.2,19.05,15.600000000000001,14.45,11.4,6.1
120.0,평일,2,260,까치산,하행,12.600000000000001,11.4,11.25,11.350000000000001,10.649999999999999,12.8,16.9,25.7,32.8,16.5,10.3,9.7,8.1,4.55
129.0,평일,3,309,지축,상행,13.45,17.6,20.85,23.4,26.5,34.400000000000006,39.95,54.75,107.75,73.1,40.05,39.15,38.0,32.6
130.0,평일,3,309,지축,하행,41.95,36.1,32.95,28.9,24.6,24.35,26.75,29.1,29.2,17.2,10.8,10.05,10.05,5.85
131.0,평일,3,310,구파발,상행,8.4,11.65,17.5,20.1,18.45,31.450000000000003,29.650000000000002,51.400000000000006,57.05,41.55,25.55,27.3,22.15,18.9
132.0,평일,3,310,구파발,하행,38.95,29.3,31.0,30.75,20.700000000000003,27.1,24.85,22.55,17.85,10.600000000000001,9.05,9.850000000000001,9.4,5.7
133.0,평일,3,311,연신내,상행,11.15,14.65,21.049999999999997,25.299999999999997,23.5,38.599999999999994,38.75,58.349999999999994,74.5,46.3,33.75,31.05,30.1,22.65
134.0,평일,3,311,연신내,하행,44.5,30.450000000000003,32.9,32.5,21.450000000000003,27.049999999999997,26.200000000000003,19.2,16.15,10.5,7.75,9.100000000000001,8.35,5.2
135.0,평일,3,312,불광,상행,13.05,17.25,25.3,30.0,28.55,48.0,47.8,74.75,96.65,61.25,43.35,39.45,39.2,28.4
136.0,평일,3,312,불광,하행,48.75,36.349999999999994,35.3,37.85,25.299999999999997,30.049999999999997,29.85,23.4,19.1,12.350000000000001,9.0,10.5,9.399999999999999,6.6
137.0,평일,3,313,녹번,상행,12.649999999999999,16.85,25.6,29.55,28.9,50.099999999999994,48.65,76.1,97.75,62.55,45.1,39.9,40.599999999999994,29.85
138.0,평일,3,313,녹번,하행,53.05,40.05,38.15,40.650000000000006,26.65,30.75,30.9,23.8,19.700000000000003,12.7,9.2,10.0,9.05,6.2
139.0,평일,3,314,홍제,상행,12.7,17.75,26.4,30.0,30.85,53.45,53.0,90.3,107.15,70.69999999999999,50.25,45.0,45.55,33.95
140.0,평일,3,314,홍제,하행,58.4,42.8,41.0,46.25,28.5,31.85,34.3,25.15,21.299999999999997,12.65,9.3,10.399999999999999,8.65,6.699999999999999
141.0,평일,3,315,무악재,상행,13.65,19.200000000000003,27.4,31.55,33.099999999999994,58.3,57.2,97.30000000000001,113.9,76.8,53.8,48.8,51.45,34.05
142.0,평일,3,315,무악재,하행,60.400000000000006,43.75,41.900000000000006,46.8,29.0,32.25,35.599999999999994,25.200000000000003,22.0,12.55,9.4,10.65,8.8,6.6
143.0,평일,3,316,독립문,상행,13.8,19.4,28.8,31.049999999999997,34.45,61.15,58.650000000000006,99.05000000000001,116.2,79.15,55.25,50.5,53.0,33.85
144.0,평일,3,316,독립문,하행,60.9,45.3,42.849999999999994,48.7,30.35,32.5,37.0,26.0,22.9,13.350000000000001,9.45,10.55,8.95,6.6499999999999995
145.0,평일,3,317,경복궁,상행,14.2,19.85,30.8,31.35,35.75,61.400000000000006,62.05,103.4,114.35,80.85,55.8,51.55,54.150000000000006,34.75
146.0,평일,3,317,경복궁,하행,61.9,49.5,47.05,57.55,38.6,43.25,54.099999999999994,38.0,36.650000000000006,19.0,13.85,17.1,13.75,9.05
147.0,평일,3,318,안국,상행,23.35,29.1,40.55,39.15,40.8,65.4,63.45,103.05,111.4,78.65,53.4,50.5,54.45,35.1
148.0,평일,3,318,안국,하행,60.55,49.05,49.2,63.0,46.8,53.7,71.35,52.95,52.5,25.6,18.85,22.35,17.65,10.85
149.0,평일,3,319,종로3가,상행,31.6,38.8,49.599999999999994,45.25,44.95,67.75,62.55,98.65,108.0,74.2,51.349999999999994,48.2,53.05,32.95
150.0,평일,3,319,종로3가,하행,48.05,40.05,39.2,53.2,40.65,45.85,64.19999999999999,47.35,50.05,23.799999999999997,17.6,20.25,17.15,11.15
151.0,평일,3,320,을지로3가,상행,27.2,34.349999999999994,43.05,38.3,38.95,54.8,51.8,77.4,89.55,61.099999999999994,41.3,39.650000000000006,42.599999999999994,23.95
152.0,평일,3,320,을지로3가,하행,43.45,37.85,37.05,51.599999999999994,40.5,45.25,63.0,50.2,57.4,26.4,20.0,23.15,21.15,13.899999999999999
153.0,평일,3,321,충무로,상행,27.1,33.55,41.0,37.15,39.05,51.8,48.25,68.85,76.4,52.55,36.25,34.349999999999994,37.900000000000006,20.3
154.0,평일,3,321,충무로,하행,49.25,41.8,40.45,56.099999999999994,44.15,49.45,68.45,53.1,61.3,29.6,20.700000000000003,25.0,23.2,14.55
155.0,평일,3,322,동대입구,상행,27.7,35.55,44.599999999999994,40.2,42.349999999999994,56.25,52.6,75.9,84.5,60.349999999999994,42.349999999999994,37.45,42.55,20.85
156.0,평일,3,322,동대입구,하행,43.4,37.6,38.349999999999994,53.0,44.349999999999994,49.0,70.7,53.85,62.7,30.1,22.049999999999997,26.6,25.0,16.05
157.0,평일,3,323,약수,상행,28.85,37.5,45.2,39.85,40.8,53.099999999999994,49.1,71.44999999999999,81.9,57.6,38.45,34.05,38.2,19.799999999999997
158.0,평일,3,323,약수,하행,49.0,42.349999999999994,42.35,58.55,47.95,51.4,74.0,55.0,68.1,32.3,23.4,27.75,27.950000000000003,17.5
159.0,평일,3,324,금호,상행,30.8,40.55,48.5,42.55,44.8,56.7,57.65,83.1,96.55000000000001,67.9,46.45,40.8,43.599999999999994,23.6
160.0,평일,3,324,금호,하행,49.3,42.95,42.599999999999994,58.4,47.650000000000006,50.95,72.95,53.75,65.8,31.5,22.549999999999997,25.75,27.15,16.4
161.0,평일,3,325,옥수,상행,29.95,39.55,49.0,40.15,46.75,57.349999999999994,58.3,84.4,99.05,69.45,47.5,41.8,45.05,23.6
162.0,평일,3,325,옥수,하행,55.0,47.3,45.75,62.3,50.85,52.55,76.45,55.599999999999994,67.19999999999999,32.7,22.6,25.75,27.05,17.4
163.0,평일,3,326,압구정,상행,30.9,41.05,51.8,42.6,52.05,64.15,66.45,94.5,110.5,75.85,52.45,47.2,51.099999999999994,26.0
164.0,평일,3,326,압구정,하행,48.25,44.95,43.45,57.1,51.05,53.75,78.55000000000001,56.75,72.6,39.15,27.25,28.95,30.299999999999997,18.299999999999997
165.0,평일,3,327,신사,상행,35.1,45.25,54.6,43.650000000000006,51.349999999999994,61.8,65.15,88.1,101.44999999999999,66.1,45.25,41.650000000000006,44.05,23.0
166.0,평일,3,327,신사,하행,36.45,36.45,36.1,47.9,43.900000000000006,45.15,65.75,49.75,63.5,37.650000000000006,27.4,29.9,33.7,19.2
167.0,평일,3,328,잠원,상행,34.5,40.7,49.85,39.5,47.0,53.05,56.150000000000006,73.15,81.75,48.85,34.25,30.85,32.9,16.450000000000003
168.0,평일,3,328,잠원,하행,37.0,37.099999999999994,36.599999999999994,48.35,44.4,45.099999999999994,65.75,51.6,61.2,37.1,26.75,29.5,33.6,19.25
169.0,평일,3,329,고속터미널,상행,34.2,40.3,48.150000000000006,40.099999999999994,47.4,53.3,56.25,73.2,82.05,49.75,34.05,31.65,33.75,17.05
170.0,평일,3,329,고속터미널,하행,41.7,39.9,39.1,52.3,47.5,45.0,66.25,52.95,60.8,38.25,28.6,28.55,31.4,18.3
171.0,평일,3,330,교대,상행,36.05,42.45,51.349999999999994,41.900000000000006,52.65,59.349999999999994,68.35,88.30000000000001,102.0,57.35,37.2,36.9,40.15,18.25
172.0,평일,3,330,교대,하행,29.450000000000003,29.799999999999997,31.0,39.2,39.3,37.0,55.5,45.25,51.9,32.15,23.85,24.85,28.3,16.6
173.0,평일,3,331,남부터미널,상행,31.15,36.2,41.5,32.9,40.05,46.35,55.0,72.35,81.1,43.2,28.799999999999997,28.6,30.65,13.6
