연번,평일주말,호선,역번호,역명,구분,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
107.0,평일,2,211,성수,상행,21.15,25.6,27.85,31.0,32.6,38.3,40.45,47.75,68.95,38.0,30.9,42.05,35.599999999999994,23.35
108.0,평일,2,211,성수,하행,25.9,26.75,29.75,27.35,27.7,32.65,31.6,40.7,58.05,35.45,38.65,33.0,29.75,16.3
105.0,평일,2,212,건대입구,상행,23.65,26.950000000000003,28.15,30.6,30.85,35.45,36.6,41.0,52.650000000000006,30.55,25.65,34.2,30.549999999999997,20.0
106.0,평일,2,212,건대입구,하행,24.2,30.5,32.4,29.5,28.5,32.95,37.6,44.7,48.2,29.0,26.3,29.950000000000003,28.299999999999997,15.3
103.0,평일,2,213,구의,상행,23.9,27.95,27.049999999999997,29.6,29.65,33.55,34.85,38.3,48.400000000000006,25.9,22.95,30.0,26.549999999999997,17.35
104.0,평일,2,213,구의,하행,20.950000000000003,27.849999999999998,29.9,27.450000000000003,27.45,34.1,39.3,48.3,59.849999999999994,35.05,30.6,36.45,31.25,15.549999999999999
101.0,평일,2,214,강변,상행,26.75,28.950000000000003,28.0,29.299999999999997,28.4,32.400000000000006,32.05,38.150000000000006,43.900000000000006,24.75,21.6,26.65,24.200000000000003,16.45
102.0,평일,2,214,강변,하행,19.5,26.049999999999997,28.05,26.049999999999997,26.85,34.25,38.45,48.2,62.5,37.35,33.55,40.25,31.9,16.8
99.0,평일,2,215,잠실나루,상행,27.3,29.7,28.1,29.3,28.95,33.3,33.599999999999994,38.7,42.349999999999994,23.25,20.950000000000003,25.299999999999997,23.1,15.25
100.0,평일,2,215,잠실나루,하행,17.65,23.9,26.9,26.05,27.15,35.4,41.15,51.65,67.0,39.85,35.95,43.0,35.5,18.55
97.0,평일,2,216,잠실,상행,35.1,30.799999999999997,30.95,32.45,31.65,34.0,36.0,41.35,42.150000000000006,23.3,22.8,27.75,20.450000000000003,11.600000000000001
98.0,평일,2,216,잠실,하행,17.950000000000003,22.15,26.85,26.4,27.049999999999997,35.2,40.75,50.599999999999994,67.35,40.150000000000006,39.25,44.650000000000006,37.0,19.6
95.0,평일,2,217,잠실새내,상행,35.85,30.85,30.05,31.55,29.85,32.25,34.2,37.75,37.6,22.1,21.05,25.95,19.25,10.65
96.0,평일,2,217,잠실새내,하행,18.95,23.95,28.65,28.25,31.05,41.4,48.6,62.6,86.25,53.4,42.1,53.8,49.650000000000006,28.05
93.0,평일,2,218,종합운동장,상행,38.0,30.75,31.35,32.05,29.25,32.65,34.1,37.7,36.5,21.25,20.5,25.049999999999997,19.55,10.55
94.0,평일,2,218,종합운동장,하행,18.15,23.6,26.95,28.7,31.1,42.1,49.6,64.95,88.6,55.5,42.2,54.4,50.8,27.4
91.0,평일,2,219,삼성,상행,32.7,29.450000000000003,31.7,33.85,33.55,41.05,47.45,58.099999999999994,59.7,34.85,30.8,37.8,28.45,13.9
92.0,평일,2,219,삼성,하행,18.2,22.95,26.9,28.75,31.05,41.15,50.95,66.75,94.35,56.349999999999994,44.2,56.95,50.75,24.9
89.0,평일,2,220,선릉,상행,38.400000000000006,35.45,39.85,45.3,43.849999999999994,57.8,65.45,82.05000000000001,87.5,52.5,42.95,52.85,43.05,20.1
90.0,평일,2,220,선릉,하행,27.9,29.8,31.6,34.1,32.55,39.5,46.8,58.05,79.05,49.3,36.5,48.150000000000006,44.45,23.5
87.0,평일,2,221,역삼,상행,32.45,32.9,39.150000000000006,43.95,46.85,63.75,75.94999999999999,104.1,111.75,66.3,51.3,65.2,51.05,25.9
88.0,평일,2,221,역삼,하행,42.25,38.650000000000006,41.2,44.85,41.05,47.45,52.25,64.65,84.8,52.5,40.7,54.45,46.35,27.15
85.0,평일,2,222,강남,상행,29.6,34.6,42.099999999999994,45.8,50.6,71.7,84.45,116.85,121.05000000000001,79.3,63.8,84.6,69.05000000000001,37.099999999999994
86.0,평일,2,222,강남,하행,54.4,43.5,45.6,49.5,41.45,46.05,48.95,52.9,68.7,43.15,34.9,46.900000000000006,42.95,25.5
83.0,평일,2,223,교대,상행,28.7,33.25,38.85,44.400000000000006,50.150000000000006,70.6,86.2,118.05,128.9,84.1,69.65,90.65,80.55000000000001,38.75
84.0,평일,2,223,교대,하행,65.6,47.1,47.8,52.75,44.4,46.599999999999994,46.4,49.7,63.0,37.55,28.9,34.849999999999994,33.0,21.049999999999997
81.0,평일,2,224,서초,상행,25.45,31.4,37.75,43.7,50.85,72.69999999999999,88.75,122.94999999999999,134.10000000000002,86.05,71.5,91.05000000000001,81.69999999999999,39.0
82.0,평일,2,224,서초,하행,68.65,46.25,47.75,52.650000000000006,43.25,44.55,45.0,46.0,57.5,34.85,26.55,33.35,30.4,21.5
79.0,평일,2,225,방배,상행,24.3,30.65,37.55,44.2,51.400000000000006,75.05,90.30000000000001,125.3,139.15,89.55,72.75,90.6,83.3,42.4
80.0,평일,2,225,방배,하행,71.4,46.35,47.45,50.5,40.5,40.1,42.8,41.95,51.8,31.450000000000003,24.3,30.799999999999997,29.8,20.549999999999997
77.0,평일,2,226,사당,상행,23.45,27.200000000000003,34.5,40.599999999999994,46.8,67.69999999999999,80.1,108.69999999999999,123.65,86.1,67.19999999999999,84.30000000000001,84.15,45.3
78.0,평일,2,226,사당,하행,72.5,47.95,48.6,50.75,40.05,39.599999999999994,40.95,40.85,49.2,30.299999999999997,23.8,31.55,27.8,23.049999999999997
75.0,평일,2,227,낙성대,상행,22.05,26.25,34.25,40.1,45.3,64.45,77.30000000000001,103.25,115.3,81.1,61.900000000000006,77.15,80.45,41.4
76.0,평일,2,227,낙성대,하행,63.75,42.3,45.3,46.05,35.2,36.95,39.95,40.599999999999994,49.65,31.1,23.65,31.900000000000002,28.6,24.0
73.0,평일,2,228,서울대입구,상행,18.85,23.1,31.3,37.400000000000006,42.0,59.2,71.94999999999999,93.9,101.95,72.05,56.3,66.45,72.85,38.95
74.0,평일,2,228,서울대입구,하행,60.400000000000006,40.75,43.05,44.3,33.7,35.5,38.7,39.400000000000006,49.45,32.05,24.1,34.25,29.15,23.7
71.0,평일,2,229,봉천,상행,19.65,23.15,31.700000000000003,37.3,41.1,56.5,69.1,89.05000000000001,95.55,66.3,51.55,62.199999999999996,68.6,35.55
72.0,평일,2,229,봉천,하행,52.95,39.650000000000006,39.1,39.55,30.950000000000003,31.700000000000003,35.25,36.75,47.900000000000006,31.85,22.700000000000003,31.3,27.25,23.2
69.0,평일,2,230,신림,상행,20.35,22.2,31.599999999999998,35.2,38.15,49.8,62.2,75.44999999999999,77.2,52.35,40.25,48.650000000000006,55.5,27.4
70.0,평일,2,230,신림,하행,49.3,38.2,37.5,37.75,30.6,31.65,35.400000000000006,37.7,51.15,35.2,24.15,33.35,29.5,25.200000000000003
67.0,평일,2,231,신대방,상행,22.5,22.950000000000003,32.6,34.95,38.6,48.099999999999994,58.9,71.15,74.0,48.95,36.0,43.95,49.849999999999994,25.25
68.0,평일,2,231,신대방,하행,41.0,32.3,30.65,33.0,27.75,29.25,33.2,38.849999999999994,58.349999999999994,38.0,30.5,37.7,35.55,31.1
65.0,평일,2,232,구로디지털단지,상행,23.6,26.65,37.099999999999994,38.2,41.25,49.150000000000006,62.0,78.19999999999999,87.0,50.4,36.0,42.25,47.5,24.7
66.0,평일,2,232,구로디지털단지,하행,38.05,30.950000000000003,30.15,32.5,28.25,31.150000000000002,35.2,43.2,65.1,44.150000000000006,33.35,43.0,41.15,35.099999999999994
63.0,평일,2,233,대림,상행,26.25,28.75,39.4,39.9,42.0,48.15,60.05,74.19999999999999,87.94999999999999,46.099999999999994,31.85,36.5,41.8,21.35
64.0,평일,2,233,대림,하행,37.15,32.4,30.9,34.85,30.5,34.55,38.0,46.35,67.9,49.650000000000006,38.1,50.1,48.25,41.0
61.0,평일,2,234,신도림,상행,34.0,32.4,44.2,43.25,40.5,40.15,49.099999999999994,50.25,72.0,36.25,23.4,26.75,33.0,15.8
62.0,평일,2,234,신도림,하행,28.35,30.049999999999997,31.2,35.2,32.2,37.25,41.35,51.75,71.8,42.85,40.15,42.15,56.650000000000006,32.0
59.0,평일,2,235,문래,상행,43.9,41.7,44.35,43.349999999999994,40.4,40.4,51.4,53.0,74.7,39.75,27.55,29.3,34.45,29.6
60.0,평일,2,235,문래,하행,23.75,27.6,29.55,33.05,34.6,40.45,55.349999999999994,71.25,97.69999999999999,55.599999999999994,55.7,57.599999999999994,73.7,42.05
57.0,평일,2,236,영등포구청,상행,45.650000000000006,40.95,45.3,42.3,40.35,37.95,49.4,52.4,73.9,37.0,25.9,27.9,31.6,26.1
58.0,평일,2,236,영등포구청,하행,24.0,27.450000000000003,29.35,32.95,34.3,39.9,54.7,68.05,95.9,53.900000000000006,57.0,53.5,71.2,40.35
55.0,평일,2,237,당산,상행,48.45,44.45,48.95,46.6,41.05,39.45,53.4,54.05,76.75,38.95,25.85,27.549999999999997,30.0,25.400000000000002
56.0,평일,2,237,당산,하행,22.35,24.85,27.3,31.799999999999997,33.2,38.599999999999994,52.400000000000006,64.9,90.3,54.75,60.4,55.45,77.4,43.5
53.0,평일,2,238,합정,상행,46.25,40.35,45.25,41.85,36.849999999999994,34.6,42.55,42.55,54.5,29.9,19.15,23.7,28.5,22.25
54.0,평일,2,238,합정,하행,21.1,26.5,28.25,33.400000000000006,34.75,42.45,55.3,67.95,95.15,57.45,64.7,59.7,85.95,42.3
51.0,평일,2,239,홍대입구,상행,45.45,41.75,43.95,41.65,36.05,33.6,41.45,39.7,46.3,27.0,20.25,29.9,36.3,28.05
52.0,평일,2,239,홍대입구,하행,17.7,23.85,25.5,30.75,32.85,40.85,51.95,65.2,91.5,54.15,60.45,52.55,69.25,36.25
49.0,평일,2,240,신촌(지하),상행,41.8,39.349999999999994,42.5,39.6,35.85,35.2,44.099999999999994,41.05,45.4,26.85,22.200000000000003,33.45,41.75,31.7
50.0,평일,2,240,신촌(지하),하행,19.35,28.1,30.2,35.55,39.05,45.85,55.2,72.35,104.5,57.699999999999996,62.55,49.75,63.45,31.05
47.0,평일,2,241,이대,상행,37.4,37.95,41.9,39.55,36.2,38.0,43.7,43.7,47.2,27.5,23.0,36.2,40.8,31.65
48.0,평일,2,241,이대,하행,22.65,30.5,31.0,35.85,37.8,43.5,51.900000000000006,70.4,104.6,58.55,58.4,44.7,54.8,27.85
45.0,평일,2,242,아현,상행,37.95,38.65,42.3,39.95,36.400000000000006,38.1,44.65,43.9,46.85,27.15,22.85,35.75,40.6,30.799999999999997
46.0,평일,2,242,아현,하행,25.8,32.85,32.6,36.849999999999994,36.9,44.4,50.5,70.65,107.25,58.95,58.65,44.0,58.55,27.1
43.0,평일,2,243,충정로,상행,37.599999999999994,39.85,43.35,41.05,37.65,40.0,45.400000000000006,48.25,50.65,28.75,22.65,36.25,40.5,30.7
44.0,평일,2,243,충정로,하행,26.15,32.55,33.0,36.650000000000006,37.45,44.3,50.85,73.30000000000001,105.85,61.199999999999996,60.35,45.400000000000006,58.699999999999996,26.7
111.0,평일,2,244,용답,상행,17.1,14.3,15.100000000000001,14.95,14.55,15.15,17.5,22.75,18.25,7.699999999999999,5.9,4.9,3.65,2.1
112.0,평일,2,244,용답,하행,9.3,10.15,10.850000000000001,11.95,13.0,15.7,20.65,34.3,56.5,24.9,20.65,19.45,15.35,8.0
113.0,평일,2,245,신답,상행,16.05,13.5,13.9,14.7,14.15,14.1,16.1,21.200000000000003,18.35,7.6499999999999995,5.800000000000001,5.25,4.4,2.25
114.0,평일,2,245,신답,하행,9.600000000000001,9.95,10.75,11.95,12.7,13.95,19.25,30.85,46.2,22.75,18.200000000000003,16.25,13.0,6.75
117.0,평일,2,246,신설동,상행,12.3,11.05,12.25,12.45,11.7,12.0,14.5,18.8,15.299999999999999,7.75,5.85,5.0,5.05,2.4000000000000004
125.0,평일,2,247,도림천,상행,11.2,11.55,13.45,16.65,18.65,25.2,33.7,56.1,92.94999999999999,69.15,37.45,35.15,35.35,22.549999999999997
126.0,평일,2,247,도림천,하행,28.6,22.2,21.200000000000003,19.299999999999997,15.899999999999999,16.9,20.5,29.15,33.05,18.5,11.1,9.95,9.15,5.4
123.0,평일,2,248,양천구청,상행,10.45,10.5,11.75,14.05,15.2,20.0,26.9,44.5,74.0,52.849999999999994,28.799999999999997,26.7,25.05,20.5
124.0,평일,2,248,양천구청,하행,27.75,21.7,20.55,18.75,15.3,15.85,19.8,28.45,32.45,18.15,11.0,9.75,9.2,5.449999999999999
121.0,평일,2,249,신정네거리,상행,9.3,9.0,9.45,10.600000000000001,11.100000000000001,13.65,17.7,28.8,46.599999999999994,31.75,17.5,15.9,14.55,11.8
122.0,평일,2,249,신정네거리,하행,20.65,16.549999999999997,16.6,15.4,13.05,14.45,18.3,27.9,30.15,15.95,10.3,9.3,8.5,3.8
115.0,평일,2,250,용두,상행,14.149999999999999,12.75,13.5,14.15,13.5,14.2,16.8,21.1,18.75,8.25,6.1,5.35,4.85,2.4000000000000004
116.0,평일,2,250,용두,하행,8.3,8.4,9.25,10.2,10.35,11.95,17.450000000000003,26.3,41.85,19.5,15.95,14.25,11.899999999999999,5.4
120.0,평일,2,260,까치산,하행,13.45,11.3,11.45,11.6,10.35,13.25,16.85,26.75,32.3,17.05,10.45,9.9,8.15,4.199999999999999
129.0,평일,3,309,지축,상행,13.15,17.85,20.6,23.450000000000003,26.75,35.55,40.95,54.2,107.75,75.0,41.5,40.2,39.7,32.9
130.0,평일,3,309,지축,하행,44.05,37.1,33.15,28.049999999999997,23.35,23.5,27.5,29.6,29.049999999999997,16.700000000000003,10.95,9.600000000000001,10.0,5.7
131.0,평일,3,310,구파발,상행,8.45,11.649999999999999,17.35,20.45,18.25,32.15,30.55,50.7,57.55,42.45,26.5,28.049999999999997,23.25,19.15
132.0,평일,3,310,구파발,하행,40.1,29.85,30.9,30.05,19.7,26.8,25.6,22.65,18.1,10.3,9.3,9.35,9.350000000000001,5.5
133.0,평일,3,311,연신내,상행,11.25,14.9,21.0,25.4,23.4,39.4,39.7,57.55,74.69999999999999,48.099999999999994,35.2,31.900000000000002,31.950000000000003,22.5
134.0,평일,3,311,연신내,하행,45.75,30.5,33.05,31.5,20.799999999999997,26.35,25.6,19.2,15.8,10.25,8.0,8.7,8.4,5.3
135.0,평일,3,312,불광,상행,12.9,17.9,25.4,29.5,28.200000000000003,48.85,49.05,74.1,96.55,63.849999999999994,44.8,40.7,41.5,28.45
136.0,평일,3,312,불광,하행,50.3,36.55,35.25,36.85,24.8,29.4,29.25,22.55,19.25,12.3,9.45,10.25,9.7,6.85
137.0,평일,3,313,녹번,상행,12.45,17.4,25.9,28.1,28.799999999999997,51.35,49.1,76.05,98.65,64.3,46.25,40.6,42.400000000000006,30.05
138.0,평일,3,313,녹번,하행,54.900000000000006,39.75,38.0,39.3,26.05,29.900000000000002,30.299999999999997,22.9,19.55,12.7,9.6,9.75,9.3,6.5
139.0,평일,3,314,홍제,상행,12.4,18.200000000000003,26.9,29.049999999999997,30.8,54.8,53.3,91.80000000000001,107.3,72.30000000000001,51.45,45.5,47.75,34.0
140.0,평일,3,314,홍제,하행,60.05,43.15,40.65,44.55,27.9,31.299999999999997,34.4,25.1,20.45,12.7,9.7,10.5,9.149999999999999,6.75
141.0,평일,3,315,무악재,상행,13.25,19.700000000000003,28.450000000000003,30.85,32.95,60.0,57.400000000000006,98.7,113.85,78.0,54.75,49.650000000000006,52.95,34.75
142.0,평일,3,315,무악재,하행,62.150000000000006,44.3,41.3,45.25,28.35,31.65,35.5,24.85,21.0,12.55,9.75,10.85,9.1,6.75
143.0,평일,3,316,독립문,상행,13.35,19.95,28.650000000000002,31.55,34.3,62.25,59.599999999999994,100.6,116.2,80.3,56.25,50.95,54.599999999999994,34.7
144.0,평일,3,316,독립문,하행,62.45,45.45,42.099999999999994,47.25,29.5,31.9,36.85,25.700000000000003,21.85,13.25,10.0,10.95,9.25,6.800000000000001
145.0,평일,3,317,경복궁,상행,14.2,20.6,30.95,31.5,35.45,62.1,62.95,102.95,116.69999999999999,81.4,56.9,51.849999999999994,55.95,35.55
146.0,평일,3,317,경복궁,하행,62.95,49.85,46.35,55.15,37.7,42.8,53.8,38.150000000000006,36.099999999999994,19.55,14.7,17.6,14.15,9.149999999999999
147.0,평일,3,318,안국,상행,23.7,30.3,40.65,39.150000000000006,40.349999999999994,65.65,64.25,102.4,113.25,79.0,55.75,51.650000000000006,55.3,36.0
148.0,평일,3,318,안국,하행,61.7,50.0,49.2,61.1,46.3,53.9,70.9,52.75,52.5,27.15,20.049999999999997,23.45,18.15,11.0
149.0,평일,3,319,종로3가,상행,32.7,40.2,50.1,45.6,44.8,67.45,62.9,97.75,106.45,77.55000000000001,53.05,49.1,53.65,33.9
150.0,평일,3,319,종로3가,하행,49.0,40.25,38.7,51.05,40.15,45.35,64.0,44.900000000000006,50.2,25.0,19.0,21.049999999999997,17.9,11.100000000000001
151.0,평일,3,320,을지로3가,상행,28.05,35.150000000000006,44.0,38.8,38.35,55.2,51.15,77.05,87.3,62.400000000000006,42.55,39.849999999999994,43.35,24.6
152.0,평일,3,320,을지로3가,하행,44.400000000000006,37.7,35.6,49.0,39.6,44.95,62.5,47.75,57.45,27.5,21.3,23.9,21.75,14.15
153.0,평일,3,321,충무로,상행,28.05,34.45,42.5,36.849999999999994,38.099999999999994,52.099999999999994,47.5,67.85,73.7,54.400000000000006,36.599999999999994,33.7,38.1,20.4
154.0,평일,3,321,충무로,하행,49.75,39.75,38.25,53.349999999999994,42.6,48.099999999999994,67.5,50.0,61.9,30.2,22.25,25.65,24.450000000000003,15.75
155.0,평일,3,322,동대입구,상행,28.55,37.150000000000006,46.15,39.900000000000006,41.15,55.8,51.099999999999994,74.35,81.05,62.3,41.7,35.7,41.1,20.299999999999997
156.0,평일,3,322,동대입구,하행,43.9,36.3,36.95,50.2,43.15,48.150000000000006,69.94999999999999,52.05,63.85,31.35,23.7,26.5,25.55,17.05
157.0,평일,3,323,약수,상행,29.8,38.75,46.85,39.05,39.85,53.349999999999994,47.95,67.30000000000001,79.15,59.0,37.8,33.3,38.75,19.9
158.0,평일,3,323,약수,하행,49.45,41.25,40.7,55.349999999999994,46.8,51.2,73.45,52.8,69.1,33.3,25.049999999999997,28.05,29.25,19.9
159.0,평일,3,324,금호,상행,31.6,42.8,51.15,41.9,44.2,57.85,55.4,79.15,95.65,69.15,45.0,40.0,43.8,22.9
160.0,평일,3,324,금호,하행,49.55,42.0,40.9,55.35,46.4,50.5,72.25,51.65,66.9,32.8,24.200000000000003,25.7,28.349999999999998,18.9
161.0,평일,3,325,옥수,상행,30.8,41.9,50.05,40.5,45.55,58.55,56.150000000000006,80.69999999999999,98.3,70.65,46.05,41.1,45.3,23.25
162.0,평일,3,325,옥수,하행,55.099999999999994,46.25,44.0,59.5,49.65,52.05,74.95,53.35,68.3,33.6,24.2,25.95,28.45,19.6
163.0,평일,3,326,압구정,상행,31.9,43.45,53.150000000000006,43.150000000000006,51.0,66.1,64.4,91.4,109.7,76.80000000000001,50.599999999999994,47.0,51.65,25.75
164.0,평일,3,326,압구정,하행,48.0,44.2,41.65,55.7,50.75,54.15,77.55,54.65,75.6,38.9,28.85,29.25,31.6,20.25
165.0,평일,3,327,신사,상행,36.95,48.0,55.55,44.4,50.2,61.849999999999994,63.25,85.4,100.4,66.55,44.95,41.85,44.900000000000006,22.75
166.0,평일,3,327,신사,하행,36.8,36.65,35.0,48.7,43.15,45.6,65.05,48.400000000000006,67.55,37.6,28.25,29.450000000000003,33.9,19.8
167.0,평일,3,328,잠원,상행,35.099999999999994,41.9,50.05,39.75,46.400000000000006,52.9,54.650000000000006,71.5,80.45,48.75,34.349999999999994,31.5,33.85,16.65
168.0,평일,3,328,잠원,하행,37.35,37.25,35.45,48.849999999999994,43.2,45.55,64.75,49.349999999999994,64.85,37.55,27.45,29.35,33.55,19.6
169.0,평일,3,329,고속터미널,상행,34.599999999999994,41.45,49.05,40.05,46.65,53.2,54.55,71.5,81.15,49.55,35.3,31.8,35.099999999999994,17.299999999999997
170.0,평일,3,329,고속터미널,하행,42.25,40.0,37.7,53.15,45.45,45.7,65.15,51.2,64.30000000000001,39.1,28.9,29.25,32.1,18.4
171.0,평일,3,330,교대,상행,36.2,44.25,51.45,41.8,52.099999999999994,59.050000000000004,66.6,85.94999999999999,102.05,57.2,38.45,37.0,43.25,18.4
172.0,평일,3,330,교대,하행,30.15,29.599999999999998,29.15,40.05,37.3,37.2,54.35,44.4,57.150000000000006,32.45,25.049999999999997,25.65,31.2,17.9
173.0,평일,3,331,남부터미널,상행,31.65,37.9,42.45,32.8,39.75,46.55,54.05,71.3,82.2,43.0,29.05,29.200000000000003,33.3,13.3
174.0,평일,3,331,남부터미널,하행,23.6,24.950000000000003,24.6,32.75,32.85,30.8,48.05,41.95,54.65,30.55,23.799999999999997,25.8,27.25,16.4
175.0,평일,3,332,양재,상행,29.95,32.95,35.7,27.55,34.85,37.4,46.150000000000006,54.85,66.2,34.9,23.0,22.8,25.950000000000003,10.7
176.0,평일,3,332,양재,하행,15.75,18.75,18.9,25.15,26.799999999999997,25.8,41.85,39.8,51.95,28.75,22.15,24.05,24.9,14.9
177.0,평일,3,333,매봉,상행,26.5,28.0,29.75,22.6,26.3,28.0,33.35,36.349999999999994,38.400000000000006,19.65,13.25,13.0,18.049999999999997,7.3
178.0,평일,3,333,매봉,하행,14.0,16.9,17.950000000000003,23.200000000000003,26.2,24.95,40.85,40.35,52.5,27.5,22.1,23.9,25.049999999999997,14.0
179.0,평일,3,334,도곡,상행,25.15,26.799999999999997,28.1,21.25,24.15,25.4,30.6,31.75,31.349999999999998,17.45,11.6,11.1,17.9,6.5
180.0,평일,3,334,도곡,하행,11.55,14.149999999999999,14.85,20.0,22.6,21.95,34.95,34.55,44.7,23.9,18.8,19.65,22.15,12.75
181.0,평일,3,335,대치,상행,22.0,22.7,24.15,17.95,20.700000000000003,20.95,24.9,28.1,25.85,13.850000000000001,9.5,9.0,14.100000000000001,5.35
182.0,평일,3,335,대치,하행,10.0,12.5,13.0,17.25,19.35,19.1,29.85,30.299999999999997,40.65,21.45,17.5,17.549999999999997,25.05,10.3
183.0,평일,3,336,학여울,상행,19.950000000000003,20.549999999999997,21.6,16.7,19.8,20.200000000000003,25.25,26.75,23.950000000000003,12.0,8.2,7.4,7.6,4.6
184.0,평일,3,336,학여울,하행,9.3,12.05,12.75,15.95,18.45,18.45,29.400000000000002,30.15,38.9,22.5,17.3,17.200000000000003,24.65,10.05
185.0,평일,3,337,대청,상행,19.9,19.75,21.6,16.1,19.25,19.45,24.65,25.549999999999997,22.65,11.8,8.05,7.35,7.5,4.6
186.0,평일,3,337,대청,하행,8.899999999999999,11.3,11.85,14.6,17.65,17.45,25.9,28.450000000000003,35.25,19.700000000000003,15.2,14.55,19.549999999999997,8.05
187.0,평일,3,338,일원,상행,17.85,17.799999999999997,19.75,14.600000000000001,17.5,17.05,20.9,22.35,19.75,10.35,7.35,6.7,7.1499999999999995,4.6
188.0,평일,3,338,일원,하행,7.25,10.4,9.6,12.25,15.35,16.4,24.549999999999997,28.45,33.55,18.05,13.5,12.85,17.15,7.65
189.0,평일,3,339,수서,상행,16.5,15.0,15.899999999999999,12.85,14.4,13.149999999999999,15.85,16.450000000000003,18.35,9.1,6.9,6.4,6.6,4.55
190.0,평일,3,339,수서,하행,6.65,9.95,8.9,12.05,14.05,15.549999999999999,23.8,28.5,33.1,17.049999999999997,12.65,12.2,15.95,7.45
191.0,평일,3,340,가락시장,상행,14.4,14.0,14.7,11.75,14.05,11.8,17.8,20.200000000000003,18.65,8.5,6.35,5.85,6.6,3.45
192.0,평일,3,340,가락시장,하행,5.95,6.5,6.6,8.05,8.8,10.55,18.25,19.2,23.65,16.25,10.65,11.45,11.85,9.0
193.0,평일,3,341,경찰병원,상행,9.4,9.45,9.55,7.55,8.85,7.1,11.2,12.35,11.2,4.800000000000001,3.45,3.2,3.95,2.2
194.0,평일,3,341,경찰병원,하행,4.45,5.0,4.85,6.25,6.6,8.25,14.95,16.75,19.65,12.4,8.4,9.05,9.15,6.65
195.0,평일,3,342,오금,상행,7.4,7.3,7.25,6.0,6.4,5.2,8.5,8.899999999999999,7.6,3.55,2.5,2.4,3.05,1.9
197.0,평일,4,409,당고개,상행,1.5,2.1,3.5,3.5,3.1500000000000004,4.800000000000001,6.9,8.05,11.3,6.25,4.6,2.95,4.2,5.25
198.0,평일,4,409,당고개,하행,7.35,7.800000000000001,7.6,6.9,5.35,5.5,5.949999999999999,6.9,5.95,3.15,2.1,2.3499999999999996,2.05,2.1
199.0,평일,4,410,상계,상행,3.3,3.05,5.3,5.2,5.6,7.699999999999999,9.75,12.1,16.0,9.7,6.9,5.75,6.75,7.550000000000001
200.0,평일,4,410,상계,하행,13.95,12.7,12.899999999999999,10.8,9.1,9.05,10.05,9.7,8.45,5.05,3.6500000000000004,4.25,4.449999999999999,3.4
201.0,평일,4,411,노원,상행,5.1,5.4,7.6,8.65,9.55,12.3,16.05,23.700000000000003,25.15,18.45,12.65,12.05,11.0,12.2
202.0,평일,4,411,노원,하행,19.65,18.3,19.049999999999997,15.7,14.75,15.8,15.3,14.8,14.25,9.35,7.75,9.65,10.399999999999999,8.1
203.0,평일,4,412,창동,상행,9.75,9.5,12.25,14.6,15.600000000000001,19.85,24.25,37.25,42.3,28.35,17.85,17.799999999999997,18.7,15.5
204.0,평일,4,412,창동,하행,31.65,27.700000000000003,27.5,22.75,22.15,23.0,23.2,19.25,18.4,12.4,9.8,10.399999999999999,12.6,9.5
205.0,평일,4,413,쌍문,상행,13.5,14.05,18.15,21.200000000000003,22.7,29.049999999999997,33.849999999999994,54.849999999999994,64.6,43.75,27.75,27.1,28.95,24.3
206.0,평일,4,413,쌍문,하행,37.05,35.1,31.2,27.25,23.45,24.65,24.85,20.1,18.7,12.45,9.9,10.0,12.55,8.5
207.0,평일,4,414,수유,상행,13.3,14.3,19.05,23.05,25.3,34.35,41.1,65.65,78.5,55.050000000000004,34.05,34.1,37.4,30.2
208.0,평일,4,414,수유,하행,41.75,40.25,35.95,30.9,26.299999999999997,27.65,27.1,21.35,20.4,12.899999999999999,10.1,10.05,12.0,8.55
209.0,평일,4,415,미아,상행,13.85,15.350000000000001,19.6,25.200000000000003,28.1,41.150000000000006,45.3,75.9,90.6,64.6,40.85,39.0,45.849999999999994,35.7
210.0,평일,4,415,미아,하행,43.650000000000006,41.75,39.55,32.95,27.55,29.5,30.1,22.450000000000003,22.700000000000003,13.350000000000001,10.4,10.35,12.7,8.8
211.0,평일,4,416,미아삼거리,상행,13.95,16.75,20.55,26.5,30.8,44.25,49.7,79.35,96.05000000000001,66.69999999999999,43.900000000000006,40.25,49.45,38.1
212.0,평일,4,416,미아삼거리,하행,46.75,44.7,42.0,35.3,29.1,31.2,31.799999999999997,23.4,23.299999999999997,13.899999999999999,11.05,10.7,12.3,8.95
213.0,평일,4,417,길음,상행,14.55,17.45,23.5,27.7,32.849999999999994,47.25,55.85,87.0,107.4,70.9,47.5,43.650000000000006,59.050000000000004,40.5
214.0,평일,4,417,길음,하행,50.2,47.1,45.65,38.2,31.6,32.8,34.85,26.0,24.950000000000003,14.549999999999999,11.600000000000001,10.7,12.7,8.95
215.0,평일,4,418,성신여대입구,상행,16.299999999999997,19.5,26.5,30.3,35.45,50.45,59.7,95.7,117.5,74.4,52.15,46.85,64.25,45.599999999999994
216.0,평일,4,418,성신여대입구,하행,55.6,50.65,49.150000000000006,42.7,35.650000000000006,38.3,39.65,30.4,29.8,17.049999999999997,13.8,13.95,16.299999999999997,11.2
