연번,평일주말,호선,역번호,역명,구분,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
109.0,평일,2,238,합정,하행,20.299999999999997,26.0,28.25,33.55,34.85,41.1,55.4,68.75,94.1,56.45,62.849999999999994,59.05,77.1,39.3
59.0,평일,2,239,홍대입구,상행,44.7,40.7,43.75,42.849999999999994,37.5,35.05,42.55,40.2,45.7,26.2,20.6,29.25,32.95,27.35
110.0,평일,2,239,홍대입구,하행,17.6,23.5,25.6,30.65,32.8,39.5,51.4,64.69999999999999,89.4,51.8,59.449999999999996,52.4,66.65,35.85
60.0,평일,2,240,신촌(지하),상행,41.349999999999994,38.8,42.400000000000006,41.55,37.35,36.65,45.150000000000006,41.25,45.2,25.950000000000003,21.950000000000003,32.2,37.2,29.55
111.0,평일,2,240,신촌(지하),하행,19.35,28.299999999999997,30.0,35.5,38.25,45.5,55.400000000000006,72.1,102.05,55.849999999999994,61.5,49.8,60.8,30.2
61.0,평일,2,241,이대,상행,37.85,38.0,41.900000000000006,41.599999999999994,38.3,38.65,44.75,43.05,46.8,26.25,22.6,34.150000000000006,36.599999999999994,28.45
112.0,평일,2,241,이대,하행,22.049999999999997,30.1,30.650000000000002,35.75,37.7,43.650000000000006,52.45,71.0,103.75,55.4,57.900000000000006,45.3,54.25,28.1
62.0,평일,2,242,아현,상행,38.5,38.8,42.45,42.15,38.6,38.849999999999994,45.150000000000006,43.25,46.349999999999994,25.950000000000003,22.299999999999997,33.7,36.5,27.8
113.0,평일,2,242,아현,하행,24.4,31.650000000000002,31.85,36.75,37.5,44.3,51.6,71.5,106.65,55.9,58.349999999999994,45.75,57.5,27.65
63.0,평일,2,243,충정로,상행,38.0,40.099999999999994,43.55,43.2,39.75,41.05,45.8,47.55,50.35,27.7,22.35,34.0,36.7,27.75
114.0,평일,2,243,충정로,하행,24.549999999999997,31.2,32.2,36.25,38.05,44.5,52.35,74.1,105.15,57.550000000000004,60.45,47.0,57.3,27.1
64.0,평일,2,244,용답,상행,17.7,14.25,14.95,14.7,14.0,14.2,17.65,22.35,17.0,7.45,5.0,4.65,3.25,1.8
115.0,평일,2,244,용답,하행,9.45,9.15,10.0,11.6,12.350000000000001,15.75,21.0,35.55,54.3,24.05,21.25,19.35,15.35,7.65
65.0,평일,2,245,신답,상행,16.35,13.15,14.0,14.25,13.25,13.85,16.05,20.7,17.1,7.2,5.050000000000001,5.15,3.95,2.0
116.0,평일,2,245,신답,하행,9.75,9.2,9.850000000000001,11.45,11.7,13.5,19.15,32.2,44.8,21.75,18.7,16.25,12.8,6.65
66.0,평일,2,246,신설동,상행,12.95,10.95,11.8,12.15,11.05,11.75,13.95,18.35,14.200000000000001,6.9,4.75,4.9,4.55,2.15
67.0,평일,2,247,도림천,상행,10.85,11.45,13.3,16.15,17.799999999999997,24.75,33.900000000000006,55.75,93.2,64.9,36.95,32.7,32.85,20.45
118.0,평일,2,247,도림천,하행,26.799999999999997,20.8,20.549999999999997,19.1,16.3,17.15,19.65,27.45,33.25,17.1,11.2,9.45,8.45,5.35
68.0,평일,2,248,양천구청,상행,10.350000000000001,10.5,11.8,13.6,14.649999999999999,19.75,27.200000000000003,44.2,74.55000000000001,49.8,28.549999999999997,24.65,24.35,18.0
119.0,평일,2,248,양천구청,하행,26.200000000000003,20.35,19.9,18.65,15.7,16.2,18.950000000000003,26.6,32.75,16.85,11.15,9.35,8.45,5.45
69.0,평일,2,249,신정네거리,상행,9.350000000000001,9.45,9.6,10.55,10.55,13.5,18.15,28.35,46.599999999999994,30.3,17.45,14.45,14.2,10.05
120.0,평일,2,249,신정네거리,하행,19.2,15.55,16.15,15.45,13.4,14.55,17.4,26.7,29.5,14.95,10.4,9.0,8.0,4.25
70.0,평일,2,250,용두,상행,14.649999999999999,12.25,13.45,13.85,13.1,13.899999999999999,16.4,20.75,17.5,7.55,5.25,5.4,4.4,2.15
121.0,평일,2,250,용두,하행,7.85,7.800000000000001,8.25,9.45,9.85,11.3,16.75,27.2,39.75,18.55,16.05,14.100000000000001,11.65,5.45
122.0,평일,2,260,까치산,하행,12.45,10.55,11.3,11.7,10.75,13.0,15.700000000000001,26.1,31.5,16.4,10.5,9.55,7.95,4.3
123.0,평일,3,309,지축,상행,13.75,18.0,20.65,23.6,26.799999999999997,35.7,41.0,56.95,107.75,73.94999999999999,41.65,39.5,38.25,31.9
157.0,평일,3,309,지축,하행,45.150000000000006,35.8,33.35,28.45,24.9,24.85,27.45,28.5,29.25,16.85,11.25,9.5,10.05,5.949999999999999
124.0,평일,3,310,구파발,상행,8.65,11.85,17.35,20.75,18.5,32.5,30.85,53.8,57.400000000000006,42.25,26.65,27.75,22.3,18.5
158.0,평일,3,310,구파발,하행,40.6,29.35,31.049999999999997,30.8,21.25,28.4,26.15,22.75,18.450000000000003,10.7,9.45,9.55,9.7,5.6
125.0,평일,3,311,연신내,상행,11.75,15.35,21.25,25.8,23.9,40.0,40.55,61.099999999999994,74.80000000000001,47.65,35.0,31.45,30.25,21.8
159.0,평일,3,311,연신내,하행,45.65,30.45,32.8,32.55,22.25,27.799999999999997,26.200000000000003,19.4,16.45,10.55,8.05,8.95,8.45,5.15
126.0,평일,3,312,불광,상행,13.65,18.15,25.8,29.700000000000003,28.9,49.35,48.8,79.5,95.4,62.15,44.400000000000006,39.75,39.0,27.1
160.0,평일,3,312,불광,하행,50.0,35.8,35.8,37.6,26.3,30.700000000000003,30.200000000000003,23.0,20.2,12.350000000000001,9.35,10.4,9.399999999999999,6.4
127.0,평일,3,313,녹번,상행,13.0,17.8,26.5,28.799999999999997,29.5,50.7,49.099999999999994,80.65,96.0,63.599999999999994,45.5,40.45,40.25,28.25
161.0,평일,3,313,녹번,하행,54.3,39.1,38.5,40.1,27.5,31.150000000000002,31.2,23.45,20.4,12.850000000000001,9.45,9.8,9.0,6.05
128.0,평일,3,314,홍제,상행,12.7,18.3,27.450000000000003,29.299999999999997,31.65,53.8,54.2,93.25,105.85,71.55000000000001,50.55,45.4,45.099999999999994,32.0
162.0,평일,3,314,홍제,하행,59.3,42.5,41.400000000000006,45.45,29.299999999999997,32.35,34.6,25.7,21.4,12.9,9.5,10.3,8.8,6.5
129.0,평일,3,315,무악재,상행,13.55,19.65,28.8,30.950000000000003,33.95,58.95,58.3,100.3,112.85,76.9,54.05,48.35,50.65,32.45
163.0,평일,3,315,무악재,하행,61.15,43.150000000000006,42.25,46.25,29.75,32.7,35.95,25.549999999999997,22.15,12.7,9.55,10.6,8.8,6.5
130.0,평일,3,316,독립문,상행,13.65,19.85,29.099999999999998,31.299999999999997,35.25,61.650000000000006,59.85,102.25,115.1,78.95,55.400000000000006,49.8,52.150000000000006,32.2
164.0,평일,3,316,독립문,하행,61.75,44.65,43.2,48.25,31.0,33.0,37.75,26.65,22.9,13.55,9.6,10.7,8.95,6.449999999999999
131.0,평일,3,317,경복궁,상행,14.5,20.65,31.0,31.65,36.7,61.650000000000006,62.7,106.6,115.25,79.55,56.099999999999994,50.599999999999994,53.3,33.05
165.0,평일,3,317,경복궁,하행,62.849999999999994,48.75,47.5,56.3,39.55,44.7,55.15,39.55,36.95,19.5,14.35,16.85,13.85,8.850000000000001
132.0,평일,3,318,안국,상행,24.25,31.2,41.599999999999994,40.05,42.599999999999994,66.4,64.5,105.9,112.25,77.1,54.15,49.95,53.1,33.2
166.0,평일,3,318,안국,하행,60.95,49.3,49.5,62.5,47.849999999999994,56.0,73.8,55.8,53.550000000000004,26.85,20.05,22.6,17.85,10.75
133.0,평일,3,319,종로3가,상행,35.3,42.05,51.5,47.0,48.15,68.7,63.900000000000006,101.4,106.45,74.35,51.4,47.45,51.95,31.35
167.0,평일,3,319,종로3가,하행,48.75,39.599999999999994,39.8,52.35,41.2,47.45,66.75,48.25,51.2,24.7,18.5,20.7,17.75,11.149999999999999
134.0,평일,3,320,을지로3가,상행,29.85,36.099999999999994,44.8,39.8,41.1,54.900000000000006,52.75,80.80000000000001,87.55000000000001,60.35,41.75,38.45,41.35,23.25
168.0,평일,3,320,을지로3가,하행,43.8,36.7,36.599999999999994,50.05,39.95,46.15,64.3,50.3,57.550000000000004,26.799999999999997,20.35,23.25,21.35,13.850000000000001
135.0,평일,3,321,충무로,상행,29.4,34.8,42.75,37.45,39.85,51.5,48.4,71.25,74.5,52.75,36.2,32.6,36.15,19.6
169.0,평일,3,321,충무로,하행,48.7,38.85,39.3,54.55,42.15,49.35,67.95,53.15,61.75,29.35,21.15,24.45,23.15,14.7
136.0,평일,3,322,동대입구,상행,29.15,36.4,45.95,40.099999999999994,42.75,55.45,53.35,76.35,80.8,61.25,42.05,35.5,39.45,19.75
170.0,평일,3,322,동대입구,하행,43.45,35.5,37.35,49.7,43.4,48.85,69.8,54.45,62.900000000000006,30.6,22.4,26.45,24.55,15.7
137.0,평일,3,323,약수,상행,30.35,37.7,46.65,39.4,41.3,52.650000000000006,50.45,71.55000000000001,78.3,58.0,38.05,32.35,36.7,19.15
171.0,평일,3,323,약수,하행,49.05,40.0,41.25,54.599999999999994,46.9,51.9,72.19999999999999,55.35,67.6,32.45,23.55,27.549999999999997,27.3,17.1
138.0,평일,3,324,금호,상행,32.3,40.7,50.7,42.25,45.4,57.650000000000006,57.85,83.1,92.75,68.35,45.0,38.599999999999994,42.05,22.6
172.0,평일,3,324,금호,하행,49.2,40.5,41.45,54.45,46.65,51.25,71.3,54.25,65.45,31.95,22.8,25.6,26.450000000000003,16.3
139.0,평일,3,325,옥수,상행,31.55,40.0,50.3,40.85,47.05,58.5,58.650000000000006,83.94999999999999,95.45,69.9,46.05,39.65,43.25,22.549999999999997
173.0,평일,3,325,옥수,하행,54.45,44.45,44.25,57.9,50.3,52.05,74.0,56.0,66.25,33.15,22.9,25.65,26.4,17.05
140.0,평일,3,326,압구정,상행,32.4,41.5,53.2,43.65,51.85,66.44999999999999,66.35,94.4,107.05000000000001,75.4,50.7,44.8,48.95,24.8
174.0,평일,3,326,압구정,하행,47.400000000000006,42.9,41.650000000000006,53.849999999999994,51.25,53.4,77.0,57.55,73.05,38.0,27.75,29.2,30.599999999999998,17.75
141.0,평일,3,327,신사,상행,36.95,45.55,54.900000000000006,44.8,51.25,63.45,65.25,87.6,98.65,65.9,44.099999999999994,39.8,41.15,21.75
175.0,평일,3,327,신사,하행,35.75,35.3,34.9,46.35,43.4,45.05,64.55000000000001,50.7,64.65,37.0,27.6,29.85,32.9,18.35
142.0,평일,3,328,잠원,상행,35.15,40.349999999999994,50.25,40.05,46.4,53.6,56.2,73.0,79.44999999999999,48.6,33.7,30.0,31.25,16.05
176.0,평일,3,328,잠원,하행,36.45,35.900000000000006,35.45,46.8,44.150000000000006,44.85,64.9,52.0,62.699999999999996,36.4,26.950000000000003,29.45,32.55,18.7
143.0,평일,3,329,고속터미널,상행,34.75,40.099999999999994,49.3,40.55,46.9,53.9,56.15,73.0,79.9,49.15,34.05,30.400000000000002,32.2,16.65
177.0,평일,3,329,고속터미널,하행,41.599999999999994,38.25,38.1,50.45,46.9,45.05,65.69999999999999,53.75,62.800000000000004,37.95,28.8,28.95,30.6,17.75
144.0,평일,3,330,교대,상행,36.15,43.650000000000006,52.45,43.35,52.75,59.85,68.8,87.95,99.5,56.95,36.95,35.65,38.4,17.450000000000003
178.0,평일,3,330,교대,하행,29.6,29.0,29.65,39.05,38.849999999999994,37.2,57.3,46.349999999999994,54.25,32.7,24.5,25.4,28.200000000000003,16.55
145.0,평일,3,331,남부터미널,상행,32.25,37.15,42.849999999999994,34.35,40.9,47.25,56.099999999999994,73.0,80.55000000000001,43.6,29.0,28.15,29.6,13.1
