연번,평일주말,호선,역번호,역명,구분,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
56.0,평일,2,218,종합운동장,하행,18.5,22.8,26.95,28.25,30.75,40.900000000000006,48.15,62.7,88.85,53.400000000000006,39.65,50.6,46.25,24.7
57.0,평일,2,219,삼성,상행,30.650000000000002,27.65,31.65,34.05,33.55,41.2,47.150000000000006,63.800000000000004,65.45,36.0,31.75,39.2,29.1,12.2
58.0,평일,2,219,삼성,하행,18.2,22.3,26.75,28.9,30.25,40.5,50.099999999999994,64.3,93.8,54.050000000000004,42.05,52.5,45.3,22.65
59.0,평일,2,220,선릉,상행,35.3,34.1,39.2,43.75,44.3,56.7,65.4,89.55,95.80000000000001,53.45,43.45,54.75,44.05,17.8
60.0,평일,2,220,선릉,하행,29.1,30.25,32.3,34.95,32.6,39.6,46.3,56.05,77.75,47.05,34.400000000000006,44.4,40.05,21.45
61.0,평일,2,221,역삼,상행,30.6,31.650000000000002,38.7,43.2,46.95,62.15,74.94999999999999,112.8,120.8,67.9,52.25,68.25,52.0,24.0
62.0,평일,2,221,역삼,하행,43.6,39.05,42.099999999999994,45.0,40.2,46.55,51.05,63.1,82.6,49.7,38.55,50.849999999999994,40.25,24.65
63.0,평일,2,222,강남,상행,27.799999999999997,32.0,40.7,44.95,50.35,70.0,82.85,126.8,130.5,81.55000000000001,64.15,86.15,67.95,34.9
64.0,평일,2,222,강남,하행,57.05,44.25,46.900000000000006,49.150000000000006,42.3,44.55,48.2,52.55,66.85,41.15,32.85,43.9,37.099999999999994,22.5
65.0,평일,2,223,교대,상행,27.0,30.55,38.3,44.35,49.3,69.30000000000001,83.4,129.65,136.85,89.65,69.0,94.5,80.55000000000001,35.7
66.0,평일,2,223,교대,하행,68.05000000000001,48.65,50.3,52.599999999999994,44.9,44.8,45.75,50.7,62.55,37.4,28.1,33.7,29.35,17.85
67.0,평일,2,224,서초,상행,24.05,29.0,37.65,43.55,49.900000000000006,71.30000000000001,85.85,134.39999999999998,142.2,91.5,70.9,95.3,81.8,36.0
68.0,평일,2,224,서초,하행,70.2,48.7,52.25,53.25,43.5,42.95,44.75,47.400000000000006,57.5,34.5,25.85,33.15,26.4,17.45
69.0,평일,2,225,방배,상행,23.049999999999997,28.5,37.5,44.3,50.099999999999994,73.19999999999999,87.9,132.75,146.85,95.15,74.0,94.75,82.8,38.7
70.0,평일,2,225,방배,하행,72.05,47.7,50.25,51.15,41.55,39.1,42.1,43.099999999999994,51.900000000000006,31.3,23.35,30.1,24.8,16.25
71.0,평일,2,226,사당,상행,22.65,25.65,34.150000000000006,41.05,45.75,64.75,79.45,114.8,128.15,92.30000000000001,68.9,86.65,82.15,41.5
72.0,평일,2,226,사당,하행,72.9,48.8,51.95,49.9,41.650000000000006,38.9,41.2,42.55,48.85,30.75,23.549999999999997,29.65,23.35,17.1
73.0,평일,2,227,낙성대,상행,21.4,25.4,33.5,40.0,44.25,61.4,76.9,107.94999999999999,117.35,87.6,63.25,78.35,78.45,37.599999999999994
74.0,평일,2,227,낙성대,하행,62.849999999999994,43.7,46.95,45.25,35.65,36.3,40.3,40.45,48.85,30.75,22.8,29.6,23.55,17.0
75.0,평일,2,228,서울대입구,상행,18.95,23.0,31.200000000000003,36.45,40.650000000000006,56.05,70.1,97.4,103.85,77.0,54.900000000000006,68.35,71.85,35.4
76.0,평일,2,228,서울대입구,하행,59.75,41.55,44.15,43.7,34.0,34.7,39.05,39.8,49.25,31.849999999999998,23.549999999999997,30.6,24.049999999999997,17.05
77.0,평일,2,229,봉천,상행,19.6,23.0,31.5,36.3,39.8,53.45,67.35,92.4,97.65,70.85,50.900000000000006,63.8,67.8,32.3
78.0,평일,2,229,봉천,하행,53.2,38.400000000000006,39.4,39.3,31.200000000000003,31.6,35.3,37.349999999999994,48.8,32.25,23.0,29.35,23.05,16.95
79.0,평일,2,230,신림,상행,20.65,22.2,31.299999999999997,34.650000000000006,36.55,46.400000000000006,59.95,77.2,78.8,54.5,39.3,49.75,55.3,24.8
80.0,평일,2,230,신림,하행,49.099999999999994,36.7,37.75,37.7,30.549999999999997,31.25,35.05,38.5,51.650000000000006,34.900000000000006,24.25,31.35,25.0,18.7
81.0,평일,2,231,신대방,상행,22.55,23.15,32.65,34.75,36.45,44.95,56.75,71.8,76.85,51.25,35.349999999999994,44.95,49.45,23.05
82.0,평일,2,231,신대방,하행,39.5,31.0,31.2,33.05,27.75,28.700000000000003,34.099999999999994,38.849999999999994,59.150000000000006,38.2,30.25,36.15,30.05,23.65
83.0,평일,2,232,구로디지털단지,상행,23.05,26.1,35.75,37.650000000000006,38.5,46.05,59.8,80.35,90.7,53.65,35.7,43.6,45.400000000000006,22.75
84.0,평일,2,232,구로디지털단지,하행,36.7,29.95,30.200000000000003,32.45,28.25,29.95,35.5,43.1,66.5,44.5,32.95,41.150000000000006,34.85,27.25
85.0,평일,2,233,대림,상행,25.05,27.700000000000003,38.099999999999994,38.85,39.15,44.25,56.1,77.19999999999999,87.0,49.7,31.549999999999997,37.45,39.2,20.0
86.0,평일,2,233,대림,하행,36.85,31.549999999999997,31.200000000000003,34.55,30.349999999999998,33.2,38.15,46.0,69.25,48.5,36.85,47.8,41.85,30.35
87.0,평일,2,234,신도림,상행,32.35,31.75,41.900000000000006,43.349999999999994,39.5,37.95,45.9,49.45,68.1,37.95,22.75,26.45,28.45,13.35
88.0,평일,2,234,신도림,하행,27.7,29.05,30.85,34.65,31.4,35.2,41.0,50.5,72.65,41.7,37.85,39.9,48.95,23.5
89.0,평일,2,235,문래,상행,41.4,40.65,42.0,43.3,39.75,38.1,48.15,52.650000000000006,70.1,40.6,26.85,28.9,29.5,24.85
90.0,평일,2,235,문래,하행,22.85,26.45,28.9,32.7,33.7,38.45,52.85,67.6,98.1,55.2,51.05,55.5,63.6,33.25
91.0,평일,2,236,영등포구청,상행,42.3,39.65,43.2,41.3,39.85,35.2,46.25,52.0,68.55000000000001,36.9,25.4,27.2,26.4,21.15
92.0,평일,2,236,영등포구청,하행,23.65,26.35,28.549999999999997,32.5,33.4,38.0,52.1,65.15,97.05000000000001,53.7,52.75,52.6,61.349999999999994,31.8
93.0,평일,2,237,당산,상행,44.3,42.8,46.05,45.25,39.9,36.6,49.55,53.8,70.85,38.7,24.700000000000003,26.95,25.6,20.45
94.0,평일,2,237,당산,하행,21.95,24.25,26.5,31.0,32.25,36.3,49.95,62.349999999999994,92.15,53.8,55.15,54.05,66.5,34.55
95.0,평일,2,238,합정,상행,40.45,37.4,42.5,39.95,35.5,32.05,39.3,42.0,50.75,29.45,17.9,21.950000000000003,21.05,16.2
96.0,평일,2,238,합정,하행,20.85,26.450000000000003,27.75,32.099999999999994,32.9,39.55,52.0,63.55,97.55000000000001,55.349999999999994,58.5,57.45,71.25,34.4
97.0,평일,2,239,홍대입구,상행,39.95,37.55,41.45,38.15,34.85,31.75,38.349999999999994,39.05,43.85,25.95,18.450000000000003,27.15,29.3,21.75
98.0,평일,2,239,홍대입구,하행,16.8,23.25,24.8,28.8,30.15,37.45,47.3,60.25,90.65,49.3,54.449999999999996,51.3,61.300000000000004,30.85
99.0,평일,2,240,신촌(지하),상행,36.8,34.9,39.05,37.0,34.400000000000006,33.0,41.05,40.3,43.75,26.25,19.6,30.15,33.5,24.3
100.0,평일,2,240,신촌(지하),하행,17.8,26.35,27.95,32.35,35.05,41.25,49.85,65.85,102.9,52.85,55.0,47.85,55.05,26.4
101.0,평일,2,241,이대,상행,33.95,34.400000000000006,38.15,37.45,35.0,34.85,41.2,42.2,45.85,26.6,20.6,32.2,33.0,24.6
102.0,평일,2,241,이대,하행,20.55,28.2,28.65,32.8,34.8,39.349999999999994,46.6,64.6,103.05000000000001,53.25,52.35,43.3,49.05,24.299999999999997
103.0,평일,2,242,아현,상행,34.7,35.15,38.650000000000006,37.8,35.05,34.8,42.05,42.45,45.599999999999994,26.2,20.4,31.75,33.25,23.95
104.0,평일,2,242,아현,하행,23.049999999999997,30.1,29.85,33.8,34.4,40.45,45.85,64.65,105.85,53.55,52.400000000000006,44.3,50.35,23.549999999999997
105.0,평일,2,243,충정로,상행,33.95,36.3,39.45,38.75,36.150000000000006,36.55,42.849999999999994,46.55,49.0,28.0,20.4,32.15,32.7,23.9
106.0,평일,2,243,충정로,하행,23.15,29.4,30.6,33.2,34.95,40.0,46.349999999999994,67.3,105.6,53.65,54.3,45.65,50.65,23.05
107.0,평일,2,244,용답,상행,17.15,12.9,12.9,14.35,12.6,13.65,17.15,21.2,17.65,7.5,5.55,5.05,3.4000000000000004,1.9
108.0,평일,2,244,용답,하행,9.7,9.05,10.649999999999999,11.4,11.55,15.35,20.15,33.25,57.95,24.450000000000003,19.35,19.1,15.1,7.45
109.0,평일,2,245,신답,상행,16.7,11.95,12.1,14.55,11.95,13.05,15.649999999999999,20.0,17.6,7.300000000000001,5.199999999999999,5.050000000000001,3.8499999999999996,2.1
110.0,평일,2,245,신답,하행,9.85,9.05,10.5,11.1,11.3,13.3,18.200000000000003,30.25,47.099999999999994,22.25,16.55,16.0,12.45,7.0
111.0,평일,2,246,신설동,상행,12.05,9.45,10.149999999999999,12.65,10.2,11.1,14.3,17.65,14.950000000000001,7.3,5.15,4.949999999999999,3.9499999999999997,2.4000000000000004
113.0,평일,2,247,도림천,상행,11.8,12.25,13.95,16.75,17.65,24.2,32.3,50.35,95.1,67.7,38.05,34.45,32.75,20.05
114.0,평일,2,247,도림천,하행,27.2,21.05,20.1,18.75,15.95,16.799999999999997,19.2,26.45,33.25,17.6,10.9,9.5,7.8500000000000005,4.550000000000001
115.0,평일,2,248,양천구청,상행,10.95,10.75,11.65,13.85,14.3,19.75,25.9,40.099999999999994,76.05000000000001,52.3,29.3,26.3,24.15,18.25
116.0,평일,2,248,양천구청,하행,26.299999999999997,20.75,19.5,18.3,15.55,16.0,18.55,25.5,32.6,17.35,10.85,9.45,7.9,4.6
117.0,평일,2,249,신정네거리,상행,9.55,9.5,9.5,10.7,10.100000000000001,13.35,17.1,25.85,48.15,31.4,17.65,15.4,14.25,10.100000000000001
118.0,평일,2,249,신정네거리,하행,18.75,16.15,15.9,15.600000000000001,13.149999999999999,13.65,16.799999999999997,24.6,29.7,14.75,9.85,8.9,7.15,3.5
119.0,평일,2,250,용두,상행,14.05,11.1,11.4,14.05,11.65,13.05,16.55,20.0,17.95,7.75,5.6,5.3,4.05,2.45
120.0,평일,2,250,용두,하행,8.25,7.85,8.8,9.25,9.1,11.25,16.45,27.35,42.4,19.45,14.8,14.1,11.5,6.1
122.0,평일,2,260,까치산,하행,12.2,11.1,10.95,11.35,10.6,11.75,14.65,22.6,31.299999999999997,15.75,9.8,8.9,7.05,3.9000000000000004
123.0,평일,3,309,지축,상행,13.1,17.3,20.95,23.85,26.5,33.8,39.349999999999994,53.45,106.6,74.25,40.75,39.05,36.400000000000006,29.05
124.0,평일,3,309,지축,하행,40.7,36.4,33.1,28.6,24.05,25.25,28.05,29.6,29.6,17.200000000000003,11.0,9.5,9.3,4.85
125.0,평일,3,310,구파발,상행,9.100000000000001,11.25,17.450000000000003,20.15,18.25,30.9,28.95,56.5,56.25,41.599999999999994,25.65,27.1,20.8,16.75
126.0,평일,3,310,구파발,하행,38.25,29.55,30.549999999999997,30.3,20.5,27.700000000000003,26.2,23.200000000000003,19.3,10.8,9.1,9.350000000000001,8.5,4.6
127.0,평일,3,311,연신내,상행,12.100000000000001,14.2,20.55,24.85,23.05,37.900000000000006,37.599999999999994,65.9,74.0,45.55,33.55,30.799999999999997,28.2,19.799999999999997
128.0,평일,3,311,연신내,하행,44.55,29.95,32.7,32.4,22.15,27.35,26.8,20.6,16.75,10.4,7.65,8.75,7.6,4.4
129.0,평일,3,312,불광,상행,13.9,17.45,25.0,28.85,28.15,47.25,46.35,82.9,95.85,60.7,43.1,39.35,37.25,25.4
130.0,평일,3,312,불광,하행,49.599999999999994,35.650000000000006,34.95,37.2,25.75,30.299999999999997,30.049999999999997,23.549999999999997,21.0,12.1,8.850000000000001,10.25,8.65,5.75
131.0,평일,3,313,녹번,상행,13.600000000000001,17.2,25.7,28.25,28.4,47.95,46.55,84.2,96.65,61.550000000000004,44.349999999999994,39.25,38.2,26.6
132.0,평일,3,313,녹번,하행,54.25,38.7,37.7,40.099999999999994,27.2,31.0,31.3,24.450000000000003,21.85,12.85,9.05,9.95,8.65,5.55
133.0,평일,3,314,홍제,상행,13.45,17.85,27.1,29.15,30.4,51.0,50.599999999999994,99.5,107.0,69.65,49.400000000000006,44.5,42.6,30.4
134.0,평일,3,314,홍제,하행,58.45,42.65,40.25,45.5,28.9,32.05,34.7,25.75,23.6,12.8,9.1,10.25,8.45,5.75
135.0,평일,3,315,무악재,상행,14.2,19.25,28.15,30.9,32.2,56.45,54.55,106.85,113.1,75.0,52.05,47.75,48.25,30.55
136.0,평일,3,315,무악재,하행,60.099999999999994,42.8,42.25,45.5,29.4,32.45,36.1,25.9,24.5,12.55,9.25,10.5,8.45,5.75
137.0,평일,3,316,독립문,상행,14.45,19.55,29.25,30.45,32.9,57.15,56.5,108.6,115.30000000000001,76.95,53.3,49.45,49.65,30.4
138.0,평일,3,316,독립문,하행,60.85,44.349999999999994,43.25,47.400000000000006,30.299999999999997,32.45,37.7,26.799999999999997,25.35,13.399999999999999,9.399999999999999,10.6,8.6,5.75
139.0,평일,3,317,경복궁,상행,16.1,20.1,31.2,30.85,34.25,57.65,58.05,110.1,115.4,78.25,54.0,50.3,50.7,31.3
140.0,평일,3,317,경복궁,하행,61.2,47.400000000000006,46.85,53.7,37.650000000000006,42.1,52.0,37.25,39.0,18.4,13.8,16.6,13.45,8.35
141.0,평일,3,318,안국,상행,25.45,28.5,40.2,36.6,38.55,60.45,59.400000000000006,112.44999999999999,112.4,76.44999999999999,53.349999999999994,49.0,51.099999999999994,31.45
142.0,평일,3,318,안국,하행,58.849999999999994,47.8,47.3,58.4,44.5,51.7,68.0,51.7,56.3,24.65,18.75,22.0,17.9,10.25
143.0,평일,3,319,종로3가,상행,31.0,38.6,49.55,42.3,42.75,63.25,59.05,107.85,107.95,72.94999999999999,50.8,46.849999999999994,49.650000000000006,29.15
144.0,평일,3,319,종로3가,하행,45.95,38.1,37.65,48.0,37.95,43.1,59.8,44.25,53.45,22.4,17.049999999999997,19.8,16.85,10.5
145.0,평일,3,320,을지로3가,상행,26.4,33.599999999999994,42.2,36.2,37.0,52.2,47.5,85.1,89.05,59.5,41.05,38.75,39.0,21.95
146.0,평일,3,320,을지로3가,하행,41.45,35.85,34.75,46.25,37.85,42.45,58.75,46.35,62.05,24.5,18.65,22.2,20.0,12.7
147.0,평일,3,321,충무로,상행,26.049999999999997,32.55,40.35,34.65,36.95,49.3,43.9,75.1,74.80000000000001,51.2,35.25,32.8,34.6,18.45
148.0,평일,3,321,충무로,하행,45.65,38.25,37.75,51.45,41.9,46.8,64.55,49.2,68.7,27.25,20.15,23.5,21.75,13.4
149.0,평일,3,322,동대입구,상행,26.950000000000003,34.849999999999994,44.2,36.349999999999994,39.849999999999994,52.8,49.05,80.0,81.0,61.2,41.0,36.3,38.5,19.45
150.0,평일,3,322,동대입구,하행,41.099999999999994,35.3,38.0,48.0,42.45,46.45,66.75,50.2,69.75,28.45,21.55,25.45,22.65,14.3
151.0,평일,3,323,약수,상행,28.0,36.25,45.05,36.45,38.2,51.0,46.9,75.1,78.69999999999999,58.25,37.5,32.9,36.599999999999994,18.85
152.0,평일,3,323,약수,하행,46.5,40.75,42.35,53.45,46.15,50.05,69.55,52.150000000000006,74.45,30.5,22.549999999999997,26.6,25.0,15.3
153.0,평일,3,324,금호,상행,29.6,39.55,48.5,39.849999999999994,42.15,54.85,54.55,87.4,94.25,68.6,44.5,38.95,44.35,21.1
154.0,평일,3,324,금호,하행,47.35,41.3,42.7,53.5,45.95,49.45,68.55,51.3,72.15,30.15,21.75,25.05,24.1,14.45
155.0,평일,3,325,옥수,상행,28.75,38.599999999999994,45.650000000000006,40.2,43.95,55.6,55.35,87.6,97.9,70.1,45.5,40.0,45.75,21.1
156.0,평일,3,325,옥수,하행,53.05,45.45,45.85,57.7,49.400000000000006,51.3,71.7,53.349999999999994,73.45,31.900000000000002,21.799999999999997,25.1,24.049999999999997,15.1
157.0,평일,3,326,압구정,상행,29.65,40.0,48.3,42.400000000000006,48.45,63.3,62.300000000000004,101.95,110.19999999999999,75.30000000000001,50.35,45.7,51.8,23.35
158.0,평일,3,326,압구정,하행,44.5,44.5,41.95,53.6,49.9,52.15,73.75,54.55,79.1,36.1,26.4,28.9,28.55,16.05
159.0,평일,3,327,신사,상행,34.2,44.0,50.3,43.849999999999994,48.45,59.95,61.35,93.85,100.4,65.15,43.65,39.75,43.2,20.35
160.0,평일,3,327,신사,하행,34.75,37.099999999999994,35.05,47.05,43.150000000000006,44.3,62.95,49.3,70.15,36.0,27.25,30.65,32.35,17.4
161.0,평일,3,328,잠원,상행,33.8,40.45,46.9,40.3,45.3,52.05,53.3,80.7,82.25,49.65,34.099999999999994,29.950000000000003,33.05,14.95
162.0,평일,3,328,잠원,하행,35.099999999999994,37.599999999999994,35.5,47.45,42.65,44.85,63.4,50.0,68.65,36.25,26.05,31.0,32.2,17.3
163.0,평일,3,329,고속터미널,상행,33.55,39.95,47.95,39.8,46.0,52.25,53.15,80.75,82.4,49.900000000000006,34.099999999999994,31.1,33.8,15.3
164.0,평일,3,329,고속터미널,하행,40.099999999999994,40.5,38.0,52.150000000000006,45.6,45.400000000000006,65.05000000000001,51.8,67.9,36.6,27.95,29.75,29.35,16.05
165.0,평일,3,330,교대,상행,34.9,42.6,51.5,41.7,49.55,57.900000000000006,64.75,96.35,104.55000000000001,58.0,36.650000000000006,36.4,40.6,16.5
166.0,평일,3,330,교대,하행,29.0,29.1,29.75,39.75,36.95,36.6,54.349999999999994,44.45,56.900000000000006,29.8,23.25,25.45,26.1,14.6
167.0,평일,3,331,남부터미널,상행,30.299999999999997,35.7,40.55,32.5,37.35,44.45,52.55,79.35,84.30000000000001,44.25,28.299999999999997,28.5,31.65,11.649999999999999
168.0,평일,3,331,남부터미널,하행,23.2,24.55,25.45,33.8,31.05,30.15,47.1,41.15,53.8,28.549999999999997,21.75,24.95,23.05,13.4
169.0,평일,3,332,양재,상행,27.9,31.15,35.0,27.9,32.55,36.6,45.7,61.900000000000006,68.8,35.6,23.05,22.549999999999997,23.35,9.25
