연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
244.0,평일,5,2511,방화,하행,1.6,3.2,6.3,5.2,3.8,3.0,2.8,2.9,3.8,2.6,2.7,3.0,2.2,2.4,1.5,1.2,0.8,0.6,0.4,0.2
245.0,평일,5,2512,개화산,상행,1.6,1.6,2.0,3.2,1.4,1.2,1.7,2.5,2.3,2.4,2.9,3.6,5.0,5.6,4.0,3.7,3.3,3.0,1.8,1.6
246.0,평일,5,2512,개화산,하행,3.0,5.2,11.4,9.4,6.8,5.5,5.0,5.0,5.6,4.7,4.7,5.2,4.0,5.8,3.2,2.2,1.6,1.6,0.6,0.2
247.0,평일,5,2513,김포공항,상행,2.8,3.2,4.4,6.6,2.4,2.2,3.2,4.2,4.0,4.2,5.2,6.4,8.4,10.6,7.0,6.4,6.0,5.4,3.3,2.6
248.0,평일,5,2513,김포공항,하행,1.8,6.4,14.2,19.0,13.6,10.2,9.4,9.8,11.0,9.9,10.6,11.6,9.4,16.8,12.3,7.6,6.8,7.8,3.4,1.5
249.0,평일,5,2514,송정,상행,13.0,12.1,14.8,12.8,5.3,6.6,8.8,9.8,9.6,9.8,11.4,14.6,19.6,24.5,10.4,10.8,9.8,8.2,4.5,2.5
250.0,평일,5,2514,송정,하행,2.9,7.8,17.8,22.8,15.8,12.4,11.3,11.1,12.4,11.4,12.1,13.4,10.6,18.3,13.8,7.8,7.6,7.8,3.8,1.8
251.0,평일,5,2515,마곡,상행,14.0,12.8,15.7,13.9,5.8,7.4,9.7,11.1,11.0,11.1,13.5,17.1,22.5,27.8,12.1,12.8,11.8,9.9,5.8,3.7
252.0,평일,5,2515,마곡,하행,3.6,9.0,21.8,24.5,16.8,14.2,13.0,12.5,14.6,13.9,15.2,17.8,15.2,25.9,17.8,10.6,10.0,9.4,4.4,2.1
253.0,평일,5,2516,발산,상행,16.8,15.4,18.8,22.0,10.0,9.6,11.6,12.8,13.2,13.2,15.4,19.2,25.2,30.1,14.8,14.6,13.2,11.7,7.0,5.0
254.0,평일,5,2516,발산,하행,4.8,9.6,25.4,25.1,17.6,16.3,16.0,16.2,19.0,18.2,21.6,26.2,25.2,41.2,26.1,17.0,17.5,16.0,7.9,3.0
255.0,평일,5,2517,우장산,상행,18.6,18.9,29.2,43.4,17.4,13.8,15.4,17.0,17.7,16.7,18.5,22.8,30.2,35.4,18.8,16.5,14.6,12.9,7.6,6.0
256.0,평일,5,2517,우장산,하행,6.8,15.0,35.4,34.1,22.7,20.6,19.6,20.0,21.2,19.8,23.2,29.3,27.0,42.2,27.8,18.0,17.0,16.7,7.8,2.8
257.0,평일,5,2518,화곡,상행,17.8,18.9,31.7,43.4,18.1,14.3,16.2,17.9,20.0,19.4,21.4,27.2,38.1,45.0,25.8,22.2,19.8,18.3,11.0,8.7
258.0,평일,5,2518,화곡,하행,9.2,25.0,58.2,58.2,35.4,29.1,26.2,26.7,26.4,23.6,26.1,32.4,29.2,42.1,28.8,19.0,17.5,16.5,7.6,2.2
259.0,평일,5,2519,까치산,상행,12.8,17.9,30.8,42.1,18.0,15.1,17.6,20.0,22.8,23.1,28.1,36.6,54.0,67.0,40.5,36.4,31.1,28.4,18.2,13.4
260.0,평일,5,2519,까치산,하행,12.8,29.0,67.2,72.0,41.8,32.1,27.6,28.3,26.4,22.8,23.0,27.4,24.2,31.4,22.7,14.8,13.4,12.6,6.1,3.4
261.0,평일,5,2520,신정,상행,7.8,14.0,22.0,27.0,13.6,12.3,15.8,18.0,21.2,23.2,29.9,39.8,59.8,74.9,47.9,42.1,37.5,35.4,23.2,17.6
262.0,평일,5,2520,신정,하행,16.3,33.8,78.4,85.8,48.8,36.5,30.6,31.0,28.6,24.2,23.3,28.0,25.0,30.4,22.8,14.5,12.7,12.4,6.3,3.1
263.0,평일,5,2521,목동,상행,6.6,13.4,20.4,24.6,13.0,12.4,15.9,18.6,22.5,24.8,32.6,43.5,65.6,82.4,53.5,46.6,43.2,39.4,26.2,19.6
264.0,평일,5,2521,목동,하행,18.0,37.2,89.4,97.1,54.6,41.1,34.8,34.4,31.4,26.8,25.8,30.8,27.0,31.6,24.0,15.9,13.8,13.4,6.7,3.2
265.0,평일,5,2522,오목교,상행,5.8,13.5,20.3,25.4,14.2,13.8,17.5,21.3,26.0,28.4,37.8,49.8,78.7,96.0,63.4,53.4,50.1,44.8,30.8,22.8
266.0,평일,5,2522,오목교,하행,19.0,40.2,96.2,103.6,59.7,44.1,37.6,37.2,34.3,29.3,28.9,34.9,32.2,38.3,28.4,21.2,18.4,17.8,8.0,3.8
267.0,평일,5,2523,양평,상행,5.2,14.4,24.5,31.2,19.0,17.7,21.2,25.1,29.5,33.2,42.9,56.4,89.2,104.1,70.7,56.3,54.0,47.8,34.0,25.4
268.0,평일,5,2523,양평,하행,21.3,41.0,100.6,105.0,61.2,45.1,38.6,38.5,35.5,30.2,29.8,35.9,34.0,40.9,29.6,21.5,18.9,18.2,8.6,4.0
269.0,평일,5,2524,영등포구청,상행,5.2,14.8,25.1,33.6,20.2,18.4,21.8,25.8,30.2,34.1,43.6,57.6,93.0,105.1,73.0,57.4,55.4,50.3,35.5,26.6
270.0,평일,5,2524,영등포구청,하행,16.8,29.6,75.6,85.5,46.0,34.3,29.6,29.9,28.2,23.2,22.5,26.0,24.4,29.2,22.2,15.2,13.3,12.8,6.5,3.0
271.0,평일,5,2525,영등포시장,상행,3.2,10.5,17.5,23.3,13.9,13.6,16.6,19.9,23.2,26.6,34.9,46.3,75.8,83.7,53.8,44.1,42.8,36.8,25.6,19.8
272.0,평일,5,2525,영등포시장,하행,16.9,30.0,78.2,89.0,46.9,34.1,29.4,29.4,27.2,23.0,22.8,27.2,26.8,31.0,22.3,15.8,13.9,13.2,7.2,2.9
273.0,평일,5,2526,신길,상행,4.1,10.1,18.4,25.0,15.2,13.8,17.5,20.7,24.0,27.6,34.5,46.5,77.4,84.4,55.0,44.3,43.8,37.0,25.8,21.1
274.0,평일,5,2526,신길,하행,19.4,34.2,90.0,108.4,56.4,37.6,33.0,32.2,30.2,25.5,24.6,29.4,28.7,33.6,23.9,16.4,14.6,13.2,7.2,2.6
275.0,평일,5,2527,여의도,상행,3.4,11.3,20.4,25.2,15.6,14.6,19.0,21.8,26.8,30.2,39.0,53.6,91.1,98.8,61.3,51.0,50.2,41.8,27.2,10.8
276.0,평일,5,2527,여의도,하행,15.4,26.2,64.4,87.9,45.6,33.0,32.0,30.2,31.2,28.2,28.8,37.9,57.3,59.6,39.4,26.6,24.7,19.4,9.9,3.4
277.0,평일,5,2528,여의나루,상행,5.4,16.6,48.8,53.2,25.3,18.4,29.2,25.8,29.8,29.2,35.2,48.0,74.5,84.0,46.7,39.4,40.0,34.1,21.3,13.6
278.0,평일,5,2528,여의나루,하행,15.0,24.0,57.6,85.3,45.2,31.4,31.2,29.4,31.0,28.6,29.8,41.0,65.8,69.8,45.8,31.6,28.3,22.2,11.0,3.4
279.0,평일,5,2529,마포,상행,5.6,18.6,57.0,60.0,28.4,22.0,32.6,29.4,33.6,31.6,37.8,48.4,73.5,81.0,44.3,36.8,38.4,32.6,20.6,14.2
280.0,평일,5,2529,마포,하행,15.0,23.9,55.8,81.8,44.0,31.0,31.6,29.6,31.2,29.0,30.1,42.0,63.8,69.5,45.7,32.4,29.9,24.0,11.2,3.2
281.0,평일,5,2530,공덕,상행,5.0,19.4,57.7,61.6,30.4,23.0,34.2,29.4,33.6,31.6,37.8,49.0,72.2,77.2,44.2,35.4,35.9,30.6,20.2,14.4
282.0,평일,5,2530,공덕,하행,13.0,23.4,56.6,83.8,42.6,31.6,32.6,30.2,31.8,28.2,28.6,37.0,53.4,57.8,39.6,27.8,26.0,21.2,11.6,4.1
283.0,평일,5,2531,애오개,상행,5.3,17.5,45.9,48.2,26.2,20.7,31.6,26.8,30.5,29.9,36.8,47.6,72.6,78.2,43.6,34.4,35.0,29.4,18.8,14.0
284.0,평일,5,2531,애오개,하행,9.3,22.2,57.6,86.4,42.3,31.2,33.0,30.2,31.8,28.0,28.8,36.1,53.1,57.7,39.6,27.0,25.5,20.3,10.9,3.6
