연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
197.0,평일,4,409,당고개,상행,0.2,3.9,2.6,3.6,1.6,2.0,1.7,3.6,3.6,3.1,4.4,6.2,7.8,11.4,5.8,4.2,2.8,3.8,4.9,2.0
198.0,평일,4,409,당고개,하행,2.5,7.6,16.4,20.0,12.8,7.0,7.8,7.4,6.8,5.5,5.4,6.4,6.8,5.4,2.8,2.0,2.0,2.2,1.8,0.6
199.0,평일,4,410,상계,상행,0.0,6.2,4.6,4.4,2.4,3.7,2.8,5.4,5.6,5.8,7.0,9.2,12.2,16.2,9.0,6.6,5.6,6.4,7.3,2.9
200.0,평일,4,410,상계,하행,5.6,14.8,29.9,35.2,19.7,13.8,12.7,12.2,11.1,9.6,9.2,10.6,9.4,8.2,4.6,3.6,3.9,4.6,3.4,0.8
201.0,평일,4,411,노원,상행,0.0,9.0,7.6,6.4,4.0,5.4,5.1,8.5,9.2,10.0,11.6,15.4,24.0,26.5,17.6,12.3,11.6,11.0,11.9,5.1
202.0,평일,4,411,노원,하행,6.8,19.8,38.4,48.1,26.8,19.1,18.2,18.6,16.5,15.2,15.6,16.6,14.6,14.2,9.1,7.6,8.6,10.3,7.9,1.8
203.0,평일,4,412,창동,상행,0.0,14.2,11.8,13.4,9.0,10.7,8.7,14.1,15.2,16.0,19.0,23.4,37.8,43.3,26.6,17.5,17.0,18.4,15.4,7.0
204.0,평일,4,412,창동,하행,11.3,25.0,53.7,74.5,45.1,31.1,28.1,27.6,24.0,22.2,22.8,25.3,18.8,18.3,11.8,9.4,10.0,11.7,9.2,4.4
205.0,평일,4,413,쌍문,상행,0.0,18.1,15.1,17.2,11.8,13.7,14.2,20.0,21.3,23.0,28.2,33.3,55.8,66.0,41.4,27.2,26.6,28.5,23.6,9.4
206.0,평일,4,413,쌍문,하행,16.8,31.3,67.4,95.7,55.6,36.6,35.6,31.5,28.2,23.4,24.8,26.8,19.9,18.8,11.8,9.6,9.8,11.8,8.4,3.6
207.0,평일,4,414,수유,상행,16.5,13.8,14.3,15.7,11.6,13.4,14.6,20.7,22.8,25.4,33.6,40.6,65.4,79.9,52.8,33.4,33.3,36.7,29.2,13.0
208.0,평일,4,414,수유,하행,20.8,37.3,83.1,103.5,65.2,41.2,40.3,35.7,31.7,26.4,28.2,28.8,21.3,20.7,12.2,9.8,9.6,11.4,8.7,3.2
209.0,평일,4,415,미아,상행,14.8,13.6,13.2,15.7,11.8,14.4,15.6,21.6,25.4,27.8,39.7,45.0,75.0,92.2,62.4,40.4,37.0,45.8,34.0,15.2
210.0,평일,4,415,미아,하행,22.8,36.8,88.8,109.4,68.4,43.0,42.0,38.8,33.0,28.6,29.6,31.4,22.2,22.9,12.6,10.0,10.0,11.7,8.9,3.8
211.0,평일,4,416,미아삼거리,상행,13.8,14.2,14.1,17.2,12.8,14.8,17.0,22.2,26.8,30.4,42.4,48.8,82.6,95.3,64.4,43.0,39.2,49.0,36.2,16.3
212.0,평일,4,416,미아삼거리,하행,27.5,40.6,93.4,127.2,75.5,46.0,44.8,41.6,35.6,30.4,32.0,32.9,23.5,23.4,13.4,10.6,10.4,11.7,9.0,3.4
213.0,평일,4,417,길음,상행,13.0,14.4,14.3,16.2,13.0,15.2,18.4,24.1,28.0,32.6,45.9,54.3,91.1,105.0,69.2,47.7,42.6,57.2,38.2,18.1
