연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
197.0,평일,4,409,당고개,상행,0.2,3.4,2.8,2.8,1.3,1.5,2.1,3.1,3.3,3.2,4.2,6.6,7.2,11.7,5.8,4.2,3.2,4.2,5.2,2.4
198.0,평일,4,409,당고개,하행,2.8,8.6,18.0,18.8,12.2,7.2,7.0,7.0,5.8,4.9,5.4,5.4,5.8,5.2,3.2,2.2,2.4,2.0,1.9,0.6
199.0,평일,4,410,상계,상행,0.0,6.2,4.8,3.7,2.2,3.2,3.2,4.6,4.8,5.6,6.8,9.4,10.9,16.4,8.8,6.6,5.8,6.7,7.4,3.4
200.0,평일,4,410,상계,하행,6.2,16.5,31.4,32.5,18.8,13.3,11.6,11.2,10.0,8.7,9.0,9.6,8.6,8.2,4.7,4.0,4.2,4.8,3.6,0.9
201.0,평일,4,411,노원,상행,0.0,8.6,8.3,5.6,3.8,5.4,5.5,7.2,8.3,9.6,11.3,15.2,22.8,25.6,17.0,12.1,11.8,11.0,11.9,5.8
202.0,평일,4,411,노원,하행,7.4,21.5,40.2,45.4,25.0,18.6,16.6,17.3,15.2,13.8,15.8,15.2,13.8,14.0,8.8,8.0,9.4,11.4,8.4,2.0
203.0,평일,4,412,창동,상행,0.0,14.4,13.2,12.0,8.4,9.8,9.6,12.1,14.2,15.4,18.2,22.5,35.5,42.2,25.8,17.4,17.2,18.2,15.4,8.0
204.0,평일,4,412,창동,하행,12.1,28.4,55.9,61.8,41.4,29.8,25.6,25.9,22.2,21.0,23.0,23.4,17.8,18.4,12.0,10.2,10.4,13.2,10.0,4.7
205.0,평일,4,413,쌍문,상행,0.0,19.4,16.7,16.0,11.6,13.8,14.1,17.6,20.8,22.3,27.4,32.0,52.8,65.0,40.0,26.8,26.4,29.0,24.5,9.8
206.0,평일,4,413,쌍문,하행,18.0,35.2,70.2,78.9,51.8,34.8,32.0,29.0,26.5,22.0,25.0,25.4,19.0,18.9,12.0,10.4,10.3,13.1,9.2,3.9
207.0,평일,4,414,수유,상행,17.4,15.6,15.2,14.9,11.3,14.0,14.6,18.6,22.5,25.4,31.8,38.9,61.6,78.8,50.6,32.8,32.7,37.2,30.0,13.6
208.0,평일,4,414,수유,하행,22.2,40.6,80.6,91.8,61.2,39.2,36.7,33.3,30.0,25.4,27.8,27.3,20.4,20.2,12.6,10.4,10.5,12.6,9.4,3.3
