연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
191.0,평일,4,409,당고개,상행,0.0,3.3,3.3,3.2,1.7,1.6,2.2,3.4,4.1,3.1,5.0,6.6,9.0,10.9,5.6,4.2,3.2,3.8,5.1,2.4
217.0,평일,4,409,당고개,하행,2.7,7.4,16.2,19.6,13.2,7.2,8.1,7.6,7.2,5.5,5.9,6.3,6.8,5.9,3.0,2.0,2.2,2.1,2.2,0.6
192.0,평일,4,410,상계,상행,0.0,5.6,5.2,4.4,2.8,3.1,3.4,4.9,5.7,6.0,7.8,9.2,13.2,14.8,9.2,6.5,6.6,6.9,6.1,3.3
218.0,평일,4,410,상계,하행,5.8,14.8,29.2,34.2,20.3,14.2,13.0,12.8,11.6,9.7,9.7,10.2,9.6,8.7,5.0,3.8,4.0,4.6,3.6,0.8
193.0,평일,4,411,노원,상행,0.0,8.2,8.0,6.5,4.4,4.8,5.4,8.2,9.3,10.0,13.4,15.6,23.8,26.2,17.4,12.0,11.8,12.0,10.5,5.2
219.0,평일,4,411,노원,하행,7.1,20.0,38.4,47.4,27.2,19.8,18.6,19.0,16.8,15.4,16.6,16.3,15.3,14.5,9.1,8.0,9.2,10.4,7.8,1.7
194.0,평일,4,412,창동,상행,0.0,13.6,12.3,13.2,9.4,9.0,9.6,13.4,15.4,16.1,20.6,23.7,37.6,42.8,26.8,17.5,17.4,17.8,15.0,7.5
220.0,평일,4,412,창동,하행,11.8,26.3,52.9,66.2,45.8,31.4,28.3,28.0,24.1,23.0,24.2,24.0,19.5,19.0,12.0,10.0,10.2,12.4,9.2,4.0
195.0,평일,4,413,쌍문,상행,0.0,18.6,15.4,17.4,13.0,13.1,14.5,18.8,21.8,23.5,29.9,34.7,55.7,66.0,41.3,27.5,26.6,28.4,23.7,9.2
221.0,평일,4,413,쌍문,하행,17.5,32.9,66.5,84.0,57.0,36.7,35.0,31.8,28.4,24.1,26.0,26.1,20.4,19.5,12.0,10.0,10.0,12.4,8.6,3.3
196.0,평일,4,414,수유,상행,16.2,14.6,14.4,16.0,12.3,13.2,14.8,19.6,23.3,26.6,35.0,41.4,67.1,79.4,51.5,34.3,33.2,36.3,29.4,12.7
222.0,평일,4,414,수유,하행,21.4,37.8,76.2,98.0,66.4,41.3,40.0,36.4,32.0,27.4,29.2,28.0,21.6,20.9,12.5,10.0,10.1,11.8,8.8,3.0
197.0,평일,4,415,미아,상행,14.8,14.3,13.4,15.7,12.5,13.8,15.8,20.0,25.8,29.3,40.3,46.6,77.4,92.0,61.0,40.4,39.1,44.4,34.2,15.2
223.0,평일,4,415,미아,하행,23.6,39.8,80.0,101.7,69.2,43.2,41.6,38.9,34.4,29.1,30.6,31.1,22.4,23.1,12.9,10.4,10.6,12.2,8.8,3.6
198.0,평일,4,416,미아삼거리,상행,13.6,14.0,14.2,16.6,13.4,14.4,16.8,21.3,27.4,31.8,43.3,50.8,81.8,95.8,63.7,42.6,40.5,47.7,36.6,16.4
