연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
197.0,평일,4,409,당고개,상행,0.1,3.4,2.8,3.6,1.8,1.5,2.1,3.5,3.5,3.2,4.8,6.9,8.0,11.3,6.2,4.6,3.0,4.2,5.2,2.5
198.0,평일,4,409,당고개,하행,2.6,8.0,17.9,19.8,12.8,7.4,7.8,7.6,6.9,5.4,5.5,5.9,6.9,6.0,3.2,2.1,2.3,2.0,2.1,0.6
199.0,평일,4,410,상계,상행,0.0,5.6,5.0,4.2,2.6,3.3,3.0,5.3,5.2,5.6,7.7,9.8,12.1,16.0,9.7,6.9,5.8,6.8,7.6,3.4
200.0,평일,4,410,상계,하행,5.6,15.4,31.8,34.3,20.2,14.0,12.7,12.9,10.8,9.1,9.0,10.0,9.7,8.4,5.0,3.6,4.2,4.4,3.4,0.8
201.0,평일,4,411,노원,상행,0.0,8.0,8.2,6.0,4.2,5.1,5.4,7.6,8.6,9.6,12.3,16.0,23.7,25.2,18.4,12.6,12.0,11.0,12.2,5.6
202.0,평일,4,411,노원,하행,6.7,20.3,40.6,47.8,27.2,19.6,18.3,19.0,15.7,14.8,15.8,15.3,14.8,14.2,9.4,7.8,9.6,10.4,8.1,1.8
203.0,평일,4,412,창동,상행,0.0,13.3,13.0,12.8,9.0,9.8,9.5,12.2,14.6,15.6,19.8,24.2,37.2,42.3,28.4,17.8,17.8,18.7,15.5,7.6
204.0,평일,4,412,창동,하행,11.2,26.2,56.2,70.0,43.6,31.6,27.7,27.5,22.8,22.2,23.0,23.2,19.2,18.4,12.4,9.8,10.4,12.6,9.5,4.4
205.0,평일,4,413,쌍문,상행,0.0,18.2,16.4,16.9,12.3,13.5,14.0,18.2,21.2,22.7,29.0,33.8,54.8,64.6,43.8,27.8,27.1,29.0,24.3,9.4
206.0,평일,4,413,쌍문,하행,16.9,32.8,70.8,89.6,54.8,37.0,35.1,31.2,27.2,23.4,24.6,24.8,20.1,18.7,12.4,9.9,10.0,12.6,8.5,3.6
207.0,평일,4,414,수유,상행,15.6,14.6,15.4,15.3,11.9,13.3,14.3,19.0,23.0,25.3,34.4,41.1,65.6,78.5,55.0,34.0,34.1,37.4,30.2,13.0
