연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
191.0,평일,4,409,당고개,상행,0.0,3.1,2.5,3.1,1.7,1.5,1.6,3.6,3.0,3.0,4.0,5.7,7.2,9.6,5.5,4.1,2.8,3.3,4.2,2.0
192.0,평일,4,409,당고개,하행,2.2,7.1,15.5,17.1,11.8,6.3,7.1,6.4,7.0,5.2,5.2,5.6,6.2,5.2,2.8,1.9,2.1,1.8,1.5,0.4
193.0,평일,4,410,상계,상행,0.0,5.5,4.4,3.8,2.8,3.4,2.5,5.4,4.7,5.4,6.6,8.4,11.7,14.1,8.7,6.4,5.2,5.7,6.2,2.8
194.0,평일,4,410,상계,하행,4.8,14.3,28.8,31.2,18.8,13.2,11.9,11.4,10.4,9.2,8.9,9.6,9.0,8.0,4.4,3.4,4.0,4.1,2.7,0.6
195.0,평일,4,411,노원,상행,0.0,8.3,7.2,5.9,4.6,5.2,4.8,8.1,8.4,10.0,10.8,14.4,21.8,24.1,17.2,11.9,11.2,10.0,10.2,4.8
196.0,평일,4,411,노원,하행,6.0,19.6,37.4,44.7,25.8,18.8,17.4,17.9,15.8,14.4,15.8,15.3,14.6,14.3,8.7,7.6,8.9,9.6,6.2,1.8
197.0,평일,4,412,창동,상행,0.0,13.4,11.8,12.7,10.0,10.6,9.0,14.0,14.7,16.6,18.0,22.5,34.4,41.2,26.2,16.8,16.8,17.0,13.2,7.0
198.0,평일,4,412,창동,하행,10.0,25.0,55.4,73.2,43.2,29.7,27.4,27.0,22.8,22.0,22.5,23.0,19.0,18.4,11.6,9.3,10.0,11.1,7.3,3.8
199.0,평일,4,413,쌍문,상행,0.0,18.2,15.2,16.2,13.0,14.6,14.2,20.1,21.5,23.0,27.2,32.6,51.2,64.2,41.0,26.8,26.2,26.6,20.8,8.8
200.0,평일,4,413,쌍문,하행,15.1,31.2,70.1,93.8,53.6,36.3,33.8,30.8,27.2,22.8,24.5,24.8,20.4,18.8,11.9,9.3,9.8,11.0,6.9,3.4
201.0,평일,4,414,수유,상행,15.7,15.1,14.4,15.2,12.6,14.5,14.6,21.1,23.0,25.2,32.4,38.0,63.9,77.7,52.6,32.8,33.2,34.6,25.8,12.0
202.0,평일,4,414,수유,하행,19.0,37.8,80.8,110.9,62.8,40.8,38.4,34.3,30.5,26.0,27.2,27.1,22.0,20.4,12.1,9.7,9.9,10.4,7.2,3.2
203.0,평일,4,415,미아,상행,14.0,15.0,13.5,14.6,12.9,15.6,15.3,21.7,25.8,27.6,38.1,42.0,74.0,89.9,62.7,39.6,38.2,42.0,30.5,14.4
204.0,평일,4,415,미아,하행,20.8,37.2,86.6,117.1,65.7,41.8,40.1,36.8,32.2,27.8,28.2,30.0,22.6,22.6,12.4,10.0,10.2,10.8,7.2,3.4
