연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
195.0,평일,4,409,당고개,상행,0.1,3.4,3.4,3.6,1.8,1.4,2.3,3.6,3.9,3.0,5.2,6.8,9.3,11.1,5.8,4.5,3.4,4.6,5.0,2.5
221.0,평일,4,409,당고개,하행,2.6,7.8,16.8,19.6,13.8,7.1,8.4,7.4,7.2,5.2,5.8,6.2,7.0,6.4,3.4,2.2,2.4,2.3,2.0,0.5
196.0,평일,4,410,상계,상행,0.0,5.6,5.2,4.6,2.7,3.0,3.4,5.0,5.4,6.1,8.0,9.2,13.6,15.0,9.5,6.9,6.8,7.4,6.2,3.5
222.0,평일,4,410,상계,하행,5.6,15.3,30.2,34.3,21.6,13.2,13.3,12.8,11.0,9.1,9.4,10.6,9.7,8.9,5.6,4.0,4.2,5.0,3.6,0.8
197.0,평일,4,411,노원,상행,0.0,8.3,8.5,6.5,4.3,4.6,5.7,7.9,9.0,10.0,13.8,16.1,23.0,26.6,17.8,12.8,12.4,12.4,10.5,5.6
223.0,평일,4,411,노원,하행,6.7,20.7,39.2,47.2,28.8,18.6,19.1,19.3,16.5,14.8,16.4,16.5,15.0,14.6,9.8,8.2,9.2,11.4,8.2,1.8
198.0,평일,4,412,창동,상행,0.0,13.8,13.3,13.3,9.4,8.6,10.0,12.6,14.8,15.8,20.8,24.4,35.8,42.7,27.4,18.1,18.0,18.2,15.2,7.8
224.0,평일,4,412,창동,하행,11.0,27.0,53.0,65.2,47.3,29.8,29.0,27.6,23.4,22.0,23.7,24.2,19.4,19.2,12.7,10.2,10.6,12.8,9.6,4.1
199.0,평일,4,413,쌍문,상행,0.0,18.5,16.4,17.7,12.7,12.8,14.6,17.8,21.4,22.9,29.9,35.2,53.1,65.0,41.7,28.0,27.5,28.9,24.1,9.2
225.0,평일,4,413,쌍문,하행,16.2,33.7,66.6,83.2,58.6,35.6,35.9,31.2,27.6,23.2,25.2,25.6,20.5,19.7,12.8,10.1,10.4,12.2,8.9,3.4
200.0,평일,4,414,수유,상행,15.7,14.8,15.0,16.3,12.0,12.8,14.9,18.7,23.0,25.9,34.9,41.0,64.8,77.2,53.3,34.9,34.8,37.5,29.8,13.0
