연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
1.0,평일,1,150,서울역,상행,3.6,18.1,43.8,75.9,54.9,34.4,30.9,32.5,30.0,25.5,24.7,24.0,29.8,41.0,24.8,16.4,16.3,15.4,9.6,5.0
2.0,평일,1,150,서울역,하행,5.8,12.1,29.7,31.6,21.9,19.9,19.4,25.2,27.3,31.4,39.0,51.6,66.4,95.0,41.8,35.7,32.2,32.7,14.4,4.2
3.0,평일,1,151,시청,상행,3.3,15.0,33.7,55.5,46.2,30.2,28.9,31.4,30.0,27.0,26.0,26.3,32.8,52.8,29.0,19.9,19.6,18.4,13.2,4.9
4.0,평일,1,151,시청,하행,4.5,11.8,27.7,31.3,23.3,19.3,18.4,23.6,26.5,30.8,38.0,43.7,61.2,89.8,36.4,31.4,29.8,26.2,12.8,3.6
5.0,평일,1,152,종각,상행,3.2,12.6,22.2,33.6,32.2,26.1,26.4,28.8,29.2,28.4,29.0,29.2,37.8,65.5,34.2,26.0,26.2,25.0,17.2,6.9
6.0,평일,1,152,종각,하행,4.9,12.6,34.6,46.6,30.3,21.0,19.0,23.9,26.6,29.9,35.3,41.0,53.6,66.0,28.4,24.8,23.8,21.4,10.6,1.6
7.0,평일,1,153,종로3가,상행,3.1,12.2,21.5,36.6,33.0,27.8,26.0,31.3,32.0,32.1,33.9,33.2,42.2,74.4,36.4,27.1,31.0,28.6,19.0,7.4
8.0,평일,1,153,종로3가,하행,5.8,14.4,43.5,66.6,42.6,24.4,20.8,24.3,26.4,28.8,32.8,36.9,43.4,48.4,22.0,18.2,16.2,14.2,7.2,0.8
9.0,평일,1,154,종로5가,상행,2.8,10.8,16.8,27.2,25.8,23.4,22.4,27.4,29.2,31.3,33.6,33.8,43.3,77.9,38.6,29.6,34.0,28.2,19.2,7.2
10.0,평일,1,154,종로5가,하행,6.8,15.6,48.2,73.2,48.1,30.0,24.2,31.1,29.5,32.0,35.4,38.2,44.9,45.0,21.8,17.4,15.1,12.7,7.9,0.8
11.0,평일,1,155,동대문,상행,3.9,10.6,16.4,26.3,23.6,21.7,22.8,26.6,29.9,32.6,33.6,35.6,44.8,78.4,38.0,29.8,34.2,28.0,19.7,7.6
12.0,평일,1,155,동대문,하행,6.6,16.9,52.6,78.4,50.5,31.8,24.4,30.6,29.2,27.9,31.4,33.4,37.7,36.2,17.0,13.6,12.2,10.5,7.0,0.8
13.0,평일,1,156,신설동,상행,3.6,10.0,11.8,19.6,22.0,18.0,21.8,22.3,26.5,27.4,31.0,29.9,46.0,67.7,36.0,25.1,30.6,29.2,17.1,6.0
14.0,평일,1,156,신설동,하행,10.1,24.2,49.6,68.3,44.5,30.5,21.3,27.8,26.6,25.3,27.6,33.4,31.4,30.6,14.3,11.4,10.2,8.5,6.6,0.6
15.0,평일,1,157,제기동,상행,4.1,8.4,10.3,17.5,18.4,14.6,17.3,18.2,22.0,25.2,26.8,28.4,43.1,68.2,36.5,24.7,29.4,27.6,16.2,5.3
16.0,평일,1,157,제기동,하행,9.8,21.8,48.2,65.4,40.5,31.1,20.2,26.9,25.2,24.4,26.0,31.0,27.2,25.9,12.6,10.4,9.2,7.8,6.8,0.6
17.0,평일,1,158,청량리,상행,3.8,5.4,8.6,14.4,14.4,11.8,14.3,15.8,18.0,21.8,23.2,27.6,36.6,62.0,33.1,22.8,25.7,25.4,15.8,3.0
18.0,평일,1,158,청량리,하행,9.6,22.6,50.1,62.0,39.4,30.6,18.6,22.5,24.0,18.0,21.9,26.7,24.7,22.6,11.6,9.3,9.0,7.0,6.8,0.2
19.0,평일,1,159,동묘앞,상행,3.4,10.6,14.2,23.0,20.2,19.3,20.4,23.9,26.8,28.1,30.8,33.4,41.0,70.4,35.9,27.0,30.3,26.5,18.0,4.5
20.0,평일,1,159,동묘앞,하행,6.5,17.6,54.6,76.4,48.4,31.8,24.6,30.6,28.8,28.4,30.6,34.6,34.4,34.4,16.4,12.9,11.2,9.6,6.8,0.8
553.0,주말,1,150,서울역,상행,3.6,15.5,13.4,25.0,31.9,35.8,48.0,48.0,46.8,43.2,40.8,34.3,37.8,26.4,18.7,15.3,18.8,18.4,12.1,0.0
554.0,주말,1,150,서울역,하행,4.2,9.9,10.0,14.9,20.6,24.8,25.6,33.2,39.8,46.5,50.3,55.8,56.0,45.8,40.4,40.3,35.3,27.2,16.6,0.0
555.0,주말,1,151,시청,상행,4.2,13.0,12.5,22.0,29.7,33.3,40.7,44.8,42.8,39.7,42.6,35.6,35.8,29.2,20.5,18.6,20.2,20.2,18.1,0.0
556.0,주말,1,151,시청,하행,4.1,9.8,10.5,12.8,19.5,22.2,23.2,30.8,38.0,43.8,51.3,49.8,52.9,43.9,37.9,36.2,29.8,23.5,13.7,0.0
557.0,주말,1,152,종각,상행,4.2,12.0,11.6,19.4,25.8,29.8,35.4,40.2,40.2,38.8,40.6,35.0,35.2,31.4,23.9,21.8,25.5,25.0,21.6,0.0
558.0,주말,1,152,종각,하행,4.1,10.6,10.9,14.0,21.3,23.8,26.1,34.8,38.0,46.1,49.4,46.5,50.6,40.4,33.0,26.5,25.6,20.5,13.1,0.0
559.0,주말,1,153,종로3가,상행,3.2,12.5,12.9,21.0,22.4,29.0,34.9,41.2,40.2,41.5,41.9,39.4,37.2,33.4,26.2,23.9,28.4,27.4,23.6,0.0
560.0,주말,1,153,종로3가,하행,4.0,10.8,13.0,16.4,24.8,27.6,28.6,36.8,39.2,46.4,48.1,42.8,47.1,38.2,27.5,21.0,19.2,14.6,9.3,0.0
561.0,주말,1,154,종로5가,상행,3.1,11.7,11.9,18.2,19.9,24.2,28.9,35.4,36.5,38.0,40.2,37.8,36.2,35.0,25.8,24.8,29.4,28.3,23.4,0.0
562.0,주말,1,154,종로5가,하행,5.2,12.0,14.4,19.2,29.0,35.5,35.0,46.2,47.1,49.6,51.9,44.4,48.0,36.6,26.3,17.7,16.2,11.1,7.5,0.0
563.0,주말,1,155,동대문,상행,4.3,11.4,12.2,18.4,19.8,23.5,27.9,31.9,39.3,38.3,38.0,40.5,37.0,35.4,26.0,25.0,30.5,27.6,25.6,0.0
564.0,주말,1,155,동대문,하행,5.8,12.2,15.8,20.6,30.8,36.4,35.0,46.4,45.4,46.3,45.8,39.8,44.8,29.6,20.6,13.8,12.6,8.7,7.0,0.0
565.0,주말,1,156,신설동,상행,4.2,10.6,10.3,17.4,18.0,18.3,21.0,25.2,36.0,32.3,37.7,32.1,38.6,29.0,24.0,25.2,26.2,30.5,20.8,0.0
