연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
19.0,평일,1,150,서울역,상행,4.1,19.4,50.4,80.0,62.6,39.6,32.0,34.7,31.7,27.2,26.2,25.7,31.2,44.5,26.4,19.0,16.6,18.2,14.1,4.2
20.0,평일,1,150,서울역,하행,5.6,13.2,30.4,31.2,24.6,19.6,20.8,27.1,28.7,33.6,51.6,56.3,70.4,96.2,44.4,38.2,39.6,35.0,17.2,2.8
17.0,평일,1,151,시청,상행,4.0,15.1,38.8,59.3,50.9,36.1,31.2,32.9,30.4,27.4,28.0,28.0,35.6,59.0,29.8,22.8,20.8,21.6,16.8,4.6
18.0,평일,1,151,시청,하행,4.6,13.8,30.1,31.6,26.6,21.2,20.8,26.0,28.1,32.8,48.8,47.8,63.9,92.2,39.4,33.8,34.6,29.8,15.0,2.2
15.0,평일,1,152,종각,상행,3.9,11.1,24.8,34.1,35.8,31.6,29.8,30.2,29.8,29.4,31.0,31.1,41.2,76.4,36.1,30.6,28.6,28.3,21.8,5.0
16.0,평일,1,152,종각,하행,5.0,14.5,37.8,46.9,33.0,22.8,21.5,26.8,28.2,31.6,45.5,43.6,56.0,67.9,31.2,27.2,28.3,24.7,12.4,2.0
13.0,평일,1,153,종로3가,상행,3.4,11.9,25.2,37.1,35.8,34.0,30.3,33.2,32.2,32.6,35.8,35.0,45.2,81.2,39.2,32.2,33.4,31.4,23.8,5.0
14.0,평일,1,153,종로3가,하행,5.8,16.7,48.2,69.3,46.4,26.9,23.4,27.0,28.0,30.8,41.3,39.8,44.7,48.1,23.5,19.6,19.0,17.8,9.0,1.8
11.0,평일,1,154,종로5가,상행,3.2,10.1,19.4,26.6,29.2,27.7,26.8,29.0,30.5,31.7,35.0,35.9,46.4,83.7,40.9,33.6,36.7,31.0,23.9,8.0
12.0,평일,1,154,종로5가,하행,6.5,18.7,51.8,75.1,51.2,31.8,27.0,33.9,32.0,34.6,46.9,39.3,46.6,45.8,23.5,18.9,18.2,16.2,9.6,2.4
9.0,평일,1,155,동대문,상행,4.3,10.0,18.3,27.0,27.4,26.5,27.0,27.6,32.7,30.4,35.6,36.6,47.1,84.1,41.2,33.4,36.3,30.4,26.3,8.0
10.0,평일,1,155,동대문,하행,6.8,19.8,56.8,81.6,54.8,33.4,26.4,32.1,31.4,29.2,39.6,35.2,39.2,36.0,18.4,15.2,14.8,13.4,8.9,2.2
5.0,평일,1,156,신설동,상행,4.1,9.4,12.1,21.4,24.7,21.6,22.6,22.8,28.2,26.3,31.5,34.1,47.0,72.6,40.6,28.2,31.4,27.0,22.5,6.6
6.0,평일,1,156,신설동,하행,10.4,26.6,52.8,71.7,45.2,30.5,25.3,29.0,27.0,26.6,33.0,34.2,34.0,31.0,15.3,13.6,12.2,10.6,7.6,1.2
3.0,평일,1,157,제기동,상행,4.5,8.0,10.8,19.3,20.8,17.4,19.0,18.3,23.5,23.2,26.6,32.3,46.0,72.4,39.4,27.6,30.3,25.8,22.4,6.0
4.0,평일,1,157,제기동,하행,10.2,24.0,52.0,68.6,43.0,30.2,22.9,27.9,25.4,25.8,31.6,29.6,30.2,27.9,13.6,12.6,11.1,9.7,7.6,1.2
1.0,평일,1,158,청량리,상행,4.6,6.2,9.4,16.2,14.4,15.5,15.6,14.7,20.0,19.4,24.0,29.8,38.7,61.8,37.8,25.6,25.4,22.8,19.8,4.5
2.0,평일,1,158,청량리,하행,10.2,23.0,56.3,63.5,41.8,29.8,20.8,22.7,23.2,20.0,28.4,25.7,26.4,23.3,12.4,11.2,10.9,9.0,7.4,1.1
7.0,평일,1,159,동묘앞,상행,3.8,10.0,15.4,24.6,23.0,23.4,24.0,23.5,28.8,27.0,30.8,36.4,42.8,75.1,37.4,30.0,34.6,27.4,22.1,7.4
8.0,평일,1,159,동묘앞,하행,7.1,20.6,56.6,80.2,50.0,33.1,26.6,32.0,31.4,30.2,38.3,33.4,38.0,34.8,17.9,14.7,13.8,11.9,8.1,1.2
853.0,주말,1,150,서울역,상행,3.2,11.8,11.0,19.2,31.9,40.1,42.0,42.8,43.2,38.8,35.7,31.8,28.4,22.4,20.4,17.8,17.4,15.9,13.8,4.0
854.0,주말,1,150,서울역,하행,3.0,7.3,8.2,14.6,18.5,25.8,24.5,30.7,34.7,42.9,44.9,45.5,44.0,41.0,36.8,34.4,32.6,25.5,16.4,2.9
851.0,주말,1,151,시청,상행,3.0,11.0,10.3,16.6,30.1,35.2,36.8,41.1,41.0,38.7,34.4,31.9,28.9,24.0,22.0,19.7,19.2,17.8,19.4,4.7
852.0,주말,1,151,시청,하행,3.2,8.2,9.1,14.0,19.6,24.1,23.2,29.5,33.4,42.5,42.7,42.6,41.8,36.4,35.5,29.0,27.2,20.5,13.4,2.2
849.0,주말,1,152,종각,상행,3.0,10.4,8.9,14.6,26.6,31.9,32.9,37.1,38.4,37.9,33.4,32.9,30.0,26.2,23.8,23.2,22.5,20.6,22.0,4.8
850.0,주말,1,152,종각,하행,3.4,8.4,9.5,15.0,20.8,26.0,24.9,30.4,33.4,41.9,43.5,40.4,39.7,34.5,31.8,25.4,24.2,18.0,12.0,2.2
847.0,주말,1,153,종로3가,상행,2.0,11.1,9.6,14.7,24.1,30.6,34.0,39.6,37.0,40.7,36.2,35.1,33.2,30.3,26.9,26.5,25.5,24.4,27.0,4.8
848.0,주말,1,153,종로3가,하행,3.3,8.4,11.1,16.6,23.8,28.2,27.5,32.5,34.8,41.7,42.6,38.6,37.0,30.6,26.2,21.1,19.4,14.2,9.8,2.1
845.0,주말,1,154,종로5가,상행,2.0,10.4,8.8,13.1,21.1,26.6,29.1,34.3,33.6,39.7,35.6,34.4,33.3,31.8,26.5,27.6,26.6,24.9,27.0,4.6
846.0,주말,1,154,종로5가,하행,4.3,8.8,12.4,19.2,28.8,33.3,32.3,41.8,41.1,48.0,47.0,41.1,39.5,29.2,25.4,18.5,16.2,10.8,8.8,0.0
843.0,주말,1,155,동대문,상행,3.1,9.8,8.7,12.5,19.8,23.8,28.0,33.8,35.4,38.9,34.1,35.6,34.2,32.4,26.2,27.4,27.8,24.7,26.6,4.4
844.0,주말,1,155,동대문,하행,4.8,9.4,13.0,20.1,30.1,34.0,32.6,41.6,41.5,43.5,43.2,37.8,35.6,25.8,21.4,15.3,13.8,9.3,8.2,0.0
839.0,주말,1,156,신설동,상행,3.9,8.3,7.2,10.9,17.1,17.9,20.2,25.9,28.2,33.3,33.8,29.6,35.7,29.6,25.4,25.2,23.8,27.5,20.3,9.1
840.0,주말,1,156,신설동,하행,6.0,12.2,13.6,22.4,27.5,35.2,31.1,39.0,33.9,40.1,32.9,31.9,29.8,21.0,17.4,14.1,11.3,8.0,7.1,0.0
837.0,주말,1,157,제기동,상행,3.8,7.4,7.0,10.4,13.8,14.3,16.0,19.9,22.2,27.3,29.2,27.1,33.8,27.4,25.6,25.1,23.1,26.6,19.8,8.4
838.0,주말,1,157,제기동,하행,5.7,10.8,13.6,21.8,26.0,34.1,31.0,36.4,32.8,37.7,30.5,30.0,27.2,18.4,16.2,13.4,10.9,7.2,6.8,0.0
835.0,주말,1,158,청량리,상행,3.6,5.4,5.4,8.1,10.6,11.4,11.6,16.2,17.2,21.9,27.3,24.2,29.1,24.6,23.3,21.8,21.3,24.1,17.8,6.8
836.0,주말,1,158,청량리,하행,5.6,10.6,13.4,21.5,26.3,29.2,30.4,31.6,31.0,29.8,27.2,24.6,25.4,16.1,13.3,12.3,10.2,6.9,6.8,0.0
841.0,주말,1,159,동묘앞,상행,3.2,9.6,7.8,11.0,17.2,19.4,22.3,26.9,29.6,34.0,30.6,33.0,32.9,28.0,25.0,25.6,25.5,22.2,23.0,7.0
842.0,주말,1,159,동묘앞,하행,5.0,9.5,13.5,20.5,31.3,35.4,34.0,42.1,43.0,43.2,40.7,39.0,33.2,25.1,20.4,14.4,12.7,8.2,7.4,0.0
